,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
ClassOfWarrantOrRightOutstanding,,237844.000,,8245312.000,,,,9882025.000,,,,44518307.000,,,,4222637.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,45000000.000,,45000000.000,45000000.000,45000000.000,80000000.000,80000000.000,80000000.000,80000000.000,160000000.000,160000000.000,160000000.000,160000000.000,160000000.000,160000000.000,160000000.000,160000000.000
CommonStockSharesIssued,15146033.000,19965079.000,19998654.000,20071816.000,22879368.000,23013889.000,15905871.000,16233430.000,27917266.000,31476212.000,42768309.000,52407057.000,5575633.000,5688358.000,5713383.000,5713383.000,7976521.000
CommonStockSharesOutstanding,15146033.000,19965079.000,19998654.000,20071816.000,22879368.000,23013889.000,15905871.000,16233430.000,27917266.000,31476212.000,42768309.000,52407057.000,5575633.000,5688358.000,5713383.000,5713383.000,7976521.000
CommonStockSharesSubscriptions,,,,,,,,,0.000,,,,,,,,
CommonStockValue,1514.000,1996.000,1999.000,2006.000,2000.000,2000.000,2000.000,2000.000,3000.000,3000.000,4000.000,5000.000,6000.000,6000.000,6000.000,6000.000,6000.000
DeferredRevenue,,,,,,,,24000.000,,,,,,,,,
DeferredRevenueCurrent,,,,,,,,,56000.000,78000.000,54000.000,31000.000,8000.000,0.000,0.000,0.000,
DeferredTaxAssetsGross,,,,4043340.000,,,,6026000.000,,,,7613000.000,,,,10389000.000,
DeferredTaxAssetsNet,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,3101245.000,,,,5099000.000,,,,6900000.000,,,,9944000.000,
DeferredTaxAssetsOther,,,,942095.000,,,,927000.000,,,,713000.000,,,,445000.000,
DeferredTaxAssetsValuationAllowance,,,,4043340.000,,,,6026000.000,,,,7613000.000,,,,10389000.000,
DepositsAssetsNoncurrent,32280.000,107610.000,121538.000,41167.000,41000.000,49000.000,48000.000,47000.000,40000.000,40000.000,33000.000,41000.000,33000.000,37000.000,36000.000,35000.000,44000.000
DerivativeLiabilitiesNoncurrent,,,,,,,,4003000.000,3853000.000,4379000.000,3626000.000,2610000.000,1863000.000,1953000.000,295000.000,7488000.000,28000.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,11298791.000,16585263.000,20057225.000,20003700.000,22987000.000,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,328743.000,,,,205000.000,,,,247000.000,,,,491000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,1325000.000,1807152.000,2038262.000,,1124.000,923.000,894000.000,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,1152241.000,,,,669000.000,385000.000,272000.000,1270000.000,1415000.000,965000.000,972000.000,778000.000,498000.000,1200000.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,6232553.000,6406680.000,,,,,,3853000.000,,,,,,,,28000.000
InventoryFinishedGoods,,,,,,,,166000.000,42000.000,7000.000,32000.000,132000.000,497000.000,510000.000,628000.000,457000.000,425000.000
InventoryNet,,,,,,22000.000,109000.000,234000.000,231000.000,207000.000,315000.000,601000.000,1005000.000,1011000.000,1118000.000,888000.000,849000.000
InventoryRawMaterialsAndSupplies,,,,,,,,68000.000,189000.000,200000.000,283000.000,469000.000,508000.000,501000.000,490000.000,431000.000,424000.000
LiabilitiesAndStockholdersEquity,2063663.000,9401436.000,6656279.000,4115814.000,5727000.000,3402000.000,6002000.000,3081000.000,3424000.000,2505000.000,3550000.000,5077000.000,10963000.000,9132000.000,6696000.000,3872000.000,5985000.000
LiabilitiesCurrent,1195543.000,1326917.000,1088591.000,1506144.000,1217000.000,1776000.000,2094000.000,1616000.000,1666000.000,1546000.000,1527000.000,1690000.000,1489000.000,1974000.000,2041000.000,2925000.000,2724000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,594050.000,,,,464000.000,,,,274000.000,,,,360000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,239087.000,,,,247000.000,,,,220000.000,,,,250000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,150245.000,,,,20000.000,,,,15000.000,,,,36000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,204718.000,,,,197000.000,,,,39000.000,,,,74000.000,
OperatingLossCarryforwards,,,,3062627.000,,,,4086000.000,,,,4877000.000,,,,6961000.000,
OtherAccountsPayableAndAccruedLiabilities,,,,,,1095000.000,818000.000,908000.000,766000.000,612000.000,594000.000,681000.000,925000.000,969000.000,1014000.000,1113000.000,1240000.000
OtherAssetsCurrent,,,,51482.000,,,,33000.000,,,,22000.000,,,,64000.000,
OtherPrepaidExpenseCurrent,,,,423336.000,,,,159000.000,,,,622000.000,,,,440000.000,
PreferredStockLiquidationPreferenceValue,,,,,,,,4165000.000,,,,3560000.000,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,5000000.000,,5000000.000,5000000.000,5000000.000,5000000.000,4940000.000,4940000.000,4940000.000,4940000.000,4940000.000,4940000.000,4940000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,408578.000,654306.000,586686.000,474818.000,615000.000,,,286000.000,260000.000,328000.000,419000.000,935000.000,894000.000,601000.000,610000.000,504000.000,702000.000
PropertyPlantAndEquipmentGross,,,,1969701.000,,,,1075000.000,,,,1181000.000,,,,1187000.000,
PropertyPlantAndEquipmentNet,1291959.000,1486426.000,1372126.000,1144800.000,1066000.000,991000.000,1226000.000,978000.000,935000.000,854000.000,796000.000,749000.000,682000.000,1035000.000,1105000.000,901000.000,856000.000
RestrictedCashAndInvestmentsCurrent,13782.000,0.000,14239.000,38034.000,0.000,0.000,0.000,0.000,13000.000,,10000.000,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,,-26241000.000,-32574000.000,-36058000.000,-37696000.000,-39854000.000,-41682000.000,-43354000.000,-44998000.000,-47717000.000,-49723000.000,-54960000.000,-51718000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,2075000.000,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,3410750.000,,,,962875.000,930050.000,943900.000,3311443.000,3975581.000,,,,362560.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,1.130,,,,6.740,6.800,6.700,2.120,1.850,,,,23.120,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,0.620,,,,8.000,12000.000,12000.000,14000.000,1264000.000,,,,7000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,4728750.000,,,,1317400.000,1128050.000,1078525.000,9382034.000,10576534.000,,,,583334.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,1.380,,,,6.590,6.620,6.580,1.010,0.940,,,,16.530,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,0.740,,,,8.000,12000.000,12000.000,14000.000,1173000.000,,,,7000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,3394500.000,,,,1284800.000,1104150.000,1055813.000,8730371.000,9870821.000,,,,529514.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,1.120,,,,6.580,6.630,6.580,1.050,0.970,,,,17.420,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,0.740,,,,8.000,12000.000,12000.000,14000.000,441000.000,,,,7000.000,
ShortTermInvestments,22167.000,127812.000,93861.000,153600.000,193000.000,166000.000,87000.000,83000.000,68000.000,92000.000,69000.000,80000.000,82000.000,72000.000,229000.000,225000.000,235000.000
StockholdersEquity,-4085618.000,1841966.000,-838992.000,-86381.000,-1265000.000,-3753000.000,-4926000.000,-5295000.000,-4750000.000,-5777000.000,-3960000.000,-1580000.000,7611000.000,5205000.000,4360000.000,-6541000.000,3233000.000
TemporaryEquityCarryingAmountAttributableToParent,,,,,,,5781000.000,2757000.000,2655000.000,2357000.000,2357000.000,2357000.000,0.000,0.000,0.000,0.000,
TemporaryEquitySharesIssued,,,,,,,,,,,,,,,,,0.000
TemporaryEquitySharesOutstanding,,,,,,,,,,,,,,,,,0.000
WarrantsAndRightsOutstanding,,,,,,,,,,,,378000.000,,,,,
