,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
DeferredTaxAssetsTaxDeferredExpense,,,,,,,134000.000,,,,34000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,18461000.000,,,,20626000.000,,
DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains,,,,,,,5000.000,,,,1000.000,,
DepositsAssetsNoncurrent,181000.000,212000.000,256000.000,256000.000,239000.000,185000.000,251000.000,278000.000,279000.000,43000.000,28000.000,28000.000,20000.000
DueToRelatedPartiesCurrent,,,,,,,359000.000,359000.000,330000.000,328000.000,328000.000,360000.000,360000.000
DueToRelatedPartiesNoncurrent,195000.000,278000.000,357000.000,359000.000,359000.000,328000.000,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,250000.000,744000.000,1132000.000,1497000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,34000.000,18000.000,4000.000,0.000,0.000,0.000,0.000,0.000,0.000
InsuranceSettlementsReceivable,,,,,,0.000,0.000,,,,,,
Liabilities,2537000.000,2737000.000,2248000.000,2731000.000,2221000.000,2042000.000,1843000.000,1687000.000,1649000.000,2212000.000,3524000.000,5260000.000,7114000.000
LiabilitiesAndStockholdersEquity,28325000.000,23971000.000,19860000.000,17158000.000,13872000.000,10545000.000,7841000.000,5714000.000,3979000.000,2242000.000,1793000.000,1487000.000,1353000.000
LiabilitiesCurrent,1831000.000,1954000.000,1394000.000,1882000.000,1380000.000,1242000.000,1123000.000,967000.000,929000.000,1742000.000,3053000.000,4789000.000,6643000.000
LitigationReserveCurrent,,,,,,,,,,250000.000,250000.000,250000.000,250000.000
MinorityInterest,11685000.000,10788000.000,9946000.000,9655000.000,9400000.000,9070000.000,8973000.000,8892000.000,8841000.000,8646000.000,8471000.000,8255000.000,8143000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,145000.000,,,,3000.000,,
OtherAssetsCurrent,154000.000,344000.000,273000.000,327000.000,490000.000,241000.000,93000.000,93000.000,83000.000,38000.000,15000.000,19000.000,62000.000
OtherLiabilitiesNoncurrent,511000.000,505000.000,497000.000,490000.000,482000.000,472000.000,720000.000,720000.000,720000.000,470000.000,471000.000,471000.000,471000.000
PreferredStockParOrStatedValuePerShare,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,,,,,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,613000.000,356000.000,577000.000,570000.000,773000.000,473000.000,495000.000,308000.000,299000.000,143000.000,67000.000,94000.000,99000.000
PropertyPlantAndEquipmentFairValueDisclosure,,,,,,,,,,600000.000,600000.000,,
PropertyPlantAndEquipmentNet,3513000.000,3309000.000,3102000.000,2949000.000,2826000.000,2410000.000,2316000.000,2120000.000,1923000.000,1394000.000,1178000.000,702000.000,596000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,23000.000,98000.000,98000.000,98000.000,197000.000,200000.000,427000.000,437000.000,345000.000,356000.000,324000.000,236000.000,194000.000
RetainedEarningsAccumulatedDeficit,-96054000.000,-99922000.000,-102775000.000,-105758000.000,-108301000.000,-111138000.000,-113563000.000,-115457000.000,-117103000.000,-119208000.000,-120794000.000,-122620000.000,-124496000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,12581762.000,11273731.000,11173731.000,11452731.000,10891731.000,10891731.000,10081199.000,9751199.000,9461199.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,76000.000,72000.000,23000.000,11000.000,,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,12869762.000,11561731.000,11461731.000,11461731.000,10891731.000,10891731.000,10081199.000,9751199.000,9461199.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,0.820,0.840,0.840,0.840,0.850,0.850,0.910,0.910,0.910
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,76000.000,72000.000,23000.000,11000.000,,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,12869762.000,11561731.000,11461731.000,11461731.000,10891731.000,10891731.000,10081199.000,9751199.000,9461199.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,0.820,0.840,0.840,0.840,0.850,0.850,0.910,0.910,0.910
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,76000.000,72000.000,23000.000,11000.000,,,,,0.000
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,0.830,0.840,0.840,0.840,0.850,0.850,0.910,0.910,0.910
ShortTermBorrowings,,,,,,,,,,120000.000,664000.000,989000.000,1439000.000
StockholdersEquity,14103000.000,10446000.000,7666000.000,4772000.000,2251000.000,-567000.000,-2975000.000,-4865000.000,-6511000.000,-8616000.000,-10202000.000,-12028000.000,-13904000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,25788000.000,21234000.000,17612000.000,14427000.000,11651000.000,8503000.000,5998000.000,4027000.000,2330000.000,30000.000,-1731000.000,-3773000.000,-5761000.000
TemporaryEquityCarryingAmount,1078000.000,1078000.000,,,,,,,,,,,
UnrecognizedTaxBenefits,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,,,,0.000,,0.000,0.000
