,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44825966.000,45975966.000,45975966.000,45975966.000,45975966.000,45975966.000,45975966.000
CommonStockSharesOutstanding,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44525966.000,44825966.000,45975966.000,45975966.000,45975966.000,45975966.000,45975966.000,45975966.000
CommonStockValue,44526.000,44526.000,44526.000,44526.000,44526.000,44526.000,44526.000,44526.000,44526.000,44526.000,44526.000,44526.000,44526.000,44526.000,44526.000,44826.000,45976.000,45976.000,45976.000,45976.000,45976.000,45976.000
DeferredCostsCurrent,,,,,,,,,,,,,,,,242540.000,409924.000,528785.000,645534.000,684406.000,0.000,0.000
DeferredCostsCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,684406.000,,
DeferredRevenueCurrent,,,,,,,,,,,,,,,,952442.000,1009152.000,973646.000,950402.000,922536.000,0.000,
DeferredTaxAssetsNet,,,,,,,,0.000,,,0.000,,,,0.000,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,,2779000.000,,,3101000.000,,,,3462000.000,,,,3750000.000,,,
DeferredTaxAssetsOther,,,,,,,,-10000.000,,,-10000.000,,,,-10000.000,,,,-10000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,129000.000,,,129000.000,,,,129000.000,,,,129000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,2898000.000,,,3220000.000,,,,3581000.000,,,,3869000.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,38756522.000,39161361.000,37807576.000,38051097.000,38045832.000,38394187.000,38587988.000,39077147.000,39309972.000,39510727.000,39791318.000,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,10079.000,22105.000,10079.000,4635.000,6672.000,404.000,18994.000,7515.000,17714.000,328.000,7217.000,19271.000,2544.000,11453.000,9980.000,10720.000,6572.000,19362.000,17316.000,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,,,,,,,,174810.000,174810.000,200738.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,,,,,,,,,174810.000,165573.000,178254.000
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,,,,,,,,,,,,174810.000,165573.000,178254.000
Liabilities,361213.000,371363.000,412678.000,39354.000,43662.000,41912.000,61558.000,40621.000,53827.000,21220.000,40000.000,110240.000,25480.000,37981.000,50310.000,1110757.000,1162523.000,1099525.000,1053106.000,1005811.000,52450.000,77436.000
LiabilitiesAndStockholdersEquity,4106425.000,3495010.000,3021279.000,3987284.000,3783847.000,3473013.000,3256426.000,3031685.000,2365036.000,2193372.000,2043191.000,1813561.000,1521041.000,1173254.000,883711.000,1746041.000,1654077.000,1497313.000,1274162.000,1071386.000,247894.000,318353.000
LiabilitiesCurrent,361213.000,371363.000,412678.000,39354.000,43662.000,41912.000,61558.000,40621.000,53827.000,21220.000,40000.000,110240.000,25480.000,37981.000,50310.000,1110757.000,1162523.000,1099525.000,1053106.000,,,
MinorityInterest,-541846.000,-636488.000,-700975.000,-750739.000,-797563.000,-830665.000,-868534.000,-886614.000,-928167.000,-968397.000,-987660.000,-1030154.000,-1066869.000,-1112711.000,-1138732.000,-1141097.000,-1167726.000,-1143233.000,-1156064.000,-1157428.000,-1112963.000,-1132823.000
OperatingLossCarryforwards,,,,,,,,5662000.000,,,6289000.000,,,,,,,,,,,
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,826.000,761.000,748.000
OtherAssetsNoncurrent,,55410.000,62142.000,29830.000,33196.000,35925.000,35964.000,53874.000,69913.000,75952.000,88027.000,93022.000,98634.000,100235.000,132671.000,137163.000,154468.000,153718.000,165848.000,,,
PreferredStockParOrStatedValuePerShare,,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,,,,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,30559.000,28020.000,20564.000,53580.000,31632.000,19202.000,20069.000,23116.000,8348.000,19365.000,8633.000,5148.000,11002.000,14391.000,9556.000,54057.000,47430.000,35942.000,12251.000,15501.000,8068.000,9430.000
PropertyPlantAndEquipmentGross,,,,,,,,10752.000,,,11401.000,,,,11383.000,,,,10236.000,,,
PropertyPlantAndEquipmentNet,7027.000,9001.000,12687.000,1521.000,1574.000,1537.000,1591.000,969.000,1315.000,1395.000,860.000,867.000,888.000,847.000,277.000,264.000,280.000,270.000,157.000,152.000,140.000,138.000
ReceivablesNetCurrent,24221.000,24182.000,22976.000,24565.000,17756.000,17034.000,14849.000,17419.000,45737.000,14277.000,23776.000,12632.000,15853.000,15521.000,24063.000,39087.000,18832.000,13090.000,12972.000,,,
RetainedEarningsAccumulatedDeficit,-38795044.000,,,,,,,,,,,,-40006490.000,-40265489.000,-40504433.000,-40721221.000,-41067851.000,-41172468.000,-41331858.000,-41477123.000,-41384326.000,-41429171.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,,,,,5200000.000,,,,,,,,,,,,,,
StockholdersEquity,3745212.000,3123647.000,2608601.000,3947930.000,3740185.000,3431101.000,3194868.000,2991064.000,2311209.000,2172152.000,2003191.000,1703321.000,1495561.000,1135273.000,833401.000,635284.000,491554.000,397788.000,221056.000,65575.000,195444.000,240917.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4287058.000,3760135.000,3309576.000,4698669.000,4537748.000,4261766.000,4063402.000,3877678.000,3239376.000,3140549.000,2990851.000,2733475.000,2562430.000,2247984.000,1972133.000,1776381.000,1659280.000,1541021.000,1377120.000,1223003.000,1308407.000,1373740.000
