,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,862442.000,923083.000,954057.000,1034782.000,1118278.000,1224523.000,1239147.000,1234307.000,1400048.000
CapitalizedCostsOilAndGasProducingActivitiesNet,14292747.000,20847667.000,21693974.000,22021062.000,21961652.000,22008073.000,21756570.000,21805480.000,23790800.000
CapitalizedCostsProvedProperties,4963637.000,7606697.000,8337808.000,7288558.000,7285103.000,7139663.000,7092306.000,7100949.000,8361135.000
CapitalizedCostsUnprovedProperties,10191552.000,14164053.000,14310223.000,14265473.000,14114018.000,14095020.000,13890150.000,13876990.000,14129598.000
CapitalizedCostsWellsAndRelatedEquipmentAndFacilities,,,,1501813.000,1680809.000,1997913.000,2013261.000,2061848.000,2700115.000
CashAndCashEquivalentsAtCarryingValue,151754.000,286013.000,99981.000,81285.000,98753.000,60395.000,37310.000,93363.000,63406.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,28624110.000,32518192.000,33789600.000,37296015.000,39158830.000,39906770.000,52059975.000,60616448.000,60616448.000
CommonStockSharesOutstanding,28624110.000,32518192.000,33789600.000,37296015.000,39158830.000,39906770.000,52059975.000,60616448.000,60616448.000
CommonStockValue,28623.000,32518.000,33789.000,37296.000,39159.000,39907.000,52060.000,60616.000,60616.000
ConvertibleLongTermNotesPayable,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3194972.000,3194972.000
ConvertibleNotesPayable,1452560.000,1352560.000,1352560.000,1352560.000,2812560.000,1981650.000,3743958.000,3695714.000,3695714.000
ConvertibleNotesPayableCurrent,1452560.000,1352560.000,1352560.000,1352560.000,2524085.000,1861386.000,3669663.000,451217.000,475987.000
DebtInstrumentUnamortizedDiscount,,,,,288475.000,120264.000,74295.000,49525.000,24770.000
DeferredTaxAssetsGross,,5737323.000,,,,7374062.000,,,
DeferredTaxAssetsLiabilitiesNet,,0.000,,,,0.000,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,256057.000,,,,138825.000,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,5481266.000,,,,7235237.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,8409680.000,,,,10714551.000,,,
DeferredTaxAssetsOther,,136781.000,,,,7624.000,,,
DeferredTaxAssetsValuationAllowance,,5737323.000,,,,7374062.000,,,
DerivativeLiabilitiesCurrent,,,,871814.000,1354503.000,310156.000,0.000,0.000,0.000
DueToEmployeesCurrent,0.000,0.000,,,,,,,
DueToOtherRelatedPartiesClassifiedCurrent,14865.000,65000.000,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,,415250.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,1405771.000,1100390.000,795009.000,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,,,,871814.000,1354503.000,310156.000,0.000,0.000,0.000
Liabilities,6707442.000,7959361.000,8615728.000,8352629.000,10356404.000,9241687.000,9398595.000,8540250.000,11547960.000
LiabilitiesAndStockholdersEquity,15436278.000,21960034.000,22344008.000,22481270.000,23913450.000,22637383.000,22478786.000,22540143.000,24255220.000
LiabilitiesCurrent,4160474.000,5802513.000,6931404.000,7893254.000,9894616.000,8847612.000,9006728.000,4979079.000,7968143.000
LiabilitiesNoncurrent,2546968.000,2156848.000,1684324.000,459375.000,461788.000,394075.000,391867.000,3561171.000,3579817.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,,,,,27564.000,96230.000
LongTermNotesPayable,1817142.000,1674691.000,1235309.000,0.000,0.000,0.000,0.000,0.000,0.000
NotesPayable,2141040.000,1352560.000,3406818.000,2063555.000,1510238.000,1338524.000,695731.000,2171340.000,4278073.000
OtherAssetsCurrent,813.000,0.000,,,,,,,
OtherNotesPayableCurrent,323898.000,1422419.000,2171509.000,2063555.000,1510238.000,1338524.000,695731.000,2171340.000,4278073.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,45000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,0.000,,,,,,,,
PreferredStockSharesOutstanding,0.000,,,,,,,,
PreferredStockValue,0.000,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,111342.000,67777.000
PropertyPlantAndEquipmentNet,31243.000,47801.000,40934.000,19736.000,16966.000,15488.000,14442.000,13398.000,12352.000
PropertyPlantAndEquipmentOther,211049.000,236212.000,236212.000,219231.000,219231.000,219231.000,219231.000,204627.000,107674.000
RestrictedCashAndCashEquivalents,,,,,1639403.000,153348.000,0.000,0.000,0.000
RetainedEarningsAccumulatedDeficit,-26587275.000,-31179408.000,-32718911.000,-34941808.000,-37261192.000,-38004591.000,-41396892.000,-42880634.000,-44173267.000
SecurityDeposit,,,,11121.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,,0.740,0.199,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,0.000,0.000,1750000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,0.000,0.000,1.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,0.000,0.000,0.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,3500000.000,3500000.000,3500000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,1.000,1.000,1.000,,,
SharePrice,2.460,2.460,0.960,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,0.000,0.000,0.000,,,
SharesIssuedPricePerShare,,,,,,,,0.220,0.220
StockholdersEquity,8728836.000,14000673.000,13728280.000,14128641.000,13557046.000,13395696.000,13080191.000,13999893.000,12707260.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,8728836.000,14000673.000,13728280.000,14128641.000,13557046.000,13395696.000,13080191.000,13999893.000,12707260.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,0.000,,,,,,,
