,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,440000.000,,,,998000.000,,,,2613000.000,,,,3000000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,84241000.000,,,,100507000.000,,,,52183000.000,,,,475000000.000,
DeferredTaxLiabilitiesTaxDeferredIncome,,,,,,26127000.000,,,,21878000.000,,,,17335000.000,,,,0.000,
DefinedBenefitPensionPlanLiabilitiesNoncurrent,,,,,,30416000.000,,,,25231000.000,,,,40584000.000,,,,528000000.000,
DefinedBenefitPlanAccumulatedBenefitObligation,,,,,,81900000.000,,,,78700000.000,,,,103200000.000,,,,1672000000.000,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesAfterTax,,,,,,-22364000.000,,,,-9512000.000,,,,-26361000.000,,,,-103000000.000,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetPriorServiceCostCreditAfterTax,,,,,,2574000.000,,,,1923000.000,,,,756000.000,,,,0.000,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,,,0.038,,,,0.048,,,,0.038,,,,0.042,
DefinedBenefitPlanBenefitObligation,,,,,,81944000.000,,,,78701000.000,,,,103162000.000,,,,1672000000.000,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInNextFiscalYear,,,,,,400000.000,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,,,,,,23907000.000,,,,25849000.000,,,,28277000.000,,,,515000000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,,,,,,1671000.000,,,,2331000.000,,,,2607000.000,,,,86000000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,,,,,,2922000.000,,,,3592000.000,,,,4048000.000,,,,97000000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,,,,,2470000.000,,,,3165000.000,,,,3589000.000,,,,95000000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,,,,,,2166000.000,,,,2829000.000,,,,3196000.000,,,,93000000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,,,,,,1926000.000,,,,2561000.000,,,,2887000.000,,,,89000000.000,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,51639000.000,51528000.000,,,,53470000.000,,,,62578000.000,,,,1144000000.000,
DerivativeLiabilitiesCurrent,,,,,,3909000.000,,,,4959000.000,,,,6268000.000,,,,,
DerivativeLiabilitiesNoncurrent,,,,,,225000.000,,,,0.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationLongLivedAssets,,,,,,,,,,,,,,60964000.000,,,,5000000.000,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,,,,,,,,,,,,,,1057000.000,,,,0.000,
DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssets,,,,,,,,,,,,,,1353000.000,,,,0.000,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,,,,,,,,,,,,,,58554000.000,,,,5000000.000,
EmployeeRelatedLiabilitiesCurrent,,,,,,37721000.000,,,,40054000.000,,,,43364000.000,,,,84000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,815000.000,,,,715000.000,536000.000,357000.000,,615000.000,,,,5000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,229000.000,,611000.000,407000.000,204000.000,,,,179000.000,,2000000.000,1000000.000,1000000.000,,4000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,567000.000,400000.000,400000.000,400000.000,400000.000,300000.000,300000.000,300000.000,300000.000,300000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,615000.000,567000.000,567000.000,567000.000,567000.000,400000.000,400000.000,400000.000,400000.000,300000.000,2000000.000,2000000.000,2000000.000,3000000.000,3000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,715000.000,615000.000,615000.000,615000.000,615000.000,567000.000,567000.000,567000.000,567000.000,400000.000,2000000.000,2000000.000,2000000.000,3000000.000,3000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,815000.000,715000.000,715000.000,715000.000,715000.000,615000.000,615000.000,615000.000,615000.000,567000.000,2000000.000,2000000.000,2000000.000,4000000.000,4000000.000
FiniteLivedIntangibleAssetsNet,,,,,6460000.000,6231000.000,6028000.000,5824000.000,5619000.000,5416000.000,5238000.000,5059000.000,4881000.000,4701000.000,,,,,
Goodwill,18695000.000,18695000.000,,,,,,,,,,,,,,,,,
IndefiniteLivedTrademarks,,,,,,,,,,,,,9880000.000,9880000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
InterestPayableCurrent,,,,,,56013000.000,,,,58852000.000,,,,77660000.000,,,,108000000.000,
InventoryFinishedGoodsNetOfReserves,,,,,64502000.000,55909000.000,73651000.000,82950000.000,65634000.000,60919000.000,59260000.000,75142000.000,62553000.000,62477000.000,271000000.000,304000000.000,279000000.000,256000000.000,240000000.000
InventoryNet,195741000.000,199450000.000,166876000.000,192820000.000,140985000.000,131467000.000,160235000.000,152117000.000,138430000.000,137687000.000,154849000.000,144282000.000,129075000.000,110724000.000,536000000.000,559000000.000,540000000.000,484000000.000,485000000.000
InventoryPartsAndComponentsNetOfReserves,,,,,26784000.000,26240000.000,26830000.000,28234000.000,29539000.000,29585000.000,29315000.000,29124000.000,28969000.000,19857000.000,78000000.000,81000000.000,80000000.000,79000000.000,69000000.000
InventoryRawMaterialsNetOfReserves,,,,,29808000.000,25747000.000,31047000.000,24235000.000,23663000.000,25843000.000,32661000.000,21672000.000,18809000.000,13337000.000,110000000.000,105000000.000,114000000.000,91000000.000,113000000.000
InventoryWorkInProcessNetOfReserves,,,,,12725000.000,17629000.000,17019000.000,11609000.000,15610000.000,14738000.000,21238000.000,15839000.000,15116000.000,9274000.000,66000000.000,69000000.000,67000000.000,58000000.000,63000000.000
JointlyOwnedUtilityPlantProportionateOwnershipShare,,,,,0.280,0.280,0.280,0.280,0.280,0.280,,,,0.280,,,,,
LandAndLandImprovements,,,,,,28985000.000,,,,30547000.000,,,,26358000.000,,,,107000000.000,
Liabilities,1544087000.000,1526732000.000,1575363000.000,1598354000.000,1536958000.000,1530617000.000,1490666000.000,1515042000.000,1503898000.000,1515823000.000,1570048000.000,1586528000.000,1604032000.000,1661616000.000,3837000000.000,3838000000.000,3879000000.000,3893000000.000,3830000000.000
LiabilitiesAndStockholdersEquity,,,,,,1208931000.000,,,1094360000.000,1098552000.000,1062799000.000,1037105000.000,1019707000.000,877511000.000,3027000000.000,2969000000.000,2901000000.000,2710000000.000,2559000000.000
LiabilitiesCurrent,234828000.000,218755000.000,250439000.000,277474000.000,283270000.000,220936000.000,170648000.000,194337000.000,180371000.000,224057000.000,182032000.000,229911000.000,246073000.000,300409000.000,462000000.000,504000000.000,481000000.000,3259000000.000,664000000.000
LiabilitiesOfAssetsHeldForSale,,,,,,176000.000,0.000,0.000,0.000,0.000,,,,,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,2198000.000,0.000,0.000,0.000,0.000,
LiabilitiesOtherThanLongtermDebtNoncurrent,,,,,55074000.000,61223000.000,60641000.000,64121000.000,65558000.000,56599000.000,55158000.000,54570000.000,50982000.000,64301000.000,588000000.000,563000000.000,560000000.000,634000000.000,622000000.000
LiabilitiesSubjectToCompromise,,,,,,,,,,,,,,,,,,,2544000000.000
LiabilitiesSubjectToCompromiseAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,,,,,,,94000000.000
LiabilitiesSubjectToCompromiseDebtAndAccruedInterest,,,,,,,,,,,,,,,,,,,2324000000.000
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,,,,,,,,95400000.000,58000000.000,,,,,,
LongTermDebt,,,,,1198614000.000,1248458000.000,1259377000.000,1256584000.000,,1235167000.000,,,,1296906000.000,,,,2879000000.000,420000000.000
LongTermDebtCurrent,,,,86166000.000,89204000.000,8501000.000,0.000,0.000,13310000.000,13310000.000,13310000.000,33310000.000,40000000.000,30000000.000,13000000.000,22000000.000,72000000.000,2879000000.000,420000000.000
LongTermDebtFairValue,,,,,,,,,824050000.000,,1106842000.000,1016806000.000,1056736000.000,,2674000000.000,2662000000.000,2734000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,1097284000.000,,,,1085455000.000,,,,0.000,,,,413000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,8501000.000,,,,13310000.000,,,,30000000.000,,,,78000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,0.000,,,,1085455000.000,,,,366000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,142500000.000,,,,0.000,,,,0.000,,,,1756000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,142500000.000,,,,63000000.000,,,,75000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,13310000.000,,,,0.000,,,,142500000.000,,,,155000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,,,,,,,,,,,3000000.000,,
LongTermDebtNoncurrent,1257591000.000,1260015000.000,1262459000.000,1259014000.000,1198614000.000,1248458000.000,1259377000.000,1256584000.000,1257969000.000,1235167000.000,1332858000.000,1302047000.000,1306977000.000,1296906000.000,2787000000.000,2771000000.000,2838000000.000,0.000,0.000
MachineryAndEquipmentGross,,,,,,1278427000.000,,,,1301368000.000,,,,1082030000.000,,,,2267000000.000,
MaterialsSuppliesAndOther,,,,,3069000.000,3679000.000,3432000.000,3275000.000,3034000.000,3465000.000,3282000.000,3148000.000,6801000.000,2838000.000,6000000.000,6000000.000,6000000.000,6000000.000,7000000.000
MembersEquity,,,,,-344427000.000,,-358920000.000,-400841000.000,,,,,,,,,,,
NoncontrollingInterestInVariableInterestEntity,,,,,,7923000.000,,,,7923000.000,,,,7923000.000,,,,8000000.000,
NotesReceivableRelatedPartiesNoncurrent,,,,,,,,,,,,,,,,0.000,0.000,,0.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,16349000.000,,,,9708000.000,,,,5201000.000,,,,22000000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,6649000.000,,,,5259000.000,,,,2776000.000,,,,8000000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,683000.000,,,,162000.000,,,,217000.000,,,,1000000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,1068000.000,,,,414000.000,,,,360000.000,,,,1000000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,2426000.000,,,,973000.000,,,,649000.000,,,,5000000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,4467000.000,,,,2674000.000,,,,1166000.000,,,,6000000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,1056000.000,,,,226000.000,,,,33000.000,,,,1000000.000,
OtherAccruedLiabilitiesCurrent,,,,,,4717000.000,,,,5441000.000,,,,15306000.000,,,,18000000.000,
OtherAssetsMiscellaneousNoncurrent,,,,,6962000.000,10601000.000,11071000.000,6604000.000,6996000.000,6469000.000,8160000.000,11981000.000,7449000.000,6934000.000,22000000.000,22000000.000,23000000.000,21000000.000,19000000.000
OtherAssetsNoncurrent,,,,,63020000.000,69116000.000,66580000.000,67128000.000,63752000.000,59859000.000,53676000.000,54956000.000,61745000.000,56611000.000,70000000.000,81000000.000,86000000.000,64000000.000,55000000.000
OtherEmployeeRelatedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,29000000.000,
OtherInventoryNetOfReserves,,,,,7166000.000,5942000.000,11688000.000,5089000.000,3984000.000,6602000.000,12375000.000,2505000.000,3628000.000,5779000.000,11000000.000,,,,
OtherLiabilitiesNoncurrent,51668000.000,47962000.000,62465000.000,61866000.000,,635000.000,,,,1068000.000,,,,830000.000,,,,15000000.000,
OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,,30000000.000,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,5461000.000,7659000.000,3239000.000,6681000.000,8050000.000,4026000.000,7893000.000,3062000.000,9690000.000,20621000.000,12579000.000,12714000.000,18366000.000,10812000.000,30000000.000,18000000.000,34000000.000,32000000.000,31000000.000
PropertyPlantAndEquipmentGross,,,,,,1472198000.000,,,,1523536000.000,,,,1234601000.000,,,,2731000000.000,
PropertyPlantAndEquipmentNet,951472000.000,949412000.000,934699000.000,907410000.000,818716000.000,793031000.000,761769000.000,755150000.000,741922000.000,742946000.000,722063000.000,703035000.000,687724000.000,530537000.000,2053000000.000,2006000000.000,1931000000.000,1857000000.000,1694000000.000
ReceivablesNetCurrent,135012000.000,124700000.000,128086000.000,119423000.000,114101000.000,100888000.000,98652000.000,102947000.000,107864000.000,104498000.000,93972000.000,93910000.000,96191000.000,87740000.000,280000000.000,247000000.000,257000000.000,226000000.000,217000000.000
RestrictedCashAndCashEquivalents,,,,,2972000.000,3454000.000,3612000.000,4095000.000,4473000.000,4946000.000,2612000.000,2422000.000,2835000.000,2603000.000,3000000.000,3000000.000,3000000.000,3000000.000,6000000.000
RestructuringReserve,,,,,7840000.000,5098000.000,1227000.000,97000.000,21000.000,0.000,0.000,0.000,0.000,24181000.000,2000000.000,1000000.000,0.000,0.000,
RestructuringReserveCurrent,,,,,,5098000.000,,,,0.000,,,,24181000.000,,,,12000000.000,
RetainedEarningsAccumulatedDeficit,-274020000.000,-274367000.000,-342188000.000,-416117000.000,-541498000.000,-516017000.000,-554395000.000,-597434000.000,-607217000.000,-627223000.000,-717833000.000,-760672000.000,-796230000.000,-980178000.000,-1102000000.000,-1162000000.000,-1273000000.000,-1402000000.000,-1490000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,6250000.000,,,,6250000.000,,,,11000000.000,,,,11000000.000,
ShorttermDebtFairValue,,,,,,,,,9983000.000,7986000.000,9084000.000,29084000.000,40000000.000,,,,,,
StockholdersEquity,,,,,,-321686000.000,,,-409538000.000,-417271000.000,-507249000.000,-549423000.000,-584325000.000,-784105000.000,-810000000.000,-869000000.000,-978000000.000,-1183000000.000,-1271000000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,-321686000.000,,,-409538000.000,-417271000.000,-507249000.000,-549423000.000,-584325000.000,-784105000.000,-810000000.000,-869000000.000,-978000000.000,-1183000000.000,-1271000000.000
TimberAndTimberlands,13608000.000,13678000.000,13671000.000,13587000.000,12899000.000,,,,,,,,,,,,,,
TreasuryStockShares,,25651.000,25651.000,43395.000,55005.000,55005.000,74231.000,74231.000,74231.000,74231.000,98064.000,98064.000,98064.000,98064.000,208728.000,238289.000,238289.000,241289.000,263360.000
TreasuryStockValue,,53000.000,53000.000,64000.000,84000.000,84000.000,106000.000,106000.000,106000.000,106000.000,164000.000,164000.000,164000.000,164000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
UnamortizedDebtIssuanceExpense,,,,,,,,,,,,,,,,,,18000000.000,
UnrecognizedTaxBenefits,,,,,,,,,,,,,,,,,,3000000.000,
UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,,,,,,421223000.000,,,,375020000.000,,,,258905000.000,,,,283000000.000,
UnrecordedUnconditionalPurchaseObligationDueInNextRollingTwelveMonths,,,,,,80535000.000,,,,85475000.000,,,,55828000.000,,,,89000000.000,
UnrecordedUnconditionalPurchaseObligationDueInRollingAfterYearFive,,,,,,177277000.000,,,,129685000.000,,,,95258000.000,,,,60000000.000,
UnrecordedUnconditionalPurchaseObligationDueInRollingYearFive,,,,,,38937000.000,,,,37643000.000,,,,26163000.000,,,,28000000.000,
UnrecordedUnconditionalPurchaseObligationDueInRollingYearFour,,,,,,38672000.000,,,,38935000.000,,,,26163000.000,,,,30000000.000,
UnrecordedUnconditionalPurchaseObligationDueInRollingYearThree,,,,,,44657000.000,,,,38613000.000,,,,26973000.000,,,,35000000.000,
UnrecordedUnconditionalPurchaseObligationDueInRollingYearTwo,,,,,,41145000.000,,,,44669000.000,,,,28520000.000,,,,41000000.000,
UnsecuredDebtCurrent,,,,,,8501000.000,,,,,,,,,,,,,
VariableInterestEntityConsolidatedCarryingAmountAssets,,,,,109000.000,,108000.000,100000.000,100000.000,,,,,,,,,,
VariableInterestEntityConsolidatedCarryingAmountLiabilities,,,,,7946000.000,,7946000.000,7938000.000,7938000.000,,,,,,,,,,
