,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
OtherAccruedLiabilitiesNoncurrent,,160000.000,80000.000,81600.000,82800.000,,,,,490625.000,,,,,,,,,
OtherEmployeeRelatedLiabilitiesCurrent,2100.000,2100.000,19600.000,2100.000,2100.000,39050.000,25605.000,42179.000,44678.000,92110.000,78731.000,62250.000,79267.000,183790.000,107852.000,60774.000,86066.000,172319.000,195677.000
OtherPrepaidExpenseCurrent,19819.000,,,,,,,,,,,1985.000,5184.000,5111.000,789.000,790.000,8290.000,789.000,790.000
OtherReceivablesNetCurrent,,,,,,,,,,,,,,,,,305867.000,305867.000,340154.000
PreferredStockLiquidationPreference,,,5.700,5.700,5.700,5.700,5.700,5.700,5.700,5.700,,,,,5.700,,,,
PreferredStockNoParValue,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,,
PreferredStockSharesAuthorized,,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockValue,,,,2120.000,5167810.000,2134.000,2134.000,2134.000,2134.000,2134.000,,,,,,,,,
PrepaidExpenseAndOtherAssets,,,,,,,,,,,,299958.000,378600.000,357554.000,331107.000,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,,,299958.000,378600.000,357554.000,331107.000,363776.000,768425.000,467807.000,592280.000
PrepaidExpenseCurrent,36770.000,17055.000,48690.000,174637.000,67674.000,34053.000,61177.000,97885.000,78885.000,55331.000,34838.000,,,,,,,,
PrepaidInsurance,4451.000,,,,,,,,,,,47766.000,33062.000,19714.000,5682.000,46445.000,83270.000,51791.000,23684.000
PrepaidRent,,,,,,,,,,,,2500.000,2500.000,2500.000,2500.000,2500.000,2500.000,21430.000,2500.000
PrepaidRoyalties,12500.000,,,,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentGross,743631.000,742667.000,725680.000,787313.000,829581.000,904076.000,906644.000,932525.000,978296.000,1030811.000,1081790.000,1081631.000,2496654.000,2079247.000,2082318.000,2618880.000,2920808.000,3612679.000,3967625.000
PropertyPlantAndEquipmentNet,416105.000,391530.000,365926.000,399515.000,411079.000,453701.000,444681.000,442741.000,459692.000,481651.000,500574.000,468906.000,1794537.000,1561582.000,1463075.000,1887333.000,2052387.000,2677734.000,2647949.000
PurchaseObligation,,,,,,,,,,,,875000.000,750000.000,,500000.000,500000.000,500000.000,500000.000,500000.000
ReceivableWithImputedInterestNetAmount,,,,,,,,,,,,,,-282190.000,-426235.000,-570280.000,-714325.000,576180.000,142904.000
RedeemableNoncontrollingInterestEquityCarryingAmount,2065392.000,2065392.000,2065392.000,133350.000,133350.000,133350.000,133350.000,133350.000,133350.000,133350.000,133350.000,133350.000,133350.000,133350.000,133350.000,,,,
RetainedEarningsAccumulatedDeficit,-6549413.000,-6967435.000,-7772525.000,-10654430.000,-11357932.000,-12848754.000,-7577768.000,-8785563.000,-10750960.000,-13418042.000,-14906615.000,-16244820.000,-19838567.000,-22142825.000,-23252352.000,-24433789.000,-26515834.000,-27647237.000,-28452963.000
SecurityDeposit,,,,,,,,,,,,,,,,,,310000.000,
SettlementLiabilitiesCurrent,,,,,,,,,,,,,1648500.000,1164750.000,839750.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,23687.000,27000.000,640000.000,479998.000,839896.000,613661.000,423569.000,672442.000,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,,,,,,,,,,,3.500,,,3.500,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,2498346.000,2493846.000,1864596.000,1870596.000,1365946.000,1349571.000,1350196.000,1038196.000,1058196.000,1548096.000,519048.000,567772.000,567772.000,800000.000,,,,800000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,10500.000,0.000,69256.000,33325.000,33325.000,33325.000,33250.000,33750.000,33750.000,345750.000,345750.000,345750.000,345750.000,345750.000,345750.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,,,,,,,,,,,,202750.000,202750.000,202750.000,
SharePrice,5.700,5.700,5.700,,,,,,,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,,,,,,275898.000,241065.000,358949.000,306949.000,293490.000,221492.000,196158.000,449908.000,702096.000,652512.000,
ShortTermBorrowings,,,,,,,,,,,,,,,,843233.000,,,
StockholdersEquity,,,-3074999.000,-635724.000,-1095069.000,-2366988.000,2912999.000,1765944.000,224632.000,5000661.000,8222358.000,7278340.000,3781510.000,1575244.000,561017.000,-334057.000,-2236802.000,-3532939.000,-4188755.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1892737.000,-2313842.000,-1009607.000,-502374.000,-961719.000,-2366988.000,3046349.000,1899294.000,357982.000,5000661.000,8355708.000,7411690.000,3914860.000,1708594.000,694367.000,-334057.000,-2236802.000,-3532939.000,-4188755.000
TaxesPayableCurrent,,,,,,,,,,,,,,,,,-47557.000,,
TemporaryEquityLiquidationPreferencePerShare,5.700,5.700,5.700,,,,,,,,,,,,,,,,
TemporaryEquityParOrStatedValuePerShare,0.001,0.001,0.001,,,,,,,,,,,,,,,,
TemporaryEquitySharesAuthorized,400000.000,10000000.000,10000000.000,,,,,,,,,,,,,,,,
TemporaryEquitySharesIssued,341607.000,341607.000,341607.000,,,,,,,,,,,,,,,,
TemporaryEquitySharesOutstanding,341607.000,341607.000,341607.000,,,,,,,,,,,,,,,,
TreasuryStockShares,,654000.000,654000.000,654000.000,654000.000,654000.000,654000.000,654000.000,654000.000,654000.000,327000.000,327000.000,327000.000,327000.000,327000.000,327000.000,327000.000,327000.000,327000.000
TreasuryStockValue,473.000,473.000,473.000,473.000,473.000,473.000,473.000,473.000,473.000,473.000,237.000,237.000,237.000,237.000,237.000,237.000,237.000,237.000,237.000
ValuationAllowanceAmount,,320000.000,,,,,,,,,,,,,,,,,
