,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AllowanceForDoubtfulAccountsReceivable,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,0.000,0.000,0.000,0.000,,,,
Assets,17670514.000,24730194.000,18736368.000,21062475.000,23384690.000,27902017.000,24311971.000,21251537.000,21505188.000,21662092.000,15944293.000,18449962.000,49850986.000,31438973.000,27751598.000,16377826.000,19801570.000
AssetsCurrent,12988921.000,20019019.000,14073090.000,16436917.000,19292401.000,23270238.000,19533513.000,16489644.000,16485484.000,17067832.000,11667850.000,14178839.000,45882518.000,27448310.000,23659010.000,12382078.000,15832790.000
Cash,,,,,,4515618.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,234646.000,355421.000,566415.000,916003.000,5177061.000,4515618.000,2575978.000,1071379.000,186170.000,764931.000,274968.000,209547.000,591718.000,898200.000,664545.000,332494.000,496110.000
CashAndCashEquivalentsFairValueDisclosure,,355421.000,566415.000,916003.000,5177061.000,4515618.000,2575978.000,1071379.000,186170.000,764931.000,274968.000,209547.000,591718.000,898200.000,664545.000,332494.000,496110.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,3075978.000,1571379.000,1089159.000,764931.000,274968.000,209547.000,591718.000,898200.000,664545.000,332494.000,496110.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,,,,,0.400,,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,1234328.000,1234328.000,1234328.000,1140000.000,,,,454000.000,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,5380238.000,5234328.000,6374328.000,,6374328.000,6374328.000,6828328.000,10028328.000,8914000.000,22030000.000,18030000.000,3582810.000,3582810.000,3582810.000,3782810.000
CommitmentsAndContingencies,0.000,0.000,0.000,0.000,,0.000,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000
CommonStockSharesIssued,27566015.000,29638450.000,29000952.000,29402024.000,29402024.000,29402024.000,29402024.000,29468259.000,29468259.000,,27507524.000,27507524.000,27507759.000,40354648.000,40354648.000,42354648.000,42354648.000
CommonStockSharesOutstanding,27566015.000,29638450.000,29000952.000,29402024.000,29402024.000,29402024.000,29402024.000,29468259.000,29468259.000,29257759.000,27507524.000,27507524.000,27507759.000,40354648.000,40354648.000,42354648.000,42354648.000
CommonStockValue,27566.000,29638.000,29001.000,29403.000,29402.000,29402.000,29402.000,29468.000,29468.000,29258.000,27508.000,27508.000,27508.000,40355.000,40355.000,42355.000,42355.000
DeferredTaxAssetsGross,,5196020.000,,,,4370000.000,,,,6650000.000,,,,7513000.000,,,
DeferredTaxAssetsNet,,0.000,,,,0.000,,,,0.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,5196020.000,,,,4370000.000,,,,6650000.000,,,,7513000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,13221425.000,,,,11190000.000,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,5196020.000,,,,4370000.000,,,,6650000.000,,,,-7513000.000,,,
DepositsAssetsNoncurrent,11968.000,11968.000,13642.000,13642.000,17642.000,26486.000,27336.000,37826.000,37827.000,44453.000,32364.000,38733.000,46075.000,56017.000,60687.000,59547.000,45891.000
DividendsPayableCurrent,,,,,53200.000,85500.000,85500.000,85500.000,85500.000,51000.000,51000.000,102000.000,265103.000,442050.000,612004.000,784024.000,937024.000
DividendsPayableCurrentAndNoncurrent,,,,,53200.000,85500.000,85500.000,85500.000,85500.000,51000.000,51000.000,102000.000,265103.000,442050.000,612004.000,784024.000,937024.000
DueFromEmployeesCurrent,,,,,,,,,,,15874.000,37170.000,57099.000,,143415.000,66163.000,70294.000
DueFromEmployeesNoncurrent,141986.000,144235.000,136594.000,157320.000,20043.000,33930.000,55557.000,85509.000,22141.000,500.000,15874.000,37170.000,57099.000,56851.000,,,
DueToRelatedPartiesCurrent,70000.000,,50000.000,,,,,,,,,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,91586.000,,,,,,,,,,,,,
DueToRelatedPartiesNoncurrent,,100000.000,50000.000,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,425796.000,462109.000,498422.000,534734.000,571047.000,607363.000,643676.000,679988.000,716303.000,599270.000,615943.000,630675.000,117349.000,117349.000,117349.000,117349.000,117349.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,,58929.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,58929.000,58929.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,58929.000,58929.000,,,,,
FiniteLivedIntangibleAssetsFairValueDisclosure,,,,,,3492172.000,3455859.000,3419545.000,3383231.000,3122590.000,3105917.000,3091185.000,2779512.000,2779512.000,2779512.000,2779512.000,2779512.000
FiniteLivedIntangibleAssetsGross,,1320021.000,1320021.000,1320021.000,1320021.000,1320022.000,1320023.000,1320021.000,1320022.000,942348.000,942348.000,942348.000,117349.000,117349.000,,,
FiniteLivedIntangibleAssetsNet,3585885.000,857912.000,821599.000,785287.000,748974.000,712659.000,676347.000,640033.000,603719.000,343078.000,326405.000,311673.000,,,0.000,,
FurnitureAndFixturesGross,,1561818.000,1580858.000,1584013.000,1604747.000,1683732.000,1877993.000,1890785.000,1794624.000,1724951.000,600793.000,600793.000,600793.000,623834.000,649435.000,652299.000,656078.000
Goodwill,,,,,,,1809429.000,1809429.000,1809429.000,1809429.000,1809429.000,1809429.000,1809429.000,1809429.000,1809429.000,1809429.000,1809429.000
ImpairedFinancingReceivableUnpaidPrincipalBalance,,,,,,,,,,6884.000,10004.000,9013.000,1415.000,,,,
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,2779512.000,2779512.000,2779512.000,2779512.000,2779512.000,2779512.000,2779512.000,2779512.000,2779512.000,2779512.000,2779512.000,2779512.000,2779512.000,2779512.000,,
IntangibleAssetsNetExcludingGoodwill,,3637424.000,3601111.000,3564799.000,3528486.000,3492171.000,,,,,,,,,,,
IntangibleAssetsNetIncludingGoodwill,,,,,,,3455859.000,3419545.000,3383231.000,3122590.000,3105917.000,3091185.000,2779512.000,2779512.000,2779512.000,2779512.000,2779512.000
InterestReceivable,,2695.000,,821.000,,,,,,,,,,,,,
Liabilities,13195552.000,19685844.000,13740715.000,15669666.000,14292735.000,19713841.000,17723615.000,15932382.000,18143926.000,16835332.000,11748981.000,14666961.000,47139556.000,28851944.000,25964380.000,16088988.000,20408794.000
LiabilitiesAndStockholdersEquity,17670514.000,24730194.000,18736368.000,21062475.000,23384690.000,27902017.000,24311971.000,21251537.000,21505188.000,21662092.000,15944293.000,18449962.000,49850986.000,31438973.000,27751598.000,16377826.000,19801570.000
LiabilitiesCurrent,13195552.000,19585844.000,13740715.000,15669666.000,14292735.000,19713841.000,17723615.000,15932382.000,18143926.000,16835332.000,11748981.000,14666961.000,47139556.000,28851944.000,25964380.000,16088988.000,20408794.000
LiabilitiesNoncurrent,,100000.000,,,,,,,,,,,,,,,
LineOfCredit,,13168557.000,11383555.000,11407299.000,,,14744377.000,12883547.000,15255782.000,14942781.000,10543546.000,,140411.000,,,,
LineOfCreditFacilityAmountOutstanding,,18122902.000,,,0.000,17702492.000,,,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,100000.000,100000.000,,,,,,,,,,,,,
LinesOfCreditCurrent,11861910.000,,,,,,,,,,,140411.000,140411.000,135263.000,134335.000,133393.000,132436.000
LinesOfCreditFairValueDisclosure,,18122902.000,12428069.000,14592092.000,13237590.000,17670412.000,16102957.000,14340551.000,15428636.000,474000.000,,,,135263.000,134335.000,133393.000,132436.000
LoansAndLeasesReceivableAllowance,,,,,,,,,,0.000,0.000,0.000,0.000,,,,
LoansAndLeasesReceivableNetReportedAmount,88898.000,88898.000,88898.000,88898.000,88898.000,88898.000,88898.000,88898.000,88898.000,88898.000,87778.000,87778.000,87778.000,87778.000,87778.000,87218.000,86888.000
LoansHeldForSaleFairValueDisclosure,,18204525.000,12432225.000,14611809.000,13257818.000,17702492.000,16115343.000,14369676.000,15428636.000,15416781.000,10721372.000,13148224.000,43630170.000,25459142.000,21847806.000,11383778.000,14551205.000
LoansReceivableFairValueDisclosure,,88898.000,88898.000,88898.000,88898.000,88898.000,88898.000,88898.000,88898.000,88898.000,87778.000,87778.000,87778.000,87778.000,87778.000,87218.000,86888.000
LoansReceivableHeldForSaleNet,11861910.000,18204525.000,12432225.000,14611809.000,13257818.000,17702492.000,16115343.000,14369676.000,15428636.000,15416781.000,10721372.000,13148224.000,43630170.000,,,,
LoansReceivableHeldForSaleNetNotPartOfDisposalGroup,,,,,,,,,,,,,,25459142.000,21847806.000,11383778.000,14551205.000
LoansReceivableNet,,18204525.000,,,,17670412.000,,,,,,,,,,,
NotesPayableCurrent,,,,,,35038.000,28891.000,11679.000,992273.000,15584.000,,,750000.000,750000.000,750000.000,750000.000,1000000.000
NotesPayableFairValueDisclosure,,100000.000,50000.000,,,,,,,,,,750000.000,750000.000,750000.000,750000.000,1000000.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,120000.000,120000.000,120000.000,120000.000,115000.000,106304.000,355453.000
NotesReceivableFairValueDisclosure,,360000.000,360000.000,360000.000,,,,,,,,,,,,,
NotesReceivableNet,360000.000,360000.000,360000.000,360000.000,,,,6825.000,,,,,,,,,
NotesReceivableRelatedParties,,,11383555.000,11407299.000,10722706.000,,,,,,,,,,,,
NumberOfStatesInWhichEntityOperates,,12.000,14.000,14.000,14.000,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,855390.000,801068.000,1577156.000,,1907261.000,1767521.000,1883674.000,893291.000,777671.000,714608.000,715708.000,792886.000,844598.000,840590.000,669558.000,512667.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,236044.000,189699.000,321384.000,,732520.000,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,85002.000,82507.000,82507.000,,100812.000,103467.000,149067.000,149067.000,27636.000,27636.000,27636.000,27636.000,,,3079.000,3834.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,171316.000,166993.000,210434.000,,183318.000,184125.000,228725.000,146219.000,149067.000,149067.000,149067.000,149067.000,27636.000,27636.000,30715.000,32119.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,180775.000,178780.000,439426.000,,311693.000,310131.000,372282.000,164048.000,146219.000,146219.000,146219.000,146219.000,149068.000,149067.000,152593.000,153997.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,182253.000,183089.000,523405.000,,578918.000,589812.000,694500.000,313680.000,144098.000,146098.000,191969.000,317718.000,171569.000,177191.000,182655.000,185947.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,579986.000,439100.000,120277.000,310651.000,245588.000,200817.000,152246.000,496325.000,486696.000,300516.000,136770.000
OperatingLossCarryforwards,,,,,,,,,,16921000.000,,,,19118000.000,,,
OtherAccruedLiabilitiesCurrent,,,76500.000,,,,,,,,,,,,,,
OtherAccruedLiabilitiesCurrentAndNoncurrent,,25220.000,,,,198672.000,,,,108653.000,42376.000,108808.000,330054.000,109918.000,94585.000,98506.000,119903.000
OtherAccruedLiabilitiesNoncurrent,,,76500.000,,,,,,,,,,,,,,
OtherAssetsCurrent,10348.000,2695.000,2254.000,3509.000,4003.000,5334.000,6678.000,8023.000,15478.000,16058.000,1412.000,2740.000,4265.000,4828.000,6156.000,68196.000,8983.000
OtherIntangibleAssetsNet,,3637424.000,3601111.000,3564799.000,3528486.000,3492172.000,3455859.000,3419545.000,3383231.000,1313161.000,3105917.000,3091185.000,2779512.000,970083.000,970083.000,970083.000,970083.000
OtherLiabilities,,,,,,,,,151310.000,23201.000,11482.000,20320.000,,76659.000,,,
OtherLiabilitiesFairValueDisclosure,,,76500.000,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
PreferredStockValue,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
PrepaidExpenseCurrent,428253.000,444743.000,74025.000,59652.000,113965.000,161717.000,231271.000,316255.000,306540.000,142096.000,197624.000,199685.000,143505.000,98505.000,150487.000,120848.000,115351.000
PrepaidExpenseCurrentAndNoncurrent,,,,,113965.000,161717.000,231271.000,316255.000,306540.000,142096.000,197624.000,199685.000,143505.000,98505.000,150487.000,120848.000,115351.000
PropertyPlantAndEquipmentNet,492856.000,468650.000,463033.000,440899.000,437220.000,490293.000,650808.000,623290.000,584618.000,582118.000,302010.000,283757.000,265504.000,278005.000,288696.000,270808.000,253695.000
RestrictedCashAndCashEquivalents,,,,,,500000.000,500000.000,500000.000,902989.000,,,,,,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,500000.000,500000.000,500000.000,902989.000,755701.000,732500.000,732500.000,732500.000,732500.000,732500.000,732500.000,732500.000
RestrictedCashAndCashEquivalentsNoncurrent,,,,,,,500000.000,500000.000,902989.000,755701.000,732500.000,732500.000,732500.000,732500.000,732500.000,732500.000,732500.000
RetainedEarningsAccumulatedDeficit,-12920096.000,-13221425.000,-12988907.000,-12776943.000,-14249838.000,-15022692.000,-16548355.000,-17764324.000,-19644504.000,-20875773.000,-21265291.000,-22331152.000,-22969368.000,-22529534.000,-22948976.000,-24064981.000,-24930971.000
SecurityDeposit,,,,,,,,,,,,,46075.000,,60687.000,59547.000,45891.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,3250000.000,3250000.000,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,5234969.000,5234969.000,4817897.000,4817897.000,,,,,1841662.000,2008329.000,2008329.000,533329.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,108333.000,158533.000,233333.000,233333.000,895000.000,928333.000,1045041.000,5078333.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,0.380,0.360,0.230,0.310,0.170,0.170,0.183,0.070
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,2910000.000,2743333.000,2743333.000,4218333.000,24760000.000,22818333.000,22293333.000,25176666.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,,0.160,0.140,0.140,0.100,0.130,0.125,0.125,0.120
SharePrice,,,0.250,0.320,,,,,,,,,,,,,
ShortTermBorrowings,,,,,,,,,992273.000,,22613.000,32252.000,8194.000,14972.000,32117.000,32525.000,30209.000
StockholdersEquity,,5044350.000,,,,8188176.000,,,,4826760.000,,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4474962.000,5044350.000,4995653.000,5392809.000,9091955.000,8188176.000,6588356.000,5319155.000,3361262.000,4826760.000,4195312.000,3783001.000,2711430.000,2587029.000,1787218.000,288838.000,-607224.000
TreasuryStockShares,21600.000,21600.000,21600.000,21600.000,21600.000,21600.000,21600.000,21600.000,21600.000,21600.000,21600.000,21600.000,21600.000,1771600.000,1771600.000,1771600.000,1771600.000
TreasuryStockValue,22747.000,22747.000,22747.000,22747.000,22747.000,22747.000,22747.000,22747.000,22747.000,22747.000,22747.000,22747.000,22747.000,294769.000,294769.000,-294769.000,294769.000
WarehouseAgreementBorrowings,,18122902.000,12428069.000,14592092.000,13237590.000,17670412.000,16102957.000,14340551.000,15428636.000,474000.000,,,,,,,
WarrantsAndRightsOutstanding,,5234328.000,5234328.000,5234328.000,398497.000,6374328.000,,,36490.000,,,,,,,,
