,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
PreferredStockValueOutstanding,,,,,,,,,,,,,,,0.000
PrepaidExpenseCurrent,,,,,10850.000,8902.000,5435.000,38640.000,26962.000,14814.000,4662.000,30520.000,25786.000,15257.000,3556.000
PropertyPlantAndEquipmentGross,11486.000,11486.000,7917.000,7228.000,47378.000,74178.000,74178.000,74178.000,,,,125867.000,,,
PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,-3232.000,-4506.000,-3808.000,-4727.000,41732.000,67613.000,66694.000,65775.000,64868.000,105397.000,121627.000,106541.000,100635.000,94729.000,88823.000
PropertyPlantAndEquipmentOwnedNet,12054.000,10780.000,7909.000,6301.000,,,,,,,,,,,
RelatedPartyTransactionDueFromToRelatedPartyCurrent,481932.000,531932.000,531932.000,356931.000,0.000,929536.000,949536.000,929536.000,,0.000,0.000,25000.000,,,
RetainedEarningsAccumulatedDeficit,,,,,,-9675291.000,-10132779.000,-10509707.000,-10929449.000,-11569328.000,-12436045.000,-13310177.000,-14118277.000,-14728828.000,-15396335.000
StockholdersEquity,-2453230.000,-2372957.000,-2341684.000,-1776321.000,-1248262.000,-1289783.000,-1558138.000,-1414387.000,-1622162.000,-1781679.000,-2260659.000,-2652069.000,-2711220.000,-2902120.000,-2738595.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-2453230.000,-2372957.000,-2341684.000,-1776321.000,-1248262.000,-1289783.000,-1558138.000,-1414387.000,-1622162.000,-1781679.000,-2260659.000,-2652069.000,-2711220.000,-2902120.000,-2738595.000
