,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
OtherLiabilitiesCurrent,,,,,,,,,6826000.000,3653000.000,,,,,,,,
OtherLiabilitiesNoncurrent,453000.000,442000.000,430000.000,419000.000,405000.000,387000.000,369000.000,350000.000,329000.000,305000.000,355000.000,319000.000,280000.000,276000.000,3589000.000,3586000.000,3256000.000,2995000.000
OtherReceivablesNetCurrent,,,,,,,,,,,15265000.000,15130000.000,256000.000,474000.000,9951000.000,7579000.000,720000.000,562000.000
PrepaidExpenseAndOtherAssetsCurrent,743000.000,762000.000,470000.000,636000.000,3371000.000,1062000.000,603000.000,462000.000,356000.000,639000.000,355000.000,318000.000,404000.000,489000.000,650000.000,579000.000,1223000.000,1167000.000
PropertyPlantAndEquipmentGross,,,,,,,5562000.000,,,,6050000.000,6217000.000,6530000.000,6851000.000,7181000.000,7526000.000,7718000.000,8124000.000
PropertyPlantAndEquipmentNet,2792000.000,2646000.000,2463000.000,2306000.000,2153000.000,2220000.000,2111000.000,2037000.000,2040000.000,2009000.000,1896000.000,1809000.000,1895000.000,2012000.000,2087000.000,2165000.000,2077000.000,2180000.000
RestrictedCashAndCashEquivalentsNoncurrent,521000.000,392000.000,392000.000,392000.000,392000.000,318000.000,317000.000,317000.000,317000.000,243000.000,243000.000,243000.000,223000.000,,,,,
RetainedEarningsAccumulatedDeficit,-241388000.000,-237375000.000,-232327000.000,-233599000.000,-237864000.000,-240778000.000,-243392000.000,-246127000.000,-249883000.000,-251560000.000,-201754000.000,-203119000.000,-205004000.000,-204359000.000,-203543000.000,-202166000.000,-201002000.000,-204061000.000
StockholdersEquity,,40429000.000,45818000.000,44915000.000,40959000.000,38362000.000,35890000.000,33822000.000,30680000.000,31754000.000,80949000.000,81189000.000,80847000.000,82115000.000,83963000.000,86484000.000,88822000.000,79844000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,36057000.000,40429000.000,45818000.000,44915000.000,40959000.000,38362000.000,35890000.000,33822000.000,30680000.000,31754000.000,80949000.000,81189000.000,80847000.000,82115000.000,83963000.000,86484000.000,88822000.000,79844000.000
TaxCreditCarryforwardAmount,,,,,,,77400000.000,,,,,,,,,,,
TradingSecurities,,,,,,,,,,,,,,15060000.000,10591000.000,8162000.000,8300000.000,3090000.000
TradingSecuritiesCurrent,,,,,,,,,,,17086000.000,16907000.000,15584000.000,,,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,0.000,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
