,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
DeferredFinanceCostsNoncurrentNet,,,8100000.000,10700000.000,10700000.000,10000000.000,9300000.000,8500000.000,8700000.000,8200000.000,7700000.000,7200000.000,6300000.000,5800000.000,5300000.000,4800000.000,4300000.000,3800000.000
DeferredTaxAssetsGross,,,83300000.000,,,,88600000.000,,,,72400000.000,,,101400000.000,,,,117800000.000
DeferredTaxAssetsLiabilitiesNet,,,-235300000.000,,,,-197700000.000,,,,-194600000.000,,,-154500000.000,,,,122200000.000
DeferredTaxAssetsNet,,,77700000.000,,,,81600000.000,,,,61600000.000,,,84200000.000,,,,91300000.000
DeferredTaxAssetsOther,,,2300000.000,,,,2700000.000,,,,2000000.000,,,1600000.000,,,,1300000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,74600000.000,,,,76100000.000,,,,56400000.000,,,80300000.000,,,,79900000.000
DeferredTaxAssetsValuationAllowance,,,5600000.000,,,,7000000.000,,,,10800000.000,,,17200000.000,,,,26500000.000
DeferredTaxLiabilities,,,313000000.000,,,,279300000.000,,,,256200000.000,,,238700000.000,,,,213500000.000
DeferredTaxLiabilitiesCurrent,52200000.000,49200000.000,35900000.000,28300000.000,24200000.000,6200000.000,16800000.000,14600000.000,12500000.000,10100000.000,2100000.000,4300000.000,17400000.000,11700000.000,11600000.000,8400000.000,0.000,0.000
DeferredTaxLiabilitiesDerivatives,,,27900000.000,,,,2600000.000,,,,200000.000,,,500000.000,,,,100000.000
DeferredTaxLiabilitiesFinancingArrangements,,,74500000.000,,,,72300000.000,,,,72300000.000,,,57600000.000,,,,43500000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,13300000.000,,,,12000000.000,,,,10500000.000,,,9300000.000,,,,7900000.000
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,,,43600000.000,,,,38700000.000,,,,34100000.000,,,27400000.000,,,,24400000.000
DeferredTaxLiabilitiesNoncurrent,261400000.000,245500000.000,202800000.000,201700000.000,201100000.000,206900000.000,183500000.000,186000000.000,179900000.000,168800000.000,193600000.000,177800000.000,149900000.000,143300000.000,146900000.000,137800000.000,125700000.000,122200000.000
DeferredTaxLiabilitiesOther,,,2000000.000,,,,2200000.000,,,,1600000.000,,,1300000.000,,,,3200000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,141500000.000,,,,139400000.000,,,,129900000.000,,,133200000.000,,,,132100000.000
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,1200000.000,,,,32200000.000,,,,28700000.000,,,4000000.000,,,,
DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,,,7000000.000,7200000.000,7300000.000,7400000.000,9700000.000,9800000.000,10000000.000,10200000.000,5900000.000,5900000.000,5800000.000,6500000.000,6600000.000,6700000.000,6800000.000,8900000.000
DerivativeAssets,,,,,,6000000.000,,5600000.000,7800000.000,4600000.000,,6400000.000,5000000.000,6500000.000,7300000.000,12000000.000,8700000.000,3700000.000
DerivativeAssetsCurrent,,,2000000.000,1600000.000,4900000.000,3200000.000,2500000.000,5400000.000,7400000.000,4400000.000,4500000.000,6200000.000,4800000.000,6300000.000,7300000.000,11900000.000,8700000.000,3700000.000
DerivativeAssetsNoncurrent,,,,300000.000,500000.000,500000.000,100000.000,200000.000,400000.000,200000.000,200000.000,200000.000,200000.000,200000.000,0.000,100000.000,0.000,0.000
DerivativeFairValueOfDerivativeNet,,,-39000000.000,-33500000.000,-20500000.000,-7100000.000,800000.000,-100000.000,-600000.000,100000.000,500000.000,1000000.000,1400000.000,1400000.000,1200000.000,1300000.000,,300000.000
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,,,,,13100000.000,,5700000.000,8400000.000,,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAssetAtFairValue,,,,,,,,,,,4700000.000,,,,,,,
DerivativeLiabilities,,,,,,,,,,4500000.000,,5400000.000,3600000.000,5100000.000,6100000.000,10700000.000,8100000.000,3400000.000
DerivativeLiabilitiesCurrent,22800000.000,33500000.000,40900000.000,35200000.000,25500000.000,10400000.000,1800000.000,5500000.000,8000000.000,4500000.000,4000000.000,5200000.000,3500000.000,5000000.000,6100000.000,10700000.000,8100000.000,3400000.000
DerivativeLiabilitiesNoncurrent,10100000.000,6100000.000,100000.000,300000.000,400000.000,400000.000,100000.000,200000.000,400000.000,0.000,200000.000,200000.000,100000.000,,,,,
DueFromAffiliateCurrent,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DueFromAffiliateNoncurrent,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DueFromEmployeesCurrent,,,2200000.000,2400000.000,2300000.000,2300000.000,2000000.000,1900000.000,1900000.000,2100000.000,1800000.000,1700000.000,1900000.000,2100000.000,1900000.000,1800000.000,1800000.000,1500000.000
DueToAffiliateCurrent,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DueToAffiliateNoncurrent,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
EmployeeRelatedLiabilitiesCurrent,,,22500000.000,17700000.000,16600000.000,16200000.000,17400000.000,19300000.000,20100000.000,21300000.000,23700000.000,19500000.000,19600000.000,18300000.000,22500000.000,19500000.000,25500000.000,24700000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,7300000.000,6800000.000,5600000.000,,4600000.000,5600000.000,4100000.000,,3400000.000,4400000.000,,3300000.000,4900000.000,4100000.000,
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInForeignCountries,,,57300000.000,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,22300000.000,,,,28200000.000,,,,34200000.000,,,40100000.000,,,-44500000.000,-46100000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,5900000.000,,,,5900000.000,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,,,,,5900000.000,,,5500000.000,5500000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,4500000.000,,,,4100000.000,,,3400000.000,,,3400000.000,3400000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,5500000.000,,,,4500000.000,,,4100000.000,,,3400000.000,3400000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,5900000.000,,,,5500000.000,,,4500000.000,,,4100000.000,4100000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,5900000.000,,,,5900000.000,,,5500000.000,,,4500000.000,4500000.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,,,,,89100000.000,89200000.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,,,,,,44600000.000,43100000.000
Goodwill,137600000.000,137600000.000,137600000.000,137600000.000,137600000.000,137600000.000,137600000.000,137600000.000,137600000.000,137600000.000,137600000.000,137600000.000,137600000.000,137600000.000,137600000.000,137600000.000,0.000,0.000
IncomeTaxReceivable,,,,,,,,,,,,,0.000,4000000.000,2700000.000,2900000.000,5900000.000,15300000.000
IncomeTaxesReceivable,2900000.000,,,,1600000.000,8300000.000,2000000.000,2700000.000,5300000.000,4400000.000,2600000.000,0.000,,,,,,
InsuranceSettlementsReceivable,,,,,,,,,,,,,,,,,-1100000.000,-2800000.000
IntangibleAssetsNetExcludingGoodwill,70100000.000,68600000.000,67100000.000,65600000.000,64100000.000,62700000.000,61200000.000,59700000.000,58200000.000,56700000.000,55200000.000,53800000.000,50800000.000,49300000.000,47800000.000,46300000.000,44500000.000,43100000.000
InterestPayableCurrent,,,2400000.000,5000000.000,2100000.000,5400000.000,2000000.000,1800000.000,6600000.000,11300000.000,2000000.000,6800000.000,7000000.000,2300000.000,7100000.000,2300000.000,7300000.000,2600000.000
InventoryAdjustments,,,,,,,,,,,,,,,,,-7500000.000,-24000000.000
InventoryFinishedGoods,,,26300000.000,28400000.000,22700000.000,24000000.000,29500000.000,29100000.000,23500000.000,19600000.000,25200000.000,23400000.000,25900000.000,31300000.000,25600000.000,27300000.000,25700000.000,23000000.000
InventoryGross,,,149200000.000,169400000.000,155500000.000,151900000.000,151900000.000,158400000.000,158300000.000,146400000.000,132300000.000,144900000.000,151500000.000,153900000.000,144400000.000,158700000.000,129500000.000,105600000.000
InventoryLIFOReserve,,,-10300000.000,-10400000.000,-16700000.000,-21200000.000,-15700000.000,-18800000.000,-22700000.000,-23100000.000,-24900000.000,-23300000.000,-14200000.000,-14000000.000,-20600000.000,-27600000.000,-31800000.000,-29000000.000
InventoryNet,210200000.000,203900000.000,186500000.000,213500000.000,197800000.000,202900000.000,195800000.000,203400000.000,204800000.000,193700000.000,178700000.000,191800000.000,198600000.000,196700000.000,187800000.000,195300000.000,162600000.000,135400000.000
InventoryNoncurrent,,,12700000.000,12700000.000,13800000.000,13600000.000,13000000.000,12500000.000,10700000.000,10000000.000,7600000.000,6800000.000,5100000.000,5000000.000,4600000.000,6100000.000,5900000.000,5400000.000
InventoryRawMaterials,,,71200000.000,82300000.000,74100000.000,65000000.000,63500000.000,70700000.000,76700000.000,70800000.000,57800000.000,62200000.000,70900000.000,73700000.000,61500000.000,78800000.000,58900000.000,47300000.000
InventorySuppliesNetOfReserves,,,38500000.000,40400000.000,38800000.000,37600000.000,35300000.000,38000000.000,41400000.000,41100000.000,37700000.000,39600000.000,39000000.000,36400000.000,32700000.000,32100000.000,32400000.000,29400000.000
InventoryValuationReserves,,,11500000.000,6700000.000,13200000.000,7800000.000,7100000.000,11800000.000,17600000.000,16900000.000,16200000.000,16000000.000,6100000.000,7600000.000,9900000.000,23100000.000,31100000.000,28600000.000
InventoryWorkInProcess,,,51700000.000,58700000.000,58700000.000,62900000.000,58900000.000,58600000.000,58100000.000,56000000.000,49300000.000,59300000.000,54700000.000,48900000.000,57300000.000,52600000.000,44900000.000,35300000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Land,,,,,,,,,,,,51500000.000,51900000.000,51900000.000,52000000.000,51800000.000,51800000.000,51900000.000
LettersOfCreditOutstandingAmount,,,,,,,,,,,,,,19800000.000,,2500000.000,,21500000.000
Liabilities,1140000000.000,1119900000.000,1117900000.000,1252800000.000,1217800000.000,1214700000.000,1205400000.000,1200300000.000,1254400000.000,1236500000.000,1174800000.000,1194500000.000,1200100000.000,1246000000.000,1253700000.000,1266100000.000,1245200000.000,1259500000.000
LiabilitiesAndStockholdersEquity,1494400000.000,1485700000.000,1377500000.000,1429100000.000,1405600000.000,1379700000.000,1357700000.000,1350700000.000,1393300000.000,1358000000.000,1322100000.000,1325800000.000,1322300000.000,1318100000.000,1325100000.000,1314600000.000,1121500000.000,1087600000.000
LiabilitiesCurrent,266700000.000,278600000.000,265000000.000,238800000.000,204500000.000,185100000.000,187900000.000,180400000.000,192400000.000,187000000.000,161200000.000,193500000.000,237900000.000,205000000.000,212300000.000,224900000.000,221800000.000,905100000.000
LiabilityForUncertainTaxPositionsNoncurrent,,,800000.000,800000.000,800000.000,800000.000,800000.000,800000.000,600000.000,600000.000,700000.000,700000.000,700000.000,700000.000,600000.000,600000.000,600000.000,600000.000
LineOfCreditFacilityCapacityAvailableForSpecificPurposeOtherThanForTradePurchases,,,,,,,,,,,20000000.000,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,,50000000.000,50000000.000,50000000.000,50000000.000,,,,,,,
LongTermDebt,,,428500000.000,597900000.000,597200000.000,596500000.000,595700000.000,601700000.000,650100000.000,649100000.000,659100000.000,664500000.000,663200000.000,668000000.000,666000000.000,678800000.000,677300000.000,742300000.000
LongTermDebtCurrent,,,2400000.000,3300000.000,3300000.000,3300000.000,3300000.000,4400000.000,4900000.000,4900000.000,4900000.000,6000000.000,8500000.000,11600000.000,12100000.000,15100000.000,16600000.000,742300000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,306100000.000,,,,628500000.000,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,3300000.000,,,,4900000.000,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,,,,,,,,,,,,,,,,,,13400000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,3300000.000,,,,7600000.000,,,,,,,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,3300000.000,,,,7600000.000,,,,,,,634500000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,278600000.000,,,,7600000.000,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,3300000.000,,,,7600000.000,,,,,,,13100000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,,,,,,,,,,,,84500000.000
LongTermDebtNoncurrent,428500000.000,428500000.000,426100000.000,594600000.000,593900000.000,593200000.000,592400000.000,597300000.000,645200000.000,644200000.000,654200000.000,658500000.000,654700000.000,656400000.000,653900000.000,663700000.000,660700000.000,0.000
MachineryAndEquipmentGross,,,,,,,,,,,,906900000.000,915400000.000,927100000.000,935000000.000,950800000.000,947400000.000,969900000.000
MineReclamationAndClosingLiabilityNoncurrent,,,1800000.000,1700000.000,1600000.000,1400000.000,0.000,,,,,,,,,,,
MinorityInterest,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000
MoneyMarketFundsAtCarryingValue,,,2900000.000,0.000,20000000.000,0.000,10000000.000,0.000,42000000.000,30000000.000,20200000.000,200000.000,0.000,0.000,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,1900000.000,,,,,,,2200000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,2000000.000,,,,1700000.000,,,,2800000.000,,,,,,,1700000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,800000.000,,,,700000.000,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,700000.000,,,,800000.000,,,,1000000.000,,,,,,,0.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,700000.000,,,,700000.000,,,,1600000.000,,,,,,,100000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,1100000.000,,,,900000.000,,,,1600000.000,,,,,,,300000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,700000.000,,,,0.000,,,,3800000.000,,,,,,,0.000
OperatingLossCarryforwards,,,,,,,,,,,,,,,,,,23500000.000
OtherAccruedLiabilitiesCurrent,,,11100000.000,10800000.000,13800000.000,16300000.000,15600000.000,15300000.000,15700000.000,16100000.000,9300000.000,11300000.000,15900000.000,11200000.000,13500000.000,15400000.000,19000000.000,13200000.000
OtherAssetsCurrent,29200000.000,36800000.000,41300000.000,12600000.000,14100000.000,12300000.000,18900000.000,12400000.000,15100000.000,14700000.000,12300000.000,15300000.000,20400000.000,27400000.000,29200000.000,32200000.000,38900000.000,36900000.000
OtherAssetsMiscellaneousCurrent,,,3700000.000,5200000.000,3600000.000,3800000.000,11800000.000,3000000.000,3200000.000,5600000.000,4900000.000,6300000.000,8200000.000,10000000.000,12200000.000,11500000.000,12900000.000,7500000.000
OtherAssetsMiscellaneousNoncurrent,,,10000000.000,9300000.000,9500000.000,11100000.000,12200000.000,12300000.000,11700000.000,12600000.000,13000000.000,13300000.000,16100000.000,15600000.000,15600000.000,15700000.000,16000000.000,15000000.000
OtherAssetsNoncurrent,87900000.000,83900000.000,81600000.000,84200000.000,86000000.000,86600000.000,96100000.000,95900000.000,94300000.000,93400000.000,87800000.000,87400000.000,87200000.000,89100000.000,87800000.000,89100000.000,82000000.000,64500000.000
OtherCommitment,,,,,,,,,45000000.000,45000000.000,45000000.000,,,,,,,
OtherDerivativesNotDesignatedAsHedgingInstrumentsAssetsAtFairValue,,,2500000.000,3900000.000,6800000.000,6000000.000,4200000.000,,,,,,,,,,,
OtherDerivativesNotDesignatedAsHedgingInstrumentsLiabilitiesAtFairValue,,,19600000.000,31300000.000,21500000.000,13100000.000,3400000.000,,,,4200000.000,,,,,,,
OtherLiabilitiesNoncurrent,55800000.000,49200000.000,46200000.000,46700000.000,48600000.000,48000000.000,52300000.000,50900000.000,50600000.000,50200000.000,49800000.000,49200000.000,47100000.000,45900000.000,44800000.000,44500000.000,44500000.000,44200000.000
PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities,,,900000.000,900000.000,900000.000,900000.000,900000.000,900000.000,900000.000,900000.000,900000.000,900000.000,900000.000,800000.000,800000.000,800000.000,800000.000,500000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,115500000.000,110000000.000,175700000.000,168700000.000,167300000.000,179100000.000,187200000.000,185500000.000,185900000.000,186300000.000,115800000.000,115500000.000,110500000.000,195400000.000,195800000.000,195200000.000,192500000.000,188000000.000
PledgedFinancialInstrumentsNotSeparatelyReportedSecuritiesForLetterOfCreditFacilities,,,,,,,,,,,,,,,,,,10900000.000
PostemploymentBenefitsLiabilityCurrentAndNoncurrent,,,600000.000,,,,800000.000,,,,800000.000,,,700000.000,,,,900000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsNoncurrent,,,,,,,,,,,,,4400000.000,4500000.000,4600000.000,3600000.000,5800000.000,8800000.000
PrepaidExpenseCurrent,20500000.000,14500000.000,13300000.000,9500000.000,22000000.000,19500000.000,8900000.000,5000000.000,5400000.000,5500000.000,4600000.000,4400000.000,,,,,,
PrepaidRoyalties,,,0.000,,,,0.000,,,,0.000,,,0.000,,,,
PrepaidTaxes,,,6000000.000,6000000.000,6000000.000,6000000.000,12700000.000,12700000.000,12700000.000,12700000.000,12700000.000,12700000.000,12700000.000,12700000.000,12700000.000,12700000.000,12700000.000,12700000.000
PropertyPlantAndEquipmentGross,,,1067800000.000,1082400000.000,1095700000.000,1109200000.000,1126500000.000,1141100000.000,1153700000.000,1154500000.000,1162000000.000,1172400000.000,1200900000.000,1228200000.000,1241000000.000,1247100000.000,1254800000.000,1265400000.000
PropertyPlantAndEquipmentNet,701600000.000,696500000.000,699800000.000,696700000.000,695300000.000,693100000.000,694500000.000,693000000.000,690500000.000,682400000.000,677200000.000,671700000.000,676600000.000,695000000.000,698800000.000,693800000.000,692400000.000,686700000.000
RestrictedCashAndCashEquivalents,,,,,,,,,,,,,,1800000.000,,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,,,30100000.000,100000.000,0.000,0.000,0.000,,,,,,,100000.000,100000.000,100000.000,100000.000,100000.000
RestrictedCashAndCashEquivalentsNoncurrent,,,12700000.000,12700000.000,12900000.000,12700000.000,12800000.000,12800000.000,13000000.000,12700000.000,12900000.000,12900000.000,12800000.000,14000000.000,14100000.000,14300000.000,14200000.000,3600000.000
RestructuringReserve,,,0.000,,,,,,,,5300000.000,400000.000,100000.000,800000.000,0.000,0.000,0.000,1000000.000
