,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2015-03-31,2015-06-30
CommonStockValue,975.000,975.000,975.000,975.000,1146.000,1146.000,1146.000,1146.000,1146.000,1146.000,1146.000,1524.000,1524.000
DeferredRevenueCurrent,,,,,,,,,,,31383.000,0.000,
DepositLiabilityCurrent,,,,,150000.000,,,,,,,,
DepositsAssetsCurrent,41738.000,70879.000,71190.000,63187.000,72102.000,60263.000,51647.000,49806.000,75286.000,67486.000,14598.000,11348.000,4514.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,12361154.000,14198375.000,15011864.000,15827653.000,17410182.000,17155260.000,17770899.000,17979040.000,18192760.000,18389060.000,18715617.000,20205089.000,20526068.000
DueFromAffiliateCurrent,,0.000,0.000,0.000,,,,,,,,,
DueToRelatedPartiesCurrent,,25529.000,12920.000,500.000,97976.000,132831.000,144374.000,236760.000,258055.000,311097.000,329402.000,504228.000,540697.000
ExplorationCostsCumulative,,,,,4720071.000,4966161.000,5357272.000,5400160.000,,,,,
Liabilities,216523.000,192568.000,80354.000,219879.000,802992.000,802917.000,1181158.000,1254042.000,1386994.000,1511527.000,1788436.000,1844582.000,1837105.000
LiabilitiesAndStockholdersEquity,3674808.000,1923632.000,1211754.000,1272590.000,922510.000,1177357.000,939959.000,804702.000,723934.000,652167.000,602519.000,434290.000,321522.000
LoansPayableCurrent,,,,,,,,,,,150000.000,0.000,
MineralPropertiesNet,464000.000,611400.000,611400.000,556750.000,573200.000,573200.000,591400.000,501400.000,501400.000,501400.000,501400.000,250150.000,250150.000
NotesPayableCurrent,,,,,9142.000,5301.000,1320.000,0.000,14635.000,10221.000,6007.000,3947.000,0.000
OperatingLossCarryforwards,,,,,,,8765061.000,,,,,,
OtherInvestments,880000.000,,,,,,,,,,,,
OtherLiabilitiesCurrent,15810.000,29016.000,27581.000,3630.000,82445.000,57375.000,103720.000,132369.000,163228.000,202915.000,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
PreferredStockSharesIssued,,,,,0.000,,,,0.000,0.000,0.000,,
PreferredStockSharesOutstanding,,,,,0.000,,,,0.000,0.000,0.000,,
PreferredStockValue,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PropertyPlantAndEquipmentGross,,,,,203891.000,203891.000,203891.000,205600.000,,,,,
PropertyPlantAndEquipmentNet,112170.000,142973.000,138774.000,129248.000,109212.000,99029.000,89188.000,81348.000,71731.000,62115.000,52499.000,22262.000,17758.000
ReceivablesNetCurrent,616246.000,0.000,0.000,0.000,,,,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,-17410182.000,-17155260.000,-17770899.000,-17979040.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,9520000.000,9520000.000,9520000.000,9520000.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,0.120,0.100,0.120,0.120,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,0.000,0.000,0.000,0.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,9520000.000,9520000.000,9520000.000,9520000.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,0.120,0.100,0.120,0.120,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,0.000,0.000,0.000,0.000,,,,,
StockholdersEquity,3458285.000,1731064.000,1131400.000,1052711.000,119518.000,374440.000,-241199.000,-449340.000,-663060.000,-859360.000,-1185917.000,-1410292.000,-1515583.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3458285.000,1731064.000,1131400.000,1052711.000,119518.000,374440.000,-241199.000,-449340.000,-663060.000,-859360.000,-1185917.000,-1410292.000,-1515583.000
TaxCreditCarryforwardAmount,,,,,,,8765061.000,,,,,,
