,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-12-31,2015-03-31
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassOtherPropertyPlantAndEquipmentNet,,,,,,,,16638773.000,16401291.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassPropertyPlantAndEquipmentOtherAccumulatedDepreciation,,,,,,,,2278625.000,2516107.000
Cash,23231.000,23796.000,18569.000,22160.000,19858.000,14038.000,10199.000,99329.000,
CashAndCashEquivalentsAtCarryingValue,23231.000,23796.000,18569.000,22160.000,19858.000,14038.000,10199.000,99329.000,140532.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,,,,,,,500000000.000,500000000.000
CommonStockSharesIssued,0.000,5721900.000,5721900.000,5721900.000,5721900.000,5721900.000,5721900.000,127151243.000,131392795.000
CommonStockSharesOutstanding,5721900.000,5721900.000,5721900.000,5721900.000,5721900.000,5721900.000,5721900.000,127151243.000,131392795.000
CommonStockValue,5722.000,5722.000,5722.000,5722.000,5722.000,5722.000,5722.000,127151.000,131393.000
ConvertibleDebtFairValueDisclosures,,,,,,,,21982925.000,19082064.000
CustomerLoyaltyProgramLiabilityNoncurrent,,,,,,,,94996.000,69503.000
DebtInstrumentCarryingAmount,,,,,,,,20939642.000,20346362.000
DebtInstrumentFaceAmount,,,,,,,,17360340.000,16368640.000
DebtInstrumentUnamortizedDiscount,,,,,,,,335708.000,1274164.000
DeferredAdvertisingCosts,,,,,,,,456420.000,52428.000
DeferredCompensationLiabilityCurrent,,,,,,,,1600000.000,1600000.000
DeferredRentCredit,,,,,,,,19700.000,19700.000
DeferredRentCreditNoncurrent,,,,,,,,206850.000,206850.000
DeferredRevenue,,,,,,,,250621.000,162931.000
DeferredRevenueAndCredits,,,,,,,,,100498.000
DeferredTaxAssetsGross,,,,,,,,31472000.000,26652000.000
DeferredTaxAssetsNet,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DeferredTaxAssetsOperatingLossCarryforwards,,,76663.000,74223.000,77493.000,79473.000,82934.000,24286000.000,25823000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,7186000.000,1029000.000
DeferredTaxAssetsValuationAllowance,,,,,,,,31472000.000,26652000.000
DerivativeFairValueOfDerivativeLiability,,,,,,,,285444.000,
DerivativeLiabilitiesCurrent,,,,,,,,588420.000,1183203.000
DividendsPayableCurrentAndNoncurrent,,,,,,,,0.000,
DueFromRelatedPartiesCurrent,,,,,,,,108592.000,116808.000
DueToOfficersOrStockholdersCurrent,49656.000,43156.000,22156.000,14656.000,0.000,0.000,0.000,,
DueToRelatedPartiesCurrent,,,,,,,,388990.000,460381.000
DueToRelatedPartiesNoncurrent,,,,,,,61648.000,,
FurnitureAndFixturesGross,675.000,675.000,675.000,675.000,675.000,675.000,675.000,,
InterestPayableCurrent,,,,,,,,3579302.000,3977722.000
InterestPayableCurrentAndNoncurrent,,,,,,,,3579302.000,3977722.000
InventoryGross,500.000,1716.000,1122.000,2464.000,1092.000,1677.000,500.000,312277.000,257024.000
InventoryNet,,,,,,,,312277.000,257024.000
LeaseholdImprovementsGross,7245.000,7245.000,7245.000,7245.000,7245.000,7245.000,7245.000,,
Liabilities,56647.000,63984.000,61465.000,56629.000,62569.000,64090.000,71757.000,70780605.000,70438206.000
LiabilitiesAndStockholdersEquity,44287.000,44908.000,35617.000,40540.000,33396.000,27001.000,20826.000,47955765.000,47267596.000
LiabilitiesCurrent,56647.000,63984.000,61465.000,56629.000,62569.000,64090.000,4068.000,49784479.000,49508605.000
LiabilitiesNoncurrent,,,,,,,67689.000,20996126.000,20929601.000
LongTermDebt,,,,,,,,20603934.000,19072198.000
MachineryAndEquipmentGross,173884.000,173884.000,173884.000,173884.000,173884.000,173884.000,173884.000,,
NetRegulatoryAssets,,,41774.000,-30855.000,41619.000,48375.000,,,
NotesPayableCurrent,,,,,,,,25859970.000,23332246.000
NotesPayableFairValueDisclosure,,,,,,,,8316811.000,8237951.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,4041730.000,4041730.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,692730.000,692730.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,650100.000,650100.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,650100.000,650100.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,650100.000,650100.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,423550.000,423550.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,975150.000,975150.000
OperatingLossCarryforwards,,,306652.000,296893.000,309977.000,317893.000,331735.000,68000000.000,68000000.000
OtherAssets,,,,,,,,392462.000,395938.000
OtherReceivables,,,,,,,,32669.000,53669.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,
PreferredStockSharesAuthorized,,,,,,,,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
PrepaidExpense,1150.000,,,,,,,,
PrepaidExpenseCurrent,,1150.000,0.000,1150.000,0.000,0.000,0.000,0.000,71531.000
PropertyPlantAndEquipmentGross,,,,,,,,57248854.000,57390317.000
PropertyPlantAndEquipmentNet,,,17086.000,14766.000,13606.000,11286.000,10127.000,46722433.000,43777586.000
PropertyPlantAndEquipmentOtherNet,,,,,,,,81218.000,81218.000
RestrictedCashAndCashEquivalentsNoncurrent,,,,,,,,0.000,
RetainedEarningsAccumulatedDeficit,-293164.000,-299880.000,-306652.000,-296893.000,-309977.000,-317893.000,-331735.000,-166812908.000,-175929956.000
ShortTermBankLoansAndNotesPayable,,,,,,,,25859970.000,23332246.000
StockholdersEquity,-12360.000,-19076.000,-25848.000,-16089.000,-29173.000,-37089.000,-50931.000,-22824840.000,-23170610.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-12360.000,-19076.000,-25848.000,-16089.000,-29173.000,-37089.000,-50931.000,-22824840.000,-23170610.000
