,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-03-31,2016-06-30,2016-09-30
CommonStockSharesOutstanding,,,,,,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,30782521.000,31425021.000,34186572.000
CommonStockValue,,,,,,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,3078.000,3143.000,3419.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,9431.000,,,,10337.000,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,9431.000,,,,10337.000,,,,,,
DepositAssets,,,,,,,,,,,,,,,,,6456.000,6456.000,6456.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-7088.000,,-10384.000,-11034.000,-16168.000,,,,,,,,,,,,,,
DueFromAffiliates,5704.000,,,,,,,,,,,,,,,,,,
DueToRelatedParties,,,,243.000,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,243.000,243.000,243.000,243.000,243.000,243.000,243.000,243.000,243.000,144322.000,91399.000,349857.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,243.000,243.000,,,,,,,,,,,,
Liabilities,384.000,384.000,384.000,384.000,384.000,1291.000,2589.000,3386.000,5206.000,6254.000,3056.000,3525.000,3993.000,5142.000,5611.000,,,,
LiabilitiesAndStockholdersEquity,0.000,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,452105.000,153817.000,48330.000
LiabilitiesCurrent,,,,,,,,,,,,,,,,11743.000,1681434.000,1767709.000,1477172.000
NotesPayable,,,,,,,,,,,,,,,,,811957.000,715008.000,506550.000
NotesPayableCurrent,,,,,,,,,,,,,,,,,1151458.000,961520.000,922008.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,,,,,,,,,349857.000
OperatingLossCarryforwards,,,,,,,,,3125.000,,,,996.000,,,,,,
OtherAccruedLiabilitiesNoncurrent,141.000,,,,,,,,,,,,,,,,,,
OtherLiabilitiesCurrent,,,,,,,,,,,,,,,,,281100.000,,
PreferredStockParOrStatedValuePerShare,0.000,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,,,,,,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,,,,,,,,,,,,,,,,9404.000,9404.000,16784.000
PropertyPlantAndEquipmentNet,,,,,,,,,,,,,,,,,7795.000,9321.000,9936.000
RelatedPartyTransactionDueFromToRelatedParty,243.000,243.000,243.000,,243.000,,,,,,,,,,,,,,
RelatedPartyTransactionDueFromToRelatedPartyCurrent,,,,,243.000,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,,-9734.000,,,,18766.000,21314.000,-22361.000,-24181.000,25329.000,-25798.000,-26266.000,-26735.000,-27884.000,-28353.000,-38174.000,-11876272.000,-12576634.000,-13384076.000
StockholdersEquity,-384.000,-384.000,-384.000,-384.000,-384.000,-1291.000,-2589.000,-3386.000,-5206.000,-6254.000,-3056.000,-3525.000,-3993.000,-5142.000,-5611.000,-11743.000,-1229329.000,-1613892.000,-1428842.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-384.000,,,,-384.000,-1291.000,-2589.000,-3386.000,-5206.000,-6254.000,-3056.000,-3525.000,-3993.000,-5142.000,-5611.000,,,,
