,2011-05-31,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28
OtherNotesPayable,,,,80000.000,,,,,,,,,,,
OtherPrepaidExpenseCurrent,,,,,,,70.000,70.000,68.000,,,,,,
PreferredStockParOrStatedValuePerShare,,,0.000,,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,0.000,,5000000.000,5000000.000,5000000.000,5000000.000,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,,,0.000,,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,0.000,,0.000,,,,,,,,,,
PreferredStockValue,,,,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000
PreferredStockValueOutstanding,,,,,,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpense,3617.000,3612.000,3423.000,3544.000,,3561.000,296.000,,,,,,,,
PrepaidExpenseCurrent,,,,,3441.000,,,294.000,,,,,,,
PrepaidExpenseCurrentAndNoncurrent,,,,,,,,,289.000,,,,,,
PropertyPlantAndEquipmentGross,,,,,,,,,,,903391.000,,,,
PropertyPlantAndEquipmentNet,19300.000,16230.000,12498.000,11857.000,10263.000,8036.000,6525.000,5239.000,,0.000,0.000,,,,0.000
RelatedPartyDebtNoncurrent,,,,,,139267.000,,,,,,,,,
RelatedPartyDepositLiabilities,,,,,,,,,,,,200000.000,200000.000,200000.000,200000.000
RelatedPartyTransactionDueFromToRelatedParty,,,,,,20006.000,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-14691501.000,-14748918.000,-14763438.000,-14814432.000,-15251400.000,-15305738.000,-15423448.000,-15872094.000,-16173133.000,-16173133.000,-16173133.000,-16456844.000,-16466503.000,-16476099.000,-16485761.000
ShortTermNonBankLoansAndNotesPayable,103533.000,,,61250.000,102489.000,28200.000,27503.000,27876.000,331366.000,27759.000,27529.000,23006.000,23006.000,23006.000,23006.000
StockholdersEquity,-1652589.000,-1709252.000,-1694050.000,-1406753.000,-1831254.000,-1848795.000,-1738631.000,-2060610.000,-1762786.000,-1056045.000,-1068418.000,-1298482.000,-1308141.000,-1317737.000,-1327399.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1652589.000,-1709252.000,-1694050.000,-1406753.000,-1831254.000,-1848795.000,-1738631.000,-2060610.000,-1762786.000,-1056045.000,-1068418.000,-1298482.000,-1308141.000,-1317737.000,-1327399.000
