,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
AvailableForSaleSecurities,,,,,,1268000000.000,1092000000.000,1062000000.000,,624000000.000,604000000.000,485000000.000,,497000000.000,429000000.000,444000000.000,,518000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,0.000,,,,0.000,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,0.000,,,,0.000,
AvailableForSaleSecuritiesFairValueDisclosure,,1235000000.000,1239000000.000,1244000000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesNoncurrent,1392000000.000,1266000000.000,1270000000.000,1275000000.000,1324000000.000,1299000000.000,1129000000.000,1099000000.000,816000000.000,671000000.000,654000000.000,541000000.000,533000000.000,560000000.000,492000000.000,1249000000.000,1309000000.000,582000000.000
BuildingsAndImprovementsGross,,,,,157000000.000,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,1353000000.000,1900000000.000,937000000.000,1171000000.000,1088000000.000,377000000.000,566000000.000,377000000.000,681000000.000,1172000000.000,790000000.000,588000000.000,201000000.000,602000000.000,1229000000.000,940000000.000,562000000.000,1071000000.000
CashAndCashEquivalentsFairValueDisclosure,,1594000000.000,173000000.000,367000000.000,,175000000.000,344000000.000,244000000.000,,665000000.000,449000000.000,393000000.000,,441000000.000,690000000.000,317000000.000,,631000000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,14000000.000,14500000.000,14400000.000,,13200000.000,,,,
ConstructionInProgressGross,,,,,103000000.000,,,,,,,,,,,,,
DebtCurrent,4000000.000,4000000.000,4000000.000,496000000.000,777000000.000,770000000.000,762000000.000,754000000.000,257000000.000,258000000.000,258000000.000,256000000.000,255000000.000,256000000.000,256000000.000,609000000.000,5000000.000,48000000.000
DebtInstrumentCarryingAmount,540000000.000,,,,5541000000.000,,,6116000000.000,5891000000.000,6521000000.000,6656000000.000,6880000000.000,6938000000.000,7156000000.000,7582000000.000,8099000000.000,7973000000.000,13186000000.000
DebtInstrumentFaceAmount,,2201000000.000,4191000000.000,4807000000.000,,4719000000.000,5933000000.000,,,,,,,,,,,
DebtInstrumentFairValue,,,,,,942000000.000,1025000000.000,983000000.000,,990000000.000,941000000.000,960000000.000,,998000000.000,994000000.000,1510000000.000,,2107000000.000
DeferredFinanceCostsNet,,,,,,,,,,,,,15000000.000,,,,,
DeferredIncomeTaxLiabilities,,,,,4673000000.000,,,,4524000000.000,,,,4365000000.000,,,,4375000000.000,
DeferredRevenueCurrent,49000000.000,1626000000.000,1619000000.000,1527000000.000,1575000000.000,1718000000.000,1712000000.000,1621000000.000,1641000000.000,1730000000.000,1756000000.000,1717000000.000,1797000000.000,1880000000.000,1883000000.000,1838000000.000,1877000000.000,2466000000.000
DeferredRevenueNoncurrent,39000000.000,147000000.000,148000000.000,150000000.000,164000000.000,166000000.000,170000000.000,,,,,,,,,,,
DeferredTaxAssetsDeferredIncome,16000000.000,,,,598000000.000,,,,678000000.000,,,,729000000.000,,,,761000000.000,
DeferredTaxAssetsGross,120000000.000,,,,3286000000.000,,,,3022000000.000,,,,2747000000.000,,,,2400000000.000,
DeferredTaxAssetsLiabilitiesNet,789000000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsNet,114000000.000,,,,3277000000.000,,,,3017000000.000,,,,2698000000.000,,,,2350000000.000,
DeferredTaxAssetsNetCurrent,13000000.000,1018000000.000,939000000.000,878000000.000,916000000.000,930000000.000,923000000.000,915000000.000,931000000.000,966000000.000,957000000.000,840000000.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,46000000.000,,,,2487000000.000,,,,2119000000.000,,,,1795000000.000,,,,1381000000.000,
DeferredTaxAssetsOther,9000000.000,,,,24000000.000,,,,10000000.000,,,,7000000.000,,,,20000000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,7000000.000,,,,99000000.000,,,,127000000.000,,,,140000000.000,,,,136000000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,42000000.000,,,,44000000.000,,,,88000000.000,,,,76000000.000,,,,102000000.000,
DeferredTaxAssetsValuationAllowance,-6000000.000,,,,-9000000.000,,,,-5000000.000,,,,49000000.000,,,,50000000.000,
DeferredTaxLiabilities,903000000.000,,,,1396000000.000,,,,1507000000.000,,,,1667000000.000,,,,2025000000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,90000000.000,,,,3955000000.000,,,,3991000000.000,,,,3955000000.000,,,,3961000000.000,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,794000000.000,,,,457000000.000,,,,229000000.000,,,,67000000.000,,,,81000000.000,
DeferredTaxLiabilitiesNoncurrent,802000000.000,2346000000.000,2364000000.000,2406000000.000,2312000000.000,2236000000.000,2266000000.000,2325000000.000,2438000000.000,2539000000.000,2529000000.000,2429000000.000,1667000000.000,1788000000.000,1852000000.000,2009000000.000,2025000000.000,2646000000.000
DeferredTaxLiabilitiesOther,19000000.000,,,,261000000.000,,,,304000000.000,,,,313000000.000,,,,,
DeferredTaxLiabilitiesRegulatoryAssets,,,,,,,,,,,,,,,,,330000000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,150000000.000,99000000.000,87000000.000,75000000.000,65000000.000,54000000.000,43000000.000,32000000.000,58000000.000,69000000.000,75000000.000,64000000.000,56000000.000,62000000.000,61000000.000,49000000.000,42000000.000,42000000.000
EquityMethodInvestments,3341000000.000,870000000.000,3415000000.000,3363000000.000,3299000000.000,3221000000.000,3338000000.000,3298000000.000,851000000.000,798000000.000,752000000.000,759000000.000,1115000000.000,1120000000.000,1123000000.000,1156000000.000,1117000000.000,1101000000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,-494000000.000,484000000.000,,543000000.000,,,464000000.000,502000000.000,-520000000.000,552000000.000,592000000.000,635000000.000,666000000.000,704000000.000,751000000.000,797000000.000,760000000.000,880000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,20000000.000,79000000.000,111000000.000,117000000.000,144000000.000,151000000.000,,,158000000.000,,,,158000000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,70000000.000,57000000.000,29000000.000,,122000000.000,93000000.000,45000000.000,,103000000.000,74000000.000,33000000.000,,132000000.000,86000000.000,42000000.000,,482000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,10000000.000,,,,91000000.000,,112000000.000,105000000.000,96000000.000,96000000.000,99000000.000,102000000.000,95000000.000,104000000.000,108000000.000,114000000.000,,480000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,10000000.000,73000000.000,74000000.000,80000000.000,94000000.000,101000000.000,113000000.000,115000000.000,95000000.000,106000000.000,102000000.000,102000000.000,99000000.000,108000000.000,112000000.000,117000000.000,,516000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,12000000.000,75000000.000,75000000.000,83000000.000,112000000.000,105000000.000,124000000.000,127000000.000,105000000.000,118000000.000,142000000.000,147000000.000,122000000.000,115000000.000,126000000.000,138000000.000,,538000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,15000000.000,78000000.000,93000000.000,92000000.000,139000000.000,117000000.000,169000000.000,172000000.000,137000000.000,159000000.000,152000000.000,158000000.000,148000000.000,168000000.000,171000000.000,176000000.000,,566000000.000
FiniteLivedIntangibleAssetsGross,614000000.000,1523000000.000,,1507000000.000,,,1634000000.000,1647000000.000,1616000000.000,1633000000.000,1717000000.000,1747000000.000,1763000000.000,1784000000.000,1819000000.000,1867000000.000,1832000000.000,7347000000.000
FiniteLivedIntangibleAssetsNet,120000000.000,1039000000.000,987000000.000,964000000.000,1200000000.000,1208000000.000,1170000000.000,1145000000.000,1096000000.000,1081000000.000,1125000000.000,1112000000.000,1097000000.000,1080000000.000,1068000000.000,1070000000.000,1072000000.000,6467000000.000
Goodwill,332000000.000,14215000000.000,14221000000.000,14203000000.000,14365000000.000,14389000000.000,14389000000.000,14391000000.000,14345000000.000,14345000000.000,14345000000.000,14345000000.000,14345000000.000,14345000000.000,14345000000.000,14345000000.000,14345000000.000,18313000000.000
GoodwillImpairedAccumulatedImpairmentLoss,2960000000.000,,,,,,,,,,,,,,,,,
GuaranteeObligationsMaximumExposure,399000000.000,296000000.000,195000000.000,157000000.000,159000000.000,170000000.000,117000000.000,91000000.000,,,,,,,,,,
IndefiniteLivedFranchiseRights,143000000.000,,,,,,,,,,,,,,,,,
IndefiniteLivedLicenseAgreements,,8600000000.000,8600000000.000,8600000000.000,8600000000.000,8600000000.000,8600000000.000,8600000000.000,8600000000.000,8600000000.000,8600000000.000,8600000000.000,8600000000.000,8600000000.000,8600000000.000,8600000000.000,8600000000.000,8600000000.000
Land,,,,,59000000.000,,,,,,,,,,,,,
Liabilities,1893000000.000,7645000000.000,9571000000.000,9964000000.000,10660000000.000,9816000000.000,11138000000.000,11251000000.000,11031000000.000,11790000000.000,12152000000.000,12238000000.000,11667000000.000,12241000000.000,12838000000.000,13570000000.000,13661000000.000,20226000000.000
LiabilitiesAndStockholdersEquity,8325000000.000,32396000000.000,33884000000.000,33943000000.000,34542000000.000,33693000000.000,34075000000.000,33845000000.000,31207000000.000,31430000000.000,31111000000.000,30680000000.000,29798000000.000,30326000000.000,30889000000.000,31563000000.000,31377000000.000,41002000000.000
LiabilitiesCurrent,385000000.000,2452000000.000,2424000000.000,2760000000.000,3172000000.000,3291000000.000,3321000000.000,3231000000.000,2650000000.000,2684000000.000,2970000000.000,2761000000.000,2813000000.000,2965000000.000,2995000000.000,3286000000.000,2872000000.000,3512000000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,,0.000,,,,,,,,,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,0.000,0.000,0.000,,,,,,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,1000000000.000,,,,,,,,,,,,,,,,,
LongTermDebt,540000000.000,2419000000.000,4363000000.000,4881000000.000,5555000000.000,4668000000.000,5939000000.000,6074000000.000,5852000000.000,6471000000.000,6557000000.000,6802000000.000,6896000000.000,7118000000.000,7531000000.000,8119000000.000,8018000000.000,13354000000.000
LongTermDebtFairValue,,,,,,,,,990000000.000,990000000.000,941000000.000,960000000.000,995000000.000,998000000.000,994000000.000,1500000000.000,1546000000.000,2107000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,4000000.000,,,,749000000.000,,,,257000000.000,,,,256000000.000,,,,7000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,5000000.000,,,,0.000,,,,,,,,1596000000.000,,,,607000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,10000000.000,,,,461000000.000,,,,100000000.000,,,,3000000.000,,,,912000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,5000000.000,,,,4000000.000,,,,381000000.000,,,,46000000.000,,,,40000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,4000000.000,,,,677000000.000,,,,4000000.000,,,,5000000.000,,,,355000000.000,
LongTermDebtNoncurrent,536000000.000,2415000000.000,4359000000.000,4385000000.000,4778000000.000,3898000000.000,5177000000.000,5320000000.000,5595000000.000,6213000000.000,6299000000.000,6546000000.000,6626000000.000,6862000000.000,7275000000.000,7510000000.000,8013000000.000,13306000000.000
LongTermLoansFromBank,500000000.000,,,,,,,,,,,,,,,,,
MachineryAndEquipmentGross,,,,,257000000.000,,,,,,,,,,,,,
MarketableSecuritiesCurrent,67000000.000,,,,,,240000000.000,296000000.000,199000000.000,73000000.000,51000000.000,19000000.000,15000000.000,61000000.000,,,,
MinorityInterest,-8000000.000,10474000000.000,9937000000.000,9560000000.000,9801000000.000,9736000000.000,8961000000.000,8573000000.000,8778000000.000,8332000000.000,7884000000.000,7448000000.000,7198000000.000,6704000000.000,6404000000.000,6288000000.000,5960000000.000,5796000000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,12000000.000,,,,45000000.000,,,,53000000.000,,,,48000000.000,,,,50000000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,2000000.000,,,,36000000.000,,,,36000000.000,,,,41000000.000,,,,37000000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,7000000.000,,,,39000000.000,,,,41000000.000,,,,44000000.000,,,,45000000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,9000000.000,,,,42000000.000,,,,44000000.000,,,,49000000.000,,,,47000000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,11000000.000,,,,49000000.000,,,,47000000.000,,,,50000000.000,,,,52000000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,16000000.000,,,,464000000.000,,,,380000000.000,,,,351000000.000,,,,324000000.000,
OtherAssetsCurrent,148000000.000,303000000.000,230000000.000,207000000.000,284000000.000,290000000.000,305000000.000,340000000.000,298000000.000,298000000.000,348000000.000,385000000.000,228000000.000,257000000.000,263000000.000,258000000.000,227000000.000,357000000.000
OtherAssetsNoncurrent,240000000.000,91000000.000,179000000.000,192000000.000,379000000.000,290000000.000,296000000.000,282000000.000,326000000.000,356000000.000,367000000.000,353000000.000,465000000.000,434000000.000,378000000.000,435000000.000,480000000.000,692000000.000
OtherDeferredCreditsCurrent,,166000000.000,106000000.000,46000000.000,,,,,,,,,,,,,,
OtherIndefiniteLivedIntangibleAssets,475000000.000,1074000000.000,1074000000.000,1073000000.000,1073000000.000,1073000000.000,1073000000.000,1073000000.000,1073000000.000,1073000000.000,1073000000.000,1073000000.000,1073000000.000,1073000000.000,1073000000.000,1073000000.000,1073000000.000,1073000000.000
OtherLiabilitiesCurrent,37000000.000,25000000.000,44000000.000,45000000.000,150000000.000,128000000.000,173000000.000,157000000.000,40000000.000,29000000.000,17000000.000,33000000.000,3000000.000,66000000.000,48000000.000,15000000.000,5000000.000,27000000.000
OtherLiabilitiesNoncurrent,131000000.000,285000000.000,276000000.000,263000000.000,234000000.000,225000000.000,204000000.000,375000000.000,348000000.000,354000000.000,354000000.000,502000000.000,561000000.000,626000000.000,716000000.000,765000000.000,751000000.000,762000000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,,,,,,,,
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,
PropertyPlantAndEquipmentGross,468000000.000,1963000000.000,2023000000.000,2090000000.000,2149000000.000,2206000000.000,2252000000.000,2282000000.000,2257000000.000,2321000000.000,2321000000.000,2443000000.000,2587000000.000,2698000000.000,2792000000.000,2980000000.000,3182000000.000,3329000000.000
PropertyPlantAndEquipmentNet,207000000.000,1783000000.000,1773000000.000,1792000000.000,1808000000.000,1812000000.000,1806000000.000,1786000000.000,1756000000.000,1769000000.000,1717000000.000,1787000000.000,1879000000.000,1950000000.000,2042000000.000,2163000000.000,2352000000.000,2466000000.000
ReceivablesNetCurrent,286000000.000,237000000.000,259000000.000,225000000.000,206000000.000,204000000.000,240000000.000,243000000.000,235000000.000,228000000.000,332000000.000,278000000.000,247000000.000,244000000.000,276000000.000,274000000.000,240000000.000,280000000.000
RecordedUnconditionalPurchaseObligationDueInSecondYear,1000000.000,,,,,,,,,,,,,,,,,
RecordedUnconditionalPurchaseObligationDueWithinOneYear,57000000.000,,,,,,,,,,,,,,,,,
RestrictedCashAndInvestmentsCurrent,4000000.000,,,,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,3079000000.000,11141000000.000,11237000000.000,11307000000.000,11859000000.000,11881000000.000,11931000000.000,11964000000.000,11416000000.000,11333000000.000,11112000000.000,11037000000.000,10981000000.000,11346000000.000,11426000000.000,11608000000.000,11727000000.000,11706000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,137000000.000,155000000.000,,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,85000000.000,109000000.000,,,,,,,,,,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,,,,,-28000000.000,,,,,,,,,,,,,
StockholdersEquity,6440000000.000,14277000000.000,14376000000.000,14419000000.000,14081000000.000,14141000000.000,13976000000.000,14021000000.000,11398000000.000,11308000000.000,11075000000.000,10994000000.000,10933000000.000,11381000000.000,11647000000.000,11705000000.000,11756000000.000,14980000000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,6432000000.000,24751000000.000,24313000000.000,23979000000.000,23882000000.000,23877000000.000,22937000000.000,22594000000.000,20176000000.000,19640000000.000,18959000000.000,18442000000.000,18131000000.000,18085000000.000,18051000000.000,17993000000.000,17716000000.000,20776000000.000
UnrecognizedTaxBenefits,29000000.000,,,,30000000.000,,,,2000000.000,,,,254000000.000,,,,304000000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,,,0.000,,,,0.000,,,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,23000000.000,,,,22000000.000,,,,,,,,184000000.000,,,,199000000.000,
