,2011-07-01,2011-09-30,2012-03-30,2012-06-29,2012-09-28,2012-12-28,2013-03-29,2013-06-28,2013-09-27,2013-12-27,2014-03-28,2014-06-27,2014-09-26,2014-12-26,2015-03-27,2015-06-26,2015-09-25
EmployeeStockOwnershipPlanESOPNumberOfSuspenseShares,,,,,,0.000,,,,0.000,,,,0.000,,,
EmployeeStockOwnershipPlanESOPSharesInESOP,,,,,,1136480.000,,,,842719.000,,,,1042719.000,,,
FiniteLivedComputerSoftwareGross,,,,,,1201800.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,1751200.000,1837600.000,1897000.000,1934200.000,1977400.000,2025300.000,2078900.000,2138300.000,2207200.000,2288900.000,2380900.000,2486700.000,2609200.000,2744500.000,2892500.000,3063800.000,3254500.000
FiniteLivedIntangibleAssetsNet,608300.000,590800.000,736200.000,848800.000,937400.000,1057900.000,1166100.000,1311200.000,1535500.000,1817100.000,1946500.000,2384800.000,2622500.000,2863600.000,3166600.000,3563400.000,4017800.000
FixturesAndEquipmentGross,,,,,,1144100.000,,,,1361300.000,,,,1471300.000,,,
FurnitureAndFixturesGross,,,,,,109900.000,,,,147300.000,,,,124600.000,,,
InterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLiabilityAtFairValue,,,,,,71500.000,,,,33500.000,,,,23500.000,,,
InventoryValuationReserves,,,,,30000.000,0.000,,,,,,,,,,,
InventoryWorkInProcess,206900.000,274500.000,99500.000,133200.000,62600.000,71300.000,39200.000,80100.000,184000.000,150700.000,149200.000,150900.000,242600.000,71900.000,302100.000,305300.000,257900.000
Land,,,,,,1567000.000,,,,1567000.000,,,,1567000.000,,,
LandAndLandImprovements,,,,1567000.000,,,,,,,,,,,,,
LeaseholdImprovementsGross,,,,,,314900.000,,,,314900.000,,,,558300.000,,,
LiabilitiesAndStockholdersEquity,6211700.000,5999200.000,7661800.000,10406700.000,10908100.000,11265100.000,11654800.000,12191800.000,12607900.000,14001500.000,14109700.000,15566000.000,17480900.000,21731100.000,22037700.000,21779700.000,21845300.000
LiabilitiesCurrent,5706300.000,5240600.000,5417400.000,6084600.000,5960000.000,7664100.000,8503800.000,8824400.000,7695100.000,9588900.000,8733900.000,9188200.000,9866300.000,13678300.000,12192000.000,13111500.000,13486100.000
LiabilitiesNoncurrent,0.000,200800.000,1850100.000,3818700.000,4198800.000,2728900.000,2179100.000,2149200.000,3419400.000,2669500.000,3399700.000,4789800.000,5621000.000,5871100.000,7481800.000,5790300.000,4888000.000
LineOfCredit,,,,,,,,,,,,2760000.000,2121000.000,1941000.000,,,
LineOfCreditFacilityAmountOutstanding,,,,,,520000.000,1680000.000,1600000.000,1300000.000,580000.000,1340000.000,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,3000000.000,3000000.000,3000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5.000,5000000.000,,,
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,,,,1400000.000,3700000.000,,,,,,,,
LongTermDebt,,,,,,,,3868600.000,3538800.000,,,,2000000.000,1875000.000,,,
LongTermDebtCurrent,,,,119400.000,,-119400.000,1799400.000,1719400.000,119400.000,119400.000,119400.000,119400.000,619400.000,619400.000,619400.000,619400.000,619400.000
LongTermDebtNoncurrent,0.000,0.000,1850100.000,3818700.000,4198800.000,2728900.000,2179100.000,2149200.000,3419400.000,2669500.000,3399700.000,4789800.000,5621000.000,5286100.000,6611200.000,4936000.000,3581100.000
LongTermLoansPayable,,,,,,2328300.000,2298500.000,2268600.000,2238800.000,2208900.000,2179100.000,2149200.000,2119400.000,2089500.000,,,
LongTermNotesPayable,,,,3818700.000,4198800.000,0.000,,,,,,,,,,,
NotesPayable,,,,,,,,,,2788900.000,3519100.000,4909200.000,6240400.000,5905500.000,7230600.000,5555400.000,4200500.000
NotesPayableCurrent,1250000.000,1500000.000,0.000,119400.000,119400.000,119400.000,1799400.000,1719400.000,119400.000,119400.000,119400.000,119400.000,619400.000,619400.000,619400.000,619400.000,619400.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,876500.000,,,,3286500.000,,,,4979000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,261800.000,,,,629100.000,,,,1130900.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,480700.000,,,,977800.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,48700.000,,,,464600.000,,,,944700.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,289800.000,,,,497500.000,,,,913000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,276200.000,,,,717100.000,,,,930900.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,497500.000,,,,81700.000,,,
OtherAccruedLiabilitiesCurrent,48600.000,22200.000,91100.000,136900.000,312600.000,286100.000,201200.000,295400.000,330400.000,302000.000,300600.000,396700.000,298200.000,370100.000,691000.000,651600.000,816400.000
OtherAssetsCurrent,493800.000,438600.000,329100.000,414800.000,349700.000,321500.000,468100.000,373100.000,304900.000,273300.000,586400.000,558600.000,506000.000,529500.000,798900.000,623900.000,545400.000
OtherReceivables,206700.000,102800.000,346000.000,365000.000,336500.000,584800.000,520400.000,541200.000,546000.000,378900.000,525800.000,284500.000,4900.000,54600.000,36800.000,50900.000,17600.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PropertyPlantAndEquipmentGross,,,,,,4203700.000,,,,4918900.000,,,,4623500.000,,,
PropertyPlantAndEquipmentNet,379600.000,646600.000,754000.000,3822900.000,3780200.000,3807400.000,3865000.000,3894700.000,4056800.000,4092100.000,4125400.000,4824300.000,4964700.000,4893900.000,4796600.000,4737500.000,4632900.000
RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,,,,1433000.000,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-3110800.000,-3093500.000,-3335500.000,-3227000.000,-2972800.000,-2854900.000,-2756600.000,-2532100.000,-2252800.000,-2007600.000,-1947400.000,-2314800.000,-1943200.000,-1776700.000,-1656000.000,-1132800.000,-597900.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,0.000,,,,0.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,0.000,,,,0.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardMaximumEmployeeSubscriptionRate,,,,,,0.500,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,100000.000,,100000.000,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,2750000.000,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,2315171.000,2335782.000,2335782.000,2260782.000,2260782.000,2260782.000,2260782.000,2260782.000,2260782.000,2260782.000,2260782.000,2260782.000,2260782.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,0.140,0.140,0.140,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,2335782.000,2335782.000,2335782.000,2260782.000,2260782.000,2260782.000,2260782.000,2260782.000,2260782.000,2260782.000,2260782.000,2260782.000,2260782.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,0.140,0.140,0.140,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,5000000.000,,,,,,,,,,,,,
SharePrice,,,,,,,,,,0.480,,,,0.750,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,,,1001100.000,,,,1401500.000,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,,,,,,,,,,,0.000,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,,,0.250,,,,,,,,,,,
StockholdersEquity,335400.000,387800.000,224300.000,503400.000,749300.000,872100.000,971900.000,1218200.000,1493400.000,1743100.000,1976100.000,1588000.000,1993600.000,2181700.000,2363900.000,2877900.000,3471200.000
TemporaryEquityCarryingAmount,170000.000,170000.000,170000.000,,,,,,,,,,,,,,
TemporaryEquityCarryingAmountAttributableToParent,,,,0.000,0.000,0.000,,,,,,,,,,,
TemporaryEquitySharesIssued,1000000.000,1000000.000,1000000.000,0.000,0.000,0.000,,,,,,,,,,,
TreasuryStockShares,122491.000,122491.000,122491.000,122491.000,122491.000,122491.000,122491.000,122491.000,122491.000,122491.000,122491.000,122491.000,122491.000,122491.000,122491.000,122491.000,0.000
TreasuryStockValue,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,0.000
ValuationAllowancesAndReservesBalance,,,,,,35000.000,,,,326500.000,,,,,,,
VariableInterestEntityEntityMaximumLossExposureAmount,,,,,,243000.000,,,,,,,,,,,
