,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
LiabilitiesAndStockholdersEquity,148945.000,171695.000,159488.000,55310.000,69059.000,48167.000,133483.000,267226.000,159391.000,,,1472126.000,1823791.000
LiabilitiesCurrent,950188.000,41232.000,178162.000,58914.000,121601.000,54403.000,182608.000,183172.000,155544.000,17754.000,17754.000,,
LongTermNotesPayable,,1031999.000,1031999.000,1246999.000,1267000.000,1266999.000,1266999.000,841999.000,741999.000,,,,
NotesPayableCurrent,735000.000,,,,,,150000.000,150000.000,150000.000,,,,
OilAndGasPropertyFullCostMethodNet,,,,,,,,140682.000,138724.000,,,,
OperatingLossCarryforwards,,976326.000,,,,1488449.000,,,,943868.000,,,
OtherLongTermDebtNoncurrent,,,,,,103200.000,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,,,
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,10000000.000,10000000.000,10000000.000,10000000.000,,,
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,,0.000,0.000
PrepaidExpenseCurrent,,,695.000,695.000,695.000,695.000,695.000,695.000,695.000,,,884.000,884.000
PropertyPlantAndEquipmentNet,33700.000,53350.000,49776.000,45011.000,41775.000,,2649.000,,,,,40563.000,40295.000
RetainedEarningsAccumulatedDeficit,-931243.000,-1031536.000,-1180673.000,-1380603.000,-1380603.000,-1380604.000,-1380604.000,-1380604.000,-1882926.000,-1380604.000,-1380604.000,-1380604.000,-1380604.000
ShortTermBorrowings,100000.000,,115000.000,,25250.000,,175250.000,175250.000,150250.000,,,3869.000,3869.000
StockholdersEquity,-801243.000,-901536.000,-1050673.000,-1250603.000,-1319542.000,-1376435.000,-1444770.000,-905631.000,-902926.000,-17754.000,-17754.000,1187839.000,1547520.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-801243.000,-901536.000,-1050673.000,-1250603.000,-1319542.000,-1376435.000,-1444770.000,-905631.000,-902926.000,,,1187839.000,1547520.000
