,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
IntangibleAssetsNetExcludingGoodwill,,9577000.000,9577000.000,9577000.000,9577000.000,9577000.000,9577000.000,9577000.000,9577000.000,9577000.000,9577000.000,9577000.000,9577000.000,9577000.000,9577000.000
InterestPayableCurrentAndNoncurrent,,18055000.000,42869000.000,17490000.000,42415000.000,17528000.000,42431000.000,17514000.000,42533000.000,17623000.000,42848000.000,29975000.000,73367000.000,33743000.000,75671000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LettersOfCreditOutstandingAmount,,,,,744000.000,700000.000,900000.000,900000.000,900000.000,900000.000,900000.000,900000.000,900000.000,900000.000,900000.000
Liabilities,,2466810000.000,2629914000.000,2654599000.000,2673336000.000,2689316000.000,2678017000.000,2651821000.000,2752701000.000,2701669000.000,2695044000.000,4762890000.000,4971660000.000,4935461000.000,4907063000.000
LiabilitiesAndStockholdersEquity,,2609239000.000,2561886000.000,2581677000.000,2595437000.000,2564580000.000,2552477000.000,2515974000.000,2516115000.000,2448155000.000,2436229000.000,7149062000.000,7421320000.000,7369330000.000,7314399000.000
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1825000000.000,1825000000.000,1825000000.000,1825000000.000
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,503300000.000,441300000.000,474100000.000,484100000.000,509100000.000,509100000.000,551100000.000,679100000.000,534100000.000,534100000.000,629100000.000
LoansAndLeasesReceivableNetReportedAmount,,,41000000.000,,,,,,,,,,,,
LoansReceivableNet,,,,36000000.000,35000000.000,34000000.000,33463000.000,32925000.000,32388000.000,29350000.000,27813000.000,27275000.000,26738000.000,26200000.000,13000000.000
LongTermDebt,,2350000000.000,2500000000.000,2526000000.000,2546000000.000,2609487000.000,2576463000.000,2566439000.000,2541414000.000,2510341000.000,2468985000.000,,,4664965000.000,4573194000.000
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,,,,,,,,,,,,4513452000.000,4661683000.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,1500919000.000,1500888000.000,1500857000.000,500825000.000,500793000.000,1475761000.000,1475728000.000,1475725000.000,1475690000.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,124000.000,,,,1225135000.000,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,1000118000.000,,,,1000129000.000,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,1040113000.000,,,,123000.000,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,107000.000,,,,1015117000.000,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearsTwoAndThree,,,,,,,212000.000,215000.000,217000.000,,998223000.000,870225000.000,1015228000.000,,920243000.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,99000.000,100000.000,101000.000,,,,,,
LongTermDebtAndCapitalLeaseObligationsRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,102000.000,,,,112000.000,113000.000
LongTermDebtCurrent,,,,,,81000.000,99000.000,100000.000,101000.000,102000.000,104000.000,105000.000,106000.000,112000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,1500000000.000,1500000000.000,1500000000.000,1500000000.000,1500949000.000,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,81000.000,,,,,104000.000,105000.000,106000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,850000000.000,1000000000.000,1026000000.000,1046000000.000,118000.000,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,0.000,1108113000.000,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,0.000,107000.000,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,0.000,119000.000,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,0.000,,,,,,,,,,
LongTermDebtNoncurrent,,,,,,2609406000.000,2576364000.000,2566339000.000,2541313000.000,2510239000.000,2468881000.000,4513347000.000,4661577000.000,4664853000.000,
LongtermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearsFourAndFive,,,,,,,1075233000.000,1065236000.000,1040239000.000,,1000245000.000,2225248000.000,2225251000.000,,2225268000.000
OperatingLeasesFutureMinimumPaymentsDue,46592000.000,46457000.000,,,,51521000.000,,,,50091000.000,,527848000.000,525675000.000,523545000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,1013000.000,,,,1528000.000,,,,1565000.000,,,,8693000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,314000.000,334000.000,,,,1089000.000,,,,461000.000,,7543000.000,7543000.000,7552000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,300000.000,316000.000,,,,1531000.000,,,,1096000.000,,8181000.000,8181000.000,7543000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,301000.000,302000.000,,,,1533000.000,,,,1538000.000,,8632000.000,8633000.000,8182000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,998000.000,314000.000,,,,1520000.000,,,,1540000.000,,8653000.000,8655000.000,8633000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,44436000.000,44178000.000,,,,44320000.000,,,,43891000.000,,490485000.000,490485000.000,482942000.000,
OperatingLeasesFutureMinimumPaymentsReceivable,5216026000.000,5111978000.000,,,,5165292000.000,,,,12136284000.000,,20403712000.000,20415600000.000,20224224000.000,
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,375602000.000,,,,405743000.000,,,,354928000.000,,,,683200000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,376802000.000,368311000.000,,,,360517000.000,,,,370553000.000,,613061000.000,629337000.000,622203000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,376802000.000,376101000.000,,,,398622000.000,,,,370553000.000,,613061000.000,629337000.000,622203000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,376802000.000,375602000.000,,,,406243000.000,,,,357949000.000,,600455000.000,616732000.000,622203000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,376802000.000,375602000.000,,,,405743000.000,,,,355428000.000,,597935000.000,614212000.000,671380000.000,
OperatingLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,62800000.000,,,,,,,,,,,299766000.000,153952000.000,,
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,3646018000.000,3240760000.000,,,,3188424000.000,,,,10326873000.000,,17679434000.000,17772030000.000,17003035000.000,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,243000.000,,,,,,,,,,,4354000.000,2178000.000,,
OtherAssets,,,,,,,,,,,,,,50090000.000,67957000.000
OtherAssetsCurrent,,17367000.000,24240000.000,37087000.000,37726000.000,45254000.000,47644000.000,54606000.000,60837000.000,57721000.000,58376000.000,70502000.000,57983000.000,,
OtherAssetsMiscellaneousNoncurrent,,17041000.000,13275000.000,14313000.000,14845000.000,383000.000,419000.000,424000.000,385000.000,387000.000,388000.000,1373000.000,1306000.000,,
OtherLiabilities,,12911000.000,14585000.000,,,,,,,,,,,19564000.000,20756000.000
OtherLiabilitiesCurrent,,,,15344000.000,15269000.000,15788000.000,16237000.000,16450000.000,15474000.000,17687000.000,18390000.000,32992000.000,24323000.000,,
PreferredStockParOrStatedValuePerShare,,,,,,,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,,,,,,,,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,,,4779000.000,10026000.000,7900000.000,7468000.000,3542000.000,7519000.000,7908000.000,7362000.000,6185000.000,9511000.000,,
PrepaidExpenseCurrentAndNoncurrent,,5983000.000,7667000.000,,,,,,,,,,,7477000.000,8122000.000
PropertyPlantAndEquipmentGross,,244965000.000,251146000.000,251324000.000,251645000.000,252798000.000,258699000.000,260458000.000,261216000.000,261082000.000,261338000.000,262176000.000,262373000.000,263610000.000,262706000.000
PropertyPlantAndEquipmentNet,,139121000.000,141886000.000,139010000.000,136139000.000,134028000.000,136533000.000,134741000.000,131916000.000,129747000.000,126755000.000,124246000.000,121382000.000,119427000.000,116447000.000
PurchaseObligation,,1400000.000,,,,1800000.000,,,,700000.000,,,,200000.000,
PurchaseObligationDueInNextTwelveMonths,,1100000.000,,,,,,,,500000.000,,,,,
RealEstateAccumulatedDepreciation,,484488000.000,,,,565297000.000,,,,660808000.000,,,,756881000.000,
RealEstateAndAccumulatedDepreciationAmountOfEncumbrances,,,,,,0.000,,,,0.000,,,,0.000,
RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,,2050533000.000,,,,2288664000.000,,,,2297128000.000,,,,2438581000.000,
RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,,382581000.000,,,,454181000.000,,,,453739000.000,,,,2057391000.000,
RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionCarryingCosts,,62000.000,,,,180252000.000,,,,179796000.000,,,,179452000.000,
RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,,2050497000.000,,,,2108591000.000,,,,2117054000.000,,,,2258424000.000,
RealEstateAndAccumulatedDepreciationInitialCostOfLand,,382555000.000,,,,454004000.000,,,,454018000.000,,,,2058097000.000,
RealEstateFederalIncomeTaxBasis,,2440000000.000,,,,2750000000.000,,,,2760000000.000,,,,6900000000.000,
RealEstateGrossAtCarryingValue,,2433114000.000,,,,2742845000.000,,,,2750867000.000,,,,4495972000.000,
RealEstateInvestmentPropertyAccumulatedDepreciation,,484488000.000,507474000.000,530303000.000,541386000.000,565297000.000,589223000.000,613148000.000,637015000.000,660808000.000,684498000.000,708170000.000,731972000.000,756881000.000,781784000.000
RealEstateInvestmentPropertyAtCost,,2494791000.000,2661127000.000,2708916000.000,2743242000.000,2745421000.000,2746226000.000,2748485000.000,2750397000.000,2750867000.000,2750874000.000,4173421000.000,4500746000.000,4495972000.000,4495974000.000
RealEstateInvestmentPropertyNet,,2010303000.000,2153653000.000,2178613000.000,2201856000.000,2180124000.000,2157003000.000,2135337000.000,2113382000.000,2090059000.000,2066376000.000,3465251000.000,3768774000.000,3739091000.000,3714190000.000
RetainedEarningsAccumulatedDeficit,,137891000.000,-931734000.000,-943906000.000,-953458000.000,-1014726000.000,-1030290000.000,-1047216000.000,-1156401000.000,-1189890000.000,-1222811000.000,-1262999000.000,-1297916000.000,-1328937000.000,-1364247000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,5147059.000,,,,4380854.000,,,,3669842.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,,,,,,,,3496611.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,9770939.000,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,18.440,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,213800000.000,,,,108200000.000,,,,60800000.000,,,,,
StockholdersEquity,0.000,142429000.000,-68028000.000,-72922000.000,-77899000.000,-124736000.000,-125540000.000,-135847000.000,-236586000.000,-253514000.000,-258815000.000,2386172000.000,2449660000.000,2433869000.000,2407336000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,142429000.000,-68028000.000,-72922000.000,-77899000.000,-124736000.000,-125540000.000,-135847000.000,-236586000.000,-253514000.000,-258815000.000,2386172000.000,2449660000.000,2433869000.000,2407336000.000
UnamortizedDebtIssuanceExpense,,,,,,,,,,31048000.000,30380000.000,57887000.000,54630000.000,51376000.000,48120000.000
UnrecordedUnconditionalPurchaseObligationBalanceOnFirstAnniversary,,34500000.000,,,,,,,,,,,,,
