,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AdditionalPaidInCapital,1867000.000,1107445000.000,1076807000.000,1051435000.000,1024629000.000,997417000.000,973112000.000,972274000.000,949451000.000,925135000.000,911264000.000,885601000.000,869791000.000,849760000.000,841372000.000,823103000.000,796268000.000,786342000.000,773340000.000,792351000.000,821112000.000
AllowanceForDoubtfulAccountsReceivableCurrent,25874000.000,19653000.000,18827000.000,14907000.000,15290000.000,15803000.000,14373000.000,13943000.000,14155000.000,15525000.000,15893000.000,14614000.000,13813000.000,15754000.000,13618000.000,12112000.000,11224000.000,12073000.000,7957000.000,6039000.000,5604000.000
Assets,8962908000.000,6975055000.000,6740144000.000,7143325000.000,7088532000.000,6991689000.000,7285306000.000,7246224000.000,7143153000.000,7588100000.000,6482136000.000,6591076000.000,6542875000.000,6701128000.000,6563745000.000,6765171000.000,6701203000.000,6712069000.000,6745748000.000,6867293000.000,6732386000.000
AssetsCurrent,1861341000.000,1263243000.000,1055530000.000,1354952000.000,1361364000.000,1205029000.000,1442487000.000,1373487000.000,1171808000.000,1658201000.000,1808640000.000,1724434000.000,1718545000.000,1954795000.000,1814580000.000,1930666000.000,1788426000.000,1896469000.000,1914726000.000,1875586000.000,1836861000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,1278566000.000,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,0.000,0.000,0.000,,,,,50893000.000,34513000.000,0.000,0.000,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,0.000,0.000,0.000,,,,,1227673000.000,1244802000.000,0.000,0.000,,,,,,,,,
CapitalLeaseObligationsCurrent,5329000.000,3894000.000,2703000.000,9174000.000,9056000.000,12083000.000,14490000.000,11009000.000,10724000.000,10794000.000,11646000.000,12025000.000,15686000.000,14733000.000,15891000.000,17216000.000,17407000.000,19252000.000,22094000.000,20350000.000,19185000.000
CapitalLeaseObligationsNoncurrent,44738000.000,31676000.000,31015000.000,33589000.000,31320000.000,37518000.000,47922000.000,45560000.000,52441000.000,49600000.000,22131000.000,19265000.000,26468000.000,24169000.000,29603000.000,29196000.000,25500000.000,25278000.000,29832000.000,25616000.000,21547000.000
CapitalLeasedAssetsGross,,,,57271000.000,,,,84700000.000,,,,65454000.000,,,,95719000.000,,,,90099000.000,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,29862000.000,,,,47830000.000,,,,34316000.000,,,,55768000.000,,,,61980000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,27409000.000,,,,36870000.000,,,,31138000.000,,,,39951000.000,,,,28119000.000,
CashAndCashEquivalentsAtCarryingValue,610025000.000,356851000.000,188617000.000,611947000.000,493543000.000,337945000.000,438665000.000,364503000.000,244140000.000,449510000.000,824298000.000,702224000.000,768122000.000,906789000.000,813858000.000,850413000.000,884422000.000,796565000.000,872636000.000,1003279000.000,933457000.000
ContractualObligation,,,,,,,,8546680000.000,,,,6529192000.000,,,,6807337000.000,,,,5296694000.000,
ContractualObligationDueAfterFifthYear,,,,,,,,743373000.000,,,,317410000.000,,,,135349000.000,,,,37478000.000,
ContractualObligationDueInFourthAndFifthYear,,,,,,,,2517171000.000,,,,1325979000.000,,,,1466811000.000,,,,720306000.000,
ContractualObligationDueInNextTwelveMonths,,,,,,,,1979998000.000,,,,1781108000.000,,,,1958204000.000,,,,2001318000.000,
ContractualObligationDueInSecondAndThirdYear,,,,,,,,3306138000.000,,,,3104695000.000,,,,3246973000.000,,,,2537592000.000,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,,,,,,,16626000.000
DeferredFinanceCostsNoncurrentNet,,,,,,120857000.000,127924000.000,121560000.000,97414000.000,113923000.000,108044000.000,103367000.000,97899000.000,103381000.000,98000000.000,93409000.000,88954000.000,83454000.000,79276000.000,74707000.000,6808000.000
DeferredRevenueCurrent,80090000.000,57349000.000,60501000.000,61599000.000,62653000.000,56521000.000,54634000.000,64030000.000,58690000.000,45922000.000,49507000.000,47229000.000,51105000.000,50518000.000,47494000.000,52932000.000,54993000.000,54559000.000,61383000.000,55545000.000,63246000.000
DeferredRevenueNoncurrent,10373000.000,9776000.000,10717000.000,10896000.000,10843000.000,10648000.000,9468000.000,9736000.000,6468000.000,5471000.000,5339000.000,5235000.000,5139000.000,4928000.000,4826000.000,4701000.000,4509000.000,5174000.000,4750000.000,4244000.000,4026000.000
DeferredTaxAssetsEquityMethodInvestments,,,,,,,,127297000.000,,,,132384000.000,,,,,,,,,
DeferredTaxAssetsGrossCurrent,,,,127173000.000,,,,209626000.000,,,,288488000.000,,,,228519000.000,,,,199717000.000,
DeferredTaxAssetsGrossNoncurrent,,,,780074000.000,,,,627724000.000,,,,309197000.000,,,,277385000.000,,,,276399000.000,
DeferredTaxAssetsInventory,,,,,,,,,,,,,,,,,,,,7135000.000,
DeferredTaxAssetsLiabilitiesNet,,,,4379000.000,,,,-134423000.000,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,189853000.000,177545000.000,162827000.000,84925000.000,109712000.000,84941000.000,196310000.000,141482000.000,134732000.000,325378000.000,85520000.000,159824000.000,138576000.000,22599000.000,0.000,37943000.000,41628000.000,0.000,0.000,14596000.000,0.000
DeferredTaxAssetsLiabilitiesNetNoncurrent,127000.000,-108513000.000,-122432000.000,-80546000.000,-143187000.000,-158984000.000,-273207000.000,-275905000.000,-184359000.000,-439059000.000,,,,,,,,,,,
DeferredTaxAssetsNetCurrent,,,,124862000.000,,,,205432000.000,,,,281500000.000,,,,225023000.000,,,,197619000.000,
DeferredTaxAssetsNetNoncurrent,,,,768038000.000,,,,615165000.000,,,,301709000.000,,,,273484000.000,,,,273583000.000,
DeferredTaxAssetsOther,,,,,,,,9097000.000,,,,4896000.000,,,,7345000.000,,,,9201000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,,21273000.000,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,,,11079000.000,,,,13389000.000,,,,4909000.000,,,,26216000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,5286000.000,,,,4982000.000,,,,5502000.000,,,,4557000.000,,,,2196000.000,
DeferredTaxAssetsValuationAllowanceCurrent,,,,2311000.000,,,,4194000.000,,,,6988000.000,,,,3496000.000,,,,2098000.000,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,12036000.000,,,,12559000.000,,,,7488000.000,,,,3901000.000,,,,2816000.000,
DeferredTaxLiabilities,,,,,,,,,,,,410232000.000,,,,573145000.000,,,,690239000.000,
DeferredTaxLiabilitiesCurrent,,,,39937000.000,,,,63950000.000,,,,,,,24222000.000,,,93093000.000,69856000.000,,23674000.000
DeferredTaxLiabilitiesGrossCurrent,,,,,,,,,,,,121676000.000,,,,187080000.000,,,,183023000.000,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,,,,,,871765000.000,,,,884572000.000,,,,978418000.000,
DeferredTaxLiabilitiesNoncurrent,,,,848584000.000,,,,891070000.000,,,472492000.000,570056000.000,569187000.000,516645000.000,514872000.000,611088000.000,651174000.000,590534000.000,604148000.000,704835000.000,727947000.000
DeferredTaxLiabilitiesOther,,,,19309000.000,,,,18686000.000,,,,1827000.000,,,,452000.000,,,,0.000,
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,,,,,,,24111000.000,,,,27605000.000,,,,19627000.000,
DefinedBenefitPlanAccumulatedBenefitObligation,,,,,,,,,,,,,,,,430846000.000,,,,403963000.000,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,0.043,,,,0.037,,,,,,,,,,,,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease,,,,0.035,,,,0.035,,,,,,,,,,,,,
DefinedBenefitPlanBenefitObligation,,,,344366000.000,,,,,,,,,,,,,,,,,
DefinedBenefitPlanDebtSecurities,,,,0.930,,,,,,,,,,,,,,,,,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInNextFiscalYear,,,,21600000.000,,,,14000000.000,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInFiveFiscalYearsThereafter,,,,199766000.000,,,,,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearFive,,,,34758000.000,,,,,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearFour,,,,32788000.000,,,,,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearOne,,,,22994000.000,,,,,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearThree,,,,30964000.000,,,,,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearTwo,,,,27231000.000,,,,,,,,,,,,,,,,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,292122000.000,,,,,,,,,,,,,,,,,
DefinedBenefitPlanFundedStatusOfPlan,,,,-52244000.000,,,,,,,,,,,,,,,,,
DefinedBenefitPlanOtherPlanAssets,,,,0.070,,,,,,,,,,,,,,,,,
DefinedBenefitPlanWeightedAverageAssetAllocations,,,,1.000,,,,1.000,,,,,,,,,,,,,
DerivativeAssetNotDesignatedAsHedgingInstrumentFairValue,,7234000.000,37005000.000,18617000.000,0.000,,,,,,,,,,,,,,,,
DerivativeAssetsCurrent,,,,,,,,,,,,,,,,,,453000.000,12569000.000,10333000.000,7307000.000
DerivativeAssetsNoncurrent,3559000.000,7234000.000,37005000.000,18617000.000,0.000,5385000.000,6157000.000,3143000.000,4002000.000,18252000.000,5480000.000,3385000.000,6836000.000,8980000.000,20454000.000,7317000.000,25497000.000,30361000.000,59517000.000,72075000.000,31461000.000
DerivativeAverageFixedInterestRate,,0.049,0.049,,0.049,,,,,,,,,,,,,,,,
DerivativeAverageVariableInterestRate,,0.003,0.003,,0.005,,,,,,,,,,,,,,,,
DerivativeFairValueOfDerivativeAsset,3559000.000,,,,,,,,,,,,,,,,,,,,
DerivativeFairValueOfDerivativeLiability,219414000.000,,,,,,,,,,,,,,,,,,,,
DerivativeLiabilitiesCurrent,46050000.000,169492000.000,90374000.000,75223000.000,104999000.000,60193000.000,91863000.000,134524000.000,152977000.000,114617000.000,99800000.000,99577000.000,90687000.000,68386000.000,49633000.000,93010000.000,53249000.000,36495000.000,8282000.000,2706000.000,7078000.000
DerivativeLiabilitiesNoncurrent,173364000.000,11822000.000,0.000,3141000.000,39200000.000,36762000.000,32492000.000,13739000.000,35438000.000,4845000.000,1060000.000,47370000.000,21062000.000,9431000.000,951000.000,9207000.000,5093000.000,0.000,0.000,0.000,
DerivativeLiabilityNotDesignatedAsHedgingInstrumentFairValue,,181314000.000,90374000.000,78364000.000,144199000.000,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,,,,,,35245000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationDeferredTaxLiabilities,,,,,,,,,73191000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationGoodwill,,,,,,,,,167736000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationIntangibleAssetsNet,,,,,,,,,123064000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,,,,,,,,,5505000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,,,,,,,,,18765000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentLiabilities,,,,,,,,,4125000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,,,,,,,,,405496000.000,,,,,,,,,,,,
DividendsPayableCurrent,,,,,,,,,39059000.000,,,,39502000.000,,,,,,,,
DueFromRelatedPartiesCurrent,,,,6818000.000,,,,3156000.000,,,,1520000.000,,,,1732000.000,,,,767000.000,
EmployeeRelatedLiabilitiesCurrent,,,,246756000.000,,,,194957000.000,,,,211682000.000,,,,306270000.000,,,,344091000.000,
EquityMethodInvestmentOwnershipPercentage,,,,0.200,0.200,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,161348000.000,89088000.000,100541000.000,115043000.000,128525000.000,142041000.000,155326000.000,168223000.000,90534000.000,93863000.000,97109000.000,78047000.000,80211000.000,82162000.000,84180000.000,60018000.000,61438000.000,63385000.000,58869000.000,60310000.000,62045000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,45635000.000,,,,8162000.000,,,,7013000.000,,,,6968000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,21629000.000,,,,4966000.000,,,,3907000.000,,,,3923000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,26765000.000,,,,5995000.000,,,,4549000.000,,,,4860000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,32523000.000,,,,6439000.000,,,,5559000.000,,,,5502000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,38325000.000,,,,7237000.000,,,,6016000.000,,,,6510000.000,
FiniteLivedIntangibleAssetsGross,,,,367914000.000,,,,370788000.000,,,,127999000.000,,,,96799000.000,,,,97261000.000,
FiniteLivedIntangibleAssetsNet,294989000.000,263698000.000,266192000.000,252871000.000,240250000.000,227630000.000,214355000.000,202565000.000,70378000.000,67220000.000,64016000.000,49952000.000,47924000.000,45762000.000,43854000.000,36781000.000,41083000.000,39564000.000,37898000.000,36951000.000,35481000.000
Goodwill,525240000.000,442067000.000,441356000.000,442773000.000,442773000.000,442773000.000,442773000.000,442773000.000,264690000.000,264690000.000,264690000.000,264690000.000,264690000.000,264690000.000,264690000.000,264690000.000,264690000.000,264690000.000,262345000.000,262345000.000,262345000.000
GoodwillGross,,,,,,,,776831000.000,609095000.000,,,598748000.000,,,,598748000.000,,,,596403000.000,
GoodwillImpairedAccumulatedImpairmentLoss,,,,,,,,334058000.000,344405000.000,,,334058000.000,,,,334058000.000,,,,334058000.000,
GuaranteeObligationsMaximumExposure,,,,1400000.000,,,,0.000,,,,,,,,,,,,,
IncomeTaxExaminationIncreaseDecreaseInLiabilityFromPriorYear,,,,,,,,,,,,,-53132000.000,,,,,,,,
IndefiniteLivedFranchiseRights,1240228000.000,1240228000.000,1240228000.000,1240228000.000,1240228000.000,1240228000.000,1240228000.000,1240228000.000,731848000.000,731848000.000,731848000.000,731848000.000,731848000.000,731848000.000,731848000.000,731848000.000,731848000.000,731848000.000,731848000.000,731848000.000,731848000.000
IntangibleAssetsNetIncludingGoodwill,,,,,,,,1922348000.000,,,,1053940000.000,,,,1040569000.000,,,,1038394000.000,
InterestPayableCurrent,,,,146885000.000,,,,118928000.000,,,,114569000.000,,,,117354000.000,,,,119005000.000,
Liabilities,15425288000.000,12414862000.000,12266028000.000,12703628000.000,12698135000.000,12633323000.000,13015370000.000,12872231000.000,12819144000.000,13153584000.000,11766280000.000,11865326000.000,11753796000.000,11834342000.000,11631752000.000,11797185000.000,11723800000.000,11663248000.000,11703492000.000,11778877000.000,11565269000.000
LiabilitiesAndStockholdersEquity,8962908000.000,6975055000.000,6740144000.000,7143325000.000,7088532000.000,6991689000.000,7285306000.000,7246224000.000,7143153000.000,7588100000.000,6482136000.000,6591076000.000,6542875000.000,6701128000.000,6563745000.000,6765171000.000,6701203000.000,6712069000.000,6745748000.000,6867293000.000,6732386000.000
LiabilitiesCurrent,2170814000.000,1966626000.000,1941605000.000,1595428000.000,1579378000.000,1491088000.000,1527737000.000,1692948000.000,1438285000.000,1672245000.000,1466402000.000,1441052000.000,1436785000.000,1616362000.000,1655641000.000,1750168000.000,1737609000.000,1835426000.000,1875332000.000,2188642000.000,2094013000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,1109484000.000,,,,,,,,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,0.000,0.000,0.000,,,,,81765000.000,57021000.000,0.000,0.000,,,,,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,0.000,0.000,0.000,,,,,1027719000.000,1043528000.000,0.000,0.000,,,,,,,,,
LiabilityForUncertainTaxPositionsCurrent,,,,,,,,118000.000,,,,237000.000,,,,268000.000,,,,,
LiabilityForUncertainTaxPositionsNoncurrent,,,,,,,,2461000.000,,,,2531000.000,,,,2975000.000,,,,3490000.000,
LineOfCredit,,,,,,,,,,,,,,,,2780649000.000,,,,2521942000.000,
LineOfCreditFacilityAmountOutstanding,,,,5184194000.000,,,,4658106000.000,,,,3766145000.000,,,,,,,,,
LoansPayableToBankCurrent,304659000.000,208164000.000,276129000.000,103245000.000,116816000.000,130387000.000,152354000.000,172984000.000,37625000.000,43500000.000,55481000.000,47463000.000,59444000.000,63869000.000,61849000.000,61849000.000,259813000.000,59813000.000,71794000.000,563776000.000,575150000.000
LongTermAccountsNotesAndLoansReceivableNetNoncurrent,,,,3279000.000,4856000.000,4660000.000,4464000.000,4268000.000,4066000.000,3865000.000,3738000.000,1683000.000,1476000.000,1269000.000,1061000.000,854000.000,,,,,
LongTermDebt,,,,5446660000.000,,,,5738219000.000,,,,5138515000.000,,,,5855867000.000,,,,5860642000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,4576000000.000,,,,4905143000.000,,,,4202151000.000,,,,2399024000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,367641000.000,,,,502431000.000,,,,339451000.000,,,,558368000.000,,,,1014014000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,3125235000.000,,,,1619166000.000,,,,2294376000.000,,,,542099000.000,,,,1612844000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,297346000.000,,,,3309096000.000,,,,1021396000.000,,,,2286755000.000,,,,540141000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,864815000.000,,,,291014000.000,,,,581484000.000,,,,1120556000.000,,,,2288575000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,1133089000.000,,,,763780000.000,,,,651538000.000,,,,1007576000.000,,,,1797914000.000,
LongTermLoansFromBank,6150231000.000,4775106000.000,4668025000.000,5080949000.000,5046371000.000,5005723000.000,4806683000.000,4485122000.000,3844596000.000,3893592000.000,3876137000.000,3718682000.000,3701230000.000,2946378000.000,2734020000.000,2718800000.000,2505617000.000,2491616000.000,2464890000.000,1958166000.000,1925303000.000
LossContingencyAccrualAtCarryingValue,,,,0.000,,,,,,,,,,,,,,,,,
LossContingencyRangeOfPossibleLossPortionNotAccrued,,,,5500000.000,,,,,,,,,,,,,,,,,
MinorityInterest,1844000.000,2152000.000,1642000.000,1791000.000,1278000.000,673000.000,869000.000,1158000.000,1067000.000,1122000.000,510000.000,786000.000,915000.000,366000.000,459000.000,779000.000,335000.000,-280000.000,-298000.000,-268000.000,-334000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,71258000.000,,,,71257000.000,,,,63405000.000,,,,66289000.000,,,,65847000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,54907000.000,,,,46473000.000,,,,35091000.000,,,,37778000.000,,,,41520000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,61523000.000,,,,58254000.000,,,,46353000.000,,,,51246000.000,,,,45184000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,68786000.000,,,,65268000.000,,,,57825000.000,,,,62511000.000,,,,57560000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,72581000.000,,,,74001000.000,,,,63049000.000,,,,70277000.000,,,,68820000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,85655000.000,,,,58363000.000,,,,85710000.000,,,,168737000.000,,,,161929000.000,
OperatingLossCarryforwards,1900000000.000,1600000000.000,1600000000.000,,1700000000.000,1700000000.000,1800000000.000,1641269000.000,1700000000.000,1550000000.000,870000000.000,,848000000.000,639000000.000,471000000.000,,570000000.000,425000000.000,413000000.000,,511000000.000
OtherAccruedLiabilitiesCurrent,,,,210599000.000,,,,212611000.000,,,,174674000.000,,,,160822000.000,,,,169899000.000,
OtherAssetsNoncurrent,58348000.000,43106000.000,49800000.000,53871000.000,50365000.000,47338000.000,45025000.000,41463000.000,41203000.000,35692000.000,32239000.000,29184000.000,52414000.000,46480000.000,42206000.000,43651000.000,38675000.000,34372000.000,36805000.000,32920000.000,39631000.000
OtherIndefiniteLivedIntangibleAssets,86795000.000,66895000.000,66895000.000,55895000.000,55895000.000,55895000.000,55895000.000,36782000.000,32550000.000,32550000.000,32550000.000,7450000.000,7450000.000,7450000.000,7450000.000,7250000.000,7250000.000,7250000.000,7250000.000,7250000.000,7250000.000
OtherLiabilitiesNoncurrent,300895000.000,288258000.000,268797000.000,170568000.000,228475000.000,250369000.000,270160000.000,202394000.000,319864000.000,334315000.000,343337000.000,219018000.000,315844000.000,320186000.000,275813000.000,166723000.000,249700000.000,239792000.000,244565000.000,161524000.000,228726000.000
OtherLongTermNotesPayable,,,,11613000.000,7695000.000,1506000.000,1982000.000,1909000.000,1766000.000,1708000.000,1690000.000,1590000.000,19547000.000,16780000.000,13868000.000,10943000.000,8004000.000,6318000.000,3417000.000,1277000.000,0.000
PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities,,,,1947000.000,,,,2169000.000,,,,,,,,,,,,,
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesCurrentAndNoncurrent,,,,52244000.000,,,,101476000.000,,,,,,,,,,,,,
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,,,,50297000.000,,,,99307000.000,,,,162812000.000,,,,120644000.000,,,,99228000.000,
PercentageOfDebtHedgedByInterestRateDerivatives,0.200,0.250,0.250,0.250,0.240,,,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,50000000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,,,,,,153094000.000,139416000.000,137865000.000,145176000.000,139997000.000,141458000.000,158183000.000,155435000.000,159753000.000,139450000.000,140094000.000,159306000.000,166466000.000,137904000.000,124842000.000,144007000.000
PropertyPlantAndEquipmentGross,,,,12490926000.000,,,,12921875000.000,,,,12243201000.000,,,,12480062000.000,,,,12642363000.000,
PropertyPlantAndEquipmentNet,3326968000.000,3248536000.000,3237310000.000,3269232000.000,3243197000.000,3298574000.000,3321871000.000,3378538000.000,2931605000.000,2967316000.000,2946034000.000,2978353000.000,2939974000.000,2960014000.000,2962069000.000,3025747000.000,2954073000.000,2978229000.000,3005260000.000,3017015000.000,2957893000.000
RedeemableNoncontrollingInterestEquityCarryingAmount,,,,,,13891000.000,14351000.000,11999000.000,12211000.000,11412000.000,12403000.000,9294000.000,9850000.000,9621000.000,9006000.000,8676000.000,8830000.000,8248000.000,0.000,0.000,
RestrictedCashAndCashEquivalentsAtCarryingValue,1188000.000,2879000.000,1149000.000,29068000.000,33197000.000,576000.000,0.000,0.000,,,,250000.000,250000.000,250000.000,250000.000,,,,,,
RestrictedInvestmentsCurrent,197924000.000,272121000.000,224441000.000,191338000.000,322272000.000,343320000.000,384127000.000,401417000.000,336358000.000,449741000.000,484857000.000,419354000.000,400491000.000,576459000.000,577533000.000,622958000.000,452134000.000,645832000.000,610823000.000,455386000.000,489045000.000
RestrictedInvestmentsNoncurrent,333003000.000,272121000.000,224441000.000,317896000.000,322272000.000,343320000.000,384127000.000,401417000.000,565916000.000,449741000.000,484857000.000,696730000.000,673819000.000,576459000.000,577533000.000,622958000.000,760707000.000,645832000.000,610823000.000,756596000.000,822808000.000
