,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AssetsCurrent,24.000,21606.000,23728.000,4788.000,2070.000,16409524.000,13957017.000,11485991.000,8938351.000,6676467.000,4182753.000,2408659.000,1688170.000,2372337.000,3398785.000,1613244.000
AssetsNoncurrent,,,,,,,,,,,,,111556.000,,,
CapitalLeaseObligationsCurrent,,,,,,,,,,,240473.000,243215.000,245989.000,248794.000,251631.000,193436.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,266471.000,204629.000,142082.000,78822.000,14840.000,11193.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,532291.000,467656.000,403020.000,338385.000,273750.000,209114.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,258541.000,258542.000,258541.000,258541.000,258542.000,197708.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,15208.000,11406.000,7604.000,3802.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,258542.000,197708.000,136875.000,76042.000,15208.000,11406.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,18068.000,15326.000,,,6911.000,4272.000
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,,,,,,,,,,,258541.000,258541.000,,,258542.000,197708.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,240473.000,243215.000,,,251631.000,193436.000
CashAndCashEquivalentsAtCarryingValue,24.000,13780.000,17902.000,962.000,244.000,13191884.000,10460117.000,9004744.000,8378110.000,5940491.000,3596262.000,1837304.000,1133819.000,1893414.000,3162400.000,1401006.000
ClassOfWarrantOrRightOutstanding,,,,,,24803409.000,24803409.000,24803409.000,24803409.000,24803409.000,24803409.000,24803409.000,24803409.000,24803409.000,22754490.000,22754490.000
ClassOfWarrantOrRightUnissued,,,,,,,1187325.000,,,,1187325.000,1187325.000,,,,
CommonStockParOrStatedValuePerShare,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,5000000.000,6190000.000,6190000.000,6190000.000,6190000.000,51591710.000,51588617.000,51607665.000,51673792.000,51732571.000,51932571.000,51932571.000,52073481.000,52073481.000,128343122.000,128409788.000
CommonStockSharesOutstanding,,,,,,51591710.000,51588617.000,51588617.000,51673792.000,51732571.000,51932571.000,51932571.000,52073481.000,52073481.000,128343122.000,128409788.000
CommonStockValue,5000.000,6190.000,6190.000,6190.000,6190.000,51592.000,51589.000,51608.000,51674.000,51733.000,51933.000,52074.000,52074.000,52074.000,128343.000,128410.000
DeferredRentCreditCurrent,,,,,,15101.000,32416.000,,,,,46106.000,,,,
DeferredRentCreditNoncurrent,,,,,,25890.000,0.000,3684.000,14739.000,25793.000,36847.000,46106.000,51776.000,57446.000,63116.000,66950.000
DeferredRevenue,,,,,,,,,,,,87026.000,,,,
DeferredRevenueAndCredits,,,,,,0.000,0.000,209635.000,,,,,,,,
DeferredRevenueAndCreditsCurrent,,,,,,0.000,236088.000,261078.000,,,,,,,,
DeferredRevenueCurrent,,,,,,,134908.000,174052.000,174052.000,174052.000,130539.000,87026.000,43513.000,29009.000,14505.000,
DeferredRevenueNoncurrent,,,,,,,101180.000,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,6320730.000,,,,10612908.000,,,,13273776.000,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,,,,2386507.000,,,,4070458.000,,,,4933469.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,3045692.000,,,,4932778.000,,,,6750034.000,
DeferredTaxAssetsOther,,,,,,,135.000,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,413691.000,,,,748255.000,,,,913326.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,251798.000,,,,402598.000,,,,446539.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,253576.000,,,,482130.000,,,,208657.000,
DeferredTaxAssetsValuationAllowance,,,,,,,6320730.000,,,,10612908.000,,,,13273776.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,30668.000,,,,23311.000,,,,-21751.000,
DerivativeLiabilities,,,,,,21136878.000,16118802.000,11448918.000,8567052.000,5285646.000,2138091.000,1459656.000,,,,
DerivativeLiabilitiesCurrent,,,,,,21136878.000,16118802.000,11448918.000,8567052.000,5285646.000,2138091.000,1459656.000,1315557.000,905666.000,,
DueToRelatedPartiesCurrent,,,,,,58750.000,0.000,-8167.000,4167.000,47291.000,,,,,,218970.000
DueToRelatedPartiesNoncurrent,5017.000,5017.000,12617.000,14617.000,16217.000,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,953653.000,,1004959.000,1316316.000,1732685.000,,1359863.000,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,,1081310.000,272771.000,,
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,,,,,,,,1315557.000,905666.000,,
InterestPayableCurrent,,,,,,,,,,,,,-12552.000,-9747.000,,
InterestPayableCurrentAndNoncurrent,,,,,,,,,,,,,-2397.000,1022.000,,
LeaseholdImprovementsGross,,,,,,,,,22962.000,22962.000,22962.000,22962.000,,,,
Liabilities,7097.000,7017.000,14617.000,16705.000,20037.000,21890395.000,17218553.000,12528596.000,9877312.000,7194945.000,3870541.000,3128817.000,3319229.000,4856969.000,1039304.000,1108506.000
LiabilitiesAndStockholdersEquity,24.000,21606.000,23728.000,4788.000,2070.000,17029847.000,15534970.000,13296614.000,10775372.000,8909539.000,6343598.000,4380633.000,3491999.000,4049865.000,4947218.000,3072548.000
LiabilitiesCurrent,,,,,,21864505.000,17117373.000,12437886.000,9819060.000,7169152.000,3567223.000,2878082.000,3125371.000,4720701.000,961348.000,1030363.000
LongTermDebtCurrent,,,,,,,0.000,,,,,,,,,
LongTermDebtNoncurrent,,,,,,,0.000,87026.000,43513.000,,,,,,,
MarketableSecuritiesCurrent,,,,,,3017324.000,3010119.000,2002730.000,,,,,,,,
NotesPayableCurrent,,,,,,,,,,,,,,2615049.000,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,291085.000,4046911.000,,3558038.000,3379273.000,3223607.000,3037272.000,2847348.000,2657423.000,2467499.000,2281512.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,62166.000,846404.000,,722241.000,727625.000,756109.000,755760.000,755495.000,755231.000,754966.000,760532.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,800842.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,777567.000,,1325642.000,1130303.000,800842.000,737678.000,536493.000,335308.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,754966.000,,766210.000,771889.000,777567.000,783302.000,789149.000,794995.000,800842.000,737678.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,228919.000,733009.000,,743945.000,749456.000,754966.000,760532.000,766211.000,771889.000,777568.000,783302.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,134123.000,,,,134123.000,,,,134123.000,
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,138787.000,42900.000,,25357.000
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,53140.000,59962.000,,,33864.000,
OtherAssetsCurrent,,7826.000,5826.000,3826.000,1826.000,,,,,,,,,,,
OtherAssetsNoncurrent,,,,,,8116.000,8416.000,8416.000,8416.000,6616.000,114572.000,111556.000,,111556.000,111556.000,107955.000
PreferredStockParOrStatedValuePerShare,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,0.000,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,129908.000,202380.000,247308.000,235112.000,349636.000,280479.000,180411.000,,,47317.000,212238.000
PrepaidExpenseCurrent,,,,,,,,,,,,,131949.000,213386.000,,
PropertyPlantAndEquipmentGross,,,,,,1345447.000,1864975.000,2144399.000,2311886.000,2885767.000,2896319.000,2896319.000,2896319.000,2896319.000,2663566.000,2693057.000
PropertyPlantAndEquipmentNet,,,,,,579541.000,1007127.000,1239797.000,1267695.000,1691676.000,1511493.000,1325638.000,1157493.000,1031192.000,902097.000,816569.000
RestrictedCashAndCashEquivalentsNoncurrent,,,,,,32666.000,562410.000,562410.000,560910.000,534780.000,534780.000,534780.000,534780.000,534780.000,534780.000,534780.000
RetainedEarningsAccumulatedDeficit,-12073.000,-14211.000,-19689.000,-40717.000,-46767.000,-20731634.000,-17690647.000,-15398853.000,-15427872.000,-14809588.000,-14400643.000,-15964028.000,-17311585.000,-18572435.000,-26265207.000,-28276785.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,677243.000,935228.000,1092029.000,1091908.000,1205172.000,1581064.000,2950855.000,3873920.000,4910317.000,3876506.000,4008568.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,0.330,0.420,0.480,0.520,0.630,0.620,0.490,0.450,0.460,0.480,0.480
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,763281.000,,,,8848.000,,,,3306.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,2374420.000,2730963.000,2730963.000,3521336.000,5990360.000,5926654.000,6941573.000,6814841.000,8747360.000,7670823.000,7953140.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,0.710,0.780,0.780,0.760,0.620,0.620,0.520,0.510,0.410,0.410,0.400
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,451487.000,588901.000,438267.000,291744.000,100630.000,8834.000,4133.000,,,3306.000,3202.000
SharesIssued,5000000.000,6190000.000,6190000.000,,,,,,,,,,,,,
StockholdersEquity,-7073.000,14589.000,9111.000,,,-4860548.000,-1683583.000,768018.000,898060.000,1714594.000,2473057.000,1251816.000,172770.000,-807104.000,3907914.000,1964042.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-7073.000,14589.000,9111.000,-11917.000,-17967.000,-4860548.000,-1683583.000,768018.000,898060.000,1714594.000,2473057.000,1251816.000,172770.000,-807104.000,3907914.000,1964042.000
