,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
IntangibleAssetsNetExcludingGoodwill,524317000.000,513698000.000,516530000.000,551706000.000,543226000.000,524482000.000,680614000.000,762672000.000,783766000.000,1051631000.000,1020105000.000,1063755000.000,1062400000.000
InterestPayableCurrent,,,,2755000.000,12812000.000,22324000.000,11029000.000,20994000.000,11199000.000,19806000.000,,,
InventoryNet,22539000.000,23376000.000,23736000.000,23832000.000,23983000.000,24484000.000,24805000.000,24896000.000,25220000.000,34023000.000,33675000.000,34026000.000,38739000.000
LettersOfCreditOutstandingAmount,,132500000.000,132500000.000,129900000.000,130200000.000,112300000.000,120600000.000,133700000.000,134100000.000,140800000.000,172900000.000,134800000.000,134800000.000
Liabilities,3052848000.000,2690264000.000,2682531000.000,2827237000.000,2879030000.000,2934712000.000,3314096000.000,3327153000.000,3352756000.000,4386750000.000,4434192000.000,4520466000.000,4524105000.000
LiabilitiesAndStockholdersEquity,4649950000.000,4300017000.000,4314530000.000,4459377000.000,4594494000.000,4703753000.000,5146919000.000,5240918000.000,5296940000.000,6388191000.000,6468738000.000,6614408000.000,6655808000.000
LiabilitiesCurrent,458504000.000,451329000.000,470521000.000,474679000.000,514375000.000,576868000.000,652008000.000,672885000.000,687273000.000,791745000.000,783993000.000,754746000.000,757384000.000
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseNet,,249165000.000,,,,254851000.000,,,,356572000.000,,,
LongTermDebtAndCapitalLeaseObligations,2225407000.000,1895381000.000,1892272000.000,2032347000.000,2029095000.000,2025877000.000,2257654000.000,2224433000.000,2226210000.000,2993100000.000,2954829000.000,3057811000.000,3055440000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,12316000.000,12318000.000,12011000.000,12306000.000,12235000.000,12349000.000,12358000.000,12366000.000,12374000.000,24550000.000,24453000.000,24937000.000,24904000.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,1700585000.000,,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,10262000.000,,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,10240000.000,,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,1259775000.000,,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,24315000.000,,,
LongTermDebtAndCapitalLeaseObligationsRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,24548000.000,,,
MarketableSecuritiesRestrictedCurrent,,8333000.000,,,,,,,,,,,
MinorityInterest,6530000.000,15030000.000,11980000.000,11980000.000,12047000.000,8464000.000,22888000.000,29879000.000,30035000.000,34902000.000,38518000.000,62892000.000,69646000.000
OtherAccruedLiabilitiesCurrent,,,,52094000.000,55559000.000,50815000.000,60796000.000,58445000.000,50454000.000,76234000.000,106002000.000,123296000.000,124935000.000
OtherAssetsNoncurrent,75969000.000,60935000.000,60007000.000,39200000.000,38629000.000,55555000.000,82119000.000,86309000.000,90042000.000,121266000.000,95421000.000,100044000.000,119313000.000
OtherLiabilitiesNoncurrent,,16997000.000,16721000.000,16532000.000,16707000.000,20365000.000,22616000.000,22423000.000,23351000.000,65910000.000,54953000.000,66383000.000,66946000.000
OtherReceivablesNetCurrent,,,,496000.000,28000.000,,33000.000,137000.000,275000.000,,286000.000,310000.000,382000.000
OtherRestrictedAssetsCurrent,,2531000.000,,,,,,,,,,,
OtherRestrictedAssetsNoncurrent,,7822000.000,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,,0.010,0.010,0.010,0.010,0.010,0.010,,-0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
PreferredStockSharesIssued,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,31277000.000,23430000.000,26661000.000,42400000.000,51950000.000,36917000.000,36119000.000,58367000.000,57084000.000,96857000.000,123178000.000,87887000.000,81265000.000
PropertyPlantAndEquipmentGross,,341916000.000,,,,417978000.000,,,,617432000.000,,,
PropertyPlantAndEquipmentNet,190837000.000,194715000.000,190935000.000,197303000.000,203405000.000,211276000.000,214350000.000,226242000.000,231873000.000,335869000.000,351469000.000,380183000.000,383947000.000
ReceivablesNetCurrent,750484000.000,801146000.000,840940000.000,879337000.000,913413000.000,950115000.000,1098573000.000,1085036000.000,1133615000.000,1257021000.000,1296320000.000,1325665000.000,1341202000.000
RegulatoryLiabilityCurrent,,,,4262000.000,3928000.000,3407000.000,5395000.000,5294000.000,37212000.000,34021000.000,35433000.000,39402000.000,40455000.000
ReinsuranceRecoverables,1300000.000,1300000.000,1796000.000,1796000.000,1796000.000,1470000.000,1470000.000,510000.000,501000.000,644000.000,1106000.000,1475000.000,2751000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,18755000.000,,,,,,,,,,,
RestrictedCashAndInvestments,,,20569000.000,18519000.000,36562000.000,43396000.000,48056000.000,41857000.000,37263000.000,77914000.000,66368000.000,68789000.000,73535000.000
RestrictedCashAndInvestmentsCurrent,29039000.000,29619000.000,19442000.000,18519000.000,27899000.000,32828000.000,37521000.000,31978000.000,27808000.000,68849000.000,57682000.000,58826000.000,52646000.000
RestrictedCashAndInvestmentsNoncurrent,12107000.000,12716000.000,1127000.000,,8663000.000,10568000.000,10535000.000,9879000.000,9455000.000,9065000.000,,,
RestrictedInvestmentsNoncurrent,,4894000.000,,,,,,,,,,,
RestructuringReserveCurrent,,5682000.000,4972000.000,6560000.000,6200000.000,8376000.000,7109000.000,6168000.000,5437000.000,10788000.000,,,
RetainedEarningsAccumulatedDeficit,10433000.000,18341000.000,43166000.000,41174000.000,93950000.000,143849000.000,177224000.000,229640000.000,246876000.000,288741000.000,315591000.000,344023000.000,369912000.000
SelfInsuranceReserve,,249165000.000,,,,254851000.000,,,,356572000.000,,,
SelfInsuranceReserveCurrent,,73738000.000,,71720000.000,73719000.000,74212000.000,74787000.000,75348000.000,76416000.000,103922000.000,105705000.000,110333000.000,99035000.000
SelfInsuranceReserveNoncurrent,192800000.000,175427000.000,151792000.000,152454000.000,167628000.000,180639000.000,220367000.000,220147000.000,222387000.000,252650000.000,249169000.000,251600000.000,255674000.000
SharePrice,,,,,,33.320,,,,,,,
StockholdersEquity,1590572000.000,1594723000.000,1620019000.000,1620160000.000,1703417000.000,1760577000.000,1809935000.000,1883886000.000,1914149000.000,1966539000.000,1996028000.000,2031050000.000,2062057000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1597102000.000,1609753000.000,1631999000.000,1632140000.000,1715464000.000,1769041000.000,1832823000.000,1913765000.000,1944184000.000,2001441000.000,2034546000.000,2093942000.000,2131703000.000
TaxesPayableCurrent,,,,,8015000.000,,8941000.000,27697000.000,,17719000.000,13996000.000,6140000.000,23147000.000
TreasuryStockValue,1347000.000,1347000.000,1347000.000,1347000.000,,,,,,,,,
UnamortizedDebtIssuanceExpense,,,,,,,,,,,32802000.000,30249000.000,27826000.000
UnrecognizedTaxBenefits,,614000.000,,,,1626000.000,,,,5067000.000,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,200000.000,,,,1600000.000,,,,,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,,,,1500000.000,,,
