,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AssetRetirementObligation,,,14900000.000,,,,16300000.000,,,,14900000.000,,,,15200000.000,,
Assets,2913400000.000,10764400000.000,10566000000.000,10575300000.000,10603700000.000,10591100000.000,10687100000.000,10542100000.000,10644600000.000,10710600000.000,10733400000.000,10591400000.000,10549000000.000,10970700000.000,11039700000.000,10897800000.000,10820900000.000
AssetsCurrent,710600000.000,2286200000.000,2228900000.000,2203800000.000,2205400000.000,2085800000.000,2189800000.000,2125000000.000,2243800000.000,2333500000.000,2416400000.000,2266800000.000,2266200000.000,2374400000.000,2432500000.000,2322300000.000,2273100000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,,,447700000.000,525300000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,,,46400000.000,-53100000.000,,
CashAndCashEquivalentsAtCarryingValue,11900000.000,51600000.000,41700000.000,41000000.000,34900000.000,19500000.000,37200000.000,31000000.000,51300000.000,42300000.000,36400000.000,24600000.000,32200000.000,40000000.000,32600000.000,32800000.000,39700000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000
CommonStockSharesOutstanding,39408674.000,71206859.000,70467904.000,70541966.000,70670699.000,70757615.000,70884002.000,71797419.000,71933296.000,71967889.000,72023820.000,71558225.000,71763533.000,71583737.000,140000000.000,139900000.000,140800000.000
CommonStockValue,400000.000,700000.000,700000.000,700000.000,700000.000,700000.000,700000.000,700000.000,700000.000,700000.000,700000.000,700000.000,700000.000,700000.000,1400000.000,1400000.000,1400000.000
DebtCurrent,237800000.000,241500000.000,143300000.000,161000000.000,260000000.000,257700000.000,261300000.000,87400000.000,29700000.000,54100000.000,2900000.000,3200000.000,32000000.000,63100000.000,132600000.000,128200000.000,126400000.000
DebtInstrumentFairValue,,,,,,,,,,,,,,3080100000.000,3062300000.000,2875500000.000,2853100000.000
DebtInstrumentUnamortizedDiscount,,,800000.000,,,,7700000.000,,,,6800000.000,,,,5900000.000,,
DeferredGainLossOnDiscontinuationOfInterestRateFairValueHedge,,700000.000,-400000.000,,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,1876200000.000,,,,1781600000.000,,
DeferredIncomeTaxesAndOtherAssetsCurrent,,,52000000.000,,,,104000000.000,,,,209100000.000,,,,141100000.000,,
DeferredTaxAssetsGross,,,,,,,,,,,,,,,856600000.000,,
DeferredTaxAssetsLiabilitiesNet,,,-775100000.000,,,,-747800000.000,,,,,,,,,,
DeferredTaxAssetsNet,,,1064300000.000,,,,1086900000.000,,,,1042700000.000,,,,,,
DeferredTaxAssetsNetCurrent,,,52000000.000,,,,104000000.000,,,,209100000.000,,,,141100000.000,,
DeferredTaxAssetsNetNoncurrent,,,,,,,37100000.000,,,,20500000.000,,,,1600000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,167700000.000,,,,146400000.000,,,,207000000.000,,,,2500000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,4600000.000,,,,28800000.000,,,,7900000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,54500000.000,,,,44200000.000,,,,68300000.000,,,,62400000.000,,
DeferredTaxAssetsOther,,,17000000.000,,,,21900000.000,,,,28800000.000,,,,6700000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,447300000.000,,,,489000000.000,,,,333300000.000,,,,358500000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,22300000.000,,,,22400000.000,,,,30500000.000,,,,38100000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,17600000.000,,,,25200000.000,,,,23500000.000,,,,7800000.000,,
DeferredTaxAssetsValuationAllowance,,,48000000.000,,,,42300000.000,,,,36200000.000,,,,65100000.000,,
DeferredTaxLiabilities,,,1839400000.000,,,,1834700000.000,,,,833500000.000,,,,990100000.000,,
DeferredTaxLiabilitiesCurrent,,,,,,,100000.000,,,,0.000,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,288100000.000,,,,283800000.000,,,,287000000.000,,,,278000000.000,,
DeferredTaxLiabilitiesNoncurrent,194900000.000,979600000.000,827100000.000,881700000.000,896100000.000,907700000.000,888800000.000,930500000.000,727000000.000,871600000.000,1063100000.000,1132300000.000,1101400000.000,1191800000.000,1132800000.000,1181000000.000,1152800000.000
DeferredTaxLiabilitiesOther,,,600000.000,,,,700000.000,,,,500000.000,,,,600000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,1385000000.000,,,,1439000000.000,,,,1477200000.000,,,,1430000000.000,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries,,,,,,,,,,,7100000.000,,,,8900000.000,,
DefinedBenefitPensionPlanLiabilitiesNoncurrent,,1146200000.000,1431000000.000,1363100000.000,1313400000.000,1249800000.000,1493100000.000,1469900000.000,1424700000.000,1367400000.000,975200000.000,932500000.000,872400000.000,769100000.000,1090900000.000,1097000000.000,1026300000.000
DefinedBenefitPlanAccumulatedBenefitObligation,,,4318800000.000,,,,4921300000.000,,,,4487400000.000,,,,4529300000.000,,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInCurrentFiscalYear,,35000000.000,,,,,,,,,,,,,,,
DerivativeAssets,,1500000.000,900000.000,,,,,,,,,,,,,,
DerivativeLiabilities,,7100000.000,6600000.000,,,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,76800000.000,269900000.000,220000000.000,176800000.000,211200000.000,208400000.000,211400000.000,184900000.000,203200000.000,212800000.000,249000000.000,183200000.000,221300000.000,210400000.000,224400000.000,171900000.000,212600000.000
EquityMethodInvestments,24400000.000,,,,,,,,,,,,,,,,
FIFOInventoryAmount,,892100000.000,908200000.000,970000000.000,958800000.000,891000000.000,895200000.000,961300000.000,959900000.000,952400000.000,1018500000.000,998100000.000,1028600000.000,1043400000.000,1112800000.000,1120200000.000,1098300000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,93800000.000,,,,186600000.000,,,,261400000.000,,,,349600000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,85400000.000,,,,92100000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,80600000.000,,,,88200000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,80700000.000,,,,89300000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,80900000.000,,,,89400000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,,81500000.000,,,,91200000.000,,
FiniteLivedIntangibleAssetsGross,,,893200000.000,,,,981700000.000,,,,960800000.000,,,,1040700000.000,,
Goodwill,751800000.000,1853000000.000,1839400000.000,1862200000.000,1814700000.000,1859100000.000,1865300000.000,1864900000.000,1863600000.000,1860300000.000,1862100000.000,1887200000.000,1884300000.000,1914100000.000,1926400000.000,1922500000.000,1916100000.000
GoodwillGross,,1895800000.000,,,,,,,,,,,,,,,
GoodwillImpairedAccumulatedImpairmentLoss,,42800000.000,,,,,,,,,,,,,,,
IncomeTaxesReceivable,,,34700000.000,,,,7200000.000,,,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,145600000.000,833100000.000,799400000.000,813400000.000,810300000.000,817900000.000,795100000.000,772300000.000,749500000.000,730200000.000,699400000.000,691200000.000,669900000.000,685000000.000,691100000.000,668100000.000,644800000.000
InterestRateCashFlowHedgeGainLossToBeReclassifiedDuringNext12MonthsNet,,-3800000.000,-2200000.000,-1000000.000,,,,,,,,,,,,,
InventoryFinishedGoodsAndWorkInProcess,,334400000.000,331100000.000,343500000.000,359000000.000,324600000.000,325400000.000,349500000.000,358100000.000,358300000.000,370900000.000,374000000.000,386400000.000,404800000.000,421800000.000,422900000.000,397500000.000
InventoryLIFOReserve,,58400000.000,58400000.000,37300000.000,37200000.000,35500000.000,33300000.000,51200000.000,54600000.000,73400000.000,80600000.000,72800000.000,76400000.000,78600000.000,83600000.000,88300000.000,84600000.000
InventoryNet,280400000.000,833700000.000,849800000.000,932700000.000,921600000.000,855500000.000,861900000.000,910100000.000,905300000.000,879000000.000,937900000.000,925300000.000,952200000.000,964800000.000,1029200000.000,1031900000.000,1013700000.000
InventoryRawMaterials,,388400000.000,404000000.000,441600000.000,411800000.000,379900000.000,372700000.000,410700000.000,398100000.000,416500000.000,453600000.000,432800000.000,457100000.000,438200000.000,465700000.000,473600000.000,480300000.000
LeaseholdImprovementsGross,5200000.000,5100000.000,6900000.000,9700000.000,14800000.000,18400000.000,20000000.000,20300000.000,23400000.000,24900000.000,24700000.000,24700000.000,24700000.000,25000000.000,25000000.000,25500000.000,25100000.000
Liabilities,1799400000.000,7223200000.000,7193700000.000,7122400000.000,7112400000.000,7044300000.000,7280900000.000,7072900000.000,6823100000.000,6764700000.000,6420600000.000,6240100000.000,6143500000.000,6452900000.000,6732300000.000,6509700000.000,6393900000.000
LiabilitiesAndStockholdersEquity,2913400000.000,10764400000.000,10566000000.000,10575300000.000,10603700000.000,10591100000.000,10687100000.000,10542100000.000,10644600000.000,10710600000.000,10733400000.000,10591400000.000,10549000000.000,10970700000.000,11039700000.000,10897800000.000,10820900000.000
LiabilitiesCurrent,629300000.000,1549500000.000,1318300000.000,1246500000.000,1431600000.000,1443900000.000,1408300000.000,1166100000.000,1186400000.000,1232700000.000,1243400000.000,1128200000.000,1242700000.000,1267500000.000,1360500000.000,1278300000.000,1319200000.000
LongTermDebt,,3483400000.000,3445800000.000,3476200000.000,3408400000.000,3360300000.000,3412500000.000,3251200000.000,3179000000.000,3026400000.000,2844800000.000,2753500000.000,2666800000.000,2986400000.000,2984700000.000,2807700000.000,2749400000.000
LongTermDebtAndCapitalLeaseObligations,774800000.000,3241900000.000,3302500000.000,3315200000.000,3148400000.000,3102600000.000,3151200000.000,3163800000.000,3149300000.000,2972300000.000,2841900000.000,2750300000.000,2634800000.000,2923300000.000,2852100000.000,2679500000.000,2623000000.000
LongTermDebtCurrent,,241500000.000,143300000.000,161000000.000,260000000.000,257700000.000,261300000.000,87400000.000,29700000.000,54100000.000,2900000.000,3200000.000,32000000.000,63100000.000,132600000.000,128200000.000,126400000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,724200000.000,,,,1457000000.000,,,,1456700000.000,,,,1106600000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,143300000.000,,,,261300000.000,,,,2900000.000,,,,132600000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,1446400000.000,,,,975900000.000,,,,0.000,,,,350000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,178500000.000,,,,122300000.000,,,,917900000.000,,,,425000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,716200000.000,,,,122500000.000,,,,382300000.000,,,,853900000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,237600000.000,,,,481200000.000,,,,91800000.000,,,,122500000.000,,
LongTermDebtNoncurrent,,3241900000.000,3302500000.000,3315200000.000,3148400000.000,3102600000.000,3151200000.000,3163800000.000,3149300000.000,2972300000.000,2841900000.000,2750300000.000,2634800000.000,2923300000.000,2852100000.000,2679500000.000,2623000000.000
MachineryAndEquipmentGross,1972300000.000,5681500000.000,5691100000.000,5773000000.000,5885200000.000,5988000000.000,6121700000.000,6180000000.000,6270100000.000,6383500000.000,6467800000.000,6565100000.000,6647500000.000,6977500000.000,7076200000.000,7147500000.000,7219000000.000
MinorityInterest,5700000.000,900000.000,700000.000,700000.000,600000.000,600000.000,500000.000,500000.000,400000.000,300000.000,500000.000,500000.000,400000.000,400000.000,600000.000,500000.000,500000.000
MultiemployerPlanWithdrawalObligation,,,,,,,3900000.000,,,,,,,,,,
MultiemployerPlansWithdrawalObligation,,,,,,,,,,,17100000.000,,,,17800000.000,,
OperatingLeasesFutureMinimumPaymentsDue,,,322200000.000,,,,246800000.000,,,,255600000.000,,,,248200000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,60800000.000,,,,40600000.000,,,,51000000.000,,,,58300000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,27800000.000,,,,22000000.000,,,,23600000.000,,,,21300000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,33600000.000,,,,26200000.000,,,,28300000.000,,,,29500000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,40900000.000,,,,31400000.000,,,,35500000.000,,,,36800000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,50100000.000,,,,36700000.000,,,,44300000.000,,,,47700000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,109000000.000,,,,89900000.000,,,,72900000.000,,,,54600000.000,,
OperatingLossCarryforwards,,,479000000.000,,,,418400000.000,,,,605800000.000,,,,7200000.000,,
OperatingLossCarryforwardsValuationAllowance,,,3800000.000,,,,,,,,,,,,,,
OtherAssetsCurrent,88200000.000,231500000.000,186700000.000,202700000.000,153300000.000,104300000.000,174500000.000,171900000.000,210500000.000,291900000.000,297900000.000,326500000.000,271900000.000,280700000.000,243200000.000,232000000.000,236900000.000
OtherAssetsNoncurrent,28600000.000,178500000.000,171100000.000,167200000.000,225400000.000,244300000.000,225500000.000,211300000.000,228700000.000,228100000.000,200800000.000,203200000.000,187500000.000,184100000.000,157100000.000,164300000.000,201800000.000
OtherLiabilitiesCurrent,50700000.000,192200000.000,174300000.000,179400000.000,200200000.000,219300000.000,226700000.000,216300000.000,198900000.000,207700000.000,189400000.000,203500000.000,171100000.000,206900000.000,190700000.000,221400000.000,190400000.000
OtherLiabilitiesNoncurrent,28800000.000,139200000.000,153300000.000,153300000.000,156600000.000,173700000.000,173900000.000,179300000.000,174200000.000,165000000.000,165400000.000,166900000.000,164400000.000,168500000.000,180600000.000,161000000.000,164600000.000
OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent,,159000000.000,155200000.000,156100000.000,158500000.000,158100000.000,154200000.000,152100000.000,150000000.000,144200000.000,118300000.000,115900000.000,113300000.000,118100000.000,101700000.000,100000000.000,94600000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,164100000.000,,,,,,,,,,,,,,,,
PercentageOfFIFOInventory,,,0.267,,,,0.290,,,,0.240,,,,0.260,,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PropertyPlantAndEquipmentGross,2418900000.000,6862600000.000,6845900000.000,6954600000.000,7081900000.000,7216700000.000,7363000000.000,7423400000.000,7515300000.000,7623500000.000,7709400000.000,7799800000.000,7890600000.000,8276500000.000,8397500000.000,8473700000.000,8535600000.000
PropertyPlantAndEquipmentNet,1252400000.000,5613600000.000,5527200000.000,5528700000.000,5547900000.000,5584000000.000,5611400000.000,5568600000.000,5559000000.000,5558500000.000,5554700000.000,5543000000.000,5541100000.000,5813100000.000,5832600000.000,5820600000.000,5785100000.000
RedeemableNoncontrollingInterestEquityCarryingAmount,,7800000.000,6300000.000,6500000.000,7800000.000,8500000.000,11400000.000,11200000.000,11500000.000,11500000.000,13300000.000,14000000.000,14500000.000,14600000.000,13700000.000,12900000.000,13400000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,41500000.000,41100000.000,41100000.000,41100000.000,40600000.000,40600000.000,11300000.000,9300000.000,9300000.000,9300000.000,9200000.000,8900000.000,8900000.000,8800000.000,8800000.000,8800000.000
RetainedEarningsAccumulatedDeficit,878800000.000,837500000.000,907400000.000,970000000.000,982600000.000,1026600000.000,1094700000.000,1143100000.000,1467500000.000,1585900000.000,1740800000.000,1785300000.000,1836500000.000,1931400000.000,1960900000.000,2054000000.000,2096200000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,,,,,,,,,,,,1460695.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,,,,,,,,,50.530
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,4100000.000,,,,,,,,,,,,,,
StockholdersEquity,1108300000.000,3540300000.000,3371600000.000,3452200000.000,3490700000.000,3546200000.000,3405700000.000,3468700000.000,3821100000.000,3945600000.000,4312300000.000,4350800000.000,4405100000.000,4517400000.000,4306800000.000,4387600000.000,4426500000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1114000000.000,3541200000.000,3372300000.000,3452900000.000,3491300000.000,3546800000.000,3406200000.000,3469200000.000,3821500000.000,3945900000.000,4312800000.000,4351300000.000,4405500000.000,4517800000.000,4307400000.000,4388100000.000,4427000000.000
TaxCreditCarryforwardValuationAllowance,,,39000000.000,,,,,,,,,,,,,,
TransfersOfFinancialAssetsAccountedForAsSaleInitialFairValueOfAssetsObtainedAsProceeds,,,,,,,,,,,,98500000.000,344100000.000,581300000.000,814700000.000,219400000.000,564600000.000
UndistributedEarningsOfForeignSubsidiaries,,,,,,,,,,,158300000.000,,,,240300000.000,,
UnrecognizedTaxBenefits,,279400000.000,287900000.000,288100000.000,288600000.000,289500000.000,289700000.000,,37100000.000,26000000.000,21300000.000,,,,36500000.000,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,3900000.000,3900000.000,3700000.000,2800000.000,2700000.000,2000000.000,,,,1200000.000,,,,500000.000,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,270000000.000,281100000.000,281200000.000,267100000.000,269100000.000,265600000.000,,12000000.000,17900000.000,19200000.000,,,,29900000.000,,
