,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
DeferredTaxAssetsOperatingLossCarryforwards,,,,399195.000,400095.000,400764.000,415882.000,402719.000,401451.000,400769.000,401862.000,403138.000,403444.000,402816.000,403117.000,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,,,,,,24019.000,48162.000
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,,,,,,,,,,402432.000,402536.000
DeferredTaxAssetsValuationAllowance,,,,399195.000,400095.000,400764.000,415882.000,402719.000,401451.000,400769.000,401862.000,403138.000,403444.000,402816.000,403117.000,402432.000,450698.000
DueFromRelatedPartiesCurrent,,,,,,,0.000,,,,,,,,,,
DueToRelatedPartiesCurrent,2761263.000,2877087.000,3016673.000,3102134.000,3108841.000,3109883.000,3111087.000,3106198.000,3109477.000,3110439.000,3110439.000,3122557.000,3124937.000,3120377.000,3122700.000,3179568.000,3226383.000
Liabilities,,,3204303.000,,,,,,,,,,,,,,3456638.000
LiabilitiesAndStockholdersEquity,40927.000,42752.000,45758.000,31319.000,19043.000,15628.000,1017.000,951.000,236.000,236.000,236.000,236.000,236.000,236.000,236.000,236.000,72.000
LiabilitiesCurrent,2768263.000,2891087.000,3037002.000,3165134.000,3161841.000,3167883.000,3174087.000,3174198.000,3177477.000,3178439.000,3183439.000,3184557.000,3188937.000,3186377.000,3194700.000,3264610.000,3288972.000
LiabilitiesNoncurrent,2935255.000,3057867.000,,3332532.000,3329392.000,3335491.000,3341759.000,3341607.000,3345035.000,3346049.000,3351049.000,3352119.000,3356627.000,3353805.000,3362254.000,3432233.000,
NotesPayableRelatedPartiesNoncurrent,166992.000,166780.000,167301.000,167398.000,167551.000,167608.000,167672.000,167409.000,167558.000,167610.000,167610.000,167562.000,167690.000,167428.000,167554.000,167623.000,167666.000
OtherAssetsCurrent,0.000,0.000,,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000
PreferredStockSharesOutstanding,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000
PreferredStockValue,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000
PropertyPlantAndEquipmentGross,,,,,,,77312.000,,,,,,,,,,
PropertyPlantAndEquipmentNet,28030.000,27926.000,24356.000,21132.000,17912.000,14677.000,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-3098434.000,-3222847.000,-3356717.000,-3497615.000,-3503768.000,-3512215.000,-3531854.000,-3536918.000,-3538149.000,-3538149.000,-3543150.000,-3545150.000,-3547164.000,-3549454.000,-3555454.000,-3624081.000,-3647804.000
StockholdersEquity,-2894328.000,-3015115.000,-3158545.000,-3301213.000,-3310349.000,-3319863.000,-3340742.000,-3340656.000,-3344799.000,-3345813.000,-3350813.000,-3351883.000,-3356391.000,-3353569.000,-3362018.000,-3431997.000,-3456566.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,-3158545.000,,,,,,,,,,,,,,-3456566.000
UnrecognizedTaxBenefits,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,0.000,0.000,0.000,0.000,0.000,0.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,1996355.000,,1996355.000,,,,,,,,,,,,,,
