,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31
DueToOfficersOrStockholdersCurrentAndNoncurrent,,,,,,,,,,,,,,,,53797.000
DueToRelatedPartiesCurrent,79732.000,57010.000,81360.000,94269.000,240077.000,270450.000,314507.000,423138.000,252558.000,73745.000,61744.000,157200.000,109541.000,165270.000,267058.000,273997.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,,,,111063.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,,,,,111063.000
IntangibleAssetsNetExcludingGoodwill,,,33211.000,34353.000,34769.000,34419.000,34864.000,34631.000,83688.000,105281.000,108851.000,97542.000,106075.000,106913.000,109001.000,111063.000
InventoryNet,,,,,513.000,1049.000,1049.000,1049.000,2783.000,13444.000,19648.000,26031.000,21280.000,18767.000,16283.000,20820.000
Liabilities,232440.000,303506.000,396209.000,308814.000,394504.000,447055.000,644152.000,914027.000,586187.000,244300.000,451234.000,500479.000,1019808.000,1177999.000,2271914.000,1145488.000
LiabilitiesAndStockholdersEquity,136111.000,168249.000,191328.000,552935.000,272998.000,342263.000,341388.000,1355066.000,883015.000,829743.000,959274.000,842871.000,964697.000,650817.000,619881.000,566265.000
LiabilitiesCurrent,,,,,,,,,,,,,,1142737.000,2237460.000,1134698.000
NotesPayableCurrent,,,,,,,,,,,197835.000,180631.000,195266.000,244854.000,251280.000,239205.000
OtherReceivablesNetCurrent,,,,,,,,,,,,,,21229.000,0.000,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
PreferredStockSharesIssued,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,,,,,,
PreferredStockSharesOutstanding,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,,,,,,
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
PrepaidExpenseCurrent,6980.000,33337.000,12208.000,160010.000,2005.000,13965.000,15621.000,14181.000,6060.000,52469.000,44411.000,33806.000,27805.000,3304.000,3433.000,5208.000
PrepaidExpenseNoncurrent,,,,,,,,,,,,,,23221.000,23606.000,22688.000
PropertyPlantAndEquipmentGross,,,,,,,,,,,,,,,,605522.000
PropertyPlantAndEquipmentNet,62542.000,59917.000,117420.000,117834.000,201991.000,245438.000,247616.000,233034.000,427614.000,523286.000,584957.000,559663.000,590288.000,449800.000,425750.000,373838.000
ReceivablesNetCurrent,,,,,5261.000,8567.000,8615.000,9344.000,15098.000,57976.000,82229.000,89337.000,138909.000,,,
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,,,,-7405206.000,-6396626.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,,,,,,,,,,1250000.000
StockholdersEquity,-96329.000,-135257.000,-204881.000,244121.000,-121506.000,-104792.000,-302764.000,441039.000,296828.000,585443.000,508040.000,342392.000,-55111.000,-527182.000,-1652033.000,-579223.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-96329.000,-135257.000,-204881.000,244121.000,-121506.000,-104792.000,-302764.000,441039.000,296828.000,585443.000,508040.000,342392.000,-55111.000,-527182.000,-1652033.000,-579223.000
StockholdersEquityNoteSubscriptionsReceivable,427038.000,427038.000,,15500.000,,,,,,,,,,,,
