,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
CashAndCashEquivalentsFairValueDisclosure,,,33000000.000,23000000.000,22000000.000,27000000.000,99000000.000,20000000.000,15000000.000,15000000.000,31000000.000,14000000.000,74000000.000,13000000.000,10000000.000,15000000.000,50000000.000,85000000.000,46000000.000,33000000.000,44000000.000,23000000.000,40000000.000,,,
CashFlowHedgeDerivativeInstrumentLiabilitiesAtFairValue,,13000000.000,,,,,,,-11000000.000,,,,,,,,,,,,,,,,,
CollateralAlreadyPostedAggregateFairValue,,1000000.000,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,
CommonStockNoParValue,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,,,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,,75000000.000,,75000000.000,,,,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesOutstanding,,,,36918024.000,,,,41343851.000,,,,41538343.000,,,,32139434.000,,,,32139434.000,32139000.000,32139000.000,32139000.000,32139434.000,32139434.000,32139434.000
CommonStockValue,,,,725903000.000,,,,882138000.000,,,,889301000.000,,,,,,,,1296539000.000,1296539000.000,1296539000.000,1296539000.000,1296539000.000,1296539000.000,1296539000.000
ConstructionInProgressGross,233421000.000,225002000.000,222235000.000,89749000.000,113306000.000,115673000.000,,,,,,,,,,,,,,,,,,,,
CustomerDepositsCurrent,31036000.000,31622000.000,31450000.000,32485000.000,32710000.000,32979000.000,33497000.000,34048000.000,34826000.000,35479000.000,30564000.000,30671000.000,28943000.000,28066000.000,20370000.000,20339000.000,20047000.000,19723000.000,19924000.000,20349000.000,20188000.000,21008000.000,22162000.000,25778000.000,26473000.000,24965000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,,1466000000.000,1466000000.000,1466000000.000,1466000000.000,1466000000.000,1466000000.000,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,,,,,,3000000.000,,,,3000000.000,,
DeferredFinanceCostsCurrentNet,,,,,,,,,,,,,,,,,1000000.000,1000000.000,1000000.000,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,802000000.000,,,,832000000.000,,,,808000000.000,,,,862000000.000,,
DeferredTaxAssetsCapitalLossCarryforwards,,,,7000000.000,,,,7000000.000,,,,7000000.000,,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,,,,,,387000000.000,,,,444000000.000,,,,344000000.000,,,,333000000.000,,
DeferredTaxAssetsGrossCurrent,,,,,,,,,,,,60000000.000,,,,102000000.000,,,,,,,,,,
DeferredTaxAssetsInventory,,,,,,,,,,,,10000000.000,,,,10000000.000,,,,9000000.000,,,,9000000.000,,
DeferredTaxAssetsNetCurrent,35210000.000,34839000.000,17884000.000,23158000.000,21721000.000,25783000.000,63722000.000,34260000.000,34705000.000,41263000.000,66520000.000,59681000.000,62826000.000,86401000.000,111593000.000,102006000.000,98633000.000,80286000.000,50168000.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,94000000.000,,,,187000000.000,,,,156000000.000,,,,129000000.000,,
DeferredTaxAssetsOther,,,,,,,,,,,,50000000.000,,,,54000000.000,,,,53000000.000,,,,60000000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,,,,,,43000000.000,,,,24000000.000,,,,24000000.000,,,,25000000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,,,,,,,,,23000000.000,,,,23000000.000,,,,23000000.000,,,,23000000.000,,
DeferredTaxAssetsValuationAllowance,,,,7000000.000,,,,7000000.000,,,,7000000.000,,,,2000000.000,,,,4000000.000,,,,0.000,,
DeferredTaxLiabilities,,,,,,,,,,,,422000000.000,,,,390000000.000,,,,468000000.000,,,,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,,,,,,482000000.000,,,,492000000.000,,,,,,,,,,
DeferredTaxLiabilitiesLeasingArrangements,,,,,,,,,,,,47000000.000,,,,74000000.000,,,,12000000.000,,,,24000000.000,,
DeferredTaxLiabilitiesNoncurrent,248060000.000,268265000.000,297767000.000,300326000.000,299927000.000,309856000.000,390045000.000,364756000.000,386800000.000,415334000.000,482516000.000,481662000.000,491212000.000,528636000.000,509062000.000,491546000.000,492662000.000,497759000.000,509680000.000,468024000.000,458443000.000,479053000.000,524580000.000,529148000.000,539908000.000,575038000.000
DeferredTaxLiabilitiesOther,,,,,,,,,,,,21000000.000,,,,24000000.000,,,,19000000.000,,,,38000000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,708000000.000,,,,699000000.000,,,,750000000.000,,,,774000000.000,,
DeferredTaxLiabilitiesRegulatoryAssetsAndLiabilities,,,,,,,,,,,,5000000.000,,,,8000000.000,,,,0.000,,,,,,
DefinedBenefitPlanAccumulatedBenefitObligation,,,,281000000.000,,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanBenefitObligation,,,,319000000.000,,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureEmployerContributionsNextFiscalYear,,,,,,,,,,,,,,,,,,,,,,,,,,9000000.000
DefinedBenefitPlanFairValueOfPlanAssets,,,,245000000.000,,,,,,,,323000000.000,,,,,,,,,,,,,,
DerivativeAssets,,,14000000.000,14000000.000,15000000.000,13000000.000,11000000.000,7000000.000,9000000.000,5000000.000,2000000.000,7000000.000,11000000.000,11000000.000,,,,,,,,,,,,
DerivativeAssetsCurrent,6445000.000,7300000.000,9811000.000,11966000.000,12311000.000,8735000.000,7412000.000,3165000.000,5733000.000,2961000.000,1620000.000,5629000.000,10524000.000,9850000.000,699000.000,1633000.000,248000.000,3456000.000,3104000.000,1808000.000,1153000.000,5019000.000,3976000.000,4966000.000,3914000.000,5876000.000
DerivativeAssetsNoncurrent,9854000.000,6946000.000,3946000.000,2019000.000,,,,,,,752000.000,1180000.000,838000.000,1528000.000,212000.000,300000.000,520000.000,994000.000,59000.000,430000.000,348000.000,986000.000,271000.000,330000.000,111000.000,403000.000
DerivativeLiabilitiesCurrent,27158000.000,24861000.000,27695000.000,36467000.000,45131000.000,29890000.000,18306000.000,14742000.000,7934000.000,13929000.000,12988000.000,7534000.000,6420000.000,6435000.000,6664000.000,18874000.000,22016000.000,15583000.000,10864000.000,12174000.000,14461000.000,5513000.000,3501000.000,2641000.000,2930000.000,3671000.000
DerivativeLiabilitiesNoncurrent,20616000.000,19147000.000,19668000.000,20403000.000,20741000.000,16498000.000,13520000.000,12709000.000,11363000.000,9277000.000,7183000.000,7100000.000,7355000.000,5976000.000,3393000.000,6288000.000,7476000.000,5847000.000,4561000.000,4067000.000,3415000.000,2354000.000,2124000.000,2629000.000,6687000.000,5576000.000
DerivativeNetLiabilityPositionAggregateFairValue,,,,,,,,,,-30000000.000,35000000.000,-21000000.000,-12000000.000,25000000.000,17000000.000,21000000.000,27000000.000,28000000.000,22000000.000,20000000.000,23000000.000,15000000.000,16000000.000,8000000.000,12000000.000,27000000.000
DividendsPayableAmountPerShare,,0.420,,,,,,,,,,,,,,,,,,,,,,,,
DueFromRelatedParties,,,,,,,,,,,,,,,3000000.000,5000000.000,5000000.000,,,,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,4000000.000,3000000.000,4000000.000,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,21893000.000,25167000.000,26520000.000,24917000.000,18369000.000,17992000.000,20714000.000,24094000.000,20247000.000,21573000.000,26000000.000,28148000.000,22806000.000,23202000.000,18134000.000,15679000.000,20766000.000,19662000.000,25958000.000,27718000.000,20759000.000,20961000.000,23419000.000,29465000.000,18966000.000,23638000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,2000000.000,2000000.000,4000000.000,4000000.000,3000000.000,2000000.000,0.000,0.000,4000000.000,3000000.000,5000000.000,5000000.000,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationUnrecognizedCompensationCostsOnNonvestedAwards,,4000000.000,,,,,,,,,,,,,,,,,,,,,,,,
EnergyRelatedInventory,24190000.000,28636000.000,25170000.000,33263000.000,44178000.000,50236000.000,58678000.000,62019000.000,62977000.000,52166000.000,44458000.000,44317000.000,46113000.000,44044000.000,39027000.000,36368000.000,33758000.000,89786000.000,96035000.000,94003000.000,92594000.000,91737000.000,94242000.000,97126000.000,99379000.000,101584000.000
FairValueAssetsMeasuredOnRecurringBasisCashAndCashEquivalents,,30000000.000,,,,,,,,,,,,,,,,,,,,,,,,
FairValueAssetsMeasuredOnRecurringBasisDerivativeFinancialInstrumentsAssets,,14000000.000,,,,,,,,,,,,,,,,,,,,,,,,
FairValueMeasuredOnRecurringBasisInvestments,,18000000.000,,,,,,,,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,,,,,,,,-5000000.000,,,,,,,,,,,,,,,,,,
FairValueNetAssetLiability,,,,,,,,,,,36000000.000,30000000.000,96000000.000,37000000.000,28000000.000,20000000.000,50000000.000,70000000.000,36000000.000,23000000.000,32000000.000,25000000.000,43000000.000,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,,,,,,,,,,,-6000000.000,-2000000.000,0.000,1000000.000,-4000000.000,-9000000.000,-12000000.000,-4000000.000,0.000,-2000000.000,-3000000.000,3000000.000,3000000.000,1000000.000,1000000.000,4000000.000
HeldToMaturitySecuritiesCurrent,0.000,,,,9831000.000,,9356000.000,9118000.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,
InterestPayableCurrent,16368000.000,23812000.000,23126000.000,38302000.000,20072000.000,18487000.000,25285000.000,31950000.000,18217000.000,17055000.000,22343000.000,27786000.000,21906000.000,29637000.000,20043000.000,21021000.000,16190000.000,14725000.000,12660000.000,14246000.000,12686000.000,14440000.000,12689000.000,14508000.000,13121000.000,14635000.000
JointlyOwnedUtilityPlantGrossOwnershipAmountOfPlantInService,,,,1013000000.000,,,,1069000000.000,,,,1084000000.000,,,,1364000000.000,,,,1879000000.000,,,,1621000000.000,,
JointlyOwnedUtilityPlantNetOwnershipAmount,,,,464000000.000,,,,516000000.000,,,,529000000.000,,,,706000000.000,,,,1000000000.000,,,,885000000.000,,
JointlyOwnedUtilityPlantOwnershipAmountOfConstructionWorkInProgress,,,,20000000.000,,,,32000000.000,,,,52000000.000,,,,33000000.000,,,,35000000.000,,,,40000000.000,,
JointlyOwnedUtilityPlantOwnershipAmountOfPlantAccumulatedDepreciation,,,,569000000.000,,,,585000000.000,,,,607000000.000,,,,691000000.000,,,,914000000.000,,,,776000000.000,,
LettersOfCreditOutstandingAmount,,,,,,,,,,,,,,,1000000.000,1000000.000,,,,,,,,,,
LiabilitiesAndStockholdersEquity,3744499000.000,3859945000.000,3863369000.000,3985231000.000,3981876000.000,4064310000.000,4147223000.000,4140429000.000,4077888000.000,4176380000.000,4293805000.000,4273069000.000,4344488000.000,4548592000.000,3910568000.000,4232422000.000,4262915000.000,4350064000.000,4310788000.000,4249478000.000,4235856000.000,4293687000.000,4416809000.000,4449989000.000,4486653000.000,4488841000.000
LiabilitiesCurrent,490231000.000,534457000.000,401707000.000,418471000.000,487918000.000,530164000.000,396017000.000,399129000.000,402429000.000,441242000.000,507735000.000,516891000.000,498997000.000,612520000.000,478607000.000,532778000.000,400287000.000,353841000.000,276475000.000,273062000.000,282842000.000,288952000.000,320776000.000,345499000.000,343390000.000,346614000.000
LiabilitiesFairValueDisclosure,,,47000000.000,57000000.000,66000000.000,46000000.000,32000000.000,27000000.000,19000000.000,23000000.000,20000000.000,15000000.000,14000000.000,12000000.000,10000000.000,25000000.000,30000000.000,21000000.000,15000000.000,16000000.000,17000000.000,8000000.000,5000000.000,,,
LiabilitiesNoncurrent,716714000.000,743143000.000,762466000.000,808193000.000,818002000.000,832290000.000,898444000.000,915255000.000,931971000.000,958070000.000,1018160000.000,968557000.000,986405000.000,1039233000.000,973390000.000,1042013000.000,1035902000.000,1034362000.000,1029028000.000,994437000.000,981939000.000,997661000.000,1037238000.000,1053116000.000,1081707000.000,1019232000.000
LinesOfCreditCurrent,25000000.000,50000000.000,5000000.000,10000000.000,105000000.000,149000000.000,,,25000000.000,42000000.000,23000000.000,22000000.000,25000000.000,23000000.000,35000000.000,85000000.000,0.000,0.000,0.000,0.000,,,,,,
LongTermDebt,,,,1517373000.000,,,,1852000000.000,,,,1507070000.000,,,,1372414000.000,,,,,,,,,,
LongTermDebtAndCapitalLeaseObligations,,,,,,,,,,,,1825000.000,,,,1618000000.000,,,,1535000000.000,,,,1557000000.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,,,,,,,,,,,1249000000.000,,,,999000000.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,,,,,,,,,,98000000.000,,,,250000000.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,,,,,,,,,,,48000000.000,,,,98000000.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,,,,,,,,,,111000000.000,,,,48000000.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,,,,,,,,,,16000000.000,,,,111000000.000,,
LongTermDebtAndCapitalLeaseObligationsRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,,,,,,,,,,15000000.000,,,,52000000.000,,
LongTermDebtCurrent,78359000.000,76643000.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,1177000000.000,,,,1151000000.000,,,,1176000.000,,,,1177000000.000,,,,1249000000.000,,,,999000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,118000000.000,,,,121000000.000,,,,214000.000,,,,188000000.000,,,,0.000,,,,0.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,253000000.000,,,,18000000.000,,,,111000.000,,,,49000000.000,,,,80000000.000,,,,250000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,153000000.000,,,,240000000.000,,,,18000.000,,,,111000000.000,,,,37000000.000,,,,80000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,232000000.000,,,,153000000.000,,,,149000.000,,,,18000000.000,,,,100000000.000,,,,37000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,122000000.000,,,,231000000.000,,,,199000.000,,,,95000000.000,,,,0.000,,,,100000000.000,,
LongTermDebtNoncurrent,1352615000.000,1370615000.000,1454615000.000,1517373000.000,1446720000.000,1386878000.000,1516410000.000,1498442000.000,1504473000.000,1522504000.000,1505536000.000,1507070000.000,1659278000.000,1677323000.000,1372369000.000,1372414000.000,1541486000.000,1462956000.000,1463026000.000,1451720000.000,1452058000.000,1452396000.000,1452734000.000,1453072000.000,1453409000.000,1453747000.000
LongTermInvestments,,,,,,,,72876000.000,73896000.000,69002000.000,69671000.000,71165000.000,71118000.000,71673000.000,36086000.000,0.000,,,,,,,,,,
MineReclamationAndClosingLiabilityNoncurrent,,,,,,,,,,,,,,,21000000.000,22000000.000,23000000.000,23000000.000,24000000.000,,,,,,,
NetRegulatoryAssets,,,,,,,,,,-90000000.000,-101000000.000,,,,,-68000000.000,,,,,,,,,,
OtherAssetsCurrent,25998000.000,38391000.000,39431000.000,32577000.000,31174000.000,37020000.000,20960000.000,33567000.000,25450000.000,15526000.000,26882000.000,15354000.000,16044000.000,17453000.000,13923000.000,22848000.000,25557000.000,26817000.000,26299000.000,25904000.000,13963000.000,17642000.000,15097000.000,13793000.000,12746000.000,15977000.000
OtherAssetsNoncurrent,28577000.000,28027000.000,27762000.000,30180000.000,32680000.000,33722000.000,32419000.000,24360000.000,25568000.000,26322000.000,22704000.000,24430000.000,24567000.000,26575000.000,20587000.000,22161000.000,21341000.000,23420000.000,25327000.000,16866000.000,30314000.000,34824000.000,38270000.000,37372000.000,40737000.000,49941000.000
OtherIndefiniteLivedIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,24000000.000,,
OtherInventorySupplies,64945000.000,67093000.000,70073000.000,82649000.000,84454000.000,87273000.000,90272000.000,93322000.000,90790000.000,107795000.000,89302000.000,88085000.000,89346000.000,92771000.000,80475000.000,86750000.000,89043000.000,32102000.000,29977000.000,34600000.000,31802000.000,32184000.000,26849000.000,25887000.000,24631000.000,29686000.000
OtherLiabilitiesCurrent,6266000.000,4696000.000,5248000.000,5151000.000,5686000.000,14668000.000,11221000.000,10517000.000,14836000.000,15776000.000,14521000.000,17775000.000,20394000.000,22536000.000,8420000.000,9673000.000,11168000.000,13941000.000,7170000.000,7533000.000,9855000.000,22668000.000,14987000.000,17837000.000,23021000.000,15209000.000
OtherLiabilitiesNoncurrent,107840000.000,109960000.000,102876000.000,113163000.000,112986000.000,111824000.000,97555000.000,99278000.000,83545000.000,81233000.000,88765000.000,86390000.000,86718000.000,87249000.000,78112000.000,84674000.000,84117000.000,84882000.000,88295000.000,94724000.000,96718000.000,92616000.000,93263000.000,89009000.000,93447000.000,93558000.000
OtherLongTermDebtCurrent,,,,,,,,,,,,,,,,,,78600000.000,,,,,,,,
OtherLongTermInvestments,52010000.000,39762000.000,34413000.000,34205000.000,34987000.000,33528000.000,33910000.000,36537000.000,37594000.000,32736000.000,33441000.000,34971000.000,34960000.000,35551000.000,36201000.000,37599000.000,38428000.000,37879000.000,36924000.000,39569000.000,39965000.000,40369000.000,41177000.000,45020000.000,45918000.000,46277000.000
OtherReceivablesGrossCurrent,,,,,,,,,,,,,,,,,15498000.000,25011000.000,34898000.000,39000000.000,,,,,,
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,129393000.000,126401000.000,113330000.000,139356000.000,140433000.000,135721000.000,126688000.000,159401000.000,161066000.000,157276000.000,141997000.000,90923000.000,92247000.000,90984000.000,79911000.000,138319000.000,138585000.000,134212000.000,118065000.000,120336000.000,120996000.000,119126000.000,114390000.000,131630000.000,132840000.000,131061000.000
PreferredStockNoParValue,,,,,,,,0.000,,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,,,,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesOutstanding,,,,,,,,0.000,,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
