,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
DebtInstrumentUnamortizedDiscount,,,,,,,,,33329000.000,-26329000.000,10197000.000
DeferredCosts,,,,,,,,,7751000.000,7313000.000,
DeferredFinanceCostsCurrentNet,,,,,,,,,170000.000,,70000.000
DeferredFinanceCostsNet,,,,,,,,,300000.000,,
DeferredFinanceCostsNoncurrentNet,,,,,,,,,100000.000,,
DeferredIncomeTaxLiabilities,,,,,,,,331000.000,,,
DeferredOfferingCosts,,,,,350000.000,,,,298000.000,,
DeferredTaxAssetsCharitableContributionCarryforwards,,,,,,,,6000.000,,,
DeferredTaxAssetsGrossCurrent,,,,,,,,257000.000,,,
DeferredTaxAssetsGrossNoncurrent,,,,,,,,78336000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,0.000,,,
DeferredTaxAssetsNet,,,,,,,,331000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,20576000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBonuses,,,,,,,,109000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsSeverancePayments,,,,,,,,138000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,7483000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,4000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,78262000.000,,,
DeferredTaxLiabilitiesGrossCurrent,,,,,,,,226000.000,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,,105000.000,,,
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,,,226000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,105000.000,,,
DepositsAssetsCurrent,,285000.000,,,,,,,,,
DepositsAssetsNoncurrent,,,65000.000,79912.000,79912.000,109207.000,109207.000,104000.000,,,
DerivativeAssets,,,,,,,,0.000,,,
DerivativeAssetsCurrent,,,,,,1900000.000,,,,,
DerivativeLiabilitiesCurrent,13518240.000,18962226.000,,,,,,4060000.000,4505000.000,17055000.000,12481000.000
DerivativeLiabilitiesNoncurrent,,,4060635.000,4060635.000,4060635.000,4060635.000,4060635.000,,4060000.000,4060000.000,4060000.000
DueFromRelatedPartiesCurrent,,0.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000
DueToRelatedPartiesCurrent,,,,,50000.000,,,,9200000.000,,
EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,,42120193.000,,,,,,,,650000.000,650000.000
EmployeeRelatedLiabilitiesCurrent,,,,,,,,982000.000,1160000.000,,
InterestPayableCurrent,,,,,,1875000.000,4600000.000,7229000.000,76000.000,,10875000.000
Land,,,,,,,,380000.000,399000.000,399000.000,399000.000
Liabilities,20655561.000,65221450.000,5446410.000,5576381.000,9429441.000,137250687.000,137694663.000,146925000.000,145088000.000,152715000.000,168447000.000
LiabilitiesAndStockholdersEquity,13904792.000,13603955.000,21498369.000,25784704.000,22071149.000,41604875.000,55304511.000,51062000.000,55759000.000,56860000.000,14288000.000
LiabilitiesCurrent,20655561.000,65221450.000,1385775.000,1515746.000,5368806.000,133190052.000,133634028.000,146925000.000,27218000.000,26907000.000,167797000.000
LiabilitiesNoncurrent,,,,,,,,,117870000.000,125808000.000,650000.000
LongTermDebt,,,,,,,,128258000.000,111832000.000,141851000.000,145885000.000
LongTermDebtCurrent,,,,,,,,128258000.000,4063000.000,1164000.000,135688000.000
LongTermDebtNoncurrent,,,,,,,,,107769000.000,114358000.000,
LongTermNotesPayable,,,,,,,,,91304000.000,97893000.000,
LossContingencyEstimateOfPossibleLoss,,,,,1500000.000,1500000.000,1500000.000,,,,
MineralPropertiesNet,11057500.000,11334112.000,12091249.000,13468520.000,20066545.000,29036151.000,35991394.000,39994000.000,41922000.000,45140000.000,13047000.000
MinorityInterest,9741213.000,8326569.000,7917052.000,7921960.000,7914943.000,,,,,,
NotesPayableCurrent,,,,,,125000000.000,115282000.000,122032000.000,2899000.000,,116536000.000
NotesReceivableNet,0.000,,,,,,,,,,
OtherAccruedLiabilitiesCurrent,,,,,188377.000,147181.000,100000.000,82000.000,,,
OtherAssetsCurrent,829564.000,53512.000,15625.000,827875.000,391536.000,1053257.000,1121257.000,1165000.000,1066000.000,321000.000,297000.000
OtherAssetsMiscellaneousCurrent,,,,,238494.000,145385.000,100000.000,389000.000,206000.000,40000.000,41000.000
OtherAssetsNoncurrent,,,,,,,,,219000.000,350000.000,75000.000
OtherLiabilitiesNoncurrent,,,,,,,,,100000.000,720000.000,650000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,
PreferredStockSharesIssued,,,,,,,,0.000,0.000,,
PreferredStockSharesOutstanding,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
PreferredStockValue,0.000,,,,,,,,,,
PrepaidExpenseCurrent,,272728.000,74128.000,0.000,,,,,,,
PropertyPlantAndEquipmentNet,12705.000,11615.000,19226.000,82516.000,224476.000,493767.000,664216.000,613000.000,569000.000,445000.000,394000.000
RestrictedCashAndCashEquivalents,,,,,,,,2400000.000,2432000.000,353000.000,
RetainedEarningsAccumulatedDeficit,-18419182.000,-63070487.000,-74756513.000,-79710846.000,-83031569.000,-96976544.000,-116727421.000,-131577000.000,-130043000.000,-145624000.000,-198184000.000
StockholdersEquity,-16491982.000,-59944064.000,8134907.000,12286363.000,4726765.000,-95645812.000,-82390152.000,-95863000.000,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-6750769.000,-51617495.000,16051959.000,20208323.000,12641708.000,-95645812.000,-82390152.000,-95863000.000,-89329000.000,-101501000.000,-159155000.000
TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,,,,,,,,,,5646000.000,4996000.000
TemporaryEquityLiquidationPreference,,,,,,,,,,15000000.000,15000000.000
TemporaryEquityParOrStatedValuePerShare,,,,,,,,,,0.001,0.001
TemporaryEquitySharesAuthorized,,,,,,,,,,100000000.000,100000000.000
TemporaryEquitySharesOutstanding,,,,,,,,,,15000000.000,15000000.000
UnrecognizedTaxBenefits,,,,,,,,0.000,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,,0.000,0.000,,
