,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
InvestmentBuildingAndBuildingImprovements,,36947757.000,70320135.000,234259502.000,373509919.000,592657175.000,814066819.000,1094714957.000,1130304157.000,1236299103.000,1351598080.000,1368602516.000,1377176884.000
Land,,4218001.000,14537515.000,34558732.000,49055569.000,82767367.000,104706656.000,130350873.000,134570816.000,149096250.000,164113072.000,164113072.000,164113072.000
Liabilities,646660.000,30825220.000,63705161.000,202426021.000,280287411.000,449546443.000,687228287.000,882192991.000,876711611.000,880052274.000,986486158.000,1007103450.000,1010476338.000
LiabilitiesAndStockholdersEquity,4716721.000,48953550.000,111131383.000,306470497.000,464862830.000,694881083.000,989221435.000,1264158932.000,1412805911.000,1399797973.000,1490459368.000,1497101228.000,1485366647.000
LiabilityForUncertainTaxPositionsCurrent,,,,0.000,,,,0.000,,,,0.000,
LineOfCredit,,,,,,,114600000.000,186300000.000,184999979.000,184762883.000,199865460.000,219967820.000,230067745.000
LongTermDebt,,,,,,,667410019.000,856232763.000,850914382.000,850748842.000,951474817.000,971761151.000,982037908.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,29225873.000,60583427.000,195103726.000,270784226.000,429379956.000,660635537.000,652450630.000,652446092.000,653618361.000,740151143.000,687662671.000,688375952.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,0.000,,,,277705.000,214771.000,,,327192.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,244127.000,386573.000,1346954.000,1346954.000,1806537.000,3975393.000,195954561.000,195957640.000,195263125.000,196358931.000,52017490.000,51539867.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,0.000,0.000,479920.000,479920.000,824607.000,2147927.000,4695382.000,4696197.000,4585535.000,20465554.000,196693386.000,196511349.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,0.000,0.000,0.000,0.000,0.000,335561.000,2500376.000,2500933.000,2184988.000,2625886.000,40569175.000,50514371.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,0.000,0.000,0.000,0.000,0.000,238436.000,354109.000,354196.000,324877.000,325372.000,2656972.000,2656532.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,0.000,0.000,,0.000,0.000,77165.000,,,129324.000,65012.000,,263094.000
NotesPayable,,29470000.000,60970000.000,196930600.000,272611100.000,432011100.000,552810019.000,669932763.000,665914403.000,665985959.000,751609357.000,751793331.000,751970163.000
NumberOfRealEstateProperties,,,4.000,,,,,,,,,,
NumberOfUnitsInRealEstateProperty,,,1047.000,,,,,,,,,,
OtherReceivablesNetCurrent,94500.000,316140.000,441030.000,1779618.000,1843432.000,1121995.000,1104462.000,3119075.000,11875418.000,0.000,0.000,0.000,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrentAndNoncurrent,,77354.000,173480.000,360316.000,302153.000,187049.000,1135450.000,1025130.000,730947.000,259449.000,1493158.000,1602910.000,1077663.000
RealEstateAccumulatedDepreciation,,,,4409133.000,,,,31037647.000,,,,82099725.000,
RealEstateAndAccumulatedDepreciationAmountOfEncumbrances,,,,196930600.000,,,,856232763.000,,,,937614803.000,
RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,,,,239838030.000,,,,1107714900.000,,,,1371371818.000,
RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,,,,34558732.000,,,,130350873.000,,,,164113072.000,
RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,,,,240005518.000,,,,1104718374.000,,,,1332457135.000,
RealEstateAndAccumulatedDepreciationInitialCostOfLand,,,,34558732.000,,,,130350873.000,,,,164113072.000,
RealEstateFederalIncomeTaxBasis,,,,275710627.000,,,,1300000000.000,,,,1600000000.000,
RealEstateGrossAtCarryingValue,,,,274396762.000,,,,1238065773.000,,,,1535484890.000,
RealEstateInvestmentPropertyAccumulatedDepreciation,,150296.000,1354372.000,4409133.000,8358449.000,11900390.000,20361293.000,31037647.000,42096763.000,51286632.000,67269729.000,82099725.000,96727076.000
RealEstateInvestmentPropertyAtCost,,42073135.000,87171880.000,274396762.000,430769288.000,685656260.000,931269728.000,1238065773.000,1272253325.000,1389310140.000,1521720172.000,1535484890.000,1541289956.000
RealEstateInvestmentPropertyNet,,41922839.000,85817508.000,269987629.000,422410839.000,673755870.000,910908435.000,1207028126.000,1230156562.000,1338023508.000,1454450443.000,1453385165.000,1444562880.000
RestrictedCashAndCashEquivalents,,231292.000,1067730.000,2792589.000,3640910.000,9614103.000,13360728.000,13335169.000,9941017.000,10950727.000,13261953.000,12046948.000,8266457.000
RetainedEarningsAccumulatedDeficit,-365576.000,-2170864.000,-5246372.000,-14151178.000,-24339775.000,-40068568.000,-59874499.000,-84404930.000,-103735717.000,-124625019.000,-145649000.000,-164445092.000,-183936342.000
StockholdersEquity,4070061.000,18103264.000,47225666.000,103384387.000,182888921.000,241745027.000,295736095.000,372564581.000,522960509.000,501805790.000,480821114.000,462048286.000,449698849.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4070061.000,18103264.000,47225666.000,103384387.000,182888921.000,241745027.000,295736095.000,372564581.000,522960509.000,501805790.000,480821114.000,462048286.000,449698849.000
TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,,25066.000,200556.000,660089.000,1686498.000,3589613.000,6257053.000,9401360.000,13133791.000,17939909.000,23152096.000,27949492.000,25191460.000
