,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
LiabilitiesCurrent,174680000.000,192453000.000,220865000.000,190300000.000,174732000.000,234399000.000,228497000.000,215033000.000,225806000.000,216554000.000,344954000.000,344568000.000
LiabilitiesFairValueDisclosureRecurring,,,,,,,,,,,,135339000.000
LiabilitiesNoncurrent,671493000.000,677785000.000,837725000.000,703131000.000,735018000.000,703976000.000,699054000.000,677716000.000,874183000.000,1077324000.000,1163522000.000,1736473000.000
LineOfCredit,,,120000000.000,,45000000.000,,,,,0.000,0.000,0.000
LongTermDebt,558895000.000,557406000.000,672069000.000,551907000.000,,,,,,,,
LongTermDebtAndCapitalLeaseObligations,,,,,601239000.000,556161000.000,555924000.000,546817000.000,742471000.000,942726000.000,1041324000.000,1490022000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,,717000.000,868000.000,951000.000,997000.000,1168000.000,1543000.000,67214000.000,2638000.000
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,,,,,596913000.000,552178000.000,552215000.000,552065000.000,752221000.000,952924000.000,1119098000.000,1509041000.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,550000000.000,550000000.000,550000000.000,550000000.000,750000000.000,950000000.000,1050000000.000,1500000000.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,0.000,0.000,2000.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFour,,,,,45054000.000,168000.000,,6000.000,57000.000,292000.000,28000.000,100000.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearThree,,,,,768000.000,918000.000,264000.000,294000.000,438000.000,781000.000,673000.000,4547000.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,738000.000,880000.000,1000000.000,1027000.000,1165000.000,1488000.000,1183000.000,2365000.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,353000.000,212000.000,,738000.000,561000.000,363000.000,,2027000.000
LongTermDebtAndCapitalLeaseObligationsRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,951000.000,,,,67214000.000,
LongTermDebtCurrent,435000.000,476000.000,650000.000,655000.000,,,951000.000,997000.000,1168000.000,1543000.000,67214000.000,2638000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,555809000.000,552362000.000,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,650000.000,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,1615000.000,791000.000,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,307000.000,1258000.000,120026000.000,615000.000,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,473000.000,1348000.000,705000.000,491000.000,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,446000.000,1332000.000,688000.000,339000.000,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,245000.000,315000.000,,462000.000,,,,,,,,
LongTermDebtNoncurrent,558460000.000,556930000.000,676845000.000,556486000.000,,,555924000.000,546817000.000,742471000.000,942726000.000,1041324000.000,1490022000.000
MinorityInterest,253459000.000,262499000.000,285248000.000,299350000.000,294891000.000,313326000.000,322149000.000,315818000.000,366338000.000,344020000.000,340668000.000,484724000.000
OilAndGasJointInterestBillingReceivablesCurrent,52063000.000,36370000.000,37620000.000,36101000.000,14950000.000,20676000.000,14998000.000,24755000.000,40855000.000,13708000.000,12698000.000,8257000.000
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAmortizationAndImpairment,,,,,,,290186000.000,338199000.000,386353000.000,450387000.000,506175000.000,573099000.000
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAndAmortization,73044000.000,92975000.000,128044000.000,164417000.000,207581000.000,252350000.000,290186000.000,,,,506175000.000,
OilAndGasPropertySuccessfulEffortMethodGross,1145378000.000,1602112000.000,1872616000.000,2014240000.000,2099375000.000,2248655000.000,2246161000.000,2566038000.000,3027514000.000,3435514000.000,4063417000.000,4844671000.000
OilAndGasPropertySuccessfulEffortMethodNet,1072334000.000,1509137000.000,1744572000.000,1849823000.000,1891794000.000,1996305000.000,1955975000.000,2227839000.000,2641161000.000,2985127000.000,3557242000.000,4271572000.000
OperatingLeasesFutureMinimumPaymentsDue,,,41383000.000,,,,54044000.000,,,,39618000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,3029000.000,,,,11571000.000,,,,4605000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,4977000.000,,,,5395000.000,,,,4836000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,4866000.000,,,,5398000.000,,,,4809000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,4481000.000,,,,5314000.000,,,,4699000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,3025000.000,,,,5264000.000,,,,4611000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,21005000.000,,,,21102000.000,,,,16058000.000,
OperatingLossCarryforwards,,,144000000.000,,,,,,,,,
OtherAssetsCurrent,2162000.000,1532000.000,4548000.000,4596000.000,5602000.000,7137000.000,24234000.000,18346000.000,30601000.000,25713000.000,50949000.000,143013000.000
OtherAssetsNoncurrent,37000.000,9881000.000,187000.000,197000.000,3858000.000,3245000.000,2896000.000,4622000.000,4110000.000,3564000.000,6318000.000,7026000.000
OtherCommitment,,,,,,,16625000.000,,,,29868000.000,
OtherCommitmentDueAfterFifthYear,,,,,,,,,,,0.000,
OtherCommitmentDueInFifthYear,,,,,,,,,,,0.000,
OtherCommitmentDueInFourthYear,,,,,,,,,,,0.000,
OtherCommitmentDueInNextTwelveMonths,,,,,,,11675000.000,,,,23268000.000,
OtherCommitmentDueInSecondYear,,,,,,,4950000.000,,,,6600000.000,
OtherCommitmentDueInThirdYear,,,,,,,,,,,0.000,
OtherLiabilitiesNoncurrent,228000.000,,375000.000,,,,,,2000.000,2000.000,,
OtherLongTermDebt,,,,,,,,,,,3500000.000,5000000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,,,,0.000,0.000,0.000
PropertyPlantAndEquipmentNet,1080460000.000,1520114000.000,1760862000.000,1869714000.000,1926901000.000,2031008000.000,1985753000.000,2259252000.000,2675114000.000,3032568000.000,3616560000.000,4340125000.000
PropertyPlantAndEquipmentOther,10242000.000,13533000.000,19177000.000,23744000.000,40230000.000,41066000.000,37253000.000,40340000.000,44247000.000,59585000.000,73382000.000,84485000.000
PropertyPlantAndEquipmentOtherAccumulatedDepreciation,,,2887000.000,,,,,,,,,
PropertyPlantAndEquipmentOtherNet,8126000.000,10977000.000,16290000.000,19891000.000,35107000.000,34703000.000,29778000.000,31413000.000,33953000.000,47441000.000,59318000.000,68553000.000
RestrictedCashAndCashEquivalents,,,,,,,1100000.000,,,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,,1139000.000,1607000.000,2158000.000,2755000.000,3290000.000,3529000.000
RetainedEarningsAccumulatedDeficit,1265000.000,18132000.000,61352000.000,44328000.000,25199000.000,26108000.000,10868000.000,-8427000.000,-29804000.000,-32510000.000,-63255000.000,-33813000.000
SeniorNotes,550000000.000,550000000.000,550000000.000,550000000.000,550000000.000,550000000.000,550000000.000,,,,,
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,,,955629000.000,,,,597848000.000,,,,1184312000.000,
StockholdersEquity,646599000.000,663205000.000,707241000.000,888215000.000,871121000.000,1069570000.000,1264492000.000,1247967000.000,1823867000.000,2118574000.000,2089638000.000,4098364000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,900058000.000,925704000.000,992489000.000,1187565000.000,1166012000.000,1382896000.000,1586641000.000,1563785000.000,2190205000.000,2462594000.000,2430306000.000,4583088000.000
TreasuryStockShares,,26792.000,36739.000,48753.000,78563.000,96093.000,105421.000,106655.000,124158.000,139416.000,139416.000,142921.000
TreasuryStockValue,,0.000,,0.000,71000.000,77000.000,77000.000,96000.000,290000.000,381000.000,381000.000,493000.000
UnamortizedDebtIssuanceExpense,,,,,,,,,12858000.000,,,
