,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
NotesPayableRelatedPartiesCurrent,16200.000,21200.000,23700.000,33700.000,,,,,,,,,,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,16200.000,21200.000,,,,,,,,,,,,,,,,
OperatingLossCarryforwards,,,,,,,,,,,,,,,,,877553.000,
OtherAccruedLiabilitiesNoncurrent,6000.000,7500.000,9000.000,7000.000,102749.000,38214.000,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidInsurance,1942.000,7648.000,5433.000,3375.000,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-26989.000,-36535.000,-41857.000,-48695.000,-465501.000,-7126104.000,-739415.000,-761567.000,-793206.000,-826312.000,-836794.000,-871641.000,-892447.000,-965250.000,-976335.000,-866845.000,-877553.000,-892587.000
StockholdersEquity,-16689.000,-26235.000,-31557.000,-38395.000,5594337.000,7465594.000,-77234.000,-99386.000,-131025.000,-164131.000,-174613.000,-209460.000,-230266.000,-303069.000,-314154.000,-204664.000,-215372.000,-46548.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-16689.000,-26235.000,-31558.000,-38395.000,5594337.000,7465594.000,-77234.000,-99386.000,-131025.000,-164131.000,-174613.000,-209460.000,-230266.000,-303069.000,-314154.000,-204664.000,-215372.000,-46548.000
