,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
EmployeeRelatedLiabilitiesCurrent,582000.000,739000.000,342000.000,700000.000,1301000.000,899000.000,1697000.000,965000.000,1353000.000,910000.000,914000.000,950000.000,1287000.000,943000.000,1508000.000,1511000.000,1592000.000,1628000.000,1377000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,3200000.000,3100000.000,2300000.000,4600000.000,4500000.000,4000000.000,2500000.000,2300000.000,2000000.000,2100000.000,1100000.000,900000.000,1400000.000,1400000.000,800000.000
ExcessStockSharesIssued,,,,,0.000,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,1701000.000,1783000.000,1864000.000,1945000.000,2026000.000,1312000.000,1394000.000,1475000.000,1557000.000,1638000.000,1720000.000,1801000.000,1881000.000,1963000.000,2042000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,1456000.000,1165000.000,1165000.000,1165000.000,1165000.000,945000.000,944000.000,945000.000,945000.000,,623000.000,733000.000,776000.000,,767000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,81000.000,325000.000,244000.000,,,326000.000,,,,322000.000,,,,317000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,162000.000,81000.000,,245000.000,163000.000,81000.000,,240000.000,160000.000,81000.000,,238000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,308000.000,291000.000,291000.000,291000.000,291000.000,211000.000,211000.000,211000.000,211000.000,,211000.000,211000.000,211000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,320000.000,307000.000,307000.000,308000.000,308000.000,293000.000,293000.000,293000.000,293000.000,211000.000,293000.000,211000.000,219000.000,211000.000,219000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,325000.000,320000.000,320000.000,320000.000,320000.000,309000.000,309000.000,309000.000,309000.000,293000.000,309000.000,293000.000,301000.000,219000.000,219000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,325000.000,325000.000,325000.000,325000.000,325000.000,322000.000,322000.000,322000.000,322000.000,309000.000,322000.000,309000.000,317000.000,301000.000,301000.000
FiniteLivedIntangibleAssetsGross,,,,,4516000.000,4516000.000,4516000.000,4516000.000,4516000.000,3718000.000,3718000.000,3718000.000,3718000.000,3718000.000,3718000.000,3718000.000,3718000.000,3718000.000,3786000.000
FiniteLivedIntangibleAssetsNet,3158000.000,3114000.000,3033000.000,2977000.000,2815000.000,2733000.000,2652000.000,2571000.000,2490000.000,2406000.000,2324000.000,2243000.000,2161000.000,2080000.000,1998000.000,1917000.000,1905000.000,1823000.000,1744000.000
InventoryFinishedGoods,,,,,2554000.000,5116000.000,5550000.000,6401000.000,6579000.000,,,,,,,,,,
InventoryFinishedGoodsNetOfReserves,,,,,,,,,,6189000.000,6465000.000,6633000.000,6395000.000,6184000.000,6691000.000,6491000.000,3259000.000,2644000.000,2607000.000
InventoryNet,1737000.000,2264000.000,2325000.000,3505000.000,5857000.000,7326000.000,7971000.000,8523000.000,9084000.000,8452000.000,9724000.000,10648000.000,10140000.000,9387000.000,10240000.000,10790000.000,6775000.000,6061000.000,5831000.000
InventoryRawMaterials,,,,,3121000.000,1910000.000,2264000.000,2010000.000,2468000.000,,,,,,,,,,
InventoryRawMaterialsNetOfReserves,,,,,,,,,,2263000.000,3021000.000,3787000.000,3431000.000,3041000.000,3339000.000,4035000.000,3386000.000,3183000.000,2785000.000
InventoryValuationReserves,,,,,,700000.000,,,,700000.000,,,,,,,,,
InventoryWorkInProcess,,,,,182000.000,300000.000,157000.000,112000.000,37000.000,,,,,,,,,,
InventoryWorkInProcessNetOfReserves,,,,,,,,,,0.000,238000.000,228000.000,314000.000,162000.000,210000.000,264000.000,130000.000,234000.000,439000.000
Liabilities,4200000.000,4935000.000,4728000.000,5436000.000,5121000.000,5225000.000,6402000.000,16451000.000,15773000.000,16217000.000,17736000.000,17091000.000,17090000.000,15767000.000,16212000.000,22724000.000,22683000.000,22050000.000,27493000.000
LiabilitiesAndStockholdersEquity,65767000.000,58106000.000,50337000.000,43612000.000,54287000.000,47457000.000,40499000.000,48246000.000,66852000.000,59351000.000,52426000.000,42682000.000,33890000.000,42447000.000,35763000.000,45735000.000,37119000.000,40630000.000,39785000.000
LiabilitiesCurrent,2850000.000,4185000.000,3978000.000,4686000.000,5121000.000,5225000.000,6402000.000,4685000.000,3981000.000,6483000.000,7978000.000,9184000.000,10132000.000,15767000.000,16212000.000,22724000.000,22683000.000,22050000.000,27493000.000
LineOfCredit,,,,,,,,,,,,,,10000000.000,,,,,
LongTermDebt,,,,,,,,11766000.000,11792000.000,12000000.000,,,,9823000.000,,15240000.000,15474000.000,20000000.000,25000000.000
LongTermDebtCurrent,,,,,,,,,,2081000.000,2080000.000,3666000.000,3751000.000,9824000.000,8916000.000,15240000.000,15474000.000,15340000.000,20552000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,,,,,,,,9500000.000,2800000.000,3375000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,2081000.000,,,,3838000.000,,,,0.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,,,,,,,6000000.000,6700000.000,8333000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,1872000.000,,,,,,,3500000.000,6000000.000,7667000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,4209000.000,,,,1776000.000,,,1000000.000,3500000.000,4375000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,3838000.000,,,,4209000.000,,,0.000,1000000.000,1250000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,,,,,,,,,,,0.000,,0.000
LongTermDebtNoncurrent,,,,,,,,,,9734000.000,9758000.000,7907000.000,6958000.000,0.000,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,752000.000,658000.000,544000.000,430000.000,312000.000,1706000.000,1556000.000,1506000.000,1383000.000,1220000.000,1204000.000,1543000.000,1268000.000,1142000.000,960000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,111000.000,463000.000,349000.000,234000.000,117000.000,486000.000,,,,497000.000,,,,793000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,214000.000,214000.000,257000.000,257000.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,190000.000,,,,,509000.000,509000.000,508000.000,508000.000,214000.000,243000.000,419000.000,350000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,451000.000,195000.000,195000.000,196000.000,195000.000,497000.000,497000.000,496000.000,496000.000,509000.000,572000.000,784000.000,793000.000,349000.000,349000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,336000.000,245000.000,122000.000,,389000.000,340000.000,125000.000,,611000.000
OperatingLossCarryforwards,,,,,,250000000.000,,,,280000000.000,,,,318000000.000,,,,347000000.000,
OtherAssetsCurrent,775000.000,395000.000,248000.000,664000.000,316000.000,284000.000,572000.000,392000.000,219000.000,248000.000,630000.000,452000.000,303000.000,380000.000,833000.000,580000.000,298000.000,403000.000,588000.000
OtherAssetsNoncurrent,75000.000,75000.000,75000.000,75000.000,75000.000,76000.000,75000.000,337000.000,310000.000,284000.000,257000.000,230000.000,206000.000,183000.000,162000.000,75000.000,75000.000,75000.000,75000.000
OtherLiabilitiesCurrent,1070000.000,1767000.000,1842000.000,1623000.000,1802000.000,1880000.000,2327000.000,2179000.000,1600000.000,1534000.000,2027000.000,2829000.000,2636000.000,3173000.000,3196000.000,2582000.000,3234000.000,3313000.000,3355000.000
OtherLiabilitiesNoncurrent,1350000.000,750000.000,750000.000,750000.000,,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,,,,,,,,,,,0.000,0.000,0.000,,,,0.000,8348.800
PreferredStockValue,0.000,,,,,,,,,,,0.000,0.000,0.000,,,,,
PropertyPlantAndEquipmentGross,,,,,19039000.000,19626000.000,20185000.000,20739000.000,21293000.000,21820000.000,22746000.000,23464000.000,24104000.000,23696000.000,21152000.000,21462000.000,22008000.000,23135000.000,22062000.000
PropertyPlantAndEquipmentNet,5165000.000,4885000.000,4522000.000,3753000.000,2781000.000,2872000.000,3096000.000,3278000.000,3494000.000,3673000.000,4102000.000,4759000.000,5269000.000,5072000.000,4923000.000,5119000.000,8413000.000,8895000.000,8899000.000
RestrictedCashAndCashEquivalents,,,,,,,,,,,,,,,,3000000.000,4000000.000,4000000.000,5000000.000
RestructuringReserve,,,,,,,,,,,,,,,247000.000,49000.000,0.000,0.000,
RetainedEarningsAccumulatedDeficit,-297222000.000,-306695000.000,-315317000.000,-323378000.000,-340566000.000,-348189000.000,-356723000.000,-364570000.000,-373997000.000,-382836000.000,-392805000.000,-402852000.000,-412454000.000,-421906000.000,-429439000.000,-438033000.000,-446831000.000,-452497000.000,-459065000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,2974391.000,3221463.000,3660598.000,3681709.000,3344895.000,3422387.000,3251520.000,3310369.000,3138140.000,3174612.000,188146.000,168779.000,160009.000,102934.000,152021.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,4.730,4.820,4.490,4.480,4.380,4.370,4.550,4.140,4.010,3.950,70.400,67.410,66.190,72.480,50.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,3237967000.000,2569117.000,1083386.000,3077633.000,598003.000,2912216.000,2097947.000,161063.000,165433.000,0.000,24923.000,0.000,0.000,0.000,572.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,6049448.000,5999875.000,5944460.000,6487205.000,6068489.000,5963478.000,5419539.000,5445940.000,5362434.000,5327128.000,246618.000,204888.000,631080.000,632204.000,619675.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,4.020,3.990,3.990,3.780,3.660,3.660,3.850,3.310,3.310,3.290,66.600,65.220,16.580,20.810,19.460
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,3127621000.000,2483557.000,1058237.000,2996408.000,587241.000,2835864.000,2039348.000,153859.000,158652.000,0.000,24650.000,0.000,0.000,0.000,572.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,5908138.000,5872068.000,5839402.000,6358152.000,5943204.000,5846588.000,5319810.000,5347690.000,5260116.000,5119685.000,242002.500,204780.000,542572.000,564641.000,606851.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,4.040,4.010,4.000,3.800,3.670,3.680,3.870,3.330,3.330,3.330,66.600,65.490,19.000,20.810,19.460
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,,1612126.000,1610386.000,1609986.000,1175986.000,1008261.000,990586.000,972186.000,814036.000,794186.000,781036.000,35057.000,21854.000,20077.000,20324.000,18034.000
SharePrice,,,,,,,,2.650,2.650,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,839150000.000,709113.000,536676.000,1311872.000,364031.000,1252372.000,824065.000,4474.000,18017.000,0.000,0.000,0.000,0.000,0.000,25.000
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,5.210,5.210,5.210,5.310,5.260,5.250,5.240,5.240,5.240,5.230,103.600,106.000,106.980,107.330,120.960
StockholdersEquity,61567000.000,53171000.000,45609000.000,38176000.000,49166000.000,42232000.000,34097000.000,31795000.000,51079000.000,43134000.000,34690000.000,25591000.000,16800000.000,26680000.000,19551000.000,23011000.000,14436000.000,18580000.000,12292000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,61567000.000,53171000.000,45609000.000,38176000.000,49166000.000,42232000.000,34097000.000,31795000.000,51079000.000,43134000.000,34690000.000,25591000.000,16800000.000,26680000.000,19551000.000,23011000.000,14436000.000,18580000.000,12292000.000
TaxCreditCarryforwardAmount,,,,,,10300000.000,,,,14500000.000,,,,,,,,13900000.000,
WarrantsAndRightsOutstanding,992000.000,992000.000,992000.000,992000.000,992000.000,992000.000,992000.000,246000.000,246000.000,246000.000,246000.000,246000.000,246000.000,246000.000,246000.000,,,,
