,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
CommonStockSharesOutstanding,43047169.000,44177439.000,52189045.000,52189045.000,52189045.000,52189045.000,52189045.000,52189045.000,52189045.000
CommonStockValue,43047.000,44177.000,52189.000,52189.000,52189.000,52189.000,52189.000,52189.000,52189.000
CustomerDepositsCurrent,1002568.000,1317011.000,1453242.000,1565357.000,1174223.000,2585067.000,2116278.000,2529977.000,1212218.000
DepositsAssetsCurrent,,,,,585947.000,588986.000,584112.000,584748.000,584919.000
DueToOfficersOrStockholdersCurrent,378152.000,183846.000,102081.000,31188.000,35905.000,17060.000,10668.000,5190.000,5190.000
DueToOfficersOrStockholdersCurrentAndNoncurrent,,183846.000,,,,,,,
DueToOfficersOrStockholdersNoncurrent,,183846.000,,,,,,,
DueToRelatedPartiesCurrent,66395.000,67798.000,,,,,,,
InventoryFinishedGoods,,1689849.000,2189816.000,2408719.000,2149412.000,2282440.000,2411013.000,2577310.000,2284953.000
InventoryNet,2900329.000,3420564.000,4195053.000,4243140.000,3858807.000,3984602.000,3738057.000,3666190.000,3815436.000
InventoryRawMaterials,,479192.000,659084.000,752216.000,612857.000,611583.000,613568.000,451899.000,539299.000
InventoryWorkInProcess,,1015806.000,1129941.000,867674.000,886235.000,963090.000,558603.000,468324.000,809508.000
Land,,2449332.000,2469788.000,2507111.000,2522128.000,2535208.000,2514230.000,2516966.000,2517702.000
Liabilities,10389920.000,8878939.000,9765738.000,9492750.000,9113647.000,10187785.000,9252684.000,9252769.000,7826219.000
LiabilitiesAndStockholdersEquity,18004406.000,17984498.000,20487523.000,20608518.000,20713218.000,21615120.000,20502194.000,19871153.000,18442049.000
LiabilitiesCurrent,10389920.000,8878939.000,9765738.000,9492750.000,9113647.000,10187785.000,9252684.000,9252769.000,7826219.000
LoansPayable,,3161306.000,3187708.000,3235879.000,3255261.000,3272144.000,3245067.000,3248599.000,3249549.000
LoansPayableCurrent,3165308.000,3161306.000,3187708.000,3235879.000,3255261.000,3272144.000,3245067.000,3248599.000,3249549.000
NotesAndLoansPayable,,3.200,3200000.000,3200000.000,3300000.000,3300000.000,3300000.000,3300000.000,3300000.000
OtherAccruedLiabilitiesCurrentAndNoncurrent,,967980.000,1627333.000,1551976.000,1532714.000,1643338.000,1528075.000,1454401.000,1297977.000
OtherAssetsCurrent,1738351.000,557031.000,1330667.000,729718.000,370468.000,1574887.000,1513140.000,710242.000,264151.000
OtherInventorySupplies,,235717.000,216212.000,214531.000,210303.000,127489.000,154873.000,168657.000,181676.000
OtherLiabilitiesCurrent,465714.000,445233.000,422717.000,415507.000,404316.000,392663.000,375777.000,362535.000,348985.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,0.000,,,,,0.000,0.000,0.000
PreferredStockSharesOutstanding,,0.000,,,,,0.000,0.000,0.000
PreferredStockValue,,0.000,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,76711.000,61347.000,411722.000,535518.000,426422.000,292362.000,461326.000,492863.000,411807.000
PropertyPlantAndEquipmentGross,5725554.000,5968826.000,6193910.000,6412743.000,6501245.000,6520874.000,6466914.000,6473951.000,6475845.000
PropertyPlantAndEquipmentNet,4686695.000,4741619.000,4825579.000,4928895.000,4914784.000,4740083.000,4602814.000,4510878.000,4416164.000
RestrictedCashAndCashEquivalents,,445233.000,,,,,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,465714.000,445233.000,422717.000,415507.000,404316.000,392663.000,375777.000,362535.000,348985.000
RestrictedCashAndInvestments,,445233.000,,,,,,,
RetainedEarningsAccumulatedDeficit,2778024.000,3491039.000,3419481.000,3649329.000,4061301.000,3832988.000,3750704.000,3105632.000,3100363.000
StockholdersEquity,7614486.000,9105559.000,10721785.000,11115768.000,11599571.000,11427335.000,11249510.000,10618384.000,10615830.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,7614486.000,9105559.000,10721785.000,11115768.000,11599571.000,11427335.000,11249510.000,10618384.000,10615830.000
TaxesPayableCurrent,144453.000,0.000,0.000,,,,,,
