,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
InventoryRawMaterials,,,476000.000,472000.000,482000.000,423000.000,70000.000,145000.000,100000.000,68000.000,102000.000,95000.000,93000.000,99000.000,96000.000,124000.000,140000.000,149000.000,120000.000,98000.000,98000.000,98000.000
LeaseholdImprovementsGross,,,622000.000,,,,622000.000,,,,622000.000,,,,,,,,,,,
Liabilities,1881000.000,2287000.000,3640000.000,2593000.000,2385000.000,2599000.000,3053000.000,3075000.000,1523000.000,1156000.000,1842000.000,887000.000,828000.000,773000.000,878000.000,7592000.000,18457000.000,10547000.000,2539000.000,2845000.000,2205000.000,2445000.000
LiabilitiesAndStockholdersEquity,4228000.000,4057000.000,4458000.000,5672000.000,4127000.000,3505000.000,2062000.000,3286000.000,2413000.000,2451000.000,1859000.000,7096000.000,5561000.000,4180000.000,3261000.000,7827000.000,8553000.000,7608000.000,7562000.000,6402000.000,6108000.000,4908000.000
LiabilitiesCurrent,1870000.000,2284000.000,3637000.000,2590000.000,1170000.000,1539000.000,2153000.000,2332000.000,1513000.000,1156000.000,1829000.000,875000.000,817000.000,763000.000,869000.000,7584000.000,18450000.000,10542000.000,2536000.000,2842000.000,2192000.000,2433000.000
LoansPayableCurrent,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,,
LongTermDebt,,,,,,,1255000.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,368000.000,,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,288000.000,,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,599000.000,,,,,,,,,,,,,,,
NotesPayableCurrent,,,,,86000.000,231000.000,368000.000,503000.000,0.000,0.000,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,,,,331000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,,,,86000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,,,,,45000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,,,,106000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,,,,94000.000,,,
OperatingLossCarryforwards,,,,,,,,,,,,,,,,,,,18600000.000,,,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
PreferredStockSharesOutstanding,,,,,,,0.000,,,,0.000,,,,0.000,,,,,,,
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,
PrepaidExpenseCurrent,482000.000,432000.000,347000.000,80000.000,85000.000,110000.000,71000.000,231000.000,221000.000,194000.000,96000.000,154000.000,75000.000,33000.000,187000.000,150000.000,88000.000,312000.000,260000.000,331000.000,189000.000,154000.000
PropertyPlantAndEquipmentGross,,,1552000.000,,,,1564000.000,,,,1151000.000,,,,611000.000,,,,861000.000,,,
PropertyPlantAndEquipmentNet,326000.000,291000.000,257000.000,226000.000,199000.000,171000.000,146000.000,127000.000,115000.000,42000.000,36000.000,28000.000,90000.000,97000.000,90000.000,83000.000,231000.000,407000.000,440000.000,495000.000,568000.000,574000.000
PropertyPlantAndEquipmentOther,,,909000.000,,,,921000.000,,,,508000.000,,,,590000.000,,,,840000.000,,,
RestrictedCashAndCashEquivalents,,,,,,,,,,,,,,,75000.000,75000.000,75000.000,75000.000,75000.000,75000.000,75000.000,75000.000
RestructuringReserveCurrent,,,,,,,,,,,,,,66000.000,59000.000,54000.000,49000.000,44000.000,39000.000,34000.000,29000.000,24000.000
RestructuringReserveNoncurrent,,,,,,,,778000.000,676000.000,512000.000,,201000.000,103000.000,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-58164000.000,-59993000.000,-62500000.000,-64654000.000,-66478000.000,-68012000.000,-70171000.000,-74015000.000,-76497000.000,-78546000.000,-81221000.000,-83155000.000,-84891000.000,-86982000.000,-88848000.000,-91668000.000,-102570000.000,-102540000.000,-103219000.000,-104962000.000,-105898000.000,-107636000.000
SaleOfStockPricePerShare,,,2.000,,,,,,,,,,,,,,,,,0.850,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,,,,,,,,,,3210000.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,,,,,,,,,,,,,,,,7056426.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,254010.000,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,12.070,,,,6.050,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,0.000,,,,0.000,,,,22000.000,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,348463.000,,,,443755.000,,,,462343.000,,,,434218.000,,,1281093.000,2277968.000,2377968.000,2124843.000,3759843.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,19.260,,,,9.520,,,,3.950,,,,4.070,,,2.040,1.600,1.580,1.600,1.290
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,,,,,,,,,,,,,,84000.000,46000.000,124000.000,22000.000,222000.000
SharePrice,,,,,,,,,,,,,,,,,,,1.010,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,,,,22000.000,,,,,,,,,,,
ShorttermDebtFairValue,,,,,,,0.000,,,,,,,,,,,,,,,
StockholdersEquity,2347000.000,1770000.000,818000.000,3079000.000,1742000.000,906000.000,-991000.000,211000.000,890000.000,1295000.000,17000.000,6209000.000,4733000.000,3407000.000,2383000.000,235000.000,-9904000.000,-2939000.000,5023000.000,3557000.000,3903000.000,2463000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2347000.000,1770000.000,818000.000,3079000.000,1742000.000,906000.000,-991000.000,211000.000,890000.000,1295000.000,17000.000,6209000.000,4733000.000,3407000.000,2383000.000,235000.000,-9904000.000,-2939000.000,5023000.000,3557000.000,3903000.000,2463000.000
TaxCreditCarryforwardDeferredTaxAsset,,,17.300,,,,17300000.000,,,,17300000.000,,,,,,,,,,,
UnrecognizedTaxBenefits,,,,,,,,,,,0.000,,,,,,,,,,,
WarrantsAndRightsOutstanding,,,,,,,,,,,,651000.000,,,,,,,,,,
