,2011-06-30,2011-09-30,2011-12-31,2012-06-26,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
DeferredTaxAssetsGross,,,,,,,3726818.000,,,,3746460.000,,
DeferredTaxAssetsNet,,,,,,,0.000,,,,0.000,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,3726818.000,,,,3746460.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,3726818.000,,,,3746460.000,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-70274124.000,-70307151.000,-70339287.000,,81525434.000,81607577.000,81556497.000,81571623.000,81587285.000,81601079.000,,,
DueFromRelatedPartiesCurrent,,,,,,110287.000,63267.000,31498.000,25388.000,2150.000,0.000,0.000,
DueToRelatedPartiesCurrent,61191.000,57103.000,58548.000,,60575.000,,,,,,21354.000,62329.000,109287.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,60251.000,,,,,,,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,315494.000,,315494.000,0.000,,,,,,,
LiabilitiesAndStockholdersEquity,15243732.000,14053461.000,14464353.000,,2871160.000,2699943.000,2734622.000,2803799.000,2737807.000,2624647.000,2535277.000,2443488.000,2321170.000
LiabilitiesCurrent,648721.000,658090.000,689048.000,,629143.000,500102.000,430026.000,423484.000,432859.000,440303.000,458051.000,499303.000,521126.000
NotesReceivableRelatedPartiesNoncurrent,315494.000,315494.000,,,,,,,,,,,
OilAndGasPropertyFullCostMethodNet,14903662.000,13713587.000,14134299.000,,,,,,,,,,
OilAndGasPropertySuccessfulEffortMethodNet,,,,,2554847.000,2588826.000,2670508.000,2771425.000,2711562.000,2621673.000,2534483.000,2442726.000,2320446.000
OperatingLossCarryforwards,,,,,,,16115000.000,,,,16172333.000,,
OtherAssetsCurrent,10809.000,10809.000,809.000,,819.000,830.000,847.000,876.000,857.000,824.000,794.000,762.000,724.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PropertyPlantAndEquipmentNet,14903820.000,13713708.000,14134399.000,,2554847.000,2588826.000,2670508.000,,,,,,
PropertyPlantAndEquipmentOtherNet,158.000,121.000,100.000,,,0.000,0.000,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,-81614269.000,-81649769.000,-81673530.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,,6501264.000,6501264.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
SharesIssued,92582524.000,92582524.000,92582524.000,,,,,,,,,,
StockholdersEquity,14595011.000,13395371.000,13775305.000,,2242017.000,2199841.000,2304596.000,2380315.000,2304948.000,2184344.000,2077226.000,1944185.000,1800044.000
