,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
LiabilitiesCurrent,150567.000,82445.000,164182.000,198276.000,57244.000,60675.000,239164.000,408333.000,39686.000,43527.000,64916.000,239605.000,205887.000,243321.000,754022.000,970699.000,492701.000
MarketableSecuritiesCurrent,79156.000,63408.000,45181.000,62297.000,57165.000,60288.000,49917.000,41614.000,46070.000,44325.000,44325.000,57128.000,57128.000,57128.000,,,
MineralRights,514525.000,514525.000,514525.000,514525.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
NotesPayableCurrent,,,,,,,141074.000,293702.000,0.000,0.000,0.000,171172.000,172886.000,208588.000,267868.000,454622.000,437548.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,124431.000,32800.000,14479.000,97927.000,84871.000,34891.000,15988.000,62895.000,49237.000,29498.000,15109.000,58143.000,53893.000,28070.000,14810.000,41883.000,31195.000
PropertyPlantAndEquipmentNet,767453.000,745414.000,713569.000,686790.000,661181.000,634311.000,607441.000,584908.000,562375.000,539842.000,517309.000,491463.000,472893.000,454323.000,435749.000,420070.000,404404.000
RelatedPartyTransactionDueFromToRelatedParty,,,,,,,,,,,,,,,0.000,0.000,0.000
RestrictedCashAndCashEquivalentsNoncurrent,82500.000,82500.000,82500.000,82500.000,82500.000,100000.000,100000.000,100000.000,100000.000,61000.000,61000.000,61000.000,52000.000,52000.000,52000.000,52000.000,52000.000
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,,,,,-25137696.000,-24706618.000
ShortTermInvestments,33669.000,33693.000,33716.000,33751.000,33762.000,0.000,0.000,,,,,,,,57128.000,67694.000,212673.000
StockholdersEquity,3565963.000,3189854.000,2795440.000,2207161.000,1213193.000,866198.000,547203.000,601729.000,743679.000,581142.000,390802.000,210384.000,86438.000,-47763.000,-188669.000,-380235.000,-4178.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3565963.000,3189854.000,2795440.000,2207161.000,1213193.000,866198.000,547203.000,601729.000,743679.000,581142.000,390802.000,210384.000,86438.000,-47763.000,-188669.000,-380235.000,-4178.000
