,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortizationCumulative,,,138937000.000,,,,244570000.000,,,,385827000.000,,,,253529000.000,,,,231424000.000,
CapitalizedCostsProvedProperties,79893000.000,139031000.000,232523000.000,309873000.000,694469000.000,868284000.000,1297961000.000,1435036000.000,2051312000.000,2305583000.000,2582441000.000,2784913000.000,2892554000.000,3052929000.000,2914867000.000,2978732000.000,3071240000.000,3128200000.000,3164115000.000,4077686000.000
CapitalizedCostsUnprovedProperties,135809000.000,131216000.000,138937000.000,157383000.000,138131000.000,268556000.000,244570000.000,259472000.000,400060000.000,378323000.000,385827000.000,313675000.000,342822000.000,322149000.000,253529000.000,281106000.000,247505000.000,271418000.000,231424000.000,466868000.000
CashAndCashEquivalentsAtCarryingValue,34730000.000,133367000.000,50347000.000,269630000.000,226642000.000,479999000.000,153531000.000,110847000.000,385871000.000,596272000.000,473714000.000,345338000.000,271784000.000,196884000.000,435048000.000,362221000.000,324399000.000,328529000.000,501917000.000,124585000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,33498650.000,33510300.000,33762400.000,34600433.000,34843246.000,46350513.000,46368713.000,52034603.000,58125398.000,58560817.000,58580870.000,61058170.000,61680306.000,61885306.000,61928089.000,64296945.000,65452662.000,65934336.000,66156378.000,81901412.000
CommonStockSharesOutstanding,33498650.000,33510300.000,33762400.000,34600433.000,34843246.000,46350513.000,46368713.000,52034603.000,58125398.000,58560817.000,58580870.000,61058170.000,61680306.000,61885306.000,61928089.000,64296945.000,65452662.000,65934336.000,66156378.000,81901412.000
CommonStockValue,335000.000,335000.000,338000.000,346000.000,348000.000,464000.000,464000.000,520000.000,581000.000,586000.000,586000.000,611000.000,617000.000,619000.000,619000.000,646000.000,658000.000,663000.000,670000.000,823000.000
DebtInstrumentCarryingAmount,,,,,,,,,1450000000.000,1750000000.000,1750000000.000,1750000000.000,1750000000.000,,,,,,,
DebtInstrumentFaceAmount,,,,,,,,,,,,,,1750000000.000,1750000000.000,1750000000.000,1750000000.000,1750000000.000,1750000000.000,1940000000.000
DebtInstrumentUnamortizedDiscount,,,,,,,,,6290000.000,,,,,,,,,,,
DeferredFinanceCostsNet,,,,,,,19800000.000,,,,48200000.000,,,,41000000.000,,,,35000000.000,
DeferredFinanceCostsNoncurrentNet,,,2595000.000,3229000.000,16471000.000,19869000.000,19806000.000,18797000.000,45157000.000,50003000.000,48168000.000,46753000.000,45005000.000,43256000.000,41039000.000,125000.000,,,,
DeferredTaxAssetsDeferredIncome,,,,,,,,,,,,,,,8417000.000,,,,7077000.000,
DeferredTaxAssetsDerivativeInstruments,,,316000.000,,,,,,,,,,,,,,,,12516000.000,
DeferredTaxAssetsGross,,,6827000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsGrossCurrent,,,1331000.000,,,7520000.000,6882000.000,,,,-33242000.000,,,,,,,,,
DeferredTaxAssetsGrossNoncurrent,,,5496000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-3986000.000,,,,7443000.000,,,0.000,,0.000,0.000,0.000,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,,,,39840000.000,,,,,,
DeferredTaxAssetsNet,,,,0.000,0.000,,,,,,,0.000,0.000,,,,,,,
DeferredTaxAssetsNetCurrent,,,,,,,6882000.000,8255000.000,18471000.000,4717000.000,,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,,40685000.000,,20165000.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,45253000.000,,,,167978000.000,,,,225773000.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,,,,,268068000.000,,,,420302000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,,,,,,,,1440000.000,,,,3256000.000,
DeferredTaxAssetsOther,,,,,,,40000.000,,,,282000.000,,,,,,,,1085000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,-39763000.000,,,,-180169000.000,,,,-178285000.000,,,,288736000.000,,,,144348000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,1132000.000,,,,5163000.000,,,,3221000.000,,,,2897000.000,,,,12408000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,-117000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAssetRetirementObligations,,,6000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,6827000.000,,,,,,,,,,,519200000.000,514385000.000,537000000.000,,,600992000.000,
DeferredTaxLiabilities,,,,,,,,,,,,,,,,,,,,238000.000
DeferredTaxLiabilitiesCurrent,,,,,,,,,,,33242000.000,,20165000.000,39840000.000,,,,,,
DeferredTaxLiabilitiesDerivatives,,,,,,,,,,,,,,,54638000.000,,,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,3852000.000,10868000.000,14106000.000,17778000.000,30649000.000,,,,,,,,,,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,,,,,,,,,,,,,,,,,,,,100000.000
DeferredTaxLiabilitiesOther,,,,,,,224000.000,,,,460000.000,,,,535000.000,,,,,
DerivativeAssetFairValueGrossLiability,,,,31577000.000,4666000.000,4793000.000,6055000.000,7410000.000,3055000.000,11073000.000,94772000.000,10653000.000,6381000.000,4132000.000,56000.000,54000.000,4792000.000,4462000.000,2270000.000,2890000.000
DerivativeAssets,,,,401000.000,3324000.000,463000.000,1304000.000,392000.000,172000.000,12823000.000,124205000.000,135264000.000,97925000.000,162433000.000,178283000.000,141778000.000,54467000.000,32575000.000,,28836000.000
DerivativeAssetsCurrent,5716000.000,3348000.000,2145000.000,343000.000,1168000.000,40000.000,,52000.000,64000.000,9748000.000,100181000.000,104357000.000,69203000.000,131991000.000,172494000.000,136479000.000,54266000.000,29834000.000,,10478000.000
DerivativeAssetsNoncurrent,1653000.000,868000.000,,58000.000,2156000.000,423000.000,1304000.000,340000.000,108000.000,3075000.000,24024000.000,30907000.000,28722000.000,30442000.000,5789000.000,5299000.000,201000.000,2741000.000,,18358000.000
DerivativeFairValueOfDerivativeAsset,,,,31978000.000,7990000.000,5256000.000,7359000.000,7802000.000,3227000.000,23896000.000,218977000.000,145917000.000,104306000.000,166565000.000,178339000.000,141832000.000,59259000.000,37037000.000,2270000.000,31726000.000
DerivativeFairValueOfDerivativeLiability,,,,-33166000.000,-4666000.000,-12304000.000,-10756000.000,-17636000.000,-39624000.000,-11242000.000,-95661000.000,-10653000.000,6381000.000,4132000.000,56000.000,54000.000,17054000.000,10482000.000,37284000.000,24268000.000
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,,,7033000.000,4623000.000,,,,,,,,,,,,,
DerivativeFairValueOfDerivativeNet,,,,,,,,,,,,,,,,141778000.000,42205000.000,26555000.000,,
DerivativeLiabilities,,,,-1589000.000,,-7511000.000,-4701000.000,-10226000.000,-36569000.000,-169000.000,-889000.000,,,,,,12262000.000,6020000.000,35014000.000,21378000.000
DerivativeLiabilitiesCurrent,1127000.000,563000.000,1003000.000,1003000.000,1003000.000,,5600000.000,9697000.000,27148000.000,38000.000,0.000,,,,,,7377000.000,3727000.000,31778000.000,17059000.000
DerivativeLiabilitiesNoncurrent,,,,389000.000,,,78000.000,529000.000,9421000.000,131000.000,889000.000,,,,,,4885000.000,2293000.000,3236000.000,4319000.000
DerivativeLiabilityFairValueGrossAsset,,,,-31557000.000,-4666000.000,-4793000.000,-6055000.000,-7410000.000,-3055000.000,-11073000.000,-94772000.000,-10653000.000,6381000.000,4132000.000,56000.000,54000.000,4792000.000,4462000.000,2270000.000,2890000.000
DevelopmentCostsCumulative,,,7604000.000,,,,12322000.000,,,,48648000.000,,,,15496000.000,,,,40383000.000,
DividendsPayableCurrent,,,,,,5485000.000,,,,,,,,,,,,,,
DividendsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,,,3987000.000,3987000.000,4360000.000,
EquityMethodInvestments,,,,,,,,,,,,,,,,55721000.000,70629000.000,53126000.000,39656000.000,48644000.000
EquityMethodInvestmentsFairValueDisclosure,,,,,,,,,,,,,,,,,,,,35700000.000
ExplorationCostsCumulative,,,14074000.000,,,,4448000.000,,,,5484000.000,,,,5827000.000,,,,3844000.000,
GuaranteeObligationsCurrentCarryingValue,,,,,,,,,,,,,,,,59817000.000,46450000.000,39865000.000,,
InterestPayableCurrent,,,,733000.000,1533000.000,13821000.000,2161000.000,13562000.000,2372000.000,31515000.000,37743000.000,28281000.000,34266000.000,28281000.000,34265000.000,28281000.000,34266000.000,28281000.000,34266000.000,28513000.000
Investments,,,,,25000000.000,10000000.000,,,,,,2000000.000,2032000.000,1136000.000,49985000.000,,,,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,,,,,,,,,,,55209000.000,67938000.000,49972000.000,37527000.000,39656000.000
Liabilities,28656000.000,40867000.000,59831000.000,133110000.000,480109000.000,754005000.000,771844000.000,814384000.000,1670301000.000,2025618000.000,2075823000.000,1970006000.000,1988395000.000,2005797000.000,1998512000.000,1944326000.000,1943729000.000,1946263000.000,1982420000.000,2156133000.000
LiabilitiesAndStockholdersEquity,249070000.000,408296000.000,426574000.000,716656000.000,1071345000.000,1599293000.000,1629153000.000,1680781000.000,2704054000.000,3104350000.000,3075410000.000,2475951000.000,1935313000.000,1532220000.000,1542343000.000,1421203000.000,1240537000.000,1185119000.000,1286280000.000,2078560000.000
LiabilitiesCurrent,28427000.000,40570000.000,59285000.000,81089000.000,77177000.000,153136000.000,158619000.000,195455000.000,174301000.000,223395000.000,302198000.000,194422000.000,198938000.000,216292000.000,167506000.000,156793000.000,150520000.000,145858000.000,176997000.000,172462000.000
LiabilitiesNoncurrent,,,,,,,,,,,,,,,,1787533000.000,1793209000.000,1800405000.000,1805423000.000,1983671000.000
LongTermDebt,,,,50000000.000,400000000.000,593032000.000,593258000.000,593484000.000,1443710000.000,1746162000.000,1746263000.000,1746490000.000,1746649000.000,1746807000.000,1746966000.000,1706367000.000,1708500000.000,1710634000.000,1712767000.000,1881614000.000
MarketableSecuritiesCurrent,,,,,25000000.000,10000000.000,,,,,,,,,,,,,,
OilAndGasJointInterestBillingReceivablesCurrent,,,,,46000.000,3452000.000,5803000.000,9854000.000,15470000.000,16855000.000,14676000.000,8553000.000,3106000.000,1662000.000,1259000.000,547000.000,703000.000,630000.000,496000.000,895000.000
OilAndGasPropertyFullCostMethodDepletion,11409000.000,15985000.000,22605000.000,35952000.000,60491000.000,98729000.000,157043000.000,218030000.000,288258000.000,381007000.000,706590000.000,1249807000.000,1822596000.000,2365396000.000,2412293000.000,2480381000.000,2610137000.000,2706324000.000,2736951000.000,2769126000.000
OilAndGasPropertyFullCostMethodGross,215702000.000,270247000.000,371460000.000,467256000.000,832600000.000,1136840000.000,1542531000.000,1694508000.000,2451372000.000,2683906000.000,2968268000.000,3098588000.000,3235376000.000,3375078000.000,3168396000.000,3259838000.000,3318745000.000,3399618000.000,3395539000.000,4544554000.000
OilAndGasPropertyFullCostMethodNet,204293000.000,254262000.000,348855000.000,431304000.000,772109000.000,1038111000.000,1385488000.000,1476478000.000,2163114000.000,2302899000.000,2261678000.000,1848781000.000,1412780000.000,1009682000.000,756103000.000,779457000.000,708608000.000,693294000.000,658588000.000,1775428000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,51800000.000,70500000.000,,68600000.000,65900000.000,265400000.000,253200000.000,241500000.000,229200000.000,216400000.000,245000000.000
OperatingLossCarryforwards,37500000.000,76300000.000,129300000.000,183200000.000,275100000.000,348200000.000,480000000.000,557400000.000,660500000.000,707400000.000,645100000.000,645100000.000,645100000.000,656500000.000,765900000.000,863700000.000,,,1200900000.000,
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,67162000.000,59342000.000,72224000.000,65981000.000,69974000.000,60570000.000,78442000.000,69699000.000,82458000.000,74189000.000
OtherAssets,,,,,,,,,,,,,,,,83224000.000,93234000.000,80849000.000,64887000.000,101705000.000
OtherAssetsCurrent,495000.000,541000.000,438000.000,525000.000,799000.000,739000.000,1386000.000,3758000.000,5893000.000,12103000.000,23002000.000,22129000.000,12774000.000,19210000.000,23452000.000,22043000.000,16930000.000,15366000.000,12934000.000,8707000.000
OtherAssetsNoncurrent,,,168000.000,813000.000,2506000.000,2575000.000,2993000.000,2699000.000,13450000.000,14813000.000,19101000.000,17904000.000,20929000.000,19641000.000,22809000.000,22079000.000,22404000.000,24982000.000,25231000.000,34703000.000
OtherLiabilitiesCurrent,,,,,,,,,,,5166000.000,,,,14813000.000,14921000.000,16977000.000,19856000.000,22201000.000,17273000.000
OtherLiabilitiesNoncurrent,,,,,,478000.000,,,,,779000.000,1946000.000,1967000.000,1969000.000,58133000.000,54699000.000,52032000.000,58811000.000,64333000.000,63506000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,,,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,
PreferredStockSharesAuthorized,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,,,,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000
PreferredStockSharesIssued,0.000,,,,,,,,,,,,,,,,,,,
PreferredStockSharesOutstanding,0.000,,,,,,,,,,,,,,,,,,,
PreferredStockValue,,30000.000,30000.000,75000.000,75000.000,75000.000,75000.000,58000.000,54000.000,53000.000,53000.000,53000.000,53000.000,53000.000,53000.000,53000.000,53000.000,53000.000,53000.000,53000.000
RetainedEarningsAccumulatedDeficit,-18995000.000,-17328000.000,-18711000.000,-20613000.000,-17451000.000,-19056000.000,-10338000.000,-25086000.000,-44376000.000,381000.000,-65719000.000,-567055000.000,-1133956000.000,-1554807000.000,-1536354000.000,-1606115000.000,-1792971000.000,-1863221000.000,-1809260000.000,-1822912000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,,0.000,0.000,,,,,,,4425767.000,,6885000.000,6708000.000,,5971000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,,,,,,,12.210,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,,,,,,,,4000000.000,4000000.000,4000000.000,4000000.000,17239790.000,17239790.000,17239790.000,17239790.000
SharePrice,20.800,,,,,,,,,,,,,,,,7.060,8.840,9.030,
StockholdersEquity,220414000.000,367429000.000,366743000.000,583546000.000,591236000.000,845288000.000,857309000.000,866397000.000,1033753000.000,1078732000.000,999587000.000,505945000.000,-53082000.000,-473577000.000,-456169000.000,-523123000.000,-703192000.000,-761144000.000,-696140000.000,-481502000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,220414000.000,367429000.000,366743000.000,583546000.000,591236000.000,845288000.000,857309000.000,866397000.000,1033753000.000,1078732000.000,999587000.000,505945000.000,-53082000.000,-473577000.000,-456169000.000,-523123000.000,-703192000.000,-761144000.000,-696140000.000,-77573000.000
TemporaryEquityCarryingAmountAttributableToParent,,,,,,,,,,,,,,,,,,,,403929000.000
TemporaryEquitySharesAuthorized,,,,,,,,,,,,,,,,,,,,500000.000
TemporaryEquitySharesIssued,,,,,,,,,,,,,,,,,,,,500000.000
TemporaryEquitySharesOutstanding,,,,,,,,,,,,,,,,,,,,500000.000
UnamortizedDebtIssuanceExpense,,,,,,,,,,,,,,,,40757000.000,38782000.000,36807000.000,34832000.000,56144000.000
UnrecognizedTaxBenefits,,,,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,,,,,
VariableInterestEntityEntityMaximumLossExposureAmount,,,,,,,,,,,,,,,,115538000.000,117079000.000,92991000.000,39656000.000,48644000.000
