,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,160822.000,-164663.000,168604.000,172179.000,179170.000,183715.000,188271.000,192969.000,200179.000,205636.000,210838.000,215763.000,,,,,,,,,,
DueToRelatedPartiesCurrent,,76784.000,78772.000,80122.000,84177.000,86942.000,88992.000,91042.000,95022.000,97922.000,100072.000,100264.000,102238.000,116445.000,118687.000,121204.000,127197.000,129339.000,131092.000,137320.000,139797.000,141989.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,80122.000,,,,91042.000,,,,,,,,,,,,,,
InterestPayableCurrent,,3801.000,5754.000,7979.000,10265.000,12695.000,15201.000,17849.000,20654.000,23636.000,26688.000,29871.000,33205.000,36881.000,40721.000,48931.000,53371.000,57946.000,62671.000,67622.000,72866.000,78179.000
Liabilities,76744.000,80585.000,84526.000,88101.000,95092.000,99637.000,104193.000,108891.000,116101.000,121558.000,126760.000,131685.000,139543.000,153326.000,159408.000,174336.000,180568.000,187285.000,193763.000,204942.000,212678.000,220183.000
LiabilitiesAndStockholdersEquity,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6250.000,4375.000,625.000,0.000,0.000,0.000,0.000,0.000,0.000
LiabilitiesCurrent,76744.000,80585.000,84526.000,88101.000,95092.000,99637.000,104193.000,108891.000,116101.000,121558.000,126760.000,131685.000,139543.000,153326.000,159408.000,174336.000,180568.000,187285.000,193763.000,204942.000,212678.000,220183.000
OperatingLossCarryforwards,,,,,,,,,,,,185892.000,,,,,,,,,,
OperatingLossCarryforwardsValuationAllowance,,,,-58541.000,,,,-65609.000,,,,-73359.000,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,,,,,,,,,,,,,6250.000,4375.000,625.000,0.000,0.000,0.000,,,
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,,-223621.000,-231154.000,-239111.000,-257789.000,-264646.000,-271363.000,-277841.000,-289020.000,-296756.000,-304261.000
StockholdersEquity,-76744.000,-80585.000,-84526.000,-88101.000,-95092.000,-99637.000,-104193.000,-108891.000,-116101.000,-121558.000,-126760.000,-131685.000,-139543.000,-147076.000,-155033.000,-173711.000,-180568.000,-187285.000,-193763.000,-204942.000,-212678.000,-220183.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-76744.000,-80585.000,-84526.000,-88101.000,-95092.000,-99637.000,-104193.000,-108891.000,-116101.000,-121558.000,-126760.000,-131685.000,-139543.000,-147076.000,-155033.000,-173711.000,-180568.000,-187285.000,-193763.000,-204942.000,-212678.000,-220183.000
UnrecognizedTaxBenefits,,,,0.000,,,,0.000,,,,0.000,,,,,,,0.000,,,
ValuationAllowanceAmount,,,,52594.000,,,,,,,,,,,,,,,,,,
