,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,,,,0.050,0.050,0.050,0.050,0.050,0.050,0.050
DepositLiabilitiesAccruedInterest,,,-86.000,,,,,,,,,,,,,,,,
DueFromRelatedParties,,,,,,,,,,2550.000,,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,,,19000.000,19000.000,19000.000,33435.000,36072.000,36072.000,36072.000,36072.000,36072.000,
InterestPayableCurrent,,,,,,,,,,106621.000,111670.000,116832.000,121898.000,122469.000,127227.000,131962.000,136815.000,137548.000,141925.000
InterestReceivable,,,,0.000,0.000,0.000,0.000,,,,,,,,,,,,
LiabilitiesAndStockholdersEquity,33316.000,30706.000,25108.000,57404.000,62603.000,49822.000,67622.000,67761.000,88508.000,77767.000,169786.000,62414.000,67388.000,63473.000,72391.000,70740.000,64265.000,62717.000,79292.000
LiabilitiesCurrent,527087.000,562133.000,593887.000,715275.000,806818.000,852163.000,923559.000,968452.000,1087560.000,1092847.000,1181059.000,1087751.000,1109069.000,1118203.000,934093.000,948338.000,955755.000,967627.000,660806.000
LoansPayable,27599.000,36087.000,36857.000,24857.000,19858.000,19858.000,22632.000,26983.000,20196.000,,,,,,,,,,
LoansReceivableNet,12986.000,8944.000,8943.000,8943.000,7850.000,7850.000,7850.000,7850.000,7850.000,7850.000,7850.000,7850.000,7850.000,7850.000,7850.000,7850.000,,7850.000,7850.000
NoncashOrPartNoncashAcquisitionDebtAssumed,12486.000,,,,,,,,,,,,,,,,,,
NotesAndLoansReceivableNetCurrent,,,,,,,,,,,,,,,,,,7850.000,7850.000
NotesPayable,357000.000,376943.000,391486.000,391486.000,391486.000,391486.000,391486.000,391486.000,0.000,,,,,,,,,,
OtherAccountsPayableAndAccruedLiabilities,,,,,,,,,,6040.000,6432.000,1096.000,,,,,,,
OtherAssets,1589.000,1304.000,1106.000,908.000,710.000,512.000,314.000,198.000,49.000,,,,,,,,,48212.000,48212.000
OtherLoansPayable,,,,,,,,,,2550.000,2550.000,2550.000,2550.000,2550.000,2550.000,2550.000,2550.000,2550.000,2550.000
OtherLoansPayableCurrent,,,,,,,,,,,,,,,,,,,2550.000
OtherNotesPayable,,,,150060.000,200060.000,200060.000,200060.000,200060.000,0.000,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,,,,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,,,,,,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,,,,,,,,
PrepaidExpense,6255.000,6255.000,6255.000,6255.000,6255.000,6255.000,6255.000,6255.000,6255.000,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,6255.000,,,,,,,,,
PrepaidExpenseCurrent,,,,,,,,,,,6255.000,6255.000,6255.000,6255.000,6255.000,6255.000,6255.000,6255.000,6255.000
PropertyPlantAndEquipmentGross,,,,,,,,,,15615.000,,,,,,,,,
PropertyPlantAndEquipmentNet,1589.000,1304.000,1106.000,908.000,710.000,512.000,314.000,198.000,49.000,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-881471.000,-919127.000,-957279.000,-1048771.000,-1137515.000,-1198041.000,-1253237.000,-1297991.000,-1396352.000,-1412380.000,-1408573.000,-1422637.000,-1438981.000,-1452030.000,-1474002.000,-1489898.000,-1503790.000,-1517210.000,-1532387.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,-8800.000,-6400.000,-4000.000,-1600.000,0.000,0.000,0.000,,,,,,,,,,
SharesIssued,,,206551422.000,,,,206551422.000,,,,,,,,,,,,
ShortTermBankLoansAndNotesPayable,,,,,,,,,23025.000,,,,,,,,,,
ShortTermBorrowings,,,,,,,,2500.000,2500.000,23025.000,23025.000,23025.000,23025.000,23025.000,23025.000,23025.000,23025.000,23025.000,23025.000
StockholdersEquity,-493771.000,-531427.000,-568779.000,-657871.000,-744215.000,-802341.000,-855937.000,-900691.000,-999052.000,-1015080.000,-1011273.000,-1025337.000,-1041681.000,-1054730.000,-861702.000,-877598.000,-891490.000,-904910.000,-581514.000
