,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
CommonStockParOrStatedValuePerShare,,,,,,,,,,,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,,,,,,,,,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,34050936.000,34119216.000,34157216.000,34424387.000,34484387.000,34492387.000,34596387.000,34596387.000,34596387.000,34596387.000,39127989.000,39148989.000,39273989.000,39273989.000,39273989.000
CommonStockSharesOutstanding,34050936.000,34119216.000,34157216.000,34424387.000,34484387.000,34492387.000,34596387.000,34596387.000,34596387.000,34596387.000,39127989.000,39148989.000,39273989.000,39273989.000,39273989.000
CommonStockValue,72840.000,84587000.000,84643.000,87556000.000,87716000.000,87727000.000,88069000.000,88211000.000,88360000.000,88495000.000,391000.000,391000.000,393000.000,393000.000,393000.000
DeferredTaxAssetsNetCurrent,,,,,,432000.000,432000.000,14000.000,182000.000,0.000,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,,,1947000.000,,,,,,
DerivativeLiabilitiesNoncurrent,953.000,1170000.000,950.000,215000.000,165000.000,93000.000,21000.000,0.000,0.000,0.000,,,,,
EmployeeRelatedLiabilitiesCurrent,1084.000,992000.000,1292.000,790000.000,1026000.000,872000.000,1033000.000,663000.000,595000.000,604000.000,653000.000,646000.000,693000.000,711000.000,319000.000
InventoryNet,7516.000,4710000.000,4528.000,4426000.000,4138000.000,4512000.000,4813000.000,4466000.000,4132000.000,4133000.000,4091000.000,4215000.000,4069000.000,4573000.000,3146000.000
Liabilities,20312.000,21097000.000,24134.000,22377000.000,24684000.000,19190000.000,15141000.000,11061000.000,9988000.000,8092000.000,8424000.000,7053000.000,11527000.000,10951000.000,10094000.000
LiabilitiesAndStockholdersEquity,96699.000,103350000.000,109916.000,108615000.000,115600000.000,107970000.000,100245000.000,92689000.000,91185000.000,86648000.000,89823000.000,86841000.000,89344000.000,31374000.000,27991000.000
LiabilitiesCurrent,6875.000,7621000.000,8837.000,8275000.000,9826000.000,6268000.000,4921000.000,3532000.000,3436000.000,3090000.000,3716000.000,2248000.000,3698000.000,6182000.000,5229000.000
LongTermDebtCurrent,,,,,,,,,,,,,,,4061000.000
MineReclamationAndClosingLiabilityNoncurrent,8452.000,7955000.000,8123.000,8293000.000,8461000.000,5598000.000,5716000.000,5836000.000,5955000.000,4613000.000,4708000.000,4805000.000,4900000.000,4769000.000,4865000.000
OtherAccruedLiabilitiesCurrent,,,841.000,634000.000,734000.000,,382000.000,352000.000,40000.000,,102000.000,57000.000,28000.000,,
OtherAssetsNoncurrent,825.000,1240000.000,1142.000,1048000.000,950000.000,863000.000,652000.000,652000.000,652000.000,736000.000,736000.000,735000.000,736000.000,733000.000,731000.000
OtherReceivables,2594.000,4673000.000,6003.000,3329000.000,5160000.000,363000.000,177000.000,5000.000,203000.000,1164000.000,,,,8000.000,
PreferredStockNoParValue,,,,,0.000,0.000,0.000,,,,,,,,
PreferredStockParOrStatedValuePerShare,,,,,,,,,,,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,,,,,,,,,,,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
PreferredStockSharesIssued,,,,,,,,,,,0.000,0.000,,,
PreferredStockSharesOutstanding,,,,,,,,,,,0.000,0.000,,,
PreferredStockValue,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,336.000,914000.000,1013.000,1160000.000,998000.000,1228000.000,1023000.000,874000.000,337000.000,414000.000,531000.000,486000.000,267000.000,325000.000,268000.000
PropertyPlantAndEquipmentNet,57355.000,57602000.000,59897.000,60564000.000,63440000.000,64357000.000,64519000.000,64563000.000,64579000.000,65108000.000,67011000.000,68794000.000,70478000.000,16288000.000,16303000.000
RestrictedCashAndCashEquivalentsNoncurrent,6514.000,6519000.000,6524.000,6527000.000,6530000.000,6533000.000,6536000.000,6539000.000,6540000.000,6542000.000,6545000.000,6547000.000,6549000.000,6551000.000,6553000.000
RetainedEarningsAccumulatedDeficit,-8054.000,-2494000.000,1227.000,-1000000.000,3378000.000,1591000.000,-2528000.000,-6583000.000,-7183000.000,-9984000.000,-10818000.000,-12453000.000,-14504000.000,-71907000.000,-74433000.000
ShortTermInvestments,,9066000.000,9087.000,9146000.000,9209000.000,9264000.000,9261000.000,6654000.000,4668000.000,0.000,,,,,
StockholdersEquity,76387.000,82253000.000,85782.000,86238000.000,90916000.000,88780000.000,85104000.000,81628000.000,81197000.000,78556000.000,81399000.000,79788000.000,77817000.000,20423000.000,17897000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,76387.000,82253000.000,85782.000,86238000.000,90916000.000,88780000.000,85104000.000,81628000.000,81197000.000,78556000.000,81399000.000,79788000.000,77817000.000,20423000.000,17897000.000
TaxesPayableCurrent,2053.000,2634000.000,2680.000,2480000.000,2566000.000,1975000.000,1453000.000,852000.000,1025000.000,588000.000,660000.000,144000.000,216000.000,107000.000,259000.000
TemporaryEquityCarryingAmount,0.000,0.000,,,,,,,,,,,,,
