,2011-07-31,2011-10-30,2012-01-29,2012-04-29,2012-07-29,2012-10-28,2013-01-27,2013-04-28,2013-07-28,2013-10-27,2014-01-26,2014-04-27,2014-07-27,2014-10-26,2015-01-25,2015-04-26,2015-07-26,2015-10-25,2016-01-31
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,1986000.000,1105000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,4248000.000,5041000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,4248000.000,5041000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,4248000.000,5041000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,4248000.000,4911000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,43777000.000,50057000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,41462000.000,44784000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,21293000.000,26412000.000,,,,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,,2029000.000,,,,3972000.000,,,,6532000.000
CashAndCashEquivalentsAtCarryingValue,8481000.000,9696000.000,10681000.000,11231000.000,11139000.000,15318000.000,8737000.000,11017000.000,15973000.000,14606000.000,11745000.000,19118000.000,17199000.000,19860000.000,48486000.000,89354000.000,73384000.000,37328000.000,60843000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,47996499.000,47997218.000,48040083.000,48051038.000,48063096.000,48093108.000,48144620.000,48172913.000,48216946.000,48221704.000,48260804.000,48276436.000,48290239.000,,48392201.000,48520284.000,48534274.000,46922644.000,46953681.000
CommonStockSharesOutstanding,47996499.000,47997218.000,48040083.000,48051038.000,48063096.000,48093108.000,48144620.000,48172913.000,48216946.000,48221704.000,48260804.000,48276436.000,48290239.000,,48392201.000,48520284.000,48534274.000,46922644.000,46953681.000
CommonStockValue,481000.000,481000.000,481000.000,481000.000,481000.000,481000.000,482000.000,482000.000,482000.000,482000.000,483000.000,483000.000,483000.000,483000.000,483000.000,484000.000,484000.000,468000.000,468000.000
CompensatedAbsencesLiability,,,,,,,5349000.000,,,,6307000.000,,,,7312000.000,,,,7350000.000
ConstructionInProgressGross,23894000.000,37261000.000,14347000.000,13750000.000,21256000.000,12924000.000,18661000.000,27911000.000,40547000.000,27309000.000,32654000.000,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,,0.011,0.013,,0.000,,,
DeferredCostsLeasingNetNoncurrent,,,,,,,,21243000.000,,,,,,,,,,,
DeferredGainOnSaleOfProperty,,,,,,,,,,,,,,,838000.000,,,,1486000.000
DeferredIncomeTaxLiabilities,,,,,,,44684000.000,,,,53818000.000,,,,49920000.000,,,,41201000.000
DeferredRentCredit,,,,,,,,,,,13460000.000,,,,,,,,
DeferredRentCreditNoncurrent,,,,,10992000.000,11308000.000,11341000.000,11750000.000,12166000.000,12729000.000,26807000.000,13820000.000,13234000.000,13322000.000,13797000.000,13849000.000,14630000.000,14662000.000,14826000.000
DeferredTaxAssetsCharitableContributionCarryforwards,,,,,,,7734000.000,,,,10120000.000,,,,10745000.000,,,,8607000.000
DeferredTaxAssetsGross,,,,,,,24415000.000,,,,45068000.000,,,,57400000.000,,,,56357000.000
DeferredTaxAssetsGrossCurrent,,,,,,,3784000.000,,,,3267000.000,,,,6957000.000,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,,,,,15156000.000
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,,,553000.000,,,4367000.000,5484000.000,6595000.000,
DeferredTaxAssetsNetCurrent,4133000.000,7662000.000,4445000.000,4305000.000,4981000.000,3458000.000,3784000.000,3322000.000,3776000.000,4219000.000,3267000.000,4378000.000,6976000.000,8850000.000,6957000.000,8185000.000,8118000.000,9095000.000,
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,,,,,,1452000.000,,,,15156000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,0.000,,,,,,,,,,,,
DeferredTaxAssetsOther,,,,,,,190000.000,,,,95000.000,,,,61000.000,,,,30000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,2743000.000,,,,4369000.000,,,,6598000.000,,,,6704000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,10181000.000,,,,12102000.000,,,,17869000.000,,,,20210000.000
DeferredTaxLiabilities,,,,,,,20269000.000,,,,8750000.000,,,,-7480000.000,,,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,,,,,,1526000.000,,,,1836000.000,,,,2076000.000,,,,1638000.000
DeferredTaxLiabilitiesNoncurrent,29476000.000,30233000.000,31053000.000,30120000.000,30160000.000,25818000.000,24053000.000,23971000.000,24453000.000,21975000.000,12017000.000,5884000.000,0.000,2300000.000,929000.000,0.000,0.000,0.000,
DeferredTaxLiabilitiesOther,,,,,,,703000.000,,,,,,,,,,,,
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,,,,,,959000.000,,,,756000.000,,,,783000.000
EmployeeRelatedLiabilitiesCurrent,,,,,,,22934000.000,,,,24547000.000,,,,31698000.000,,,,32386000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,,,,6397000.000,5518000.000,4658000.000,,4562000.000,,,
FIFOInventoryAmount,,,,,,,50696000.000,,,,62383000.000,,,,68980000.000,,,,72743000.000
FurnitureAndFixturesGross,9711000.000,9699000.000,10175000.000,10744000.000,11011000.000,10487000.000,12224000.000,12727000.000,13030000.000,13592000.000,14097000.000,,,,,,,,
IncentiveFromLessor,,,,,,,,,,,,,,,14117000.000,,,,16993000.000
IncomeTaxReceivable,,,,,,,,,,,1692000.000,,,,622000.000,,,,0.000
IncomeTaxesReceivable,,,,,,,,,4537000.000,1948000.000,,0.000,854000.000,6599000.000,,0.000,4390000.000,4825000.000,
InventoryLIFOReserve,,,,,,,6711000.000,,,,6727000.000,,,,7743000.000,,,,7577000.000
InventoryNet,30948000.000,39068000.000,37796000.000,34689000.000,36682000.000,47731000.000,43985000.000,42383000.000,44527000.000,56626000.000,55656000.000,53128000.000,56487000.000,64532000.000,61237000.000,56767000.000,59003000.000,68398000.000,65166000.000
Land,5335000.000,5451000.000,5451000.000,2846000.000,2846000.000,2846000.000,2846000.000,2846000.000,2846000.000,2846000.000,2846000.000,,,,,,,,
LeaseholdImprovementsGross,122788000.000,126166000.000,141391000.000,147337000.000,155694000.000,166120000.000,170483000.000,175246000.000,187766000.000,208821000.000,218359000.000,,,,,,,,
LettersOfCreditOutstandingAmount,,,,,25000000.000,,,,,,,,,,,,,,
LiabilitiesAndStockholdersEquity,291395000.000,315694000.000,323340000.000,324471000.000,346879000.000,366228000.000,385369000.000,395031000.000,449337000.000,485043000.000,469628000.000,484907000.000,491112000.000,512845000.000,537452000.000,571316000.000,578533000.000,556924000.000,582118000.000
LiabilitiesCurrent,73247000.000,86377000.000,81142000.000,84670000.000,81782000.000,88580000.000,90019000.000,99065000.000,101700000.000,114417000.000,110636000.000,125396000.000,111971000.000,122586000.000,120233000.000,134669000.000,123253000.000,127158000.000,132052000.000
LiabilitiesNoncurrent,120797000.000,122067000.000,115282000.000,92276000.000,103001000.000,102639000.000,97491000.000,74056000.000,107406000.000,117852000.000,102727000.000,84923000.000,91267000.000,85590000.000,88432000.000,88777000.000,89523000.000,90545000.000,86895000.000
LineOfCredit,,,,,,,,,,,,,,,15000000.000,15000000.000,15000000.000,15000000.000,
LineOfCreditFacilityAmountOutstanding,,,,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,15000000.000,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,75000000.000,75000000.000,75000000.000,,,,75000000.000,,,,100000000.000,,,,100000000.000
LongTermDebt,76700000.000,76000000.000,64000000.000,39100000.000,46300000.000,46900000.000,42000000.000,15000000.000,29500000.000,33600000.000,24700000.000,500000.000,3000000.000,0.000,0.000,,,,
LongTermDebtAndCapitalLeaseObligations,,,,,,,,,,26019000.000,26069000.000,33668000.000,33400000.000,29968000.000,33337000.000,32951000.000,32876000.000,32493000.000,32285000.000
LongtermDebtWeightedAverageInterestRate,,,,,0.030,0.029,0.027,0.042,0.039,0.035,0.031,0.022,,,0.011,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,465769000.000,,,,482811000.000,,,,525175000.000,,,,561773000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,44340000.000,,,,50246000.000,,,,56450000.000,,,,66374000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,44162000.000,,,,48254000.000,,,,55616000.000,,,,58274000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,46020000.000,,,,50610000.000,,,,55346000.000,,,,62002000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,47515000.000,,,,51994000.000,,,,58718000.000,,,,65130000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,49377000.000,,,,53127000.000,,,,58995000.000,,,,67961000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,234355000.000,,,,228580000.000,,,,240050000.000,,,,242032000.000
OtherAccruedLiabilitiesCurrent,,,,,,,8986000.000,,,,16299000.000,17731000.000,17015000.000,18520000.000,18725000.000,15999000.000,15739000.000,18425000.000,33232000.000
OtherAssetsNoncurrent,3327000.000,3444000.000,3461000.000,6711000.000,6880000.000,7162000.000,10309000.000,3897000.000,8053000.000,8252000.000,8417000.000,8717000.000,9370000.000,9476000.000,9429000.000,7392000.000,7452000.000,7157000.000,7139000.000
OtherLiabilitiesNoncurrent,12563000.000,13820000.000,18260000.000,20781000.000,15549000.000,18613000.000,20097000.000,23335000.000,25770000.000,23529000.000,13134000.000,16596000.000,14280000.000,14634000.000,16065000.000,17002000.000,16544000.000,16518000.000,15295000.000
PercentageOfLIFOInventory,,,,,,,0.950,,,,0.960,,,,0.960,,,,0.970
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssets,7143000.000,5234000.000,,,,,,,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,5595000.000,6000000.000,7457000.000,3038000.000,7675000.000,6971000.000,4339000.000,3346000.000,4304000.000,3509000.000,5177000.000,3635000.000,4633000.000,3909000.000,5055000.000,3870000.000,10730000.000
PropertyPlantAndEquipmentGross,387856000.000,408785000.000,425330000.000,436638000.000,461901000.000,481384000.000,496904000.000,517044000.000,590214000.000,628433000.000,654118000.000,680221000.000,694782000.000,697736000.000,719683000.000,740483000.000,759920000.000,778490000.000,796906000.000
PropertyPlantAndEquipmentNet,235035000.000,247426000.000,256812000.000,257759000.000,274304000.000,283028000.000,289844000.000,299786000.000,361759000.000,387126000.000,373449000.000,384472000.000,384620000.000,391779000.000,392194000.000,392627000.000,404911000.000,411720000.000,413069000.000
ReceivablesNetCurrent,2328000.000,3164000.000,4550000.000,3776000.000,5436000.000,6493000.000,6830000.000,6412000.000,6373000.000,8920000.000,11098000.000,11585000.000,9876000.000,8114000.000,12442000.000,8715000.000,10736000.000,7936000.000,10015000.000
RestrictedCashAndCashEquivalentsNoncurrent,,,,,,,14205000.000,0.000,0.000,0.000,0.000,,,,,,,,
RestructuringReserve,,,,,,,,,,,,5279000.000,18115000.000,15830000.000,,16119000.000,15414000.000,14716000.000,
RestructuringReserveCurrent,,,,,,,,,,,,,,,,5064000.000,5037000.000,4929000.000,
RestructuringReserveNoncurrent,,,,,,,,,,,,,14811000.000,12797000.000,10187000.000,11056000.000,10377000.000,9787000.000,7496000.000
RetainedEarningsAccumulatedDeficit,405000.000,9555000.000,27813000.000,47083000.000,60412000.000,71301000.000,91946000.000,114066000.000,129700000.000,140764000.000,142753000.000,159324000.000,170714000.000,185598000.000,205778000.000,220944000.000,238416000.000,210803000.000,233672000.000
RetainedEarningsUndistributedEarningsFromEquityMethodInvestees,,,,,,,70500000.000,,,,,,,,,,,,
SaleLeasebackTransactionDeferredGainGross,,,,,,,1258000.000,,,,,,,,212000.000,,,,212000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,,1000000.000,996000.000,992000.000,,946000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,,,,,,,2531000.000,,,,1870000.000,,,,1523000.000,,,,1904000.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,,,,,,,,764000.000,,,,888000.000,,,,1264000.000
StockholdersEquity,97351000.000,107250000.000,126916000.000,147525000.000,162096000.000,175009000.000,197859000.000,221910000.000,240231000.000,252774000.000,256265000.000,274588000.000,287874000.000,304669000.000,328787000.000,347870000.000,365757000.000,339221000.000,363171000.000
UnrecognizedTaxBenefits,,,,,,,0.000,,,,,,,,,,,,
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,,,,,,,,,,,0.000,,,,0.000,,,,0.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,,,,,0.000,,,,0.000,,,,0.000
