,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31
CommonStockSharesAuthorized,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000
CommonStockSharesIssued,4990000.000,4990000.000,4990000.000,4990000.000,4990000.000,4990000.000,4990000.000,4990000.000,4990000.000,4990000.000,2027000.000,15201600.000,15967200.000,17527194.000,17527194.000,17527194.000,17527194.000,17527194.000
CommonStockSharesOutstanding,4990000.000,4990000.000,4990000.000,4990000.000,4990000.000,4990000.000,4990000.000,4990000.000,4990000.000,4990000.000,2027000.000,15201600.000,15967200.000,17527194.000,2027000.000,17527194.000,17527194.000,17527194.000
CommonStockSharesSubscriptions,,,,,,,,,,,63000.000,,0.000,0.000,0.000,,,
CommonStockValue,4990.000,4990.000,4990.000,4990.000,4990.000,4990.000,4990.000,4990.000,4990.000,4990.000,2027.000,15191.000,15957.000,17528.000,17528.000,17528.000,17528.000,17528.000
CustomerDepositsCurrent,3733.000,3733.000,,,7335.000,7335.000,2319.000,1250.000,1250.000,1250.000,,,,,,,,
DebtCurrent,,,,,,,,,,,,,,234100.000,,265267.000,,234100.000
DebtDefaultLongtermDebtAmount,,,,,,,,,,,,,,,,265267.000,,
DebtDefaultShorttermDebtAmount,,,,,,,,,,,,,,130800.000,,,,234100.000
DeferredTaxAssetsNet,,,,,,,0.000,,,,,,,0.000,,,,0.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,441000.000,,,235000.000,,,,,,,334000.000,,,,351000.000
DeferredTaxAssetsValuationAllowance,,,,,,,-235000.000,,,,,,,334000.000,,,,351000.000
DepositLiabilitiesAccruedInterest,27518.000,29714.000,33795.000,37927.000,41262.000,41262.000,52517.000,56595.000,43761.000,43761.000,,,,,,,,
DepositsAssets,10159.000,10159.000,,,,,,,,,,,,,,,,
DisposalGroupDeferredGainOnDisposal,,,,,,,,,,,657112.000,,,,,,,
DueFromOfficersOrStockholdersCurrent,,,,,,,,204569.000,,,,,,,,,,
DueToOfficersOrStockholders,169485.000,162135.000,206542.000,205505.000,,,,,,,,,,,,,,
DueToOfficersOrStockholdersCurrent,,,,,210695.000,209914.000,216737.000,204569.000,202212.000,202101.000,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,,,,2476.000,2476.000,0.000,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,,,,,,6230.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,,,,96255.000,,125094.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,,,,,,,0.000
FurnitureAndFixturesGross,,,,10819.000,,,,,,,,,,,,,,
Goodwill,,,,,,,,,,,,,,2477267.000,,,,
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,,,,,,40053.000,55134.000,93683.000,101758.000,0.000
InterestPayableCurrent,,,,,,,,,,,,,,20095.000,5536.000,11072.000,,20095.000
InventoryAdjustments,,,,,,,-9960.000,,,,,,,,,,,
InventoryAmountUnpricedChangeOrdersForLongTermContractsOrPrograms,,,,-9960.000,,,,,,,,,,,,,,
InventoryFinishedGoods,,,,512.000,,,17526.000,,,,,,,,,,,
InventoryFinishedGoodsAndWorkInProcess,,,,,,,149417.000,,,,,,,,,,,
InventoryForLongTermContractsOrPrograms,,,,,,,119534.000,78648.000,75006.000,71175.000,,,,,,,,
InventoryGross,,,,,,,139457.000,,,,,,,,,,,
InventoryNet,120219.000,128879.000,118083.000,124769.000,117087.000,112317.000,19923.000,19662.000,18751.000,17794.000,,,,,,,,
InventoryRawMaterials,,,,133891.000,,,56664.000,,,,,,,,,,,
InventoryRawMaterialsAndSupplies,,,,,,,59072.000,,,,,,,,,,,
InventoryWorkInProcess,,,,326.000,,,3246.000,,,,,,,,,,,
Liabilities,,,464365.000,493042.000,517793.000,538122.000,652699.000,658759.000,710536.000,745111.000,137824.000,32846.000,9236.000,506671.000,512207.000,605049.000,566911.000,615600.000
LiabilitiesAndStockholdersEquity,249113.000,244087.000,180809.000,197430.000,191112.000,191509.000,201548.000,149330.000,145475.000,166483.000,63000.000,116522.000,227658.000,564861.000,536521.000,472679.000,461462.000,322771.000
LiabilitiesCurrent,363058.000,375665.000,,,,,,,,,,,,256671.000,262207.000,355049.000,316911.000,365600.000
LiabilitiesNoncurrent,,,,,,,,,,,,,,250000.000,250000.000,250000.000,250000.000,250000.000
LongTermDebtCurrent,,,,,,,,,,,,,,,,,16250.000,276461.000
MachineryAndEquipmentGross,,,,48152.000,,,,,,,,,,,,,,
NotesAndLoansPayable,,,,,,,,,,,,,,254195.000,259731.000,,,
NotesAndLoansReceivableNetCurrent,,,,,,,,,,,,,20000.000,,,,,
NotesPayableCurrent,,,,,,,,,,,,,,,,265267.000,270864.000,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,,,,,,,,7209.000
OperatingLossCarryforwards,,,,,,,,,,,,,,777000.000,,,,914000.000
OtherAssets,,,10159.000,10159.000,10159.000,10159.000,10159.000,10160.000,10159.000,10159.000,,,,,,,,
OtherAssetsCurrent,,,,,,,,,,,,,,,,1982.000,2984.000,3975.000
PreconfirmationRetainedEarningsDeficit,,,,,,,,,-701311.000,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,0.001,0.001,0.001,
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,,10000000.000,10000000.000,10000000.000,
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,
PreferredStockValue,,,,,,,,,0.000,0.000,,,,0.000,0.000,0.000,0.000,0.000
PrepaidExpense,6500.000,7183.000,,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentNet,37631.000,34230.000,40523.000,37088.000,33653.000,30218.000,25959.000,24601.000,20960.000,17319.000,,,,,,,,
PropertyPlantAndEquipmentOther,,,,28800.000,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-250195.000,-267828.000,-419806.000,-431862.000,-462931.000,-482863.000,-587401.000,-645679.000,-701311.000,-714878.000,-868186.000,-875686.000,-891940.000,0.000,-33876.000,-190560.000,-163639.000,-351019.000
SecuredDebtCurrent,,,,,,,,,,,,,,,,50000.000,6525.000,
ShortTermBorrowings,,,,,,,,,,,,,,,,,,28422.000
StockholdersEquity,-113945.000,-131578.000,-283556.000,-295612.000,-326681.000,-346613.000,-451151.000,-509429.000,-565061.000,-578628.000,-74824.000,83676.000,218422.000,58190.000,24314.000,-132370.000,-105449.000,-292829.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,-283556.000,-295612.000,-326681.000,-346613.000,-451151.000,-509429.000,-565061.000,-578628.000,-74824.000,83676.000,218422.000,58190.000,24314.000,-132370.000,-105449.000,-292829.000
UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,,,,,,,545000.000,,,,,,,,,,,
