,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,,,,,,,,,,,,,,,,,,,,,,1011000000.000,942000000.000,-936000000.000,,
DeferredFinanceCostsGross,,,,,,,,,,,,,,,,,,,,,,13000000.000,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,,,3860000000.000,,,,3791000000.000,,
DeferredTaxAssetsDeferredIncome,,,,133000000.000,,,,40000000.000,,,,40000000.000,,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,1943000000.000,,,,1665000000.000,,,,2265000000.000,,,,1936000000.000,,,,2009000000.000,,,,1789000000.000,,
DeferredTaxAssetsInventory,,,,387000000.000,,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,595000000.000,,,,-225000000.000,,,,-2742000000.000,,,,-2721000000.000,,,,,,,,,,
DeferredTaxAssetsNet,,,,1817000000.000,,,,1392000000.000,,,,1951000000.000,,,,1600000000.000,,,,1682000000.000,,,,1408000000.000,,
DeferredTaxAssetsOther,,,,72000000.000,,,,83000000.000,,,,104000000.000,,,,191000000.000,,,,161000000.000,,,,117000000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,241000000.000,,,,115000000.000,,,,211000000.000,,,,206000000.000,,,,179000000.000,,,,167000000.000,,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,167000000.000,,,,195000000.000,,,,196000000.000,,,,221000000.000,,,,199000000.000,,,,255000000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,751000000.000,,,,805000000.000,,,,697000000.000,,,,730000000.000,,,,706000000.000,,,,562000000.000,,
DeferredTaxAssetsValuationAllowance,,,,126000000.000,,,,273000000.000,,,,314000000.000,,,,336000000.000,,,,327000000.000,,,,381000000.000,,
DeferredTaxLiabilities,,,,1222000000.000,,,,1617000000.000,,,,4693000000.000,,,,4321000000.000,,,,2178000000.000,,,,2383000000.000,,
DeferredTaxLiabilitiesFinancingArrangements,,,,,,,,,,,,,,,,,,,,,,,,345000000.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,832000000.000,,,,1249000000.000,,,,4430000000.000,,,,4089000000.000,,,,3633000000.000,,,,3139000000.000,,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,3500000000.000,,,,3461000000.000,3330000000.000,3227000000.000,3109000000.000,2239000000.000,2202000000.000,2598000000.000,2412000000.000,2436000000.000,2370000000.000,2299000000.000
DeferredTaxLiabilitiesOther,,,,110000000.000,,,,145000000.000,,,,200000000.000,,,,232000000.000,,,,227000000.000,,,,307000000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,219000000.000,,,,117000000.000,,,,8000000.000,,,,,,,,,,,,,,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,61000000.000,,,,106000000.000,,,,55000000.000,,,,,,,,,,,,,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries,,,,,,,,,,,,9100000000.000,,,,10500000000.000,,,,11400000000.000,,,,12800000000.000,,
DerivativeAssetDesignatedAsHedgingInstrumentFairValue,217000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
DerivativeAssetNotDesignatedAsHedgingInstrumentFairValue,0.000,,,,,,,,,,,,,,,,,,,,,,,,,
DerivativeFairValueOfDerivativeAsset,217000000.000,282000000.000,496000000.000,549000000.000,457000000.000,208000000.000,99000000.000,111000000.000,138000000.000,150000000.000,182000000.000,246000000.000,261000000.000,276000000.000,366000000.000,438000000.000,788000000.000,310000000.000,279000000.000,213000000.000,352000000.000,351000000.000,317000000.000,244000000.000,198000000.000,223000000.000
DerivativeFairValueOfDerivativeLiability,201000000.000,170000000.000,90000000.000,74000000.000,88000000.000,76000000.000,82000000.000,65000000.000,93000000.000,176000000.000,175000000.000,272000000.000,206000000.000,150000000.000,101000000.000,42000000.000,209000000.000,111000000.000,179000000.000,261000000.000,394000000.000,487000000.000,477000000.000,534000000.000,511000000.000,491000000.000
DerivativeLiabilityDesignatedAsHedgingInstrumentFairValue,201000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
DerivativeLiabilityNotDesignatedAsHedgingInstrumentFairValue,0.000,,,,,,,,,,,,,,,,,,,,,,,,,
DividendsPayableCurrent,,,,,,,,,,,,460000000.000,,,,601000000.000,,,,754000000.000,,,,849000000.000,,
EmployeeRelatedLiabilitiesCurrent,,,,916000000.000,,,,1010000000.000,,,,1003000000.000,,,,920000000.000,,,,916000000.000,,,,920000000.000,,
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInEntitysCountryOfDomicile,,,,3144000000.000,,,,2906000000.000,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,3537000000.000,3628000000.000,3726000000.000,3828000000.000,3934000000.000,,,,4575000000.000,4932000000.000,5273000000.000,5598000000.000,5932000000.000,6252000000.000,6597000000.000,6953000000.000,7279000000.000,7655000000.000,8022000000.000,8395000000.000,8744000000.000,9124000000.000,9506000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,417000000.000,423000000.000,464000000.000,,,,1200000000.000,1300000000.000,1300000000.000,1300000000.000,1400000000.000,1300000000.000,1300000000.000,1400000000.000,1400000000.000,1300000000.000,1300000000.000,1300000000.000,1300000000.000,1200000000.000,1200000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,206000000.000,103000000.000,,,,,,951000000.000,670000000.000,334000000.000,,1000000000.000,672000000.000,348000000.000,,1100000000.000,700000000.000,372000000.000,,1000000000.000,600000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,232000000.000,230000000.000,271000000.000,,,,902000000.000,894000000.000,926000000.000,922000000.000,957000000.000,891000000.000,892000000.000,900000000.000,1000000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,374000000.000,372000000.000,413000000.000,,,,1100000000.000,967000000.000,999000000.000,996000000.000,1000000000.000,939000000.000,948000000.000,1000000000.000,1100000000.000,1000000000.000,1000000000.000,1000000000.000,1100000000.000,900000000.000,900000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,385000000.000,393000000.000,434000000.000,,,,1200000000.000,1100000000.000,1200000000.000,1200000000.000,1200000000.000,1000000000.000,1000000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,400000000.000,406000000.000,446000000.000,,,,1200000000.000,1300000000.000,1300000000.000,1300000000.000,1300000000.000,1200000000.000,1200000000.000,1200000000.000,1300000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1100000000.000,1100000000.000
FiniteLivedIntangibleAssetsGross,,,,5446000000.000,5794000000.000,5956000000.000,5994000000.000,6400000000.000,,,,15197000000.000,15844000000.000,16119000000.000,16082000000.000,16470000000.000,16377000000.000,16444000000.000,16425000000.000,17905000000.000,18087000000.000,18075000000.000,18085000000.000,18264000000.000,18287000000.000,18307000000.000
FiniteLivedIntangibleAssetsNet,,,,1909000000.000,2166000000.000,2230000000.000,2166000000.000,2466000000.000,,,,10622000000.000,10912000000.000,10846000000.000,10484000000.000,10538000000.000,10125000000.000,9847000000.000,9472000000.000,10626000000.000,10432000000.000,10053000000.000,9690000000.000,9520000000.000,9163000000.000,8801000000.000
Goodwill,11504000000.000,11794000000.000,11768000000.000,11750000000.000,12121000000.000,12428000000.000,12589000000.000,12662000000.000,12604000000.000,12578000000.000,12572000000.000,14968000000.000,14832000000.000,14844000000.000,14815000000.000,14788000000.000,14721000000.000,14723000000.000,14674000000.000,14787000000.000,14804000000.000,14799000000.000,14802000000.000,14751000000.000,14757000000.000,14766000000.000
IndefiniteLivedIntangibleAssets,,,,,1279000000.000,,,,,,,,,,,,,,,,,,,,,
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,,,1240000000.000,1514000000.000,1502000000.000,,,,,,,,,,,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,2808000000.000,2782000000.000,2683000000.000,2584000000.000,3445000000.000,3470000000.000,3680000000.000,3968000000.000,3897000000.000,3776000000.000,3682000000.000,13262000000.000,13566000000.000,13499000000.000,13100000000.000,12693000000.000,12265000000.000,11988000000.000,11613000000.000,11641000000.000,11448000000.000,11068000000.000,10690000000.000,10279000000.000,9922000000.000,9561000000.000
InventoryFinishedGoodsNetOfReserves,518000000.000,520000000.000,482000000.000,524000000.000,711000000.000,752000000.000,816000000.000,829000000.000,876000000.000,863000000.000,813000000.000,738000000.000,869000000.000,916000000.000,988000000.000,898000000.000,1192000000.000,1026000000.000,962000000.000,705000000.000,783000000.000,956000000.000,1105000000.000,912000000.000,1159000000.000,1106000000.000
InventoryNet,2098000000.000,2230000000.000,2357000000.000,2484000000.000,2499000000.000,2592000000.000,2769000000.000,2744000000.000,2737000000.000,2773000000.000,2838000000.000,3019000000.000,2966000000.000,2954000000.000,2885000000.000,2647000000.000,2686000000.000,2567000000.000,2531000000.000,2435000000.000,2572000000.000,2671000000.000,2681000000.000,2745000000.000,2871000000.000,2961000000.000
InventoryRawMaterialsNetOfReserves,135000000.000,157000000.000,155000000.000,158000000.000,191000000.000,201000000.000,198000000.000,192000000.000,215000000.000,204000000.000,218000000.000,217000000.000,212000000.000,202000000.000,207000000.000,198000000.000,212000000.000,221000000.000,221000000.000,201000000.000,206000000.000,205000000.000,220000000.000,225000000.000,216000000.000,237000000.000
InventoryWorkInProcessNetOfReserves,1445000000.000,1553000000.000,1720000000.000,1802000000.000,1597000000.000,1639000000.000,1755000000.000,1723000000.000,1646000000.000,1706000000.000,1807000000.000,2064000000.000,1885000000.000,1836000000.000,1690000000.000,1551000000.000,1282000000.000,1320000000.000,1348000000.000,1529000000.000,1583000000.000,1510000000.000,1356000000.000,1608000000.000,1496000000.000,1618000000.000
Land,,,,366000000.000,,,,412000000.000,,,,408000000.000,,,,398000000.000,,,,319000000.000,,,,295000000.000,,
LiabilitiesAndStockholdersEquity,42714000000.000,46936000000.000,45765000000.000,48871000000.000,49250000000.000,52226000000.000,55448000000.000,54298000000.000,51640000000.000,52610000000.000,57073000000.000,66125000000.000,67004000000.000,69534000000.000,70775000000.000,69009000000.000,68952000000.000,71209000000.000,71869000000.000,71576000000.000,75116000000.000,75471000000.000,78150000000.000,77626000000.000,77862000000.000,79587000000.000
LiabilitiesCurrent,4249000000.000,4582000000.000,5315000000.000,5754000000.000,8298000000.000,8032000000.000,8367000000.000,8191000000.000,5142000000.000,4784000000.000,4843000000.000,7947000000.000,8203000000.000,7866000000.000,8551000000.000,7008000000.000,6336000000.000,6891000000.000,7165000000.000,8667000000.000,8523000000.000,10830000000.000,10542000000.000,11204000000.000,10523000000.000,7815000000.000
LiabilityForUncertainTaxPositionsNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,2419000000.000,2542000000.000,2605000000.000
LitigationReserveCurrent,,,,780000000.000,,,,0.000,,,,,,,,,,,,,,,,,,
LongTermDebt,10907000000.000,13930000000.000,13965000000.000,21428000000.000,21409000000.000,24378000000.000,26478000000.000,26529000000.000,23892000000.000,23915000000.000,27189000000.000,32128000000.000,32024000000.000,33328000000.000,32980000000.000,30715000000.000,30341000000.000,31952000000.000,31761000000.000,31556000000.000,,,,,,
LongTermDebtCurrent,,,,,,,,,,,,,,2500000000.000,2500000000.000,500000000.000,500000000.000,1250000000.000,1250000000.000,2250000000.000,2247000000.000,5294000000.000,4797000000.000,4403000000.000,3799000000.000,1459000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,15312000000.000,,,,18017000000.000,,,,16873000000.000,,,,16230000000.000,,,,17682000000.000,,,,21241000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,84000000.000,,,,2507000000.000,,,,2505000000.000,,,,500000000.000,,,,2250000000.000,,,,4405000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,1750000000.000,,,,2350000000.000,,,,7228000000.000,,,,3467000000.000,,,,1950000000.000,,,,3500000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,0.000,,,,1750000000.000,,,,2850000000.000,,,,4045000000.000,,,,3383000000.000,,,,1950000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,2000000000.000,,,,0.000,,,,2250000000.000,,,,4300000000.000,,,,2075000000.000,,,,3360000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,2500000000.000,,,,2002000000.000,,,,500000000.000,,,,2250000000.000,,,,4300000000.000,,,,1076000000.000,,
LongTermDebtNoncurrent,10824000000.000,13847000000.000,,,,,,,,,,,,30828000000.000,30480000000.000,30215000000.000,29841000000.000,30702000000.000,30511000000.000,29306000000.000,32060000000.000,27928000000.000,30526000000.000,30193000000.000,30293000000.000,33603000000.000
LongTermNotesPayable,8578000000.000,11568000000.000,13881000000.000,21344000000.000,19028000000.000,21962000000.000,24020000000.000,24034000000.000,23885000000.000,23908000000.000,27178000000.000,29623000000.000,29519000000.000,,,,,,,,,,,,,
MachineryAndEquipmentGross,,,,1897000000.000,,,,2007000000.000,,,,2024000000.000,,,,1711000000.000,,,,2051000000.000,,,,2275000000.000,,
NotesPayableCurrent,,,84000000.000,84000000.000,2381000000.000,2416000000.000,2458000000.000,2495000000.000,7000000.000,7000000.000,11000000.000,2505000000.000,2505000000.000,,,,,,,,,,,,,
NotesPayableFairValueDisclosure,11740000000.000,15200000000.000,16000000000.000,23000000000.000,23200000000.000,26900000000.000,29500000000.000,29900000000.000,26900000000.000,25500000000.000,28300000000.000,33500000000.000,33800000000.000,35600000000.000,35300000000.000,33600000000.000,33500000000.000,33600000000.000,33500000000.000,33100000000.000,37100000000.000,36800000000.000,39200000000.000,36500000000.000,36200000000.000,37900000000.000
NotionalAmountOfInterestRateFairValueHedgeDerivatives,3600000000.000,3600000000.000,3600000000.000,3600000000.000,3600000000.000,,,,2500000000.000,,,,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,774000000.000,,,,741000000.000,,,,905000000.000,,,,1034000000.000,,,,749000000.000,,,,787000000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,116000000.000,,,,121000000.000,,,,140000000.000,,,,135000000.000,,,,127000000.000,,,,156000000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,65000000.000,,,,67000000.000,,,,86000000.000,,,,139000000.000,,,,98000000.000,,,,108000000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,76000000.000,,,,79000000.000,,,,95000000.000,,,,143000000.000,,,,101000000.000,,,,123000000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,85000000.000,,,,90000000.000,,,,114000000.000,,,,155000000.000,,,,107000000.000,,,,135000000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,104000000.000,,,,97000000.000,,,,125000000.000,,,,168000000.000,,,,117000000.000,,,,149000000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,328000000.000,,,,287000000.000,,,,345000000.000,,,,294000000.000,,,,199000000.000,,,,116000000.000,,
OperatingLeasesFutureMinimumPaymentsReceivable,,,,,,,,,,,,,,,,,,,,,,,,228000000.000,,
OtherAccruedLiabilitiesCurrent,,,,1667000000.000,,,,2306000000.000,,,,1127000000.000,,,,1590000000.000,,,,1415000000.000,,,,1409000000.000,,
