,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
LiabilitiesOtherThanLongtermDebtNoncurrent,,,,,,,14105.000,3570.000,,,,,,,,,,,,
LoansAndLeasesReceivableRelatedParties,,,,,,100000.000,,,,,,,,,,,,,,
LongTermDebtAndCapitalLeaseObligations,,,,,,,14105.000,3570.000,,,,,,,,52650.000,50386.000,47845.000,48091.000,41391.000
NoncurrentAssets,,,,,,,,,75355.000,,,,,,,,,,,
NotesPayable,,,,,,,,,,2000.000,,,,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,941690.000,980690.000,1006391.000,1032971.000,1158642.000,1278120.000,1308585.000,1402051.000,1468262.000,1506672.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,449103.000,482332.000,615275.000,817690.000,898109.000,,,,,,,,,,
NotesPayableRelatedPartiesNoncurrent,,,,,,,482332.000,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,232458.000,,,,115288.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,94944.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,42570.000,,,,35690.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,94944.000,,,,79598.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,,,,0.000,,,
OperatingLossCarryforwards,,,,,,,,,,,,,5724776.000,,,,4544810.000,,,
PreferredStockParOrStatedValuePerShare,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,,,,,,,,,,,,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,,,,,,,,,,,,,,0.000
PrepaidExpenseAndOtherAssets,,,,,,4500.000,4500.000,,,,,,,,,,,,,
PropertyPlantAndEquipmentGross,,,,,,,,,,,,,185639.000,,,,271040.000,,,
PropertyPlantAndEquipmentNet,,,,,,,64220.000,60907.000,57730.000,71297.000,124958.000,148477.000,143246.000,133964.000,124682.000,197954.000,184402.000,170850.000,157298.000,143746.000
RelatedPartyTransactionDueFromToRelatedPartyCurrent,58590.000,59590.000,60590.000,,223270.000,,,,,960000.000,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,,-121388.000,,,,-744208.000,,,,,,,,,-9992069.000,-10827885.000,-11653520.000,-12351229.000,-12979538.000,-13696479.000
SharesIssued,,,,10000000.000,,,,,,,,,,,,,,,,
StockholdersEquity,-79340.000,-89188.000,-94925.000,-218058.000,-383782.000,-609008.000,-775502.000,-1000985.000,-1243959.000,-2327177.000,-910717.000,-1668413.000,-1398275.000,-1719494.000,-1892427.000,-1796290.000,-2481081.000,-2440926.000,-3065431.000,-3779160.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,-775502.000,-1000985.000,,,-910717.000,-1668413.000,-1398275.000,-1719494.000,-1892427.000,-1796290.000,-2481081.000,-2440926.000,-3065431.000,-3779160.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,,,,15934392.000,,23865437.000,31625000.000,,,,,,,,,,,,,
