,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
InsuranceSettlementsReceivableCurrent,,,,7900000.000,2300000.000,14000000.000,,,,,,,,,,,,,
LettersOfCreditOutstandingAmount,,,2500000.000,2500000.000,2500000.000,900000.000,900000.000,700000.000,700000.000,700000.000,,,,,,,,,
Liabilities,121427000.000,139065000.000,153025000.000,161707000.000,170961000.000,595603000.000,638619000.000,603986000.000,615719000.000,588619000.000,617440000.000,654348000.000,714433000.000,673602000.000,387960000.000,387181000.000,307799000.000,255800000.000,83600000.000
LiabilitiesAndStockholdersEquity,313191000.000,347505000.000,408415000.000,422597000.000,428990000.000,509991000.000,508226000.000,462995000.000,488581000.000,446373000.000,446968000.000,464135000.000,490926000.000,460289000.000,525759000.000,492931000.000,450275000.000,415059000.000,350800000.000
LiabilitiesCurrent,117487000.000,135062000.000,139642000.000,147706000.000,157732000.000,392804000.000,406395000.000,329602000.000,298348000.000,263149000.000,258652000.000,261578000.000,382719000.000,232627000.000,355436000.000,326150000.000,234062000.000,135109000.000,62500000.000
LiabilitiesNoncurrent,3940000.000,4003000.000,13383000.000,14001000.000,13229000.000,,,,,,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,3000000.000,3000000.000,3000000.000,,3000000.000,3000000.000,3000000.000,,,3000000.000,,,,,,,
LineOfCreditFacilityRemainingBorrowingCapacity,,,500000.000,500000.000,500000.000,,2100000.000,2300000.000,2300000.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,27615000.000,,,,41398000.000,,,,42294000.000,,,,38386000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,4012000.000,,,,6208000.000,,,,5267000.000,,,,5962000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,3490000.000,,,,4965000.000,,,,5395000.000,,,,4198000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,3697000.000,,,,5697000.000,,,,5620000.000,,,,5393000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,2988000.000,,,,5837000.000,,,,6275000.000,,,,5957000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,4258000.000,,,,5067000.000,,,,6559000.000,,,,6365000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,9170000.000,,,,13624000.000,,,,13178000.000,,,,10511000.000,
OtherAccruedLiabilitiesCurrent,5894000.000,8676000.000,8949000.000,15109000.000,12720000.000,20046000.000,22070000.000,13863000.000,16873000.000,15680000.000,9434000.000,11190000.000,12261000.000,15743000.000,17674000.000,20434000.000,17123000.000,18485000.000,16300000.000
OtherAssetsCurrent,4007000.000,2009000.000,3908000.000,10132000.000,4594000.000,6943000.000,9082000.000,10137000.000,9535000.000,7389000.000,6984000.000,11951000.000,7798000.000,10924000.000,13718000.000,13392000.000,16024000.000,,
OtherAssetsNoncurrent,1203000.000,512000.000,11679000.000,10969000.000,10226000.000,579000.000,382000.000,309000.000,235000.000,162000.000,160000.000,46000.000,6000.000,4007000.000,4004000.000,4902000.000,6692000.000,6240000.000,8100000.000
OtherLiabilitiesNoncurrent,3940000.000,4003000.000,4311000.000,5564000.000,5492000.000,7407000.000,6531000.000,6467000.000,6213000.000,8405000.000,8323000.000,10845000.000,8421000.000,8498000.000,9689000.000,9810000.000,10152000.000,9659000.000,14000000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,,,,0.010,,,,0.010,,,,0.010,0.010
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,,,,5000000.000,,,,5000000.000,,,,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,,,,0.000,,,,0.000,,,,,
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,,,,,,,,,13804000.000,28000000.000
PrepaidExpenseCurrent,2678000.000,2205000.000,5321000.000,5889000.000,8833000.000,,,,,,,,,,,,,,
PrepaidTaxes,24454000.000,15514000.000,6758000.000,9785000.000,4976000.000,9738000.000,9847000.000,10008000.000,7267000.000,6138000.000,5912000.000,5665000.000,5425000.000,1102000.000,559000.000,534000.000,856000.000,3818000.000,200000.000
PropertyPlantAndEquipmentGross,,,,,,42823000.000,43246000.000,43723000.000,45170000.000,45742000.000,49082000.000,59212000.000,63899000.000,66389000.000,68081000.000,64667000.000,66762000.000,72306000.000,77700000.000
PropertyPlantAndEquipmentNet,24384000.000,24285000.000,27264000.000,30129000.000,35654000.000,16275000.000,15856000.000,14859000.000,14974000.000,14594000.000,16292000.000,24347000.000,26579000.000,27217000.000,27023000.000,30447000.000,30082000.000,32789000.000,35000000.000
RestrictedCashAndCashEquivalents,,,,,,,,,,,,,,1500000.000,,,,1500000.000,
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,,5000000.000,5000000.000,5000000.000,5000000.000,0.000,0.000,0.000,0.000,1023000.000,,,,
RestrictedCashAndCashEquivalentsNoncurrent,,,5000000.000,5000000.000,5000000.000,5000000.000,0.000,0.000,0.000,0.000,,,,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000
RestructuringReserveCurrent,,,,,,,3433000.000,2982000.000,3373000.000,3454000.000,1532000.000,844000.000,2420000.000,2493000.000,2878000.000,5493000.000,1256000.000,2139000.000,1300000.000
RetainedEarningsAccumulatedDeficit,-9121000.000,-1851000.000,12823000.000,12245000.000,15000000.000,-317897000.000,-372620000.000,-389419000.000,-379866000.000,-397517000.000,-427962000.000,-454250000.000,-487220000.000,-481773000.000,-314370000.000,-355161000.000,-317828000.000,-304702000.000,-194000000.000
SecurityDeposit,,,5000000.000,5000000.000,5000000.000,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriodWeightedAverageGrantDateFairValue,,,0.000,0.000,0.000,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,159080.000,159080.000,160220.000,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,25.900,25.900,21.230,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,15944775.000,,,,13548081.000,,,,16012417.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,3933191.000,3438374.000,3819676.000,2883113.000,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,6442052.000,7413679.000,8341645.000,9605505.000,10369488.000,11054781.000,11602901.000,11879209.000,11841882.000,12593666.000,9052988.000,8876517.000,9241287.000,10364780.000,7932963.000,7993168.000,8290621.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,9.140,10.500,9.930,11.890,11.800,11.770,11.700,11.730,11.430,11.430,11.690,11.630,11.460,10.150,11.440,11.340,10.990
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,7.200,7.260,6.120,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,,,17.770,15.000,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,15.150,23.190,21.160,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,26.670,14.210,13.870,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,15673000.000,,,,9444000.000,,,,261000.000,,,,256000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,15376348.000,15824325.000,14999401.000,20540273.000,19709310.000,18980639.000,20974996.000,19924405.000,20172674.000,20724731.000,16021637.000,15260266.000,14872945.000,13026864.000,10903680.000,20418607.000,20593847.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,15.840,14.420,14.480,11.770,11.380,11.290,10.940,10.910,10.540,10.280,10.280,10.230,10.230,9.610,9.930,6.260,6.080
SharePrice,,,,,,,,,,,,,,,2.650,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,15096000.000,,,,9444000.000,,,,108000.000,,,,15000.000,
ShortTermInvestments,,,,,,,,,,,,,,1023000.000,,0.000,0.000,0.000,
StockholdersEquity,191764000.000,208440000.000,255390000.000,260890000.000,258029000.000,-85612000.000,-130393000.000,-140991000.000,-127138000.000,-142246000.000,-170472000.000,-190213000.000,-223507000.000,-213313000.000,-21408000.000,-57519000.000,-24913000.000,-12334000.000,91300000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,191764000.000,208440000.000,255390000.000,260890000.000,258029000.000,-85612000.000,-130393000.000,-140991000.000,-127138000.000,-142246000.000,-170472000.000,-190213000.000,-223507000.000,-213313000.000,137799000.000,105750000.000,142476000.000,159259000.000,267200000.000
TemporaryEquityValueExcludingAdditionalPaidInCapital,,,,,,,,,,,,,,,159207000.000,163269000.000,167389000.000,171593000.000,175900000.000
TreasuryStockCommonShares,,,,,,,,,,,,,,,,,,9765982.000,10824088.000
TreasuryStockShares,,,14804.000,14804.000,1157725.000,,,,,,,,,,,,,4465919.000,4735993.000
TreasuryStockValue,,379000.000,379000.000,379000.000,13699000.000,50700000.000,50777000.000,50917000.000,50980000.000,51070000.000,51544000.000,51587000.000,52452000.000,52677000.000,53026000.000,54646000.000,54689000.000,55151000.000,57800000.000
UndistributedEarningsOfForeignSubsidiaries,,,,,,5000000.000,,,,6800000.000,,,,9000000.000,,,,11900000.000,
UnrecognizedTaxBenefits,,,,,,1302000.000,,,,1098000.000,,,,1242000.000,,,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,900000.000,,,,800000.000,,,,400000.000,,,,0.000,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,1300000.000,,,,1100000.000,,,,1200000.000,,,,300000.000,
