,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
EmployeeRelatedLiabilitiesCurrent,4053000.000,2417000.000,2922000.000,5331000.000,1494000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,58000.000,
FiniteLivedIntangibleAssetsGross,,,,5486000.000,
ForeignCurrencyContractAssetFairValueDisclosure,,0.000,0.000,,
Goodwill,128697000.000,128697000.000,128697000.000,134390000.000,134303000.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,21710000.000,
IntangibleAssetsNetExcludingGoodwill,8553000.000,8553000.000,8553000.000,27138000.000,26962000.000
InterestPayableCurrent,866000.000,629000.000,359000.000,394000.000,402000.000
InventoryGross,51593000.000,55637000.000,55548000.000,66385000.000,66274000.000
InventoryLIFOReserve,3617000.000,3881000.000,3804000.000,4200000.000,5388000.000
InventoryNet,47976000.000,51756000.000,51744000.000,62185000.000,60886000.000
InventoryValuationReserves,300000.000,800000.000,700000.000,,700000.000
InventoryWorkInProcessAndRawMaterials,1932000.000,2289000.000,2604000.000,2596000.000,2652000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,0.000,0.000,0.000,0.000,
Liabilities,320772000.000,235557000.000,226931000.000,250962000.000,253432000.000
LiabilitiesAndStockholdersEquity,241539000.000,246377000.000,244734000.000,285020000.000,289307000.000
LiabilitiesCurrent,18172000.000,24080000.000,15492000.000,41567000.000,53719000.000
LinesOfCreditCurrent,1018000.000,6621000.000,0.000,15034000.000,29550000.000
LongTermDebtCurrent,1650000.000,1650000.000,1650000.000,1650000.000,5850000.000
LongTermDebtNoncurrent,290480000.000,199435000.000,199488000.000,201541000.000,191996000.000
NotesPayableCurrent,,0.000,0.000,,
NotesReceivableNet,,0.000,0.000,,
OperatingLossCarryforwards,,,,34000000.000,
OtherAccruedLiabilitiesCurrent,4157000.000,5210000.000,4659000.000,7187000.000,6842000.000
OtherAssetsCurrent,9383000.000,9895000.000,9276000.000,11625000.000,13045000.000
OtherAssetsNoncurrent,3530000.000,701000.000,627000.000,209000.000,182000.000
OtherInventory,1417000.000,1315000.000,1343000.000,1232000.000,1157000.000
OtherLiabilitiesCurrent,,295000.000,,,
OtherLiabilitiesNoncurrent,,,,3024000.000,2916000.000
PercentageOfLIFOInventory,0.560,0.580,0.550,0.500,0.500
PostemploymentBenefitsLiabilityNoncurrent,4638000.000,4607000.000,4577000.000,4407000.000,4439000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,,,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000
PropertyPlantAndEquipmentGross,14768000.000,15173000.000,15558000.000,17528000.000,17896000.000
PropertyPlantAndEquipmentNet,5764000.000,5876000.000,5952000.000,7590000.000,7604000.000
ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,0.000,0.000,,,
RetainedEarningsAccumulatedDeficit,-88566000.000,-90852000.000,-84059000.000,-66972000.000,-65095000.000
StockholdersEquity,-79233000.000,10820000.000,17803000.000,34058000.000,35875000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-79233000.000,10820000.000,17803000.000,34058000.000,35875000.000
