,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,6000000.000,6000000.000,6000000.000,,,,,,,,,,,,
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,,352000000.000,352000000.000,352000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,233000000.000,233000000.000,233000000.000,1696000000.000,1768000000.000,1782000000.000,1782000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,424000000.000,427000000.000,427000000.000,3946000000.000,4195000000.000,4213000000.000,4213000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,354000000.000,357000000.000,357000000.000,3749000000.000,3950000000.000,3960000000.000,3960000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,10000000.000,10000000.000,11000000.000,219000000.000,241000000.000,241000000.000,241000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,30000000.000,30000000.000,30000000.000,92000000.000,100000000.000,101000000.000,101000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsMarketableSecurities,,1000000.000,1000000.000,,48000000.000,48000000.000,48000000.000,48000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,4000000.000,4000000.000,4000000.000,8000000.000,19000000.000,19000000.000,19000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,12000000.000,12000000.000,12000000.000,34000000.000,45000000.000,46000000.000,46000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,,7000000.000,7000000.000,7000000.000,-35000000.000,47000000.000,47000000.000,47000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccruedLiabilities,,2000000.000,2000000.000,2000000.000,-20000000.000,35000000.000,42000000.000,42000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesLongTermDebt,,,,0.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredIncomeTaxesAssetLiabilityNet,,,,,46000000.000,-67000000.000,-67000000.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredTaxLiabilitiesNoncurrent,,,,,,,,67000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,131000000.000,134000000.000,134000000.000,1810000000.000,1934000000.000,1930000000.000,1930000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,23000000.000,23000000.000,29000000.000,,,,29000000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,,1768000000.000,1782000000.000,1782000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,70000000.000,70000000.000,70000000.000,-197000000.000,245000000.000,253000000.000,253000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNoncurrentLiabilities,,57000000.000,57000000.000,57000000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentAssets,,,,0.000,23000000.000,23000000.000,29000000.000,29000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentLiabilities,,,,,-43000000.000,43000000.000,44000000.000,44000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,3000000.000,3000000.000,3000000.000,16000000.000,17000000.000,17000000.000,17000000.000,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,,,,,120000000.000,120000000.000,120000000.000,,,,120000000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,232000000.000,,,,14000000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,,,54000000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsMarketableSecurities,,,,,,,,,,,,0.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,,,,,,11000000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,,,,,,,,0.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,,,,,,,10000000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,,,,,,,,,,,22000000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,0.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialLiabilities,,,,,,,,,,,,0.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,85000000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,,,,,,,,,,0.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,36000000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther,,,,,,,,,,,,4000000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,,,,,,,,3000000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,39000000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,,,,,,,,,,196000000.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,1637000000.000,1797000000.000,2333000000.000,4146000000.000,1325000000.000,1362000000.000,1416000000.000,1617000000.000,1742000000.000,1645000000.000,1524000000.000,1657000000.000,2254000000.000,2364000000.000,2254000000.000,2545000000.000,1677000000.000,1976000000.000,2212000000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,,,30000000.000,,,,30000000.000,,,
CommonStockValue,0.000,0.000,,,,,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000
ContractualObligation,,,,,,,3423000000.000,3435000000.000,,,,3153000000.000,,,,3559000000.000,,,
ContractualObligationDueAfterFifthYear,,,,,,,,1157000000.000,,,,593000000.000,,,,1391000000.000,,,
ContractualObligationDueInFifthYear,,,,,,,126000000.000,84000000.000,,,,568000000.000,,,,60000000.000,,,
ContractualObligationDueInFourthYear,,,,,,,550000000.000,126000000.000,,,,87000000.000,,,,606000000.000,,,
ContractualObligationDueInNextTwelveMonths,,,,,,,,1289000000.000,,,,1136000000.000,,,,1127000000.000,,,
ContractualObligationDueInSecondYear,,,,,,,561000000.000,222000000.000,,,,619000000.000,,,,227000000.000,,,
ContractualObligationDueInThirdYear,,,,,,,206000000.000,557000000.000,,,,150000000.000,,,,148000000.000,,,
DebtInstrumentCarryingAmount,,,,,,,,1700000000.000,1700000000.000,1700000000.000,1700000000.000,1400000000.000,1400000000.000,1400000000.000,1600000000.000,1600000000.000,1600000000.000,1600000000.000,1600000000.000
DebtInstrumentFaceAmount,,,700000000.000,1200000000.000,1200000000.000,1200000000.000,1700000000.000,,,,,,,,,,,,
DebtInstrumentFairValue,686000000.000,699000000.000,707000000.000,1220000000.000,1230000000.000,1240000000.000,1760000000.000,1750000000.000,1740000000.000,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,3000000.000,3000000.000,2000000.000,4000000.000,4000000.000,4000000.000,7000000.000,7000000.000,6000000.000,6000000.000,6000000.000,6000000.000,5000000.000,5000000.000,7000000.000,7000000.000,7000000.000,6000000.000,6000000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,,,90000000.000,,,,49000000.000,,,
DeferredRentCreditNoncurrent,41000000.000,45000000.000,46000000.000,48000000.000,50000000.000,55000000.000,54000000.000,54000000.000,52000000.000,50000000.000,48000000.000,46000000.000,43000000.000,43000000.000,41000000.000,38000000.000,34000000.000,30000000.000,27000000.000
DeferredRevenueCurrent,46000000.000,37000000.000,28000000.000,21000000.000,13000000.000,9000000.000,16000000.000,22000000.000,23000000.000,20000000.000,22000000.000,21000000.000,41000000.000,39000000.000,39000000.000,36000000.000,37000000.000,36000000.000,41000000.000
DeferredRevenueNoncurrent,,,,,,,47000000.000,47000000.000,44000000.000,40000000.000,36000000.000,33000000.000,128000000.000,120000000.000,113000000.000,105000000.000,98000000.000,91000000.000,83000000.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,2000000.000,,,,,,,,,,,,,,,
DeferredTaxAssetsCharitableContributionCarryforwards,,,,50000000.000,,,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,1673000000.000,,,,1226000000.000,,,,1433000000.000,,,,1556000000.000,,,
DeferredTaxAssetsLiabilitiesNet,-15000000.000,-58000000.000,-50000000.000,-62000000.000,60000000.000,59000000.000,-35000000.000,-29000000.000,-26000000.000,-16000000.000,-17000000.000,-24000000.000,-18000000.000,-17000000.000,-6000000.000,2000000.000,3000000.000,2000000.000,3000000.000
DeferredTaxAssetsNet,,,,42000000.000,,,,102000000.000,,,,66000000.000,,,,51000000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,259000000.000,,,,53000000.000,,,,78000000.000,,,,100000000.000,,,
DeferredTaxAssetsOther,,,,,,,,,,,,55000000.000,,,,97000000.000,,,
DeferredTaxAssetsOtherTaxCarryforwards,,,,83000000.000,,,,51000000.000,,,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,,,,,1062000000.000,,,,1190000000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,56000000.000,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,966000000.000,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,108000000.000,,,,98000000.000,,,,63000000.000,,,,40000000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,66000000.000,,,,100000000.000,,,,98000000.000,,,,80000000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,1367000000.000,,,,1505000000.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,,,,,51000000.000,,,,,,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,,,,,,,,3000000.000,,,,,,,5000000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,104000000.000,,,,131000000.000,,,,87000000.000,,,,,,,
DeferredTaxLiabilitiesNoncurrent,34000000.000,78000000.000,71000000.000,80000000.000,79000000.000,83000000.000,56000000.000,45000000.000,42000000.000,34000000.000,35000000.000,35000000.000,29000000.000,28000000.000,25000000.000,17000000.000,17000000.000,17000000.000,17000000.000
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries,,,,,,,,,,,,4580000000.000,,,,4850000000.000,,,
EmployeeRelatedLiabilitiesCurrent,122000000.000,129000000.000,169000000.000,175000000.000,146000000.000,166000000.000,235000000.000,241000000.000,170000000.000,166000000.000,219000000.000,243000000.000,201000000.000,215000000.000,244000000.000,220000000.000,172000000.000,220000000.000,311000000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,1124000000.000,993000000.000,872000000.000,796000000.000,1041000000.000,905000000.000,701000000.000,599000000.000,767000000.000,674000000.000,591000000.000
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInForeignCountries,,,,105000000.000,,,,135000000.000,,,,,,,,,,,
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,,,,,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,381000000.000,380000000.000,399000000.000,419000000.000,457000000.000,542000000.000,612000000.000,690000000.000,746000000.000,628000000.000,685000000.000,744000000.000,799000000.000,840000000.000,776000000.000,814000000.000,647000000.000,687000000.000,713000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,800000000.000,807000000.000,620000000.000,620000000.000,368000000.000,368000000.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,231000000.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,171000000.000,81000000.000,,175000000.000,109000000.000,55000000.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,210000000.000,209000000.000,191000000.000,189000000.000,133000000.000,133000000.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,256000000.000,249000000.000,209000000.000,208000000.000,156000000.000,157000000.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,299000000.000,285000000.000,250000000.000,248000000.000,185000000.000,185000000.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,245000000.000,230000000.000,285000000.000,282000000.000,213000000.000,214000000.000,,,,,,,,
FiniteLivedIntangibleAssetsGross,716000000.000,852000000.000,842000000.000,842000000.000,2495000000.000,2556000000.000,2504000000.000,2496000000.000,2484000000.000,1792000000.000,1797000000.000,1888000000.000,1860000000.000,1812000000.000,1487000000.000,1478000000.000,1137000000.000,1149000000.000,1139000000.000
FiniteLivedIntangibleAssetsNet,346000000.000,488000000.000,427000000.000,400000000.000,2023000000.000,1981000000.000,1861000000.000,1786000000.000,1722000000.000,1164000000.000,1112000000.000,,,,,,490000000.000,,
Goodwill,1685000000.000,1820000000.000,1796000000.000,1787000000.000,3606000000.000,3708000000.000,3709000000.000,3726000000.000,3729000000.000,3731000000.000,3743000000.000,3793000000.000,3756000000.000,3769000000.000,3734000000.000,3710000000.000,3695000000.000,3717000000.000,3701000000.000
IncomeTaxExaminationInterestAccrued,,,,3000000.000,,,,5000000.000,,,,,,,,,,,
IncomeTaxExaminationPenaltiesAccrued,,,,11000000.000,,,,31000000.000,,,,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,,,,,2023000000.000,1981000000.000,1861000000.000,1786000000.000,1722000000.000,1164000000.000,1112000000.000,1144000000.000,1061000000.000,972000000.000,711000000.000,664000000.000,490000000.000,462000000.000,426000000.000
InventoryFinishedGoods,325000000.000,326000000.000,297000000.000,286000000.000,328000000.000,334000000.000,,,,,,,,,,,,,
InventoryFinishedGoodsNetOfReserves,,,,,,,328000000.000,340000000.000,318000000.000,358000000.000,330000000.000,323000000.000,282000000.000,347000000.000,342000000.000,351000000.000,357000000.000,384000000.000,339000000.000
InventoryNet,550000000.000,546000000.000,491000000.000,421000000.000,475000000.000,528000000.000,557000000.000,527000000.000,523000000.000,610000000.000,541000000.000,525000000.000,529000000.000,614000000.000,624000000.000,531000000.000,630000000.000,612000000.000,552000000.000
InventoryWorkInProcess,225000000.000,220000000.000,194000000.000,135000000.000,147000000.000,194000000.000,,,,,,,,,,,,,
InventoryWorkInProcessNetOfReserves,,,,,,,229000000.000,187000000.000,205000000.000,252000000.000,211000000.000,202000000.000,247000000.000,267000000.000,282000000.000,180000000.000,273000000.000,228000000.000,213000000.000
LiabilitiesAndStockholdersEquity,7736000000.000,7835000000.000,8296000000.000,9040000000.000,9573000000.000,9896000000.000,10880000000.000,11208000000.000,11400000000.000,11208000000.000,11345000000.000,11495000000.000,11907000000.000,11971000000.000,12215000000.000,12471000000.000,12062000000.000,12990000000.000,13235000000.000
LiabilitiesCurrent,1120000000.000,1054000000.000,1231000000.000,1099000000.000,1188000000.000,1294000000.000,1442000000.000,1682000000.000,1675000000.000,1662000000.000,1801000000.000,1496000000.000,1592000000.000,1598000000.000,1711000000.000,1550000000.000,1205000000.000,1546000000.000,1421000000.000
LineOfCredit,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
LineOfCreditFacilityAmountOutstanding,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
LineOfCreditFacilityInterestRateAtPeriodEnd,,,0.005,0.005,,,,,,,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,500000000.000,,500000000.000,500000000.000,500000000.000,,,,,,,,,,,,
LitigationReserveCurrent,,,50000000.000,28000000.000,69000000.000,,,,,,,,,,,,,,
LitigationReserveNoncurrent,,,36000000.000,48000000.000,94000000.000,,,,,,,,,,,,,,
LongTermDebtCurrent,,,,,,,,300000000.000,300000000.000,300000000.000,300000000.000,0.000,,,,,,,
LongTermDebtFairValue,,,,,,,,,,1690000000.000,1680000000.000,1370000000.000,1380000000.000,1390000000.000,1590000000.000,1610000000.000,1640000000.000,1580000000.000,1610000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,1076000000.000,,,,550000000.000,,,,1368000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,340000000.000,,,,36000000.000,,,,50000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,26000000.000,26000000.000,,,,526000000.000,,,,36000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,436000000.000,26000000.000,,,,26000000.000,,,,550000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,35000000.000,436000000.000,,,,26000000.000,,,,49000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,340000000.000,35000000.000,,,,435000000.000,,,,49000000.000,,,
LongTermDebtNoncurrent,697000000.000,697000000.000,698000000.000,1196000000.000,1196000000.000,1196000000.000,1693000000.000,1393000000.000,1394000000.000,1394000000.000,1394000000.000,1394000000.000,1395000000.000,1395000000.000,1593000000.000,1593000000.000,1593000000.000,1594000000.000,1594000000.000
LossContingencyAccrualCarryingValueCurrent,,,,,,75000000.000,72000000.000,68000000.000,70000000.000,,,,,,,,,,
LossContingencyAccrualCarryingValueNoncurrent,,,,,,52000000.000,55000000.000,58000000.000,58000000.000,,,,,,,,,,
LossContingencyEstimateOfPossibleLoss,,,,20000000.000,,,,,,,,,,,,,,,
LossContingencyRangeOfPossibleLossMaximum,,,,,,,,,20000000.000,,,,,,,,,,
MarketableSecuritiesCurrent,645000000.000,829000000.000,726000000.000,383000000.000,350000000.000,408000000.000,735000000.000,757000000.000,727000000.000,836000000.000,,,,,,,,,
MarketableSecuritiesNoncurrent,1649000000.000,1174000000.000,1184000000.000,676000000.000,388000000.000,414000000.000,1039000000.000,1348000000.000,1457000000.000,1696000000.000,,,,,,,,,
NoncurrentAssets,,,,,,,,,,,,183000000.000,,,,128000000.000,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,599000000.000,,,563000000.000,551000000.000,,,,556000000.000,,,,537000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,121000000.000,,,,144000000.000,,,,170000000.000,,,,197000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,69000000.000,,,77000000.000,55000000.000,,,,42000000.000,,,,24000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,76000000.000,,,84000000.000,77000000.000,,,,58000000.000,,,,56000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,90000000.000,,,99000000.000,85000000.000,,,,100000000.000,,,,95000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,120000000.000,,,132000000.000,109000000.000,,,,143000000.000,,,,142000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,123000000.000,,,,81000000.000,,,,43000000.000,,,,23000000.000,,,
OtherAccruedLiabilitiesCurrent,58000000.000,60000000.000,47000000.000,46000000.000,65000000.000,55000000.000,60000000.000,53000000.000,69000000.000,76000000.000,78000000.000,86000000.000,98000000.000,103000000.000,104000000.000,109000000.000,123000000.000,96000000.000,85000000.000
OtherAssetsNoncurrent,56000000.000,57000000.000,58000000.000,57000000.000,84000000.000,83000000.000,92000000.000,82000000.000,102000000.000,105000000.000,88000000.000,111000000.000,112000000.000,96000000.000,145000000.000,126000000.000,168000000.000,161000000.000,159000000.000
OtherCommitment,,,,,,,328000000.000,336000000.000,,,,274000000.000,,,,195000000.000,,,
OtherCommitmentDueAfterFifthYear,,,,,,,,0.000,,,,0.000,,,,0.000,,,
OtherCommitmentDueInFifthYear,,,,,,,,3000000.000,,,,0.000,,,,0.000,,,
OtherCommitmentDueInFourthYear,,,,,,,23000000.000,23000000.000,,,,3000000.000,,,,0.000,,,
OtherCommitmentDueInNextTwelveMonths,,,,,,,89000000.000,196000000.000,,,,206000000.000,,,,155000000.000,,,
OtherCommitmentDueInSecondYear,,,,,,,72000000.000,78000000.000,,,,41000000.000,,,,36000000.000,,,
OtherCommitmentDueInThirdYear,,,,,,,30000000.000,36000000.000,,,,24000000.000,,,,4000000.000,,,
