,2011-06-26,2011-09-25,2012-03-02,2012-03-25,2012-06-24,2012-09-23,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2015-12-27,2016-03-27
Assets,1191960000.000,1073438000.000,,1007167000.000,898578000.000,877780000.000,859809000.000,806335000.000,771467000.000,782886000.000,799493000.000,777447000.000,788043000.000,757576000.000,738666000.000,679437000.000,663174000.000,653087000.000,657870000.000,631166000.000
AssetsCurrent,580696000.000,513648000.000,,457351000.000,440682000.000,421423000.000,453097000.000,413342000.000,387972000.000,399582000.000,411185000.000,392462000.000,407605000.000,400656000.000,390602000.000,347035000.000,331276000.000,325259000.000,340932000.000,314004000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,6202000.000,5175000.000,3836000.000,29864000.000,21528000.000,0.000,0.000,0.000,,,,,,,,,
BankOverdrafts,613000.000,502000.000,,542000.000,462000.000,309000.000,568000.000,240000.000,0.000,0.000,0.000,,,42000.000,65000.000,95000.000,73000.000,97000.000,40000.000,91000.000
BuildingsAndImprovementsGross,,,,,,,56577000.000,,,,54470000.000,,,,51645000.000,,,,53323000.000,
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,17500000.000,,17500000.000,17500000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,16200000.000,10500000.000,,10500000.000,10500000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,2200000.000,2200000.000,,2200000.000,2200000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,7200000.000,7200000.000,,7100000.000,7100000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,39900000.000,50900000.000,,59700000.000,59700000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,9800000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,,,0.000,,,,0.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,22800000.000,17300000.000,,17100000.000,17100000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationTangibleAssets,,,,,,,0.000,,,,0.000,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,17500000.000,6300000.000,,6300000.000,6300000.000,,,,,,,,,,,,,,,
CapitalLeaseObligations,,,,,,,,,,,1365000.000,,,,249000.000,,,,601000.000,
CapitalLeaseObligationsNoncurrent,1815000.000,1139000.000,,641000.000,573000.000,554000.000,482000.000,414000.000,254000.000,217000.000,,170000.000,195000.000,164000.000,,216000.000,213000.000,289000.000,,619000.000
CapitalLeasedAssetsGross,,,,,,,2000000.000,,,,1400000.000,,,,1400000.000,,,,1800000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,544000.000,,,,1617000.000,,,,269000.000,,,,646000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,319000.000,,,,366000.000,,,,100000.000,,,,264000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,2000.000,,,,282000.000,,,,2000.000,,,,4000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,16000.000,,,,284000.000,,,,13000.000,,,,16000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,61000.000,,,,343000.000,,,,50000.000,,,,149000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,146000.000,,,,342000.000,,,,104000.000,,,,213000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,62000.000,,,,252000.000,,,,20000.000,,,,45000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,482000.000,,,,1365000.000,,,,249000.000,,,,601000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,1500000.000,,,,1200000.000,,,,1200000.000,,,,1200000.000,
CapitalizedComputerSoftwareGross,16800000.000,18600000.000,,22300000.000,22300000.000,22300000.000,22800000.000,22800000.000,22800000.000,22800000.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,183831000.000,105605000.000,,93304000.000,84265000.000,75124000.000,118829000.000,131079000.000,123125000.000,96196000.000,121573000.000,121163000.000,131426000.000,141509000.000,135537000.000,124205000.000,99104000.000,98050000.000,124289000.000,108900000.000
CommitmentsAndContingencies,,,,,,,0.000,,,,0.000,,0.000,,0.000,,,,,
CommonStockParOrStatedValuePerShare,0.100,0.100,,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,100000000.000,100000000.000,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,44131952.000,44195827.000,,44434255.000,44504789.000,44600006.000,44763404.000,44944529.000,45202617.000,45389813.000,45484524.000,45644492.000,45722893.000,45777029.000,45840171.000,45996605.000,46117768.000,46197226.000,46303849.000,46558024.000
CommonStockSharesOutstanding,,,,,,,,,,,,,,,41804259.000,41960693.000,42081856.000,41722379.000,41379002.000,41633177.000
CommonStockValue,4413000.000,4420000.000,,4443000.000,4450000.000,4460000.000,4476000.000,4494000.000,4520000.000,4539000.000,4548000.000,4564000.000,4572000.000,4578000.000,4584000.000,4600000.000,4612000.000,4620000.000,4630000.000,4656000.000
ConstructionInProgressGross,,,,,,,5724000.000,,,,1400000.000,,,,6922000.000,,,,1190000.000,
CustomerRefundLiabilityCurrent,,,,,,,15200000.000,14500000.000,13800000.000,12300000.000,11100000.000,13000000.000,11100000.000,11400000.000,12500000.000,10500000.000,13000000.000,11700000.000,10500000.000,12500000.000
DebtCurrent,26367000.000,21958000.000,,51703000.000,11817000.000,4360000.000,4367000.000,5936000.000,423000.000,33115000.000,435000.000,203000.000,162000.000,170000.000,236000.000,224000.000,186000.000,185000.000,279000.000,338000.000
DebtInstrumentFaceAmount,,,,,,,,,,,,200000000.000,200000000.000,200000000.000,,200000000.000,200000000.000,200000000.000,,200000000.000
DeferredFinanceCostsNoncurrentNet,,,,,,,2600000.000,,,,2100000.000,,,,1700000.000,,,,1300000.000,
DeferredRevenue,,,,,,,546000.000,,,,,,,,,,,,,
DeferredRevenueCurrent,29225000.000,23700000.000,,15089000.000,12155000.000,11545000.000,17035000.000,7957000.000,9345000.000,8440000.000,9011000.000,9608000.000,9965000.000,8415000.000,7663000.000,7208000.000,8337000.000,8051000.000,6262000.000,6194000.000
DeferredTaxAssetsDeferredIncome,,,,,,,,,,,988000.000,,,,1455000.000,,,,1745000.000,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,,,,21173000.000,,,,22986000.000,,,,23938000.000,,,,25252000.000,
DeferredTaxAssetsInventory,,,,,,,5390000.000,,,,4472000.000,,,,3821000.000,,,,3663000.000,
DeferredTaxAssetsLiabilitiesNet,60900000.000,12700000.000,,11700000.000,10700000.000,11300000.000,17930000.000,17400000.000,17400000.000,17800000.000,31469000.000,31500000.000,31300000.000,17000000.000,12754000.000,10700000.000,10400000.000,11300000.000,,8300000.000
DeferredTaxAssetsNet,,,,,,,29884000.000,,,,45208000.000,,,,29762000.000,,,,27448000.000,
DeferredTaxAssetsNetCurrent,20189000.000,8716000.000,,7820000.000,7637000.000,7776000.000,8930000.000,9087000.000,8938000.000,9047000.000,9108000.000,9084000.000,9049000.000,7422000.000,5557000.000,5310000.000,5334000.000,5173000.000,0.000,
DeferredTaxAssetsNetNoncurrent,53158000.000,22863000.000,,27713000.000,26714000.000,26946000.000,26843000.000,25929000.000,25742000.000,26190000.000,38131000.000,37981000.000,37727000.000,25890000.000,25284000.000,23088000.000,22901000.000,22692000.000,23336000.000,23844000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,65951000.000,,,,101396000.000,,,,88442000.000,,,,91100000.000,
DeferredTaxAssetsOther,,,,,,,11759000.000,,,,4847000.000,,,,4557000.000,,,,10472000.000,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,,,16600000.000,,,,50900000.000,,,,51500000.000,,,,58900000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,3630000.000,,,,2871000.000,,,,3278000.000,,,,2677000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,,,12874000.000,,,,13221000.000,,,,17967000.000,,,,13349000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,7506000.000,,,,8756000.000,,,,8861000.000,,,,7963000.000,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,,1753000.000,,,,1851000.000,,,,1623000.000,,,,1038000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,2733000.000,,,,2279000.000,,,,1093000.000,,,,939000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsRestructuringCharges,,,,,,,491000.000,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,,,,,1138000.000,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,104514000.000,,,,145508000.000,,,,148838000.000,,,,150154000.000,
DeferredTaxLiabilities,,,,,,,11954000.000,,,,13739000.000,,,,17008000.000,,,,19467000.000,
DeferredTaxLiabilitiesCurrent,,1800000.000,,4700000.000,4600000.000,4600000.000,,2300000.000,2300000.000,2500000.000,,2600000.000,2600000.000,2400000.000,,2600000.000,2700000.000,2300000.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,,,,8327000.000,,,,10756000.000,,,,10831000.000,,,,11232000.000,
DeferredTaxLiabilitiesNoncurrent,11784000.000,17108000.000,,19158000.000,19051000.000,18817000.000,15580000.000,15353000.000,15013000.000,15034000.000,13067000.000,12971000.000,12837000.000,13918000.000,15369000.000,15120000.000,15163000.000,14292000.000,15355000.000,15580000.000
DeferredTaxLiabilitiesOther,,,,,,,3081000.000,,,,2983000.000,,,,6177000.000,,,,,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,,,,,,,,,,,3000000.000,,,,5000000.000,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries,,,,,,,,,,,,,,,400000.000,,,,500000.000,
DefinedBenefitPensionPlanLiabilitiesNoncurrent,82036000.000,78167000.000,,79946000.000,75785000.000,78381000.000,95839000.000,92625000.000,93913000.000,97516000.000,99677000.000,99694000.000,98905000.000,91829000.000,108920000.000,96948000.000,99306000.000,99299000.000,86554000.000,87804000.000
DefinedBenefitPlanAccumulatedBenefitObligation,,,,,,,96774000.000,,,,101341000.000,,,,110204000.000,,,,88442000.000,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax,,,,,,,26598000.000,,,,26624000.000,,,,43139000.000,,,,25400000.000,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax,,,,,,,-26588000.000,,,,-26452000.000,,,,-42718000.000,,,,-24810000.000,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax,,,,,,,10000.000,,,,172000.000,,,,421000.000,,,,590000.000,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetTransitionAssetsObligationsBeforeTax,,,,,,,0.000,,,,,,,,,,,,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,,,,0.035,,,,0.035,,,,0.020,,,,0.025,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease,,,,,,,0.025,,,,0.025,,,,0.025,,,,0.025,
DefinedBenefitPlanBenefitObligation,,,,,,,102014000.000,,,,107029000.000,,,,116949000.000,,,,93349000.000,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,4800000.000,4500000.000,4700000.000,,5100000.000,5100000.000,5300000.000,,5400000.000,,,,,,,,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInNextFiscalYear,,,,,,,5200000.000,,,,5400000.000,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,,,,,,,26104000.000,,,,27408000.000,,,,24954000.000,,,,22183000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,,,,,,,4689000.000,,,,5014000.000,,,,4474000.000,,,,3995000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,,,,,,,5004000.000,,,,5276000.000,,,,4698000.000,,,,4244000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,,,,,,4864000.000,,,,5215000.000,,,,4655000.000,,,,4148000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,,,,,,,4844000.000,,,,5074000.000,,,,4581000.000,,,,4108000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,,,,,,,4753000.000,,,,5058000.000,,,,4455000.000,,,,4034000.000,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,,,1488000.000,,,,2339000.000,,,,3557000.000,,,,2801000.000,
DefinedBenefitPlanFundedStatusOfPlan,,,,,,,100526000.000,,,,104690000.000,,,,-113392000.000,,,,90548000.000,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation,,,,,,,96774000.000,,,,101341000.000,,,,110204000.000,,,,88442000.000,
DefinedBenefitPlanPlansWithBenefitObligationsInExcessOfPlanAssetsAggregateBenefitObligation,,,,,,,102014000.000,,,,107029000.000,,,,116949000.000,,,,93349000.000,
DefinedBenefitPlanPlansWithBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets,,,,,,,1488000.000,,,,2339000.000,,,,3557000.000,,,,2801000.000,
DerivativeAssets,52000.000,1429000.000,,578000.000,1049000.000,206000.000,193000.000,0.000,45000.000,0.000,0.000,4000.000,64000.000,374000.000,55000.000,322000.000,19000.000,14000.000,109000.000,43000.000
DerivativeLiabilities,724000.000,345000.000,,62000.000,40000.000,339000.000,208000.000,111000.000,30000.000,361000.000,18000.000,25000.000,87000.000,298000.000,23000.000,0.000,37000.000,69000.000,135000.000,629000.000
DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,,,,1527000.000,1217000.000,1525000.000,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayable,,,,515000.000,284000.000,372000.000,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccruedLiabilities,,,,827000.000,638000.000,284000.000,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationGoodwill,,,,370000.000,0.000,0.000,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationIntangibleAssetsNet,,,,1754000.000,1082000.000,312000.000,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationInventory,,,,1137000.000,1061000.000,1045000.000,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherAssets,,,,1396000.000,1797000.000,936000.000,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,,,,,,,,,,,,,,,,,,,200000.000,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,,,,51000.000,0.000,0.000,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherLiabilities,,,,3000.000,1000.000,1000.000,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,,,,18000.000,18000.000,18000.000,,,,,,,,,,,,,,
DividendsPayableCurrent,,,,,,,,,,,,,,,,21384000.000,,,,
EmployeeRelatedLiabilitiesCurrent,32413000.000,25999000.000,,28962000.000,27152000.000,29507000.000,28258000.000,27034000.000,20296000.000,22948000.000,24341000.000,25860000.000,22360000.000,25256000.000,27511000.000,20205000.000,19245000.000,21056000.000,22321000.000,20845000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,1400000.000,,,,2400000.000,,,,3300000.000,,,,2900000.000,
FiniteLivedComputerSoftwareGross,,,,,,,,,,,24039000.000,24039000.000,,,,,,,,
FiniteLivedCustomerListsGross,97812000.000,,,,,,81895000.000,,,,83063000.000,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,118771000.000,117993000.000,,119750000.000,118293000.000,123156000.000,126730000.000,126720000.000,129780000.000,134915000.000,149520000.000,152387000.000,154660000.000,151544000.000,150977000.000,145759000.000,150189000.000,152469000.000,153698000.000,157718000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,8764000.000,8810000.000,8799000.000,8800000.000,13755000.000,11283000.000,11398000.000,11383000.000,11350000.000,10794000.000,10780000.000,10778000.000,10507000.000,10479000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,6500000.000,4300000.000,2100000.000,,8400000.000,5800000.000,3000000.000,,8100000.000,5400000.000,2700000.000,,7800000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,6821000.000,6872000.000,6865000.000,6868000.000,3622000.000,3659000.000,3693000.000,3678000.000,3665000.000,2451000.000,2439000.000,2439000.000,1730000.000,1721000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,7857000.000,7893000.000,7885000.000,7888000.000,11909000.000,9433000.000,9557000.000,9545000.000,9530000.000,3447000.000,3435000.000,3435000.000,2498000.000,2480000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,8120000.000,8153000.000,8146000.000,8150000.000,12982000.000,10505000.000,10630000.000,10620000.000,10604000.000,9332000.000,9318000.000,9319000.000,3517000.000,3492000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,8276000.000,8314000.000,8307000.000,8311000.000,13392000.000,10919000.000,11045000.000,11033000.000,11015000.000,10405000.000,10390000.000,10391000.000,9416000.000,9389000.000
FiniteLivedIntangibleAssetsGross,199776000.000,189235000.000,,180535000.000,175629000.000,178601000.000,180169000.000,177408000.000,178456000.000,181942000.000,206310000.000,206303000.000,206118000.000,199210000.000,195405000.000,186227000.000,188261000.000,187730000.000,186757000.000,188473000.000
FiniteLivedTradeNamesGross,31745000.000,,,,,,30414000.000,,,,30256000.000,,,,,,,,,
ForeignCurrencyCashFlowHedgeGainLossToBeReclassifiedDuringNext12Months,1400000.000,200000.000,,1100000.000,1700000.000,900000.000,200000.000,100000.000,100000.000,,,,,,,,,,,
Goodwill,282662000.000,287334000.000,,289979000.000,218517000.000,222958000.000,182741000.000,179287000.000,180524000.000,184445000.000,185864000.000,185893000.000,185250000.000,177756000.000,173569000.000,164027000.000,166083000.000,165986000.000,164110000.000,165823000.000
GoodwillGross,431158000.000,430534000.000,,430679000.000,418085000.000,426207000.000,426601000.000,417213000.000,420028000.000,429437000.000,432451000.000,431512000.000,430560000.000,412776000.000,400837000.000,371544000.000,376607000.000,373924000.000,369326000.000,371039000.000
GoodwillImpairedAccumulatedImpairmentLoss,148496000.000,143200000.000,,140700000.000,199568000.000,203249000.000,243860000.000,237926000.000,239504000.000,244992000.000,246587000.000,245619000.000,245310000.000,235020000.000,227268000.000,207517000.000,210524000.000,207938000.000,205216000.000,205216000.000
IncomeTaxesReceivable,,17600000.000,,12600000.000,8800000.000,9300000.000,,2500000.000,4100000.000,4600000.000,,3200000.000,1800000.000,1900000.000,,3400000.000,6900000.000,,,
IndefiniteLivedTradeNames,22140000.000,,,,,,21511000.000,,,,21376000.000,,,,20512000.000,,,,14718000.000,
InventoryFinishedGoodsNetOfReserves,99323000.000,105144000.000,,102247000.000,90479000.000,83951000.000,58898000.000,59997000.000,64361000.000,72223000.000,62580000.000,72668000.000,75615000.000,73320000.000,67511000.000,73630000.000,69940000.000,70812000.000,62104000.000,68704000.000
InventoryNet,134115000.000,144958000.000,,133820000.000,120847000.000,110051000.000,82154000.000,83854000.000,84002000.000,94961000.000,83521000.000,94821000.000,100081000.000,99544000.000,91860000.000,95579000.000,92462000.000,92729000.000,82126000.000,90591000.000
InventoryRawMaterialsNetOfReserves,27587000.000,30170000.000,,24059000.000,23602000.000,19200000.000,16702000.000,17585000.000,15682000.000,19152000.000,18040000.000,18325000.000,20413000.000,22468000.000,21085000.000,18210000.000,19341000.000,18817000.000,17313000.000,18672000.000
InventoryWorkInProcessNetOfReserves,7205000.000,9644000.000,,7514000.000,6766000.000,6900000.000,6554000.000,6272000.000,3959000.000,3586000.000,2901000.000,3828000.000,4053000.000,3756000.000,3264000.000,3739000.000,3181000.000,3100000.000,2709000.000,3215000.000
Land,,,,,,,8894000.000,,,,7529000.000,,,,6657000.000,,,,6576000.000,
LeaseholdImprovementsGross,,,,,,,15218000.000,,,,15329000.000,,,,13836000.000,,,,13109000.000,
Liabilities,579319000.000,517148000.000,,483105000.000,478083000.000,455653000.000,482263000.000,435721000.000,411507000.000,409165000.000,453168000.000,429842000.000,427240000.000,409377000.000,410735000.000,383630000.000,369108000.000,377661000.000,383078000.000,385806000.000
LiabilitiesAndStockholdersEquity,1191960000.000,1073438000.000,,1007167000.000,898578000.000,877780000.000,859809000.000,806335000.000,771467000.000,782886000.000,799493000.000,777447000.000,788043000.000,757576000.000,738666000.000,679437000.000,663174000.000,653087000.000,657870000.000,631166000.000
LiabilitiesCurrent,307341000.000,254335000.000,,254251000.000,223993000.000,214469000.000,225383000.000,187032000.000,174116000.000,207262000.000,177733000.000,161177000.000,159391000.000,153578000.000,158051000.000,147133000.000,129462000.000,144587000.000,175322000.000,175128000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,1940000.000,1592000.000,1078000.000,9688000.000,8741000.000,0.000,0.000,0.000,,,,,,,,,
LineOfCreditFacilityCurrentBorrowingCapacity,,,,,,75000000.000,,75000000.000,75000000.000,,,,,,,,,,,
LinesOfCreditCurrent,1866000.000,1960000.000,,,,,,,,,,,,,,,,,,
LoansPayableCurrent,5307000.000,4669000.000,,10775000.000,2558000.000,2436000.000,2272000.000,4417000.000,0.000,0.000,0.000,,,,,,,,,
LongLivedAssetsHeldForSaleGainLossOnSale,,,,,,800000.000,,,,,,,,,,,,,,
LongTermDebt,148355000.000,139118000.000,,124972000.000,126272000.000,111872000.000,109559000.000,107407000.000,96180000.000,89240000.000,91622000.000,85371000.000,85343000.000,85300000.000,65332000.000,65362000.000,65332000.000,65386000.000,70601000.000,70710000.000
LongTermDebtCurrent,1651000.000,968000.000,,31101000.000,534000.000,537000.000,638000.000,510000.000,423000.000,33115000.000,435000.000,203000.000,162000.000,170000.000,171000.000,224000.000,186000.000,185000.000,239000.000,338000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,351000.000,,,,163000.000,,,,83000.000,,,,0.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,22038000.000,,,,90000000.000,,,,0.000,,,,0.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,22084000.000,,,,0.000,,,,65000000.000,,,,0.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,22262000.000,,,,3000.000,,,,0.000,,,,70000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,42342000.000,,,,91000.000,,,,0.000,,,,0.000,
LongTermDebtNoncurrent,146704000.000,138150000.000,,93871000.000,125738000.000,111335000.000,108921000.000,106897000.000,95757000.000,56125000.000,91187000.000,85168000.000,85181000.000,85130000.000,65161000.000,65138000.000,65146000.000,65201000.000,70362000.000,70372000.000
LongtermDebtWeightedAverageInterestRate,,,,,,,0.059,,,,0.022,,,,0.015,,,,0.019,
MachineryAndEquipmentGross,,,,,,,172398000.000,,,,141393000.000,,,,138432000.000,,,,140936000.000,
MinorityInterest,1273000.000,1321000.000,,959000.000,935000.000,870000.000,688000.000,463000.000,0.000,0.000,0.000,,,,,,,,,
