,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
PrepaidExpenseAndOtherAssetsCurrent,187000.000,469000.000,287000.000,242000.000,218000.000,443000.000,221000.000,392000.000,257000.000
PrepaidExpenseAndOtherAssetsNoncurrent,57000.000,49000.000,47000.000,63000.000,,,,,
PropertyPlantAndEquipmentGross,1108000.000,1157000.000,1159000.000,1194000.000,,,,1323000.000,
PropertyPlantAndEquipmentNet,792000.000,803000.000,784000.000,775000.000,743000.000,741000.000,772000.000,727000.000,689000.000
RetainedEarningsAccumulatedDeficit,-41979000.000,-47298000.000,-52198000.000,-55547000.000,-59312000.000,-63195000.000,-67454000.000,-71304000.000,-75895000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,90000.000,92000.000,90000.000,90000.000,318983.000,339484.000,341482.000,339732.000,567550.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,10.000,9.970,10.000,10.000,9.930,9.850,9.820,9.810,9.860
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,1022500.000,1079250.000,1083333.000,1084583.000,1075000.000,1067000.000,1053750.000,1050000.000,1050000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,9.860,9.810,9.760,9.730,9.740,9.740,9.760,9.770,9.770
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,9.870,9.800,9.760,9.730,9.740,9.760,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,910184.000,972000.000,988636.000,1001134.000,1005243.000,1030371.000,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,,,,712268.000,710268.000,482450.000
ShortTermInvestments,,,,0.000,,,,0.000,
StockholdersEquity,33992000.000,29370000.000,24904000.000,22025000.000,18676000.000,15335000.000,11657000.000,8439000.000,14848000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,33992000.000,29370000.000,24904000.000,22025000.000,18676000.000,15335000.000,11657000.000,8439000.000,14848000.000
TaxesPayableCurrent,,,,44000.000,,,,52000.000,
UnrecognizedTaxBenefits,,,,0.000,,,,0.000,
