,2011-09-09,2011-12-30,2012-03-23,2012-06-15,2012-09-07,2012-12-28,2013-03-22,2013-06-14,2013-09-06,2014-01-03,2014-03-28,2014-06-20,2014-09-12,2015-01-02,2015-03-27,2015-06-19,2015-09-11,2016-01-01,2016-03-25,2016-06-17,2016-09-09,2016-12-30
CommonStockSharesAuthorized,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,,33845700.000,34221695.000,34334887.000,34415985.000,35026533.000,35326993.000,35369314.000,35394854.000,35637765.000,35827949.000,35878433.000,35961779.000,36089513.000,36333814.000,36346990.000,36355412.000,36393800.000,36564810.000,36620686.000,36626327.000,36633868.000
CommonStockSharesOutstanding,,33845700.000,34221695.000,34334887.000,34415985.000,35026533.000,35326993.000,35369314.000,35394854.000,35132742.000,34588785.000,33703209.000,32998759.000,32092788.000,31731556.000,31532539.000,31061349.000,29549544.000,28393572.000,26980213.000,26991592.000,26990306.000
CommonStockValue,,,,,,,,,0.000,,,0.000,0.000,0.000,363000.000,363000.000,363000.000,364000.000,366000.000,366000.000,366000.000,366000.000
ConstructionInProgressGross,,,,6000000.000,,9000000.000,,,,11000000.000,,,,12000000.000,,,,26469000.000,,,,27493000.000
CustomerAdvancesAndDeposits,56000000.000,46000000.000,42000000.000,44000000.000,43000000.000,42000000.000,47000000.000,46000000.000,44000000.000,48000000.000,53000000.000,55000000.000,55000000.000,60000000.000,63439000.000,64148000.000,66436000.000,69064000.000,77141000.000,80876000.000,86130000.000,55542000.000
DebtAndCapitalLeaseObligations,833000000.000,850000000.000,774000000.000,714000000.000,793000000.000,678000000.000,686000000.000,647000000.000,751000000.000,678000000.000,597000000.000,570000000.000,538000000.000,711000000.000,,,,,,,,
DeferredCompensationLiabilityCurrentAndNoncurrent,63000000.000,47000000.000,47000000.000,45000000.000,45000000.000,45000000.000,37000000.000,37000000.000,37000000.000,37000000.000,38000000.000,39000000.000,40000000.000,42000000.000,44598000.000,46534000.000,48468000.000,51031000.000,55437000.000,57567000.000,59877000.000,62874000.000
DeferredIncomeTaxLiabilities,,78000000.000,70000000.000,61000000.000,67000000.000,43000000.000,42000000.000,41000000.000,66000000.000,213000000.000,,,,246000000.000,,,,265197000.000,,,,335178000.000
DeferredRevenue,48000000.000,29000000.000,27000000.000,35000000.000,49000000.000,32000000.000,21000000.000,21000000.000,19000000.000,19000000.000,16000000.000,19000000.000,23000000.000,39000000.000,27018000.000,32845000.000,44499000.000,35276000.000,28562000.000,30600000.000,47000000.000,95495000.000
DeferredTaxAssetsDeferredIncome,,,,,,-1000000.000,,,,,,,,,,,,,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,38000000.000,,,,35000000.000,,,,29000000.000,,,,34692000.000,,,,31464000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,-43000000.000,,,,,,,,,,,,,,,,
DeferredTaxAssetsNet,403000000.000,,,,,128000000.000,,,,153000000.000,,,,167000000.000,,,,160813000.000,,,,192954000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,35000000.000,,,,50000000.000,,,,44000000.000,,,,45481000.000,,,,49205000.000
DeferredTaxAssetsOther,,,,,,26000000.000,,,,28000000.000,,,,39000000.000,,,,46476000.000,,,,52263000.000
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,,,,,,,,,,,,,,,21345000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,,,,,,,,,,,,,,34151000.000,,,,38677000.000
DeferredTaxAssetsValuationAllowance,,,,,,49000000.000,,,,57000000.000,,,,50000000.000,,,,46300000.000,,,,47839000.000
DeferredTaxLiabilities,,,,,,171000000.000,,,,60000000.000,61000000.000,58000000.000,93000000.000,79000000.000,87494000.000,96748000.000,94544000.000,104384000.000,114765000.000,126093000.000,132735000.000,149168000.000
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,,,,,55000000.000,,,,28000000.000,,,,24000000.000,,,,25671000.000,,,,24986000.000
DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,,,,,,,,,,-26000000.000,,,,-35000000.000,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,13000000.000,,,,20000000.000,,,,9000000.000,,,,7246000.000,,,,15560000.000
DividendsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,,7914000.000,7786000.000,8898000.000,,,8127000.000,9480000.000
EmployeeRelatedLiabilitiesCurrentAndNoncurrent,71000000.000,55000000.000,52000000.000,59000000.000,72000000.000,82000000.000,66000000.000,74000000.000,80000000.000,82000000.000,66000000.000,67000000.000,77000000.000,93000000.000,73347000.000,74582000.000,87871000.000,104331000.000,75749000.000,75309000.000,81720000.000,95516000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,20000000.000,16000000.000,14000000.000,22000000.000,19000000.000,16000000.000,13000000.000,22000000.000,19000000.000,16000000.000,12000000.000,23400000.000,20300000.000,17200000.000,13300000.000,25900000.000,22500000.000,18800000.000,13453000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,
EquityMethodInvestments,,,,,,,,,,,,,,,,,,920000.000,,,,
FinancingReceivableRecordedInvestmentCurrent,,,,1113000000.000,1098000000.000,1086000000.000,1047000000.000,1019000000.000,1009000000.000,993000000.000,962000000.000,950000000.000,942000000.000,938000000.000,912653000.000,904556000.000,914236000.000,938035000.000,926350000.000,927373000.000,957621000.000,1007947000.000
FinancingReceivableRecordedInvestmentNonaccrualStatus,,,,97000000.000,93000000.000,84000000.000,83000000.000,83000000.000,78000000.000,77000000.000,76000000.000,74000000.000,69000000.000,67000000.000,64586000.000,62826000.000,58487000.000,54741000.000,56826000.000,58929000.000,51703000.000,50479000.000
FinancingReceivableRecordedInvestmentPastDue,,,,127000000.000,123000000.000,117000000.000,113000000.000,111000000.000,106000000.000,111000000.000,106000000.000,99000000.000,94000000.000,98000000.000,90431000.000,86864000.000,81413000.000,85835000.000,86944000.000,83221000.000,75570000.000,74727000.000
FixturesAndEquipmentGross,,,,,,58000000.000,,,,56000000.000,,,,48000000.000,,,,55326000.000,,,,51053000.000
InventoryFinishedGoods,,,,471000000.000,440000000.000,484000000.000,454000000.000,425000000.000,390000000.000,369000000.000,379000000.000,446000000.000,446000000.000,413000000.000,361237000.000,335329000.000,351850000.000,,,,,
InventoryNet,1014000000.000,959000000.000,932000000.000,,,,,,,,,,,,,,,,,,,
InventoryRealEstateTimeshareAvailableForSale,,,,,,,,,,,,,,,,,,332888000.000,317856000.000,296452000.000,319661000.000,337949000.000
InventoryWorkInProcess,,,,119000000.000,164000000.000,120000000.000,145000000.000,168000000.000,193000000.000,151000000.000,124000000.000,40000000.000,0.000,,,,,,29961000.000,76628000.000,66545000.000,39486000.000
Land,,,,,,145000000.000,,,,144000000.000,,,,64000000.000,,,,87751000.000,,,,54975000.000
LandAndLandImprovements,,,,150000000.000,,,,,,,,,,,,,,,,,,
LettersOfCreditOutstandingAmount,,,,5000000.000,5000000.000,6000000.000,6000000.000,4000000.000,4000000.000,1000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3300000.000,3300000.000,3300000.000,3300000.000,3300000.000,3300000.000,3300000.000,3300000.000
Liabilities,1517000000.000,1712000000.000,1573000000.000,1493000000.000,1594000000.000,1453000000.000,1401000000.000,1321000000.000,1442000000.000,1423000000.000,1331000000.000,1236000000.000,1217000000.000,1460000000.000,1346363000.000,1262588000.000,1491056000.000,1418759000.000,1411759000.000,1406806000.000,1517896000.000,1483600000.000
LiabilitiesAndStockholdersEquity,3165000000.000,2846000000.000,2721000000.000,2647000000.000,2746000000.000,2604000000.000,2569000000.000,2511000000.000,2660000000.000,2632000000.000,2519000000.000,2410000000.000,2347000000.000,2540000000.000,2388869000.000,2323212000.000,2527027000.000,2395026000.000,2330785000.000,2253554000.000,2386170000.000,2391419000.000
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,,,,,,,,,,,,,,,200000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,159000000.000,288000000.000,176000000.000,169000000.000,163000000.000,283000000.000,209000000.000,203000000.000,198000000.000,197000000.000,262000000.000,250354000.000,240576000.000,351340000.000,264118000.000,242203000.000,244262000.000,393777000.000,295377000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,63000000.000,39000000.000,104000000.000,,,,112000000.000,,,,116000000.000,,,,95066000.000,,,,101818000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,85000000.000,106000000.000,78000000.000,72000000.000,69000000.000,84000000.000,58000000.000,55000000.000,55000000.000,54000000.000,72000000.000,68446000.000,66558000.000,81745000.000,74848000.000,72688000.000,69795000.000,87237000.000,82261000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,104000000.000,118000000.000,103000000.000,96000000.000,93000000.000,113000000.000,77000000.000,70000000.000,67000000.000,64000000.000,72000000.000,68420000.000,66807000.000,93137000.000,77571000.000,75392000.000,117439000.000,88459000.000,83521000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,108000000.000,122000000.000,111000000.000,178000000.000,172000000.000,117000000.000,109000000.000,95000000.000,95000000.000,92000000.000,80000000.000,72922000.000,71216000.000,106651000.000,85947000.000,137172000.000,162068000.000,95984000.000,84992000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,195000000.000,120000000.000,106000000.000,98000000.000,96000000.000,116000000.000,113000000.000,99000000.000,101000000.000,97000000.000,109000000.000,95016000.000,75543000.000,111908000.000,90550000.000,91944000.000,97933000.000,114636000.000,98448000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,73000000.000,54000000.000,38000000.000,,75000000.000,54000000.000,34000000.000,,77448000.000,47373000.000,35386000.000,,79932000.000,54755000.000,35057000.000,
LossContingencyAccrualCarryingValueCurrent,,,,,,,,,,,,,,,2900000.000,2900000.000,900000.000,300000.000,,,,
MinorityInterest,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
NotesReceivableNet,1178000000.000,1149000000.000,1110000000.000,1076000000.000,1065000000.000,1056000000.000,1016000000.000,988000000.000,978000000.000,970000000.000,936000000.000,920000000.000,912000000.000,917000000.000,888193000.000,878858000.000,887456000.000,920631000.000,908587000.000,903747000.000,927348000.000,972311000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,97000000.000,,,,95000000.000,,,,78000000.000,,,,67832000.000,,,,82065000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,10000000.000,,,,11000000.000,,,,14000000.000,,,,14315000.000,,,,16638000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,7000000.000,,,,7000000.000,,,,7000000.000,,,,7013000.000,,,,6909000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,7000000.000,,,,8000000.000,,,,8000000.000,,,,7148000.000,,,,9532000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,9000000.000,,,,8000000.000,,,,11000000.000,,,,9223000.000,,,,10637000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,9000000.000,,,,11000000.000,,,,12000000.000,,,,12556000.000,,,,13691000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,55000000.000,,,,50000000.000,,,,26000000.000,,,,17577000.000,,,,24658000.000
OtherAssets,94000000.000,157000000.000,151000000.000,133000000.000,107000000.000,135000000.000,148000000.000,133000000.000,103000000.000,143000000.000,141000000.000,116000000.000,100000000.000,136000000.000,138666000.000,117924000.000,98827000.000,135987000.000,191207000.000,109960000.000,102664000.000,128935000.000
OtherLiabilities,82000000.000,76000000.000,96000000.000,93000000.000,80000000.000,38000000.000,59000000.000,48000000.000,36000000.000,31000000.000,57000000.000,45000000.000,33000000.000,27000000.000,59960000.000,50053000.000,38239000.000,32945000.000,72582000.000,56248000.000,43106000.000,15873000.000
PreferredStockParOrStatedValuePerShare,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
PreferredStockSharesIssued,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,,,0.000,,,0.000,0.000,,,,,,,,0.000,0.000
PropertyPlantAndEquipmentGross,,,,656000000.000,,604000000.000,,,,596000000.000,,,,473000000.000,,,,614610000.000,,,,526786000.000
PropertyPlantAndEquipmentNet,291000000.000,285000000.000,282000000.000,275000000.000,272000000.000,261000000.000,256000000.000,252000000.000,250000000.000,254000000.000,229000000.000,215000000.000,212000000.000,147000000.000,188431000.000,188714000.000,247317000.000,288803000.000,222516000.000,228848000.000,214445000.000,202802000.000
RealEstateInventoryCapitalizedInterestCosts,,,,,,,,,,,,,,,,,,100000.000,,,,1300000.000
RestrictedCashAndCashEquivalents,65000000.000,81000000.000,59000000.000,72000000.000,72000000.000,68000000.000,46000000.000,64000000.000,65000000.000,86000000.000,74000000.000,42000000.000,65000000.000,110000000.000,62016000.000,65559000.000,121752000.000,71451000.000,55252000.000,68340000.000,117839000.000,66000000.000
RetainedEarningsAccumulatedDeficit,,-2000000.000,7000000.000,15000000.000,21000000.000,14000000.000,32000000.000,51000000.000,76000000.000,82000000.000,101000000.000,137000000.000,162000000.000,155000000.000,179705000.000,205828000.000,219593000.000,243781000.000,259499000.000,287333000.000,306024000.000,346341000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,,,,,,,,,,,,15000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,4000000.000,,,,2000000.000,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,,,,,,,,,,,,15000.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,4000000.000,,,,2000000.000,,,,,,,,,,,,
SharesSubjectToMandatoryRedemptionSettlementTermsAmount,,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,,,,,,,,
SignificantAcquisitionsAndDisposalsAcquisitionCostsOrSaleProceeds,,,,,,34000000.000,,,,,,,,,,,,,,,,
SignificantAcquisitionsAndDisposalsGainLossOnSaleOrDisposalPretax,,,,,,8000000.000,,,,,2000000.000,,,,,,,,,,,
StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased,,,,,,,,,,3000000.000,2300000.000,1300000.000,,3000000.000,2300000.000,2100000.000,1600000.000,2045917.000,2700000.000,,,1200000.000
StockholdersEquity,1648000000.000,1134000000.000,1148000000.000,1154000000.000,1152000000.000,1151000000.000,1168000000.000,1190000000.000,1218000000.000,1209000000.000,1188000000.000,1174000000.000,1130000000.000,1080000000.000,1042506000.000,1060624000.000,1035971000.000,976267000.000,919026000.000,846748000.000,868274000.000,907819000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1648000000.000,1134000000.000,1148000000.000,1154000000.000,1152000000.000,1151000000.000,1168000000.000,1190000000.000,1218000000.000,1209000000.000,1188000000.000,1174000000.000,1130000000.000,1080000000.000,1042506000.000,1060624000.000,1035971000.000,976267000.000,919026000.000,846748000.000,868274000.000,907819000.000
TimeSharingTransactionsAllowanceForUncollectibleAccounts,,,,164000000.000,156000000.000,147000000.000,144000000.000,142000000.000,137000000.000,134000000.000,132000000.000,129000000.000,124000000.000,119000000.000,114891000.000,112562000.000,108193000.000,103239000.000,104707000.000,106847000.000,105843000.000,110363000.000
TimeSharingTransactionsMaturitiesOfNotesReceivableFutureYears,,,,403000000.000,418000000.000,339000000.000,354000000.000,358000000.000,382000000.000,314000000.000,322000000.000,336000000.000,354000000.000,313000000.000,321754000.000,337219000.000,372408000.000,342786000.000,356093000.000,380201000.000,422994000.000,390916000.000
TimeSharingTransactionsMaturitiesOfNotesReceivableNet,,,,1076000000.000,1065000000.000,1056000000.000,1016000000.000,988000000.000,978000000.000,970000000.000,936000000.000,920000000.000,912000000.000,917000000.000,888193000.000,878858000.000,887456000.000,920631000.000,908587000.000,903747000.000,927348000.000,972311000.000
TimeSharingTransactionsMaturitiesOfNotesReceivableYearFive,,,,130000000.000,133000000.000,118000000.000,117000000.000,116000000.000,117000000.000,97000000.000,97000000.000,97000000.000,98000000.000,88000000.000,87957000.000,88426000.000,91301000.000,92212000.000,92417000.000,94371000.000,98645000.000,100605000.000
TimeSharingTransactionsMaturitiesOfNotesReceivableYearFour,,,,139000000.000,143000000.000,132000000.000,131000000.000,128000000.000,130000000.000,118000000.000,117000000.000,119000000.000,119000000.000,101000000.000,101394000.000,100875000.000,103823000.000,96407000.000,96257000.000,98692000.000,103031000.000,105231000.000
TimeSharingTransactionsMaturitiesOfNotesReceivableYearOne,,,,104000000.000,64000000.000,174000000.000,128000000.000,102000000.000,62000000.000,167000000.000,127000000.000,94000000.000,64000000.000,159000000.000,121324000.000,97300000.000,59955000.000,152932000.000,129110000.000,86525000.000,50308000.000,144197000.000
TimeSharingTransactionsMaturitiesOfNotesReceivableYearThree,,,,148000000.000,150000000.000,143000000.000,139000000.000,138000000.000,139000000.000,132000000.000,131000000.000,131000000.000,133000000.000,122000000.000,121748000.000,120987000.000,123261000.000,109126000.000,108574000.000,112254000.000,116317000.000,109607000.000
TimeSharingTransactionsMaturitiesOfNotesReceivableYearTwo,,,,152000000.000,157000000.000,150000000.000,147000000.000,146000000.000,148000000.000,142000000.000,142000000.000,143000000.000,144000000.000,134000000.000,134016000.000,134051000.000,136708000.000,127168000.000,126136000.000,131704000.000,136053000.000,121755000.000
TreasuryStockShares,,,,,,,,,,505023.000,1239164.000,2175224.000,2963020.000,3996725.000,4602258.000,4814451.000,5294063.000,6844256.000,8171238.000,9640473.000,9634735.000,9643562.000
TreasuryStockValue,,,,,,,,,,26000000.000,63000000.000,115000000.000,161000000.000,229000000.000,277629000.000,295466000.000,335339000.000,429990000.000,503218000.000,593052000.000,592700000.000,606631000.000
UnrecognizedTaxBenefits,,,,,,,,,,,,,,1000000.000,,,,2378000.000,,,,1461000.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,2000000.000,1000000.000,,,,,,,,,1000000.000,1400000.000,1500000.000,1500000.000,2400000.000,2400000.000,2000000.000,1700000.000,1500000.000
VariableInterestEntityConsolidatedCarryingAmountAssets,,,,827000000.000,886000000.000,763000000.000,776000000.000,746000000.000,830000000.000,758000000.000,673000000.000,646000000.000,619000000.000,791000000.000,708853000.000,587604000.000,802363000.000,700956000.000,710183000.000,722692000.000,823322000.000,
VariableInterestEntityConsolidatedCarryingAmountLiabilities,,,,714000000.000,793000000.000,675000000.000,683000000.000,645000000.000,749000000.000,675000000.000,594000000.000,566000000.000,536000000.000,709000000.000,629772000.000,566233000.000,778283000.000,685273000.000,688315000.000,693246000.000,808077000.000,
