,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DueFromRelatedPartiesCurrent,,15243000.000,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,13417000.000,6482000.000,10886000.000,18156000.000,10433000.000,7793000.000,10222000.000,10866000.000,7824000.000,9020000.000,11887000.000,14021000.000,9131000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,96904000.000,,,,78027000.000,,,,74107000.000,
FairValueAssetsLevel1ToLevel2TransfersAmount,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FairValueAssetsLevel2ToLevel1TransfersAmount,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FairValueLiabilitiesLevel1ToLevel2TransfersAmount,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FairValueLiabilitiesLevel2ToLevel1TransfersAmount,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncentiveToLessee,,,,1400000.000,,,,1200000.000,,,,900000.000,
InventoryFinishedGoodsNetOfReserves,4792000.000,5614000.000,7490000.000,5571000.000,5586000.000,5239000.000,4827000.000,3136000.000,2378000.000,2161000.000,4351000.000,3526000.000,3144000.000
InventoryNet,11014000.000,14756000.000,15129000.000,12546000.000,12337000.000,12553000.000,12141000.000,10005000.000,9406000.000,9810000.000,12480000.000,12220000.000,13215000.000
InventoryRawMaterialsNetOfReserves,3997000.000,6864000.000,6827000.000,6830000.000,6751000.000,7314000.000,7314000.000,6869000.000,5270000.000,5811000.000,7292000.000,6067000.000,7443000.000
InventoryWorkInProcessNetOfReserves,2225000.000,2278000.000,812000.000,145000.000,0.000,0.000,0.000,0.000,1758000.000,1838000.000,837000.000,2627000.000,2628000.000
LiabilitiesAndStockholdersEquity,26167000.000,430588000.000,381705000.000,337771000.000,324901000.000,289479000.000,257506000.000,300116000.000,293125000.000,374488000.000,356289000.000,639254000.000,588039000.000
LiabilitiesCurrent,38544000.000,40111000.000,35828000.000,41256000.000,28852000.000,24477000.000,27430000.000,49470000.000,46401000.000,44657000.000,45410000.000,49268000.000,48984000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,21678000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,6121000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,2758000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,6494000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,6305000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,0.000,
OtherAccruedLiabilitiesCurrent,9890000.000,13869000.000,9435000.000,7871000.000,,,,4947000.000,4725000.000,4913000.000,4095000.000,8298000.000,8049000.000
OtherAssetsNoncurrent,,,,506000.000,686000.000,1017000.000,921000.000,1078000.000,823000.000,1403000.000,5820000.000,1893000.000,1566000.000
OtherLiabilitiesCurrent,2521000.000,4538000.000,4340000.000,5219000.000,7460000.000,3333000.000,4322000.000,,,,,,
OtherLiabilitiesNoncurrent,,,986000.000,1578000.000,1890000.000,2433000.000,2785000.000,2983000.000,3738000.000,3878000.000,8847000.000,13113000.000,18493000.000
OtherLongTermInvestments,,,,,,,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000
OtherPrepaidExpenseCurrent,,,,,,,,5115000.000,10165000.000,3550000.000,4319000.000,2405000.000,3566000.000
PreferredStockParOrStatedValuePerShare,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,,230000.000,230000.000,230000.000,230000.000,230000.000,230000.000,230000.000,230000.000,230000.000,230000.000,230000.000,230000.000
PreferredStockSharesIssued,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,4493000.000,3446000.000,6454000.000,6084000.000,6758000.000,10394000.000,9705000.000,,,,,,
PrepaidTaxes,,,,,,,,12764000.000,242000.000,3150000.000,3168000.000,3060000.000,3083000.000
PropertyPlantAndEquipmentGross,,,,64131000.000,,,,52108000.000,,,,52704000.000,
PropertyPlantAndEquipmentNet,9734000.000,9624000.000,9356000.000,9663000.000,9305000.000,9609000.000,9513000.000,9873000.000,10119000.000,8811000.000,8832000.000,8460000.000,8251000.000
RestrictedCashAndCashEquivalents,,,,800000.000,,,,800000.000,,,,800000.000,
RestrictedCashAndCashEquivalentsNoncurrent,833000.000,0.000,0.000,833000.000,833000.000,833000.000,833000.000,833000.000,833000.000,833000.000,833000.000,833000.000,833000.000
RetainedEarningsAccumulatedDeficit,,-20532000.000,-75027000.000,-139337000.000,-181811000.000,-229415000.000,-276730000.000,-321556000.000,-363706000.000,-410931000.000,-444892000.000,-512225000.000,-577654000.000
StockholdersEquity,-17916000.000,384759000.000,339821000.000,289787000.000,289115000.000,257674000.000,222545000.000,243065000.000,238537000.000,321584000.000,297873000.000,350231000.000,293946000.000
UndistributedEarningsOfForeignSubsidiaries,,,,0.000,,,,0.000,,,,0.000,
UnrecognizedTaxBenefits,,0.000,400000.000,1059000.000,1400000.000,1900000.000,2400000.000,9198000.000,,,,23254000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,0.000,,,,,,,,,,,
