,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DueToRelatedPartiesCurrent,,,30000.000,30000.000,60000.000,75000.000,75000.000,105000.000,120000.000,135000.000,138500.000,149000.000,159000.000,170000.000,10500.000,0.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,,,,104607.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,,,,,,,18833.000,
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,,,,1025393.000,
FiniteLivedIntangibleAssetsNet,198632.000,195256.000,191880.000,94251.000,92564.000,90876.000,89188.000,0.000,,,,,,,,1025393.000,1006560.000
FiniteLivedPatentsGross,,,,,,,,0.000,,,,,,,,,
Liabilities,61255.000,221905.000,518952.000,559679.000,578429.000,602179.000,592322.000,619085.000,669747.000,680064.000,523760.000,564762.000,597892.000,647408.000,508707.000,538604.000,18079.000
LiabilitiesAndStockholdersEquity,1109673.000,971145.000,1045641.000,912321.000,889407.000,847138.000,5988036.000,1499511.000,2368478.000,3844798.000,4469356.000,4245590.000,3977639.000,3647372.000,3070987.000,2745861.000,1815998.000
LiabilitiesCurrent,61255.000,221905.000,168952.000,209679.000,228429.000,252179.000,240929.000,266026.000,312531.000,316846.000,152084.000,180782.000,195584.000,217334.000,36084.000,538604.000,18079.000
MarketableSecurities,177131.000,176291.000,75494.000,0.000,,,,,,,200146.000,199906.000,200024.000,,0.000,0.000,
OperatingLossCarryforwards,,,,,,,,4737670.000,,,,2628123.000,,,,1874248.000,
PreferredStockParOrStatedValuePerShare,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,,,,,,,,,,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
PreferredStockSharesIssued,,,,,,,,,,2250.000,1625.000,1625.000,1625.000,1625.000,1625.000,1625.000,1625.000
PreferredStockSharesOutstanding,,,,,,,,,,2250.000,1625.000,1625.000,1625.000,1625.000,1625.000,1625.000,1625.000
PreferredStockValue,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssets,,,,,,,861685.000,786685.000,1687732.000,1307315.000,2193940.000,2067694.000,1873318.000,1658203.000,1478748.000,260086.000,152131.000
PropertyPlantAndEquipmentGross,,,,,,,,,,,,,,,,123445.000,
PropertyPlantAndEquipmentNet,,,,,,,,,,,176787.000,166119.000,155450.000,144782.000,134113.000,123445.000,112776.000
RetainedEarningsAccumulatedDeficit,-87117.000,-411445.000,-633199.000,-809634.000,-866752.000,-932771.000,-1032017.000,-5547305.000,-5910499.000,-8417997.000,-8767133.000,-10091902.000,-10433184.000,-10890967.000,-11541126.000,-11966149.000,-12431488.000
StockholdersEquity,1048418.000,749240.000,526689.000,352642.000,310978.000,244959.000,5395713.000,880425.000,1698731.000,3164733.000,3945596.000,3680828.000,3379746.000,2999963.000,2562279.000,2207257.000,1797918.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1048418.000,749240.000,526689.000,352642.000,310978.000,244959.000,5395714.000,880426.000,1698731.000,3164734.000,3945596.000,3680828.000,3379747.000,2999964.000,2562280.000,2207257.000,1797919.000
TaxesPayableCurrent,,,,,,,,0.000,,,,,,,,0.000,
