,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,316200000.000,,,,317400000.000,,,,275000000.000,,
DeferredTaxAssetsOther,,,,,,,12721000.000,,,,10086000.000,,,,20028000.000,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,14744000.000,,,,14428000.000,,,,12500000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,900000.000,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,,,,33744000.000,,,,32405000.000,,,,33556000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,,,16922000.000,,,,4839000.000,,,,19648000.000,,
DeferredTaxLiabilitiesCurrent,19927000.000,20092000.000,27570000.000,21994000.000,19097000.000,16454000.000,36710000.000,36679000.000,37875000.000,38063000.000,33422000.000,34918000.000,33627000.000,33831000.000,32663000.000,32142000.000,34993000.000
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,,,,,,66481000.000,,,,59804000.000,,,,61550000.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,3655000.000,,,,3366000.000,,,,3077000.000,,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,16613000.000,15673000.000,18298000.000,24759000.000,17721000.000,18194000.000,25664000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,96930000.000,,,,135390000.000,,,,149266000.000,,
DefinedBenefitPensionPlanLiabilitiesNoncurrent,,,,,,,76078000.000,,,,17814000.000,,,,57371000.000,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,,,490350000.000,,,,529406000.000,,,,582918000.000,,
DerivativeLiabilitiesNoncurrent,0.000,0.000,0.000,,,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,54785000.000,,,,45752000.000,,,,48012000.000,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,,,,,,2400000.000,,,,4500000.000,,
FiniteLivedCustomerRelationshipsGross,,,,,,,18746000.000,,,,18746000.000,,,,18746000.000,,
FiniteLivedIntangibleAssetOffMarketLeaseFavorableGross,,,,,,,9960000.000,,,,9960000.000,,,,9571000.000,,
FiniteLivedIntangibleAssetsNet,,,,,,,9647000.000,,,,7422000.000,,,,5195000.000,,
HeldToMaturitySecuritiesCurrent,0.000,0.000,0.000,,,,,,,,,,,,,,
InterestPayableCurrent,,,,,,,7430000.000,,,,7285000.000,,,,7466000.000,,
InterestRateFairValueHedgeLiabilityAtFairValue,,,,,,0.000,,,,,,,,,,,
InventoryNet,857721000.000,1164384000.000,887029000.000,978068000.000,909006000.000,1253403000.000,1009687000.000,1035608000.000,975744000.000,1294426000.000,987778000.000,1047755000.000,958985000.000,1317065000.000,959645000.000,1043465000.000,943136000.000
Liabilities,1251754000.000,1462563000.000,1277986000.000,1377946000.000,1194101000.000,1446609000.000,1219742000.000,1204664000.000,1177370000.000,1374489000.000,1206393000.000,1231415000.000,1189742000.000,1492695000.000,1292745000.000,1349418000.000,1175362000.000
LiabilitiesAndStockholdersEquity,2392311000.000,2609072000.000,2514216000.000,2622023000.000,2370061000.000,2638800000.000,2482363000.000,2500282000.000,2405906000.000,2610553000.000,2564638000.000,2580700000.000,2479271000.000,2776415000.000,2654491000.000,2703846000.000,2553268000.000
LiabilitiesCurrent,551371000.000,781014000.000,559676000.000,676246000.000,500149000.000,784650000.000,555768000.000,567012000.000,543379000.000,746332000.000,586764000.000,616579000.000,656570000.000,941370000.000,699475000.000,755952000.000,593057000.000
LifeInsuranceCorporateOrBankOwnedAmount,,,,,22649000.000,33238000.000,24534000.000,,,,,,,,,,
LineOfCreditFacilityCurrentBorrowingCapacity,,,,,,,336900000.000,,,,336700000.000,,,,486000000.000,,
LineOfCreditFacilityFairValueOfAmountOutstanding,,,,,,,18000000.000,,,,,,,,,,
LoansInsurancePolicy,,,,,,,,145700000.000,144400000.000,144400000.000,157900000.000,157900000.000,154700000.000,153700000.000,164100000.000,161600000.000,161600000.000
LongTermDebt,,,,,,,,,,375000000.000,375000000.000,375000000.000,375000000.000,375000000.000,375000000.000,375000000.000,275000000.000
LongTermDebtAndCapitalLeaseObligations,435408000.000,440477000.000,415515000.000,413702000.000,410148000.000,390586000.000,390110000.000,388296000.000,388008000.000,386562000.000,385673000.000,383738000.000,303758000.000,320174000.000,318991000.000,317849000.000,316748000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,105199000.000,107374000.000,108164000.000,107983000.000,9515000.000,27024000.000,9714000.000,9459000.000,8035000.000,7730000.000,8084000.000,8009000.000,108952000.000,108404000.000,108736000.000,107169000.000,5662000.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,,,,,2700000.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,,,,,,2800000.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,,,,,128300000.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,,,,,4200000.000,,
LongTermDebtFairValue,,,,,,,,,,394600000.000,393100000.000,396500000.000,397800000.000,398300000.000,400900000.000,399300000.000,296500000.000
OffMarketLeaseUnfavorable,,,,,,,25558000.000,,,,23825000.000,,,,23825000.000,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,550029000.000,,,,560854000.000,,,,522073000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,74830000.000,,,,75298000.000,,,,74538000.000,,
OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,,,,,,,7551000.000,,,,6033000.000,,,,2773000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,47152000.000,,,,47128000.000,,,,47459000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,52280000.000,,,,56712000.000,,,,52366000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,60896000.000,,,,62293000.000,,,,62324000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,70434000.000,,,,69780000.000,,,,67960000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,244437000.000,,,,249643000.000,,,,217426000.000,,
OtherAccruedLiabilitiesCurrent,,,,,,,26694000.000,,,,25424000.000,,,,32117000.000,,
OtherAccruedLiabilitiesNoncurrent,,,,,,,12849000.000,,,,8707000.000,,,,10564000.000,,
OtherAssetsCurrent,26667000.000,28680000.000,22362000.000,33349000.000,38761000.000,41419000.000,29209000.000,34539000.000,31848000.000,36988000.000,28964000.000,31063000.000,31293000.000,49518000.000,27323000.000,28247000.000,38782000.000
OtherAssetsNoncurrent,41192000.000,43235000.000,32966000.000,36508000.000,38576000.000,48417000.000,38739000.000,43259000.000,45837000.000,49693000.000,39156000.000,42270000.000,45493000.000,49969000.000,38443000.000,42424000.000,46003000.000
OtherFiniteLivedIntangibleAssetsGross,,,,,,,5652000.000,,,,5277000.000,,,,5277000.000,,
OtherLiabilitiesNoncurrent,264975000.000,241072000.000,302795000.000,287998000.000,283804000.000,271373000.000,273864000.000,249356000.000,245983000.000,241595000.000,217343000.000,215425000.000,211116000.000,206392000.000,256558000.000,257423000.000,239893000.000
OtherPostretirementBenefitsPayableNoncurrent,,,,,,,26311000.000,,,,25911000.000,,,,29987000.000,,
OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent,,,,,,,21270000.000,,,,17548000.000,,,,18206000.000,,
OtherReceivables,,,,,,,3056000.000,,,,3679000.000,,,,3531000.000,,
PreferredStockParOrStatedValuePerShare,,,,,,,0.010,,,,0.010,,,,0.010,,
PreferredStockSharesAuthorized,,,,,,,20000000.000,,,,20000000.000,,,,20000000.000,,
PreferredStockSharesOutstanding,,,,,,,0.000,,,,0.000,,,,0.000,,
PreferredStockValue,0.000,,,,,0.000,,,,,,,,,,,
PropertyPlantAndEquipmentGross,,,,,,,2474821000.000,,,,2645206000.000,,,,2860569000.000,,
PropertyPlantAndEquipmentNet,970122000.000,1005973000.000,993122000.000,995632000.000,1026495000.000,1062200000.000,1055944000.000,1082742000.000,1108792000.000,1145259000.000,1158066000.000,1180740000.000,1228508000.000,1273550000.000,1274146000.000,1277568000.000,1282837000.000
PurchaseObligationDueInFourthAndFifthYear,,,,,,,700000.000,,,,1300000.000,,,,6900000.000,,
PurchaseObligationDueInNextTwelveMonths,,,,,,,94900000.000,,,,84800000.000,,,,59900000.000,,
PurchaseObligationDueInSecondAndThirdYear,,,,,,,38500000.000,,,,24600000.000,,,,18900000.000,,
ReceivablesNetCurrent,48036000.000,31687000.000,39431000.000,38794000.000,43182000.000,35805000.000,36315000.000,37487000.000,41592000.000,28273000.000,55340000.000,59456000.000,55988000.000,28761000.000,60575000.000,71852000.000,58221000.000
RestructuringReserve,,,,,,,1422000.000,,,,686000.000,,,,2143000.000,,
RestructuringReserveCurrent,,,,,,,1086000.000,,,,686000.000,,,,1015000.000,,
RetainedEarningsAccumulatedDeficit,919245000.000,919840000.000,1045509000.000,1051901000.000,1079272000.000,1090418000.000,1157263000.000,1185454000.000,1215974000.000,1219535000.000,1315796000.000,1302156000.000,1332758000.000,1324527000.000,1428894000.000,1419197000.000,1433694000.000
SaleLeasebackTransactionDeferredGainNet,,,,,,,18183000.000,,,,15554000.000,,,,12925000.000,,
SelfInsuranceReserveCurrent,,,,,,,6899000.000,,,,6126000.000,,,,7062000.000,,
SelfInsuranceReserveNoncurrent,,,,,,,13950000.000,,,,14468000.000,,,,12583000.000,,
SeniorNotes,,,,,,,375000000.000,,,,375000000.000,,,,375000000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,,,,,,2500000.000,,,,2500000.000,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,,,,,,,0.000,,,,0.000,,,,,,
StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,,,,,,,2000000.000,,,,,,,,,,
StockholdersEquity,1140557000.000,1146509000.000,1236230000.000,1244077000.000,1175960000.000,1192191000.000,1262621000.000,1295618000.000,1228536000.000,1236064000.000,1358245000.000,1349285000.000,1289529000.000,1283720000.000,1361746000.000,1354428000.000,1377906000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1140557000.000,1146509000.000,1236230000.000,1244077000.000,1175960000.000,1192191000.000,1262621000.000,1295618000.000,1228536000.000,1236064000.000,1358245000.000,1349285000.000,1289529000.000,1283720000.000,1361746000.000,1354428000.000,1377906000.000
UnrecognizedTaxBenefits,,,,,16700000.000,16900000.000,17761000.000,,18100000.000,17200000.000,21906000.000,,,,24163000.000,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,1400000.000,,,,1100000.000,,,,1400000.000,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,6000000.000,,,,6800000.000,,,,6700000.000,,
