,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,,,,,,,,,,195234.000,,
DeferredTaxAssetsValuationAllowance,,,,,-8554432.000,,,,-9188100.000,,,,-9616971.000,,
DepositAssets,,,,,,,,,1896.000,1896.000,1896.000,1896.000,1896.000,1896.000,1896.000
DepositsAssets,,,,,,,1896.000,1896.000,,,,,,,
DepositsAssetsNoncurrent,1896.000,1896.000,1896.000,1896.000,171896.000,171896.000,170000.000,170000.000,170000.000,170000.000,170000.000,170000.000,170000.000,170000.000,170000.000
DerivativeLiabilitiesCurrent,,74192.000,61552.000,,,,,,,,,,,,
DueToOfficersOrStockholdersCurrent,817752.000,1096931.000,1096931.000,1096931.000,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,598270.000,588087.000,570726.000,534805.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,-46777.000,,-48745.000,
FiniteLivedIntangibleAssetsNet,,,,,23830.000,22846.000,21862.000,20879.000,19895.000,18911.000,17927.000,16943.000,15959.000,14975.000,13991.000
FiniteLivedPatentsGross,,,,,63720.000,,,,63720.000,,,,63720.000,,
FurnitureAndFixturesGross,,,,,,,,,,,,62322.000,62322.000,62322.000,
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,,,,,,174000.000,,,,201000.000,,
IntangibleAssetsNetExcludingGoodwill,28750.000,27766.000,26782.000,24814.000,,,,,,,,,,,
InterestAndDividendsPayableCurrent,,,,,,20726.000,36886.000,53210.000,69904.000,86229.000,102389.000,118722.000,135040.000,151358.000,168522.000
InterestPayableCurrent,163240.000,200376.000,239883.000,324303.000,,,,,,,,,,,
Land,,,,,51085.000,,,,51085.000,,,51085.000,51085.000,51085.000,
LandImprovements,,,,,232269.000,,,,232269.000,,,232269.000,232269.000,232269.000,
Liabilities,4126341.000,4717892.000,4773901.000,4869977.000,4908342.000,4579792.000,4607675.000,4707826.000,4696301.000,4791687.000,4846131.000,4821746.000,4842867.000,5051624.000,5015026.000
LiabilitiesAndStockholdersEquity,543319.000,864683.000,810829.000,753804.000,748121.000,784745.000,847659.000,789787.000,747478.000,814116.000,770929.000,740975.000,723903.000,705160.000,499107.000
LiabilitiesCurrent,4077112.000,4673926.000,4745419.000,4858856.000,4902119.000,4565226.000,4596417.000,4696714.000,4685341.000,4780884.000,4827010.000,4802869.000,4824228.000,5033610.000,4997266.000
LiabilitiesNoncurrent,,,,,6223.000,14566.000,11258.000,11112.000,10960.000,10803.000,19121.000,18877.000,18639.000,18014.000,17760.000
LiabilityForAsbestosAndEnvironmentalClaimsNet,,,,383300.000,,,,,,,,,,,
LitigationReserveCurrent,,,,48000.000,59000.000,,,,,,,,,,
LoansPayableCurrent,,,,,216475.000,170970.000,78973.000,147741.000,110417.000,105822.000,102536.000,102186.000,101946.000,127210.000,164398.000
LongTermDebtAndCapitalLeaseObligations,3898.000,3898.000,,,,,,,,,,,,,
LongTermDebtAndCapitalLeaseObligationsCurrent,80534.000,151484.000,187004.000,204340.000,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,204340.000,,,,,,,,,,,
LongTermLineOfCredit,,,,76213.000,,,,,,,,,,,
LongTermNotesPayable,,,,,6223.000,,,,,,,,,,
MachineryAndEquipmentGross,,,,,764735.000,,,,807033.000,,,807033.000,807033.000,816304.000,
NotesPayableRelatedPartiesClassifiedCurrent,583901.000,658901.000,659001.000,774893.000,,,,,814841.000,788225.000,786225.000,786225.000,784725.000,847780.000,828880.000
NotesPayableRelatedPartiesCurrent,,,,,777893.000,790612.000,,,,,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,796125.000,797625.000,,,,,,,
OtherAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,135040.000,,
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,502859.000,,
OtherAssetsCurrent,,,,,1499.000,,,,,,,,,14301.000,
OtherIndefiniteLivedIntangibleAssets,,,,,,,,,,,,63720.000,,63720.000,
OtherLiabilitiesNoncurrent,45331.000,40068.000,28482.000,11121.000,,,,,,,,,,,
OtherNotesPayableCurrent,,,,,,1096931.000,1108000.000,1108000.000,1108000.000,1108000.000,1108000.000,1108000.000,1108000.000,1108000.000,1108000.000
OtherReceivablesNetCurrent,8209.000,1904.000,44.000,,,,,,,,,,,,
PreconfirmationCurrentMaturitiesOfLongTermDebt,,,,,,,,,,,,,-101946.000,,
PreferredStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,0.000,0.000,0.000,,,,,,,,,,,
PreferredStockSharesOutstanding,,0.000,0.000,0.000,,,,,,,,,,,
PrepaidExpenseCurrent,38862.000,55410.000,23210.000,5341.000,,541.000,,,,,,,18698.000,8405.000,8149.000
PropertyPlantAndEquipmentGross,,,,,1217964.000,,,,1267272.000,,,,1267272.000,,
PropertyPlantAndEquipmentGrossExcludingCapitalLeasedAssets,,,,,,,,,,,,,18985.000,,
PropertyPlantAndEquipmentNet,299548.000,569258.000,549655.000,533326.000,507404.000,481527.000,455701.000,478859.000,451207.000,423418.000,395629.000,367865.000,336634.000,319323.000,292314.000
PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,,,,,,,,,,,,-899407.000,,-957220.000,
RestrictedCashAndCashEquivalentsAtCarryingValue,20000.000,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-66317928.000,-66667985.000,-66782848.000,-66947949.000,-67019197.000,-67244917.000,-67486475.000,-67670498.000,-67846832.000,-67904081.000,-68114242.000,-68134861.000,-68173053.000,-68400553.000,-68570009.000
SharesOutstanding,,,,,12872428.000,,,,25370914.000,,,,29040914.000,,
ShortTermBorrowings,,,,-204340.000,,,,,,,,,,,
StockholdersEquity,-3583022.000,-3853209.000,-3963072.000,-4116173.000,-4160221.000,,,,,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-3583022.000,-3853209.000,-3963072.000,-4116173.000,-4160221.000,-3795047.000,-3760016.000,-3918039.000,-3948823.000,-3977571.000,-4075202.000,-4080771.000,-4118964.000,-4346464.000,-4515919.000
