,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-06-30,2015-09-30,2015-12-31,2016-03-31
CommonStockSharesAuthorized,,,,,100000000.000,,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,20000000.000,20000000.000,20000000.000
CommonStockSharesIssued,,,,,3766667.000,,39366667.000,39700001.000,41883335.000,41883335.000,41883335.000,41883335.000,41883335.000,41883335.000,800000000.000,8000224.000,8000224.000,8000224.000
CommonStockSharesOutstanding,,,,,,,,,,,,,,,800000000.000,8000224.000,8000224.000,8000224.000
CommonStockValue,,,,,3767.000,30933.000,39367.000,39700.000,41883.000,41883.000,41883.000,41883.000,41883.000,41883.000,800000.000,8000.000,8000.000,8000.000
CustomerAdvancesCurrent,,,,,,,,,,,,,,,,,,404258.000
DeferredCreditsAndOtherLiabilitiesCurrent,,,,,,,,,,,,,,,2241786.000,2661829.000,2875614.000,2859751.000
DeferredRevenueCurrent,,,,,,,,,,,,,,,5211964.000,5009018.000,4906964.000,4920337.000
DeferredRevenueLeasesAccumulatedAmortization,,,,,,,,,,,,,,,,721397.000,706699.000,709022.000
DeferredRevenueNoncurrent,,,,,,,,,,,,,,,9710321.000,8079961.000,6688599.000,5500481.000
DeferredTaxAssetsGrossCurrent,,,,,,,,,,,,,,,,0.000,,
DeferredTaxAssetsGrossNoncurrent,,,,,,,,,,,,,,,,0.000,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,,,,,,694865.000,679397.000,682959.000
DeferredTaxAssetsNetCurrent,,,,,,,,,,,,,,,722647.000,721397.000,706699.000,709022.000
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,,,,,,1477554.000,1239671.000,1037739.000,866604.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,,,,,,,,,,171751.000,428795.000,426597.000
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,,,,,,,,,,-195180.000,451960.000,449878.000
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,,,,,,,,,,,-1463431.000,-1652673.000,1772619.000
DeferredTaxLiabilitiesCurrent,,,,,,,,,,,,,,,,-26532.000,-27302.000,26063.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,,,,,,,,,,,,8343.000
DeferredTaxLiabilitiesGrossCurrent,,,,,,,,,,,,,,,,0.000,,
DepositLiabilityCurrent,,,,,,,,,,,,,,,287594.000,274824.000,239012.000,240223.000
Deposits,,,,,,,,,,,,,,,67959.000,0.000,2383.000,2395.000
DepositsAssetsCurrent,,,,,,300.000,0.000,0.000,0.000,0.000,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-51773.000,-59108.000,-65861.000,,163631.000,179829.000,519454.000,1169656.000,1661078.000,1701045.000,1732145.000,1756600.000,1781161.000,1783359.000,,,,
DueFromRelatedParties,,,,,,,,,,,,,,,365897.000,201630.000,251985.000,-175074.000
DueFromRelatedPartiesCurrent,,,,,,,,,,,,,,,365897.000,201630.000,251985.000,0.000
DueToRelatedPartiesCurrent,,,,,48873.000,11435.000,11465.000,11465.000,11465.000,117865.000,120000.000,121260.000,122521.000,202907.000,,,,175074.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,,,-137402.000,-154743.000,-87971.000,97937.000
FurnitureAndFixturesGross,,,,,,,,,,,,,,,4744.000,0.000,0.000,
IncomeTaxReceivable,,,,,,,,,,,,,,,104860.000,100777.000,0.000,705.000
IncomeTaxesReceivable,,,,,,,,,,,,,,,157267.000,150280.000,11353.000,13973.000
IntangibleAssetsGrossExcludingGoodwill,,,,,,,,,,,,,,,356192.000,342322.000,169374.000,
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,,,,,,,218790.000,187579.000,81403.000,72287.000
InventoryFinishedGoods,,,,,,,,,,,,,,,603833.000,613565.000,609829.000,664677.000
InventoryNet,,,,,,,,,,,,,,,587679.000,598040.000,40506.000,40710.000
InventoryValuationReserves,,,,,,,,,,,,,,,,,,623967.000
Liabilities,23014.000,23108.000,29861.000,,79543.000,56718.000,36422.000,30776.000,236814.000,128345.000,158195.000,182478.000,206868.000,805.000,19544689.000,17870893.000,17167828.000,16168232.000
LiabilitiesAndStockholdersEquity,7241.000,,,,1912.000,30357.000,30437.000,14589.000,150205.000,1768.000,518.000,346.000,175.000,0.000,11125133.000,9570118.000,6870343.000,5940814.000
LiabilitiesCurrent,23014.000,23108.000,29861.000,,79543.000,56718.000,36422.000,30776.000,236814.000,128345.000,158195.000,182478.000,206868.000,805.000,9783398.000,9790932.000,10428259.000,10616781.000
LiabilitiesNoncurrent,,,,,,,,,,,,,,,9761291.000,8079961.000,6739569.000,5551451.000
OperatingLossCarryforwards,,,,,,,,,,,,,,,,1256488.000,1460885.000,1577042.000
OtherAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,,,1494431.000,1330197.000,1765116.000,1777066.000
OtherReceivables,,,,,,,,,,,,,,,684250.000,491602.000,0.000,
PreferredStockParOrStatedValuePerShare,,,,,,,,,,,,,,,,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,,,,,,,,,,,,,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,,,,,,,,,,,,,,,,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,,,,,,,,,,0.000,0.000,0.000
PreferredStockValue,,,,,,,,,,,,,,,,0.000,0.000,0.000
PrepaidExpenseCurrent,,,,,,,,,,,,,,,19903.000,19008.000,45276.000,31855.000
PrepaidExpenseNoncurrent,,,,,,,,,,,,,,,275642.000,165689.000,,
PropertyPlantAndEquipmentGross,,,,,,,,,,,,,,,322626.000,297182.000,205968.000,
PropertyPlantAndEquipmentNet,,,,,,,,,,,,,,,150592.000,123646.000,72983.000,58747.000
RelatedPartyDebtNoncurrent,16006.000,20055.000,23092.000,,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,,,,-10436256.000,-10636362.000,-12875602.000,-12755414.000
SaleOfStockPricePerShare,,,,,,0.037,,,,,,,,,,,,
SalesAndExciseTaxPayableCurrent,,,,,,,,,,,,,,,979.000,1458.000,167225.000,167636.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,,,,0.000,,,,
StockholdersEquity,-15773.000,-23108.000,-29861.000,,-77631.000,-26361.000,-5985.000,-16187.000,-86609.000,-126577.000,-157677.000,-182132.000,-206693.000,-805.000,-8419556.000,-8300775.000,-10297485.000,-10227418.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-15773.000,,,,-77631.000,-26361.000,-5985.000,-16187.000,-86609.000,-126577.000,-157677.000,-182132.000,-206693.000,-805.000,-8419556.000,-8300775.000,-10297485.000,-10227418.000
TaxesPayableCurrent,,,,,,,,,,,,,,,979.000,1458.000,167225.000,167636.000
ValueAddedTaxReceivable,,,,,,,,,,,,,,,52407.000,49503.000,11353.000,13268.000
