,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31
Liabilities,78684.000,112627.000,135516.000,160339.000,199280.000,226270.000,248858.000,271832.000,301627.000,389096.000,421584.000,349074.000,261817.000,291604.000,287457.000,320381.000
LiabilitiesAndStockholdersEquity,674.000,682.000,1057.000,434.000,245.000,124.000,125.000,125.000,124.000,24282.000,5079.000,177181.000,13540.000,27.000,2864.000,4045.000
NotesPayableCurrent,10000.000,20000.000,20000.000,20000.000,20000.000,26034.000,26034.000,26034.000,26034.000,26034.000,26034.000,26034.000,140478.000,140478.000,105478.000,95034.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,9717.000,11217.000,100000.000,100000.000,100000.000,,,,
OperatingLossCarryforwards,,,,910607.000,,,,1022409.000,,,,1195649.000,,,,1601555.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,,,,,,,,,,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,,,,,,,,,,,,,
PreferredStockValue,0.000,0.000,0.000,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,-1261062.000,-1603958.000,-1651754.000,-119931776.000,-120063469.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,6155100.000,6155100.000,6155100.000,6155100.000,6155100.000,6155100.000,6155100.000,6155100.000,5826122.000,,,,
SharePrice,,,,,,,,,,,,,2.600,2.600,2.600,2.600
SharesIssuedPricePerShare,,,,,,,,,,,,,,,2.600,2.600
SharesOutstanding,0.000,0.000,0.000,,,,,,,,,,,,,
StockholdersEquity,,,,,,-226146.000,-248733.000,-271707.000,-301503.000,-364814.000,-416505.000,-171893.000,-248277.000,-291577.000,-284593.000,-316336.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-78010.000,-111945.000,-134459.000,-159905.000,-199035.000,-226146.000,-248733.000,-271707.000,-301503.000,-364814.000,-416505.000,-171893.000,-248277.000,-291577.000,-284593.000,-316336.000
