,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
OtherLiabilitiesCurrent,2021000.000,4035000.000,4884000.000,11199000.000,6573000.000
OtherLiabilitiesNoncurrent,109000.000,101000.000,99000.000,140000.000,152000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000
RetainedEarningsAccumulatedDeficit,10278000.000,32283000.000,51058000.000,58951000.000,131644000.000
StockholdersEquity,599682000.000,627047000.000,649779000.000,1232973000.000,1314621000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,609727000.000,637835000.000,661229000.000,1244703000.000,1328556000.000
UnamortizedDebtIssuanceExpense,14603000.000,14679000.000,14110000.000,25908000.000,25101000.000
