,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DeferredTaxLiabilitiesNoncurrent,49115000.000,63735000.000,53051000.000,49200000.000,44200000.000,39600000.000,36600000.000,18400000.000,19200000.000,21700000.000,21800000.000,21700000.000,20300000.000
DeferredTaxLiabilitiesOther,,,,1900000.000,,,,1600000.000,,,,6700000.000,
DerivativeLiabilities,,,,200000.000,1300000.000,1300000.000,2300000.000,,,,,3600000.000,
EmployeeRelatedLiabilitiesCurrent,29225000.000,39051000.000,38916000.000,38700000.000,28100000.000,30900000.000,34500000.000,37300000.000,24500000.000,28100000.000,31300000.000,34700000.000,24000000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,266607000.000,276476000.000,283570000.000,290900000.000,295000000.000,308900000.000,319800000.000,229800000.000,235400000.000,241000000.000,246600000.000,249300000.000,252300000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,40900000.000,,,,19400000.000,,,,11400000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,29400000.000,,,,8200000.000,,,,1800000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,30000000.000,,,,10500000.000,,,,4400000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,30000000.000,,,,11100000.000,,,,9800000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,38200000.000,,,,11200000.000,,,,11400000.000,
FiniteLivedIntangibleAssetsGross,547115000.000,549974000.000,538397000.000,529200000.000,511900000.000,518600000.000,543600000.000,294800000.000,294800000.000,294900000.000,294900000.000,294700000.000,298000000.000
Goodwill,964345000.000,958151000.000,932384000.000,914700000.000,880000000.000,886900000.000,934100000.000,925800000.000,933900000.000,913300000.000,917100000.000,894600000.000,906100000.000
IntangibleAssetsNetExcludingGoodwill,312508000.000,305498000.000,286827000.000,270300000.000,248900000.000,241700000.000,255800000.000,97000000.000,91400000.000,85900000.000,80300000.000,77400000.000,77700000.000
InventoryFinishedGoods,93970000.000,95773000.000,92851000.000,92200000.000,95400000.000,107700000.000,109500000.000,98200000.000,75600000.000,88300000.000,73400000.000,60900000.000,68100000.000
InventoryGross,183381000.000,191511000.000,194724000.000,197900000.000,209000000.000,212100000.000,212700000.000,192400000.000,165500000.000,177400000.000,165400000.000,143000000.000,152300000.000
InventoryNet,154186000.000,155858000.000,161237000.000,162000000.000,170100000.000,170900000.000,172000000.000,152000000.000,127200000.000,139000000.000,125900000.000,108200000.000,117500000.000
InventoryRawMaterials,60601000.000,63153000.000,66057000.000,69900000.000,74100000.000,73100000.000,69900000.000,76800000.000,73800000.000,70700000.000,70400000.000,64100000.000,64200000.000
InventoryValuationReserves,29195000.000,35653000.000,33487000.000,35900000.000,38900000.000,41200000.000,40700000.000,40400000.000,38300000.000,38400000.000,39500000.000,34800000.000,34800000.000
InventoryWorkInProcess,28810000.000,32585000.000,35816000.000,35800000.000,39500000.000,31300000.000,33300000.000,17400000.000,16100000.000,18400000.000,21600000.000,18000000.000,20000000.000
LiabilitiesAndStockholdersEquity,2082340000.000,2072988000.000,2011530000.000,1998500000.000,1894300000.000,1893900000.000,1980800000.000,1697700000.000,1636800000.000,1627700000.000,1581800000.000,1515100000.000,1530300000.000
LiabilitiesCurrent,197592000.000,267948000.000,268103000.000,288600000.000,263400000.000,261600000.000,245200000.000,226900000.000,169900000.000,139800000.000,141300000.000,149000000.000,147600000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,36400000.000,29600000.000,6200000.000,6000000.000,5400000.000
LiabilityForUncertainTaxPositionsNoncurrent,,,,6100000.000,,,,5700000.000,,,,4900000.000,
LongTermDebt,400000000.000,400000000.000,400000000.000,400000000.000,396300000.000,398500000.000,474800000.000,,401200000.000,394800000.000,351600000.000,298200000.000,299800000.000
LongTermDebtCurrent,3750000.000,7500000.000,11250000.000,15000000.000,18800000.000,22500000.000,26300000.000,30000000.000,29500000.000,2600000.000,6100000.000,9700000.000,13200000.000
LongTermDebtNoncurrent,396250000.000,392500000.000,388750000.000,385000000.000,377500000.000,376000000.000,448500000.000,400000000.000,371700000.000,392200000.000,345500000.000,288500000.000,286600000.000
LossContingencyAccrualAtCarryingValue,,,,,,,6000000.000,,6000000.000,,,,
LossContingencyReceivable,,,,,,,6000000.000,6000000.000,6000000.000,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,25500000.000,,,,82300000.000,,,,69100000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,11700000.000,,,,12800000.000,,,,9400000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,1600000.000,,,,7100000.000,,,,8000000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,1900000.000,,,,9600000.000,,,,8100000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,2100000.000,,,,10700000.000,,,,8500000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,3000000.000,,,,11200000.000,,,,8800000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,5200000.000,,,,30900000.000,,,,26300000.000,
OtherAccruedLiabilitiesCurrent,,,,48800000.000,,,,41600000.000,,,,26000000.000,
OtherAssetsNoncurrent,32333000.000,41934000.000,35977000.000,23600000.000,24000000.000,24100000.000,25900000.000,30800000.000,27900000.000,29500000.000,33400000.000,25900000.000,26400000.000
OtherLiabilitiesCurrent,23335000.000,47855000.000,36390000.000,,44100000.000,42300000.000,39100000.000,,36000000.000,32400000.000,25300000.000,,30200000.000
OtherLiabilitiesNoncurrent,35008000.000,30099000.000,30244000.000,39500000.000,38200000.000,49800000.000,50200000.000,45600000.000,42100000.000,41800000.000,40300000.000,41400000.000,43000000.000
OtherSundryLiabilitiesNoncurrent,,,,2400000.000,,,,5800000.000,,,,4400000.000,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,15576000.000,15940000.000,16114000.000,10700000.000,10700000.000,16200000.000,14700000.000,11600000.000,15500000.000,14600000.000,12100000.000,10600000.000,11800000.000
ProductWarrantyAccrual,,,,15500000.000,,,,3700000.000,,,,2000000.000,
ProductWarrantyAccrualClassifiedCurrent,,,,15500000.000,,,,3700000.000,,,,2000000.000,
ProductWarrantyAccrualNoncurrent,,,,0.000,,,,,,,,,
PropertyPlantAndEquipmentGross,781870000.000,769542000.000,797664000.000,782300000.000,781900000.000,812200000.000,801500000.000,736300000.000,619800000.000,618900000.000,622100000.000,586300000.000,613100000.000
PropertyPlantAndEquipmentNet,350912000.000,335670000.000,321184000.000,315900000.000,303300000.000,307200000.000,293400000.000,224800000.000,212400000.000,208600000.000,199700000.000,186200000.000,195000000.000
RestructuringAndRelatedCostExpectedCostRemaining1,,,,,,,,,,,,,500000.000
RestructuringReserve,4717000.000,21506000.000,15639000.000,13900000.000,8500000.000,7800000.000,7300000.000,10800000.000,10000000.000,10600000.000,3600000.000,3800000.000,7700000.000
RestructuringReserveCurrent,,,,13000000.000,,,,10700000.000,,,,3600000.000,
RestructuringReserveNoncurrent,,,,900000.000,,,,100000.000,,,,200000.000,
RetainedEarningsAccumulatedDeficit,10648000.000,-68253000.000,-82863000.000,-84000000.000,-99800000.000,-115900000.000,-130800000.000,-317800000.000,-347200000.000,-371800000.000,-379400000.000,-360100000.000,-363400000.000
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,,,,-800000.000,,,,-600000.000,,,,-1300000.000,
StockholdersEquity,1404375000.000,1318706000.000,1271382000.000,1236200000.000,1171000000.000,1166900000.000,1200300000.000,1006800000.000,997500000.000,1002600000.000,1026700000.000,1008500000.000,1027400000.000
UndistributedEarningsOfForeignSubsidiaries,,,,1800000000.000,,,,1800000000.000,,,,1600000000.000,
UnrecognizedTaxBenefits,,,,5000000.000,,,,12800000.000,,,,11800000.000,
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,,,,1300000.000,,,,1300000.000,,,,1400000.000,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,5000000.000,,,,4400000.000,,,,3400000.000,
