,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000
LongTermDebtNoncurrent,995000000.000,995000000.000,983700000.000,983000000.000,982400000.000,981700000.000,981100000.000,979800000.000
LongtermDebtWeightedAverageInterestRate,,,0.036,0.036,0.036,0.035,0.037,0.030
MachineryAndEquipmentGross,873600000.000,886200000.000,761700000.000,771300000.000,768800000.000,771900000.000,698800000.000,696000000.000
NoncurrentAssets,,388700000.000,,,,377600000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,14000000.000,,,,13400000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,7400000.000,,,,5800000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,8700000.000,,,,10200000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,12200000.000,,,,11100000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,12400000.000,,,,11800000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,13200000.000,,,,15600000.000,,
OtherAssetsCurrent,8900000.000,5600000.000,4400000.000,900000.000,2200000.000,1500000.000,5600000.000,3400000.000
OtherAssetsNoncurrent,47300000.000,69300000.000,56900000.000,59500000.000,59900000.000,112200000.000,118200000.000,121800000.000
OtherLiabilitiesCurrent,197300000.000,292600000.000,277300000.000,239200000.000,232000000.000,254700000.000,243900000.000,216000000.000
OtherLiabilitiesNoncurrent,28500000.000,49100000.000,52400000.000,58000000.000,48100000.000,59700000.000,48300000.000,46800000.000
OtherSundryLiabilitiesCurrent,58000000.000,121700000.000,102300000.000,108300000.000,98800000.000,104000000.000,101400000.000,98900000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,14100000.000,119300000.000,111800000.000,108200000.000,114300000.000,139400000.000,130700000.000,122100000.000
PreferredStockParOrStatedValuePerShare,,0.010,,,,,,
PreferredStockSharesAuthorized,,10000000.000,,,,10000000.000,,
PreferredStockSharesIssued,,0.000,,,,0.000,,
PreferredStockSharesOutstanding,,0.000,,,,,,
PreferredStockValue,,0.000,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,127100000.000,193000000.000,139500000.000,118100000.000,118300000.000,122100000.000,126900000.000,115700000.000
PrepaidExpenseCurrent,31500000.000,53200000.000,57500000.000,63600000.000,67500000.000,70000000.000,63100000.000,64900000.000
PropertyPlantAndEquipmentGross,1050900000.000,1071100000.000,925300000.000,941000000.000,937600000.000,936500000.000,847900000.000,838100000.000
PropertyPlantAndEquipmentNet,217800000.000,205600000.000,199400000.000,202500000.000,197200000.000,201700000.000,188900000.000,182100000.000
RestructuringReserveCurrent,12500000.000,,2300000.000,1800000.000,1500000.000,,0.000,
RetainedEarningsAccumulatedDeficit,,6900000.000,56600000.000,57100000.000,65300000.000,70900000.000,145700000.000,174800000.000
ShortTermBankLoansAndNotesPayable,,5200000.000,9800000.000,9900000.000,9300000.000,57400000.000,28900000.000,83600000.000
ShortTermDebtWeightedAverageInterestRate,,,,,,0.030,,
StockholdersEquity,-296900000.000,-60100000.000,-32500000.000,-10200000.000,-2800000.000,-30000000.000,17300000.000,66800000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-296900000.000,-60100000.000,-32500000.000,-10200000.000,-2800000.000,-30000000.000,17300000.000,66800000.000
TaxesPayableCurrent,,43700000.000,42400000.000,23200000.000,21600000.000,15000000.000,29300000.000,19700000.000
TreasuryStockShares,,,,,,747475.000,,
TreasuryStockValue,,,,,,30000000.000,,
UndistributedEarningsOfForeignSubsidiaries,,650000000.000,,,,700000000.000,,
UnrecognizedTaxBenefits,,8500000.000,,,,9400000.000,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAccrued,,1300000.000,,,,1500000.000,,
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,,700000.000,,,,1400000.000,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,8500000.000,,,,9400000.000,,
ValueAddedTaxReceivableCurrent,18400000.000,19900000.000,27600000.000,19100000.000,18900000.000,22900000.000,32700000.000,21400000.000
