,2013-06-30,2013-09-30,2013-12-31,2014-09-30,2014-11-30,2015-02-28,2015-05-31,2015-11-30,2016-05-31,2016-11-30,2017-02-28,2017-05-31
CommonStockSharesSubscriptions,,,,,,,,,,500000.000,500000.000,
CommonStockValue,3050.000,3050.000,3050.000,3050.000,45818.000,70304.000,70404.000,70509.000,70539.000,70943.000,70943.000,70943.000
CommonUnitAuthorized,,,,,,,,,,,520000000.000,
ConvertibleDebtFairValueDisclosures,,,,,,,,,254524.000,,,
ConvertibleNotesPayableCurrent,,,,,,,,15905.000,47465.000,0.000,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,1240.000,,,
DepositLiabilitiesAccruedInterest,,,,,,,,44730.000,73642.000,97993.000,112675.000,126781.000
DerivativeLiabilitiesCurrent,,,,,,,,57366.000,254524.000,0.000,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,59000.000,,,,,,,,
DueFromAffiliateCurrent,,,,,,,4816.000,30394.000,,,,
DueFromRelatedPartiesCurrent,,,,,60499.000,,74002.000,0.000,,,,
DueToAffiliateCurrent,,,,,,,,31670.000,386464.000,1249135.000,1598835.000,2036664.000
DueToEmployeesCurrent,,,,,,,,,,,48456.000,48456.000
DueToOfficersOrStockholdersCurrent,,,,,,,,,46406.000,170886.000,170886.000,170886.000
DueToOtherRelatedPartiesClassifiedCurrent,,,,,,,5000.000,,14478.000,241403.000,241403.000,14478.000
DueToOtherRelatedPartiesCurrentAndNoncurrent,,,,,,,,,241403.000,,,
DueToRelatedPartiesCurrent,,,,,,,0.000,6267.000,6134.000,1007732.000,1357432.000,21123.000
FixturesAndEquipmentGross,,,,,35152.000,,,,,,,
Liabilities,200.000,,1100.000,4100.000,1307053.000,1301338.000,1281046.000,1388009.000,,3762542.000,4442776.000,3985965.000
LiabilitiesAndStockholdersEquity,28650.000,14500.000,1700.000,100.000,513978.000,339755.000,375003.000,403938.000,313178.000,947462.000,846870.000,426002.000
LiabilitiesCurrent,,,1100.000,,307053.000,301338.000,1281046.000,1388009.000,2403146.000,3762542.000,4442776.000,3985965.000
LongTermDebt,,,,,1000000.000,1000000.000,0.000,0.000,,,,
LongTermNotesPayable,,,,,1000000.000,,,,,,,
MachineryAndEquipmentGross,,,,,25061.000,25061.000,25061.000,25061.000,25061.000,25061.000,25061.000,25062.000
MediumtermNotesCurrent,,,,,,,,,1000000.000,,,
MineralRights,,,,,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,275000.000
NotesPayableCurrent,,,,,200000.000,200000.000,1200000.000,1100000.000,1145000.000,1025000.000,1025000.000,1025000.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,1000000.000,,,,
OtherAccruedLiabilitiesCurrent,,,,,,,,13205.000,13206.000,80040.000,286480.000,11250.000
OtherAssets,350.000,,1300.000,,,,,,,,,
OtherLoansPayableCurrent,,,,,,,,,,,,241403.000
OtherNotesPayableCurrent,,,,,,,200000.000,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,,,,,9939.000,,0.000,500.000,,38182.000,27506.000,
PrepaidMineralRoyaltiesNoncurrent,,,,,,50000.000,50000.000,75000.000,75000.000,75000.000,75000.000,75000.000
PropertyPlantAndEquipmentGross,,,,,,35152.000,35152.000,35151.000,35151.000,35151.000,35151.000,42103.000
PropertyPlantAndEquipmentNet,,,,,43820.000,40809.000,37798.000,31775.000,25755.000,19735.000,16723.000,20665.000
PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,,,,,16393.000,19404.000,22415.000,-28437.000,-34458.000,-40477.000,-43489.000,-46500.000
RedeemableNoncontrollingInterestEquityCarryingAmount,,,,,,,,,,-27173.000,-66882.000,
RelatedPartyTransactionDueFromToRelatedPartyCurrent,,,,,,,,,145061.000,,,1795261.000
RetainedEarningsAccumulatedDeficit,-18550.000,-32500.000,-46400.000,,-1284059.000,-1699067.000,-2092737.000,-2696395.000,-4231531.000,-5321422.000,-6221394.000,-6376903.000
StockholdersEquity,28450.000,14500.000,600.000,-4000.000,-793075.000,-961583.000,-906043.000,-984071.000,-2089969.000,-2787907.000,-3529024.000,-3559963.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,28450.000,,600.000,-4000.000,-793075.000,-961583.000,-906043.000,-984071.000,,-2815080.000,-3595906.000,-3559963.000
