,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-06-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-12-31,2017-03-31
CashAndCashEquivalentsAtCarryingValue,6274.000,6223.000,6426.000,6000.000,6222.000,6502.000,6679.000,7422.000,16818.000,6411.000,6385.000,6463.000,6291.000,6497.000,6051.000,6600.000,6156.000,,
CashEquivalentsAtCarryingValue,,,,,6222.000,6502.000,6679.000,7422.000,16818.000,6411.000,6385.000,6463.000,6291.000,,,,,10.000,10.000
CommitmentsAndContingencies,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,,
CommonStockSharesIssued,99977093.000,110477093.000,110477093.000,110477093.000,110577093.000,110577093.000,110577093.000,117243409.000,122768473.000,122768473.000,128293536.000,128293536.000,128293536.000,128293536.000,128293536.000,128293536.000,128293536.000,,
CommonStockSharesOutstanding,99977093.000,110334352.000,110325621.000,110321621.000,110414621.000,110413621.000,110413621.000,117079937.000,122605001.000,122579001.000,128102064.000,128293536.000,128293536.000,128293536.000,128293536.000,128293536.000,128293536.000,,
CommonStockValue,9998.000,11048.000,11048.000,11048.000,11058.000,11058.000,11058.000,11724.000,12278.000,12278.000,12830.000,12830.000,12830.000,12830.000,12830.000,12830.000,12830.000,19950.000,100.000
DeferredTaxAssetsNet,,,,,,,,,,,,,,,0.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,490344.000,,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,103823.000,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,-103823.000,,,,,,,,490344.000,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,132544.000,199959.000,217083.000,236758.000,293760.000,342251.000,502761.000,983607.000,1041340.000,1115534.000,1228312.000,,,,,,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,,,,,,,,,,,,,,,0.000,,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesIncomeTaxExpense,,,,,,,,,,,,,,,0.000,,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,,,,,,,,,,,,,,,0.000,,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,,,,,,,,,,,,,,,0.000,,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,,,,,,,,,,,,,,,0.000,,,,
Liabilities,70252.000,110411.000,119854.000,139535.000,196279.000,241896.000,296912.000,319362.000,254049.000,320471.000,633821.000,574376.000,611886.000,646881.000,682668.000,716068.000,763557.000,38980.000,65056.000
LiabilitiesAndStockholdersEquity,6274.000,23023.000,14826.000,14400.000,18622.000,15599.000,15079.000,139854.000,116808.000,108152.000,438565.000,186422.000,186645.000,186483.000,6051.000,6600.000,6156.000,10.000,10.000
LiabilitiesCurrent,,,,,,,,317678.000,252092.000,318411.000,656791.000,568545.000,605166.000,640231.000,675268.000,708668.000,755932.000,38980.000,65056.000
NotesPayable,,,,,,,,70000.000,,,,,,,,,,,
OilAndGasPropertyFullCostMethodDepletion,,,,,,,,-26.000,-78.000,-101.000,,,,4536.000,0.000,,,,
OilAndGasPropertyFullCostMethodGross,,,,,,,,130084.000,97768.000,97866.000,,184110.000,184701.000,,,,,,
OilAndGasPropertyFullCostMethodNet,,,,,,,,130058.000,97690.000,97765.000,,,,92622.000,0.000,,,,
OperatingLossCarryforwards,,,,,,,,,,,,,,,1442000.000,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,,
ProvedOilAndGasPropertySuccessfulEffortMethod,,,,,,,,,,,93555.000,92210.000,92801.000,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,992981.000,-1426324.000,-1461481.000,-1677700.000,-1710551.000,-1758484.000,-1040053.000,-1066129.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,,3000000.000,3000000.000,3000000.000,0.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,,,0.035,0.035,0.035,0.035,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,3000000.000,3000000.000,3000000.000,3000000.000,,3000000.000,3000000.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,0.035,0.035,0.035,0.035,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,,,,,,,0.000,0.000,,,,
SharesOutstanding,,,110477093.000,,,,0.000,,,,,,,,,,,,
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,,,,,,,,,,,,,,,0.000,,,,
StockholdersEquity,-63978.000,-87388.000,-105028.000,-125135.000,-177657.000,-226297.000,-281833.000,-179508.000,-137241.000,-212319.000,-225256.000,-387954.000,-425241.000,-460398.000,-676617.000,-709468.000,-757401.000,-38970.000,-65046.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-63978.000,-87388.000,-105028.000,-125135.000,-177657.000,-226297.000,-281833.000,-179508.000,-137241.000,-212319.000,-195256.000,-387954.000,-425241.000,-460398.000,-676617.000,-709468.000,-757401.000,-38970.000,-65046.000
TreasuryStockCarryingBasis,,,,,,,,,,,,,,,,,,,-4728.000
TreasuryStockShares,,142741.000,151472.000,155472.000,162472.000,163472.000,163472.000,163472.000,163472.000,189472.000,191472.000,251972.000,261972.000,261972.000,262472.000,262472.000,262472.000,,
TreasuryStockValue,,95.000,611.000,1043.000,1563.000,1712.000,1712.000,1712.000,1712.000,2596.000,2755.000,1389218.000,4728.000,4728.000,4728.000,4728.000,4728.000,-4728.000,
UnprovedOilAndGasPropertySuccessfulEffortMethod,,,8400.000,,8400.000,8400.000,8400.000,,,,,91900.000,91900.000,91900.000,0.000,,,,
