,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
CommonStockValueOutstanding,6392000.000,6398000.000,6412000.000,6416000.000,6455000.000,6457000.000,6457000.000,6458000.000,6476000.000,6500000.000,,6557000.000,,,6635000.000,,,,6724000.000
ConstructionInProgressGross,77886000.000,102453000.000,131860000.000,173303000.000,242601000.000,335732000.000,49950000.000,47908000.000,84200000.000,88800000.000,118800000.000,175600000.000,232900000.000,118500000.000,75600000.000,24900000.000,26700000.000,22713000.000,33200000.000
CustomerLoyaltyProgramLiabilityCurrent,,,,,,9400000.000,10200000.000,,13100000.000,13300000.000,16900000.000,,21400000.000,26300000.000,,27700000.000,27300000.000,22800000.000,25400000.000
CustomerLoyaltyProgramLiabilityNoncurrent,,,,,,,,11500000.000,,,,18900000.000,,,26600000.000,,,,
DebtInstrumentCarryingAmount,,,,1231700000.000,,,,,,,,4355200000.000,4322300000.000,3960000000.000,3953900000.000,3851200000.000,3761900000.000,3641200000.000,3617400000.000
DebtInstrumentUnamortizedDiscount,,,,7700000.000,,,,7000000.000,,,,33700000.000,,,21100000.000,,,,18100000.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,,24900000.000,27200000.000,33300000.000,-32700000.000,-32300000.000,-31400000.000,-35729000.000,-35800000.000
DebtInstrumentUnamortizedPremium,,,,,,,,,,,,58600000.000,,,53800000.000,,,,53900000.000
DeferredCompensationSharebasedArrangementsLiabilityCurrentAndNoncurrent,,1600000.000,1400000.000,,1300000.000,,,,,,,,,,,,,,
DeferredFinanceCostsNoncurrentNet,,,,,,,,,,,,,,,,,,,25500000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,,,324900000.000,,,378400000.000,,,,356400000.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,6400000.000,,,,6300000.000,,,,5900000.000,,,0.000,,,,
DeferredTaxAssetsEquityMethodInvestments,,,,,,,,9100000.000,,,,38500000.000,,,38500000.000,,,,0.000
DeferredTaxAssetsGross,,,,,,,,,,,11300000.000,426300000.000,,,453900000.000,,,,405900000.000
DeferredTaxAssetsLiabilitiesNet,,,,-5900000.000,,,,-6700000.000,,,,7662000.000,7662000.000,7662000.000,7509000.000,7509000.000,7509000.000,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,-2500000.000,,,,-3200000.000,,,,7700000.000,,,7500000.000,,,7509000.000,0.000
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,-3400000.000,,,,-3500000.000,,,,-166500000.000,,,-177700000.000,,,,
DeferredTaxAssetsNet,,,,207700000.000,,,,207300000.000,,,,,,,,,,,
DeferredTaxAssetsNetCurrent,,,,700000.000,,,,700000.000,,,,18600000.000,,,19600000.000,,,,0.000
DeferredTaxAssetsNetNoncurrent,,,,1700000.000,,,,5500000.000,,,,147500000.000,,,188600000.000,,,,168600000.000
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,77300000.000,,,,91400000.000,,,,188100000.000,,,214500000.000,,,,171100000.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,11700000.000,,,,9800000.000,,,,29600000.000,,,36600000.000,,,,36200000.000
DeferredTaxAssetsOther,,,,11200000.000,,,,18600000.000,,,,42000000.000,,,43700000.000,,,,104200000.000
DeferredTaxAssetsTaxCreditCarryforwards,,,,28300000.000,,,,28900000.000,,,,31200000.000,,,34100000.000,,,,35800000.000
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,3100000.000,,,,3100000.000,,,,3100000.000,,,3100000.000,,,,3100000.000
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,10400000.000,,,,10400000.000,,,,10400000.000,,,10400000.000,,,,10400000.000
DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,,,,14700000.000,,,,15300000.000,,,,17700000.000,,,20600000.000,,,,22300000.000
DeferredTaxAssetsTaxCreditCarryforwardsOther,,,,0.000,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,2900000.000,,,,2600000.000,,,,2600000.000,,,2600000.000,,,,3100000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,12100000.000,,,,11900000.000,,,,8800000.000,,,10000000.000,,,,11400000.000
DeferredTaxAssetsTaxDeferredExpenseOther,,,,10900000.000,,,,11600000.000,,,,10800000.000,,,13200000.000,,,,13300000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,3000000.000,,,,3100000.000,,,,2800000.000,,,2500000.000,,,,0.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements,,,,2700000.000,,,,3600000.000,,,,4800000.000,,,2300000.000,,,,0.000
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,-400000.000,,,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,260200000.000,,,245700000.000,,,,237300000.000
DeferredTaxAssetsValuationAllowanceCurrent,,,,15100000.000,,,,16400000.000,,,,22500000.000,,,17900000.000,,,,0.000
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,190300000.000,,,,184700000.000,,,,237700000.000,,,227800000.000,,,,237300000.000
DeferredTaxLiabilities,,,,8200000.000,,,,12900000.000,,,,-158800000.000,,,170200000.000,,,,187800000.000
DeferredTaxLiabilitiesCurrent,3287000.000,3287000.000,3287000.000,2426000.000,2426000.000,2426000.000,2426000.000,3210000.000,3011000.000,3012000.000,0.000,0.000,,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,5100000.000,,,,6100000.000,,,,126800000.000,,,144900000.000,,,,153500000.000
DeferredTaxLiabilitiesGrossCurrent,,,,,,,,3900000.000,,,,10900000.000,,,12100000.000,,,,0.000
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,,9000000.000,,,,314000000.000,,,366300000.000,,,,356400000.000
DeferredTaxLiabilitiesNoncurrent,3553000.000,3553000.000,3553000.000,3430000.000,3430000.000,3430000.000,3430000.000,3493000.000,3692000.000,3751000.000,176871000.000,166484000.000,168096000.000,173002000.000,177729000.000,181505000.000,185569000.000,187178000.000,
DeferredTaxLiabilitiesOther,,,,,,,,,,,,,,,,,,,0.000
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,,,3900000.000,,,,7000000.000,,,7800000.000,,,,0.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,-2900000.000,,,,-187200000.000,,,221400000.000,,,,197900000.000
DisposalGroupIncludingDiscontinuedOperationOtherAssets,,9800000.000,12600000.000,19500000.000,8700000.000,6200000.000,2000000.000,2000000.000,2000000.000,2000000.000,77600000.000,47200000.000,50800000.000,8900000.000,9400000.000,9200000.000,9300000.000,9451000.000,9613000.000
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,,,,,,,,,,,,,,11800000.000,11800000.000,12500000.000,700000.000,325000.000,325000.000
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,,33100000.000,54300000.000,54400000.000,54500000.000,42600000.000,36600000.000,36600000.000,36600000.000,36600000.000,430500000.000,272000000.000,271300000.000,,,,,,
EmployeeRelatedLiabilitiesCurrent,38927000.000,42111000.000,40655000.000,39801000.000,32423000.000,35690000.000,40012000.000,37898000.000,30504000.000,32005000.000,83716000.000,77322000.000,62587000.000,74135000.000,73698000.000,67928000.000,71585000.000,77311000.000,74069000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,19700000.000,17928000.000,,13200000.000,16400000.000,15100000.000,,13000000.000,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,,,,,,,,,,,,,21300000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,,,,,,,11900000.000,
EquityMethodInvestments,,0.000,95591000.000,97795000.000,98730000.000,99371000.000,114017000.000,91424000.000,424000.000,1541000.000,1975000.000,1975000.000,2000000.000,2000000.000,1835000.000,1700000.000,1700000.000,1700000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,-9100000.000,,,29900000.000,,,,45800000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,,,6200000.000,,,4000000.000,,,,3600000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,,20800000.000,,,15900000.000,,,,11900000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,,6600000.000,,,2200000.000,,,,200000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,,8900000.000,,,6600000.000,,,,2100000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,,12000000.000,,,8900000.000,,,,6400000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,,,15900000.000,,,12000000.000,,,,8800000.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,79500000.000,,,79500000.000,,,,79500000.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,70400000.000,,,49600000.000,,,,33000000.000
FurnitureAndFixturesGross,,,,,,459837000.000,523353000.000,,,,,,,,,,,,
Goodwill,52546000.000,52562000.000,52562000.000,52562000.000,52562000.000,52562000.000,55157000.000,55157000.000,58476000.000,58476000.000,921550000.000,919282000.000,919282000.000,919282000.000,919282000.000,919282000.000,915963000.000,914525000.000,914525000.000
GoodwillGross,,,,52600000.000,,,,55200000.000,,,,,,,919300000.000,,,,919282000.000
GoodwillImpairedAccumulatedImpairmentLoss,,,,0.000,,,,0.000,,,,0.000,,,0.000,,,,4757000.000
HeldToMaturitySecurities,,,,,,,,14400000.000,15900000.000,14800000.000,14800000.000,14800000.000,14800000.000,14800000.000,14800000.000,14600000.000,14500000.000,14400000.000,14400000.000
HeldToMaturitySecuritiesCurrent,,,,,,14510000.000,14407000.000,4428000.000,0.000,0.000,0.000,0.000,,,,,,,
IncomeTaxReceivable,,,,,,,,,,,12332000.000,17397000.000,15773000.000,16891000.000,20289000.000,787000.000,0.000,,
IncomeTaxesReceivable,,,,,,,,,,,,,,,,,,0.000,1133000.000
IndefiniteLivedContractualRights,,,,,,1100000.000,,,,,,,,,,,,,
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,,,,,,,,,460800000.000,,,479700000.000,,,,446500000.000
IntangibleAssetsGrossExcludingGoodwill,,,,,,,,,,,,429700000.000,,,510800000.000,,,,510800000.000
IntangibleAssetsNetExcludingGoodwill,18516000.000,18516000.000,18516000.000,18516000.000,18516000.000,19573000.000,20869000.000,20833000.000,24708000.000,24674000.000,505999000.000,500084000.000,504951000.000,534515000.000,529269000.000,525344000.000,516410000.000,511520000.000,479543000.000
InterestPayableCurrent,26460000.000,21308000.000,26244000.000,21270000.000,19352000.000,27299000.000,31589000.000,26422000.000,30789000.000,26507000.000,69198000.000,49318000.000,69713000.000,69654000.000,49760000.000,69661000.000,49686000.000,69855000.000,50091000.000
InventoryNet,7933000.000,8148000.000,7326000.000,7083000.000,6904000.000,6654000.000,7104000.000,6728000.000,6559000.000,6600000.000,7883000.000,8193000.000,7924000.000,8740000.000,9877000.000,10436000.000,10462000.000,10796000.000,10309000.000
LandAndLandImprovements,,,,,,233117000.000,287924000.000,291850000.000,297100000.000,298800000.000,416200000.000,395100000.000,391700000.000,391700000.000,401900000.000,400600000.000,423700000.000,422494000.000,422800000.000
LettersOfCreditOutstandingAmount,,,,,,,,,,,,,,,,,,,12000000.000
Liabilities,1369152000.000,1381935000.000,1418622000.000,1431227000.000,1651297000.000,1677488000.000,1675673000.000,1661877000.000,1670996000.000,1684677000.000,5139359000.000,4934256000.000,4902849000.000,4577101000.000,4544300000.000,4425865000.000,4305372000.000,4216916000.000,4167402000.000
LiabilitiesAndStockholdersEquity,1886698000.000,1884272000.000,1911592000.000,1950619000.000,2172387000.000,2213749000.000,2185194000.000,2108994000.000,2047241000.000,2060599000.000,5344345000.000,5159426000.000,5152557000.000,4848114000.000,4833682000.000,4752882000.000,4657400000.000,4588921000.000,4530911000.000
LiabilitiesCurrent,166838000.000,169353000.000,194039000.000,181979000.000,186160000.000,213655000.000,211797000.000,197751000.000,207722000.000,201869000.000,454345000.000,372406000.000,366109000.000,381739000.000,350902000.000,331652000.000,296770000.000,322447000.000,326245000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,5010000.000,10873000.000,11506000.000,2923000.000,2668000.000,1479000.000,68000.000,0.000,0.000,0.000,69482000.000,26103000.000,18928000.000,277000.000,413000.000,383000.000,98000.000,63000.000,0.000
LineOfCreditFacilityMaximumBorrowingCapacity,,375000000.000,,,,,,,,,,,,,,,,,
LongTermDebt,,1187300000.000,1199700000.000,1224000000.000,1442700000.000,1441600000.000,1441100000.000,1440500000.000,1440000000.000,1459500000.000,4495700000.000,4380100000.000,4349500000.000,3993300000.000,3986600000.000,3883500000.000,3793300000.000,3676900000.000,3627700000.000
LongTermDebtCurrent,97000.000,98000.000,100000.000,111000.000,3362000.000,3250000.000,3250000.000,3250000.000,3250000.000,3250000.000,16005000.000,16006000.000,16006000.000,11006000.000,11006000.000,11006000.000,11006000.000,11006000.000,
LongTermDebtFairValue,,1300000000.000,1200000000.000,1243468000.000,1538200000.000,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,800100000.000,,,,981300000.000,,,,3604600000.000,,,3292300000.000,,,,2215000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,100000.000,,,,3200000.000,,,,16000000.000,,,11000000.000,,,,11000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,56100000.000,,,,453400000.000,,,,504600000.000,,,11000000.000,,,,608300000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,375100000.000,,,,3200000.000,,,,11000000.000,,,617600000.000,,,,11000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,100000.000,,,,3200000.000,,,,203000000.000,,,11000000.000,,,,761100000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,100000.000,,,,3200000.000,,,,16000000.000,,,11000000.000,,,,11000000.000
LongTermDebtNoncurrent,1176927000.000,1187238000.000,1199634000.000,1223874000.000,1439324000.000,1438287000.000,1437767000.000,1437251000.000,1436740000.000,1456232000.000,4479686000.000,4364045000.000,4333539000.000,3982253000.000,3975648000.000,3872496000.000,3782322000.000,3665926000.000,
MinorityInterest,,,,,,,,,11518000.000,11493000.000,11482000.000,11466000.000,11462000.000,11414000.000,11403000.000,11393000.000,10141000.000,10132000.000,10125000.000
NotesAndLoansReceivableNetNoncurrent,,,,,,,,4000000.000,9000000.000,9000000.000,9000000.000,9500000.000,10200000.000,11500000.000,12000000.000,12800000.000,12900000.000,13600000.000,14100000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,535700000.000,,,,530500000.000,,,,624100000.000,,,614200000.000,,,,606300000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,8700000.000,,,,9800000.000,,,,13000000.000,,,12500000.000,,,,12300000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,8200000.000,,,,6800000.000,,,,10300000.000,,,10100000.000,,,,10300000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,8000000.000,,,,8500000.000,,,,10500000.000,,,10500000.000,,,,10200000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,8300000.000,,,,8600000.000,,,,11600000.000,,,10800000.000,,,,10800000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,8800000.000,,,,9200000.000,,,,12000000.000,,,12100000.000,,,,11300000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,493700000.000,,,,487600000.000,,,,566700000.000,,,558200000.000,,,,551400000.000
OtherAccruedLiabilitiesCurrent,45294000.000,,,,,,,,,,,,,,,,,,
OtherAssetsNoncurrent,67430000.000,66502000.000,67255000.000,69392000.000,76945000.000,84953000.000,58377000.000,54639000.000,63825000.000,61581000.000,85593000.000,87800000.000,89797000.000,81858000.000,81505000.000,80633000.000,77983000.000,74575000.000,47200000.000
OtherLiabilitiesCurrent,,47633000.000,53086000.000,50544000.000,55102000.000,54453000.000,59313000.000,73028000.000,80199000.000,72760000.000,102662000.000,96273000.000,101607000.000,110326000.000,119106000.000,115163000.000,87306000.000,80086000.000,84872000.000
OtherLiabilitiesNoncurrent,21834000.000,21791000.000,21396000.000,21944000.000,22383000.000,22116000.000,22679000.000,23382000.000,22842000.000,22825000.000,28457000.000,31321000.000,35105000.000,40107000.000,40021000.000,40212000.000,40711000.000,41365000.000,36605000.000
PreferredStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
PreferredStockSharesAuthorized,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,,,,,0.000,,0.000,0.000,,0.000,0.000,0.000,
PreferredStockValueOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,,,0.000,,,,0.000
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,,27794000.000,,33713000.000,26582000.000,,27750000.000,32351000.000,22177000.000,14624000.000
PrepaidExpenseCurrent,15841000.000,28444000.000,14845000.000,11758000.000,11515000.000,19758000.000,18135000.000,12179000.000,10339000.000,21067000.000,,20871000.000,,,27102000.000,,,,
PropertyPlantAndEquipmentGross,2111764000.000,2134657000.000,2067726000.000,2124632000.000,2197694000.000,2295029000.000,2366360000.000,2407057000.000,2450700000.000,2485300000.000,3635400000.000,3696000000.000,3762900000.000,3853500000.000,3877200000.000,3882200000.000,3897300000.000,3905516000.000,3894400000.000
PropertyPlantAndEquipmentNet,1499609000.000,1500140000.000,1480485000.000,1515029000.000,1564822000.000,1637939000.000,1683693000.000,1695978000.000,1718585000.000,1735256000.000,3026638000.000,3039874000.000,3055375000.000,3044296000.000,3017009000.000,2964270000.000,2925030000.000,2885328000.000,
RestrictedCashAndCashEquivalentsNoncurrent,6452000.000,6452000.000,6450000.000,6451000.000,6330000.000,5916000.000,6278000.000,5667000.000,5667000.000,5667000.000,11592000.000,11592000.000,5667000.000,5667000.000,5667000.000,5667000.000,5667000.000,0.000,0.000
RetainedEarningsAccumulatedDeficit,-505474000.000,-523430000.000,-535342000.000,-510374000.000,-511383000.000,-499425000.000,-499783000.000,-542179000.000,-627570000.000,-632652000.000,-813058000.000,-798049000.000,-779002000.000,-768754000.000,-754206000.000,-726900000.000,-705156000.000,-691407000.000,-705319000.000
SelfInsuranceReserve,,,,14800000.000,14500000.000,14100000.000,14700000.000,16500000.000,17600000.000,17400000.000,27300000.000,26200000.000,25200000.000,26700000.000,24400000.000,24200000.000,24400000.000,24600000.000,25500000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriodWeightedAverageGrantDateFairValue,,8.090,7.840,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,251851.000,246626.000,,287110.000,347898.000,343273.000,,317198.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,11.660,11.560,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,1700000.000,1900000.000,2000000.000,2000000.000,2500000.000,2500000.000,2500000.000,2300000.000,3400000.000,2700000.000,2700000.000,2400000.000,900000.000,600000.000,4000.000,500000.000,500000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,2769172.000,2608197.000,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,16.110,14.570,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,7.810,8.140,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,13.920,13.340,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,5709072.000,5447538.000,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,14.030,13.020,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,5256382.000,2252770.000,,,,,,,,,,,,,,,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeLowerBound,,500000.000,500000.000,0.000,,,,,,,,,,,,,,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeUpperBound,,2000000.000,2000000.000,4000000.000,,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,,,,,,,,
StockholdersEquity,517546000.000,502337000.000,492970000.000,519392000.000,521090000.000,536261000.000,509521000.000,447117000.000,364727000.000,364429000.000,193504000.000,213704000.000,238246000.000,259599000.000,277979000.000,315624000.000,341887000.000,361873000.000,353384000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,517546000.000,502337000.000,492970000.000,519392000.000,521090000.000,536261000.000,509521000.000,447117000.000,376245000.000,375922000.000,204986000.000,225170000.000,249708000.000,271013000.000,289382000.000,327017000.000,352028000.000,372005000.000,363509000.000
TaxesPayableCurrent,14993000.000,23050000.000,31088000.000,18769000.000,17661000.000,25838000.000,35972000.000,20709000.000,22493000.000,27604000.000,52332000.000,38348000.000,35946000.000,58900000.000,39287000.000,34267000.000,44516000.000,57659000.000,38910000.000
TreasuryStockShares,2008986.000,2008986.000,2008986.000,2008986.000,2008986.000,2008986.000,4523794.000,6374882.000,6374882.000,6374882.000,6374882.000,6374882.000,6374882.000,6374882.000,6374882.000,6374882.000,6374882.000,6374882.000,6374882.000
TreasuryStockValue,20090000.000,20090000.000,20090000.000,20090000.000,20090000.000,20090000.000,48733000.000,71090000.000,71090000.000,71090000.000,71090000.000,71090000.000,71090000.000,71090000.000,71090000.000,71090000.000,71090000.000,71090000.000,71090000.000
UnamortizedDebtIssuanceExpense,,,,31200000.000,,,,34300000.000,,,,54100000.000,,,44100000.000,,,,
UnrecognizedTaxBenefits,,,,7700000.000,,,,9400000.000,,,,35700000.000,,,37700000.000,,,,28400000.000
