,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,4500000.000,2910000.000,4760000.000,3700000.000,9370000.000,6870000.000
DeferredTaxAssetsNet,,,17230000.000,,,,20260000.000,
DeferredTaxAssetsNetCurrent,4840000.000,4840000.000,,,,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,100000.000,,,,0.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,1080000.000,,,,1440000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,12260000.000,,,,13670000.000,
DeferredTaxAssetsValuationAllowance,,,4420000.000,,,,7220000.000,
DeferredTaxLiabilities,,,,,,,16360000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,14530000.000,,,,30250000.000,
DeferredTaxLiabilitiesNoncurrent,9220000.000,7290000.000,2910000.000,2600000.000,2970000.000,680000.000,25730000.000,26890000.000
DeferredTaxLiabilitiesOther,,,1110000.000,,,,1140000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,0.000,,,,5230000.000,
DerivativeFairValueOfDerivativeNet,-320000.000,-320000.000,-960000.000,-1150000.000,-460000.000,-100000.000,,4950000.000
EmployeeRelatedLiabilitiesCurrent,,,9600000.000,,,,5070000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,5200000.000,4400000.000,4100000.000,3300000.000,5100000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,115810000.000,117270000.000,119120000.000,121100000.000,122910000.000,124840000.000,127270000.000,130450000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,7740000.000,,,,9880000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,3610000.000,,,,4890000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,3700000.000,,,,6240000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,4150000.000,,,,6250000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,7220000.000,,,,6760000.000,
FiniteLivedIntangibleAssetsGross,153340000.000,152380000.000,152410000.000,152750000.000,153910000.000,154040000.000,,190190000.000
Goodwill,5630000.000,4420000.000,4410000.000,4860000.000,5440000.000,5360000.000,120190000.000,125950000.000
IntangibleAssetsGrossExcludingGoodwill,177210000.000,175090000.000,,175800000.000,174740000.000,174810000.000,,215110000.000
IntangibleAssetsNetExcludingGoodwill,61400000.000,57820000.000,56020000.000,54700000.000,51830000.000,49970000.000,86720000.000,84660000.000
InventoryFinishedGoodsNetOfReserves,94240000.000,80980000.000,83870000.000,79920000.000,72400000.000,65830000.000,89410000.000,99320000.000
InventoryNet,125750000.000,113880000.000,119470000.000,115600000.000,107600000.000,100780000.000,146020000.000,155920000.000
InventoryRawMaterialsNetOfReserves,25800000.000,26830000.000,28520000.000,27960000.000,27960000.000,27510000.000,40340000.000,40830000.000
InventoryWorkInProcessNetOfReserves,5710000.000,6070000.000,7080000.000,7720000.000,7240000.000,7440000.000,16270000.000,15770000.000
Liabilities,373700000.000,343370000.000,329580000.000,341070000.000,339050000.000,323870000.000,581310000.000,505020000.000
LiabilitiesAndStockholdersEquity,375700000.000,346820000.000,331580000.000,347830000.000,352840000.000,339870000.000,613370000.000,637280000.000
LiabilitiesCurrent,144150000.000,127260000.000,128490000.000,116060000.000,133160000.000,126860000.000,198130000.000,179270000.000
LongTermDebt,210370000.000,203740000.000,188740000.000,211760000.000,196770000.000,190630000.000,358640000.000,268750000.000
LongTermDebtAndCapitalLeaseObligations,192430000.000,189280000.000,178610000.000,201460000.000,184280000.000,178890000.000,327040000.000,268750000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,,,,22900000.000,
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,,,,,,,349940000.000,
LongTermDebtCurrent,,,,,,,,12160000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,11110000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,22900000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,264800000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,20100000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,19710000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,20020000.000,
MinorityInterest,,,,,,,-300000.000,-600000.000
OperatingLeasesFutureMinimumPaymentsDue,,,62970000.000,,,,60720000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,13550000.000,,,,15670000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,6420000.000,,,,6460000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,9080000.000,,,,7710000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,11770000.000,,,,10260000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,13370000.000,,,,13690000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,8780000.000,,,,6930000.000,
OtherAccruedLiabilitiesCurrent,,,,,,,15620000.000,
OtherAccruedLiabilitiesNoncurrent,,,7780000.000,,,,,
OtherAssetsNoncurrent,12890000.000,11370000.000,9600000.000,10060000.000,10320000.000,9960000.000,17340000.000,15630000.000
OtherLiabilitiesNoncurrent,27900000.000,19540000.000,19570000.000,20950000.000,18640000.000,17440000.000,30410000.000,30110000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,6520000.000,6610000.000,5120000.000,7300000.000,6880000.000,7740000.000,12160000.000,13540000.000
PropertyPlantAndEquipmentGross,107860000.000,104630000.000,104190000.000,108210000.000,107240000.000,111240000.000,159110000.000,164620000.000
PropertyPlantAndEquipmentNet,48870000.000,46310000.000,45890000.000,47540000.000,46430000.000,47560000.000,93760000.000,99770000.000
RetainedEarningsAccumulatedDeficit,-6530000.000,-180000.000,-1910000.000,280000.000,7570000.000,7940000.000,-14310000.000,-24170000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,54457.000,63767.340,782647.000,345000.000,3385390.000,4736036.000,1205820.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,9299.000,157586.000,218436.000,355808.000,355808.000,354411.000,347585.000,343947.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,11.020,10.570,10.380,10.380,10.380,10.370,10.370
StockholdersEquity,2000000.000,3450000.000,2000000.000,6760000.000,13790000.000,16000000.000,32360000.000,132860000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2000000.000,3450000.000,2000000.000,6760000.000,13790000.000,16000000.000,32060000.000,132260000.000
UndistributedEarningsOfForeignSubsidiaries,,,75700000.000,,,,51600000.000,
UnrecognizedTaxBenefits,,,,,,,8850000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,4500000.000,,,,-200000.000,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,4500000.000,,,,8900000.000,
ValuationAllowancesAndReservesBalance,,,2960000.000,,,,3810000.000,
