,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,186520.000,,59937.000,984606.000,886152.000,1354438.000,1317556.000,141967.000,,5334.000,60745.000,91991.000,20531.000,29815.000,59899.000,172767.000,129260.000,119166.000,185399.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,1680898.000,1692898.000,1882948.000,1884370.000,1885437.000,1888851.000,1948351.000,1954501.000,1978391.000,2466836.000,2508503.000,2808503.000,2551028.000,2717193.000,2723193.000,3122277.000,3125951.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,1.280,1.250,1.230,1.240,1.300,1.300,1.300,1.270,1.250,1.250,1.250,1.220,1.220,1.160,1.170,1.160,1.160,1.150,1.150
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,,,,,57410.000,,,,,,,,,,,,,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,1060833.000,1119731.000,1316397.000,,,,,,,,,,2340842.000,2680492.000,2447526.000,,,,2894557.000
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,1342000.000,1370898.000,1680898.000,,,,,,,,,,2508503.000,2808503.000,2551028.000,,,,3125951.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,166290.000,,,803456.000,733335.000,1109248.000,1180409.000,137683.000,,1050.000,43140.000,71677.000,13456.000,,52693.000,157649.000,117900.000,110521.000,178278.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,,,,,,205890.000,,,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,1.820,,,,,,,,,,,,
StockRepurchaseProgramAuthorizedAmount1,,,,,,,,,,,,250000.000,,,,,,,,,
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,,,,,,,,,,,,,200518.000,,,,,,,,
StockholdersEquity,2498947.000,405064.000,-474072.000,-110214.000,-382504.000,314180.000,227373.000,689222.000,95041.000,-418926.000,795772.000,813056.000,866194.000,1092816.000,1057684.000,1011190.000,1167532.000,6041057.000,5703169.000,5112674.000,4561446.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2498947.000,405064.000,-474072.000,-110214.000,-382504.000,314180.000,227373.000,689222.000,95041.000,-418926.000,795772.000,813056.000,866194.000,1092816.000,,,,,,,4561446.000
TreasuryStockNumberOfSharesHeld,,,,,336921.000,,,,,,,,,,,,,,,,
TreasuryStockShares,,,,,336291.000,,,,,,,,,,,,,,,,
TreasuryStockValue,,,,,337.000,,,,,,,,,,,,,,,,
WarrantsAndRightsOutstanding,,,,,,,,,,,,,,,,29298.000,29298.000,,,,
