,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
DueToRelatedPartiesCurrent,,4000.000,,,24000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000
Investments,,,,,,0.000,,,,,,,
Land,3121.000,78121.000,,,,,,,,,,,
Liabilities,14800.000,85253.000,92302.000,96652.000,90538.000,108118.000,234584.000,99385.000,102974.000,104925.000,103195.000,118191.000,125334.000
LiabilitiesAndStockholdersEquity,24956.000,466934.000,418583.000,583868.000,512220.000,748296.000,782721.000,767103.000,807484.000,778035.000,950191.000,980210.000,984814.000
LiabilitiesCurrent,14800.000,37975.000,48213.000,53200.000,47696.000,38623.000,166092.000,31915.000,36543.000,39552.000,38899.000,53895.000,61038.000
LongTermDebtNoncurrent,,,44089.000,43452.000,42842.000,41495.000,40492.000,39470.000,38431.000,37373.000,36296.000,36296.000,36296.000
NotesPayable,,47278.000,,,,,,,,,,,
NotesPayableCurrent,11100.000,21764.000,15879.000,11900.000,7896.000,3845.000,3913.000,3981.000,4051.000,4123.000,4195.000,4195.000,4195.000
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAmortizationAndImpairment,,,,,,,,,,,67064.000,67064.000,82748.000
OilAndGasPropertySuccessfulEffortMethodGross,,,,,,,,,,,692342.000,692342.000,780422.000
OperatingLossCarryforwards,,,,,,99375.000,,,,174000.000,171000.000,153000.000,156000.000
OtherAssets,500.000,,,78121.000,,,,,,,,,
PreconfirmationPropertyAndEquipmentNet,,,,,,369488.000,461169.000,486831.000,520140.000,596336.000,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,5782.000,,,,,,,,,,,,
PrepaidExpenseCurrent,,320000.000,280000.000,423333.000,366667.000,310000.000,253333.000,214478.000,182252.000,96428.000,199909.000,194503.000,194503.000
PropertyPlantAndEquipmentGross,4621.000,,,,,,,,,,,,
PropertyPlantAndEquipmentNet,,,,,,400396.000,501476.000,545612.000,597450.000,655558.000,625278.000,625278.000,697674.000
ProvedOilAndGasPropertySuccessfulEffortMethod,,,,,,,,,,,553122.000,553122.000,599523.000
RetainedEarningsAccumulatedDeficit,-258985.000,-207460.000,-262860.000,-301925.000,-367459.000,-251563.000,-343604.000,-378293.000,-431501.000,-462901.000,-456515.000,-441492.000,-444031.000
SecurityDeposit,500.000,,,,,,,,,,,,
StockholdersEquity,10156.000,381681.000,326281.000,487216.000,421682.000,640178.000,548137.000,667718.000,704510.000,673110.000,846996.000,862019.000,859480.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,10156.000,381681.000,326281.000,487216.000,421682.000,640178.000,548137.000,667718.000,704510.000,673110.000,846996.000,862019.000,859480.000
UnprovedOilAndGasPropertySuccessfulEffortMethod,,,,,,,,,,,139220.000,139220.000,180899.000
UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,,,,,137600.000,,,,,,,,
