,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,24700000.000,26500000.000,25271000.000,25271000.000,25465000.000,25465000.000,24618000.000,24636000.000,25080000.000,25787000.000,24903000.000,25142000.000,24806000.000,26004000.000,26380000.000,26486000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,26900000.000,29000000.000,26235000.000,26235000.000,26733000.000,26733000.000,25491000.000,25527000.000,25971000.000,27017000.000,26231000.000,26466000.000,26065000.000,27409000.000,28107000.000,28293000.000
FiniteLivedIntangibleAssetsGross,372603000.000,389979000.000,408249000.000,406607000.000,406485000.000,408465000.000,406592000.000,405923000.000,404293000.000,411780000.000,414837000.000,416304000.000,416073000.000,413498000.000,419055000.000,401152000.000,403495000.000
FiniteLivedIntangibleAssetsNet,241337000.000,251108000.000,261078000.000,251087000.000,243330000.000,237641000.000,229669000.000,222802000.000,215182000.000,214865000.000,211255000.000,206251000.000,199241000.000,191032000.000,189961000.000,192800000.000,187072000.000
Goodwill,987779000.000,1047049000.000,1097447000.000,1096283000.000,1096567000.000,1104406000.000,1096840000.000,1095738000.000,1087479000.000,1111454000.000,1141285000.000,1147809000.000,1147236000.000,1135748000.000,1150717000.000,1267705000.000,1273674000.000
IntangibleAssetsGrossExcludingGoodwill,,573269000.000,592012000.000,590580000.000,590511000.000,592701000.000,590408000.000,589370000.000,587373000.000,595333000.000,598127000.000,599384000.000,598943000.000,595842000.000,601189000.000,582918000.000,584166000.000
IntangibleAssetsNetExcludingGoodwill,424627000.000,434398000.000,444841000.000,435060000.000,427356000.000,421877000.000,413485000.000,406249000.000,398262000.000,398418000.000,394545000.000,389331000.000,382111000.000,373376000.000,372095000.000,374566000.000,367743000.000
InterestPayableCurrent,,,,1861000.000,,,,1004000.000,,,,869000.000,,,,2985000.000,
Land,,,,52233000.000,,,,50604000.000,,,,,,,,,
LeaseholdImprovementsGross,,,,247972000.000,,,,271757000.000,,,,,,,,,
LettersOfCreditOutstandingAmount,,,,1100000.000,,,,1100000.000,,,,,,,,,
Liabilities,1185297000.000,1212366000.000,1229724000.000,1213533000.000,1206574000.000,1214754000.000,1201366000.000,1390117000.000,1388063000.000,1406432000.000,1439118000.000,1422933000.000,1415923000.000,1429850000.000,1430736000.000,1671150000.000,1650407000.000
LiabilitiesAndStockholdersEquity,1975350000.000,2032751000.000,2087767000.000,2102670000.000,2121512000.000,2166482000.000,2153838000.000,2141076000.000,2153514000.000,2148670000.000,2153941000.000,2150541000.000,2143991000.000,2107835000.000,2128697000.000,2359017000.000,2376458000.000
LiabilitiesCurrent,226290000.000,245345000.000,260431000.000,255088000.000,241510000.000,250055000.000,237777000.000,279423000.000,272476000.000,288463000.000,315612000.000,305343000.000,301681000.000,320334000.000,309125000.000,387580000.000,356112000.000
LineOfCreditFacilityAmountOutstanding,,,,0.000,,,,,,,,,,,,,
LineOfCreditFacilityFairValueOfAmountOutstanding,,,,,,,,,,,,,0.000,29600000.000,30000000.000,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,440000000.000,,,,,,,,,,,,,
LinesOfCreditCurrent,,,20600000.000,,,,,,,,26500000.000,24000000.000,0.000,29600000.000,30000000.000,76000000.000,14900000.000
LongTermDebt,767887000.000,766666000.000,765444000.000,764223000.000,763001000.000,761779000.000,760557000.000,921177000.000,919639000.000,918163000.000,916687000.000,915211000.000,912765000.000,911337000.000,909908000.000,1064759000.000,1062511000.000
LongTermDebtCurrent,7900000.000,7900000.000,7900000.000,7900000.000,7900000.000,7900000.000,7900000.000,9550000.000,9550000.000,9550000.000,9550000.000,9550000.000,9550000.000,9550000.000,9550000.000,10750000.000,10750000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,742600000.000,,,,891450000.000,,,,,,,,1021250000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,7900000.000,,,,9550000.000,,,,9550000.000,,,,10750000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,7900000.000,,,,9550000.000,,,,891450000.000,,,,10750000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,7900000.000,,,,9550000.000,,,,9550000.000,,,,10750000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,7900000.000,,,,9550000.000,,,,9550000.000,,,,10750000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,7900000.000,,,,9550000.000,,,,9550000.000,,,,10750000.000,
LongTermDebtNoncurrent,759987000.000,758766000.000,757544000.000,756323000.000,755101000.000,753879000.000,752657000.000,911627000.000,910089000.000,908613000.000,907137000.000,905661000.000,903215000.000,901787000.000,900358000.000,1054009000.000,1051761000.000
MinorityInterestOwnershipPercentageByNoncontrollingOwners,,,,0.185,,,,0.185,,,,,,,,,
NoncurrentAssets,,,,390894000.000,,,,398947000.000,,,,429736000.000,,,,529432000.000,
OffMarketLeaseUnfavorable,,,,681000.000,,,,658000.000,,,,776000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,671264000.000,,,,740494000.000,,,,842978000.000,,,,899292000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,77719000.000,,,,84684000.000,,,,89547000.000,,,,98982000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,58015000.000,,,,64819000.000,,,,71080000.000,,,,71017000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,63192000.000,,,,70526000.000,,,,75045000.000,,,,82048000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,69870000.000,,,,75469000.000,,,,80739000.000,,,,89422000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,75351000.000,,,,82274000.000,,,,84984000.000,,,,95258000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,327117000.000,,,,362722000.000,,,,441583000.000,,,,462565000.000,
OtherAccruedLiabilitiesCurrent,,,,21779000.000,,,,21829000.000,,,,27323000.000,,,,25790000.000,
OtherAssetsMiscellaneousCurrent,,,,13334000.000,,,,7768000.000,,,,9213000.000,,,,14129000.000,
OtherAssetsNoncurrent,8438000.000,11167000.000,12081000.000,15027000.000,14892000.000,14555000.000,14212000.000,16404000.000,16998000.000,17633000.000,20590000.000,30952000.000,29999000.000,27707000.000,29479000.000,32915000.000,31500000.000
OtherDeferredCompensationArrangementsLiabilityClassifiedNoncurrent,,,,,,,,,,,,,,,,7546000.000,
OtherLiabilitiesCurrent,13361000.000,17474000.000,24882000.000,20302000.000,11814000.000,16236000.000,13411000.000,20400000.000,18334000.000,18561000.000,18995000.000,19734000.000,26715000.000,26127000.000,24202000.000,28738000.000,25797000.000
OtherLiabilitiesNoncurrent,22715000.000,17934000.000,19753000.000,19006000.000,22518000.000,22351000.000,22435000.000,23401000.000,26425000.000,27196000.000,32784000.000,44182000.000,43875000.000,41616000.000,47265000.000,52048000.000,58228000.000
OtherLongTermInvestments,,,,2000000.000,,,,2000000.000,,,,2100000.000,,,,2100000.000,
OtherSundryLiabilitiesCurrent,,,,1993000.000,,,,1616000.000,,,,1209000.000,,,,1440000.000,
OtherSundryLiabilitiesNoncurrent,,,,6674000.000,,,,7899000.000,,,,4630000.000,,,,5955000.000,
PledgedFinancialInstrumentsNotSeparatelyReportedSecuritiesForLetterOfCreditFacilities,,,,,,,,,,,,1000000.000,,,,1000000.000,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
PreferredStockSharesIssued,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,41345000.000,42237000.000,45909000.000,44021000.000,40950000.000,41286000.000,43712000.000,39147000.000,42921000.000,47307000.000,59370000.000,43879000.000,35195000.000,33639000.000,43487000.000,42554000.000,46867000.000
PrepaidInsurance,,,,1665000.000,,,,1917000.000,,,,2097000.000,,,,3134000.000,
PrepaidRent,,,,7515000.000,,,,10672000.000,,,,12165000.000,,,,13932000.000,
PrepaidTaxes,,,,6678000.000,,,,4427000.000,,,,12569000.000,,,,649000.000,
PropertyPlantAndEquipmentGross,,,,554633000.000,,,,598168000.000,,,,671512000.000,,,,811413000.000,
PropertyPlantAndEquipmentNet,346044000.000,366802000.000,385598000.000,390894000.000,393467000.000,400724000.000,398635000.000,398947000.000,396626000.000,416152000.000,430380000.000,429736000.000,424986000.000,420441000.000,430260000.000,529432000.000,537076000.000
ReceivablesNetCurrent,57535000.000,56664000.000,55418000.000,78691000.000,59361000.000,58084000.000,64660000.000,83066000.000,74709000.000,67740000.000,73331000.000,97295000.000,84312000.000,71898000.000,83175000.000,97212000.000,98104000.000
RedeemableNoncontrollingInterestEquityCarryingAmount,7843000.000,7894000.000,8093000.000,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-445908000.000,-421329000.000,-406285000.000,-382542000.000,-366494000.000,-344780000.000,-329401000.000,-310507000.000,-287975000.000,-261056000.000,-240498000.000,-216580000.000,-191853000.000,-161450000.000,-138940000.000,-121820000.000,-80446000.000
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,,500000.000,500000.000,,,,,,,,,,,,,,
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,,,,,,,,,,,,,,26800000.000,26300000.000,282800000.000,275600000.000
StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased,,,,,,,,,249300000.000,177400000.000,132500000.000,,,,,,
StockholdersEquity,782210000.000,812491000.000,849950000.000,889137000.000,914938000.000,951728000.000,952472000.000,750959000.000,765451000.000,742238000.000,714823000.000,727608000.000,728068000.000,677985000.000,697961000.000,687867000.000,726051000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,790053000.000,820385000.000,858043000.000,889137000.000,914938000.000,951728000.000,952472000.000,750959000.000,765451000.000,742238000.000,714823000.000,727608000.000,728068000.000,677985000.000,697961000.000,687867000.000,726051000.000
TemporaryEquityParOrStatedValuePerShare,0.001,0.001,0.001,0.001,,,,,,,,,,,,,
TemporaryEquitySharesAuthorized,1500000.000,1500000.000,1500000.000,1500000.000,,,,,,,,,,,,,
TemporaryEquitySharesIssued,,,,0.000,,,,,,,,,,,,,
TemporaryEquitySharesOutstanding,,,,0.000,,,,,,,,,,,,,
UndistributedEarningsOfForeignSubsidiaries,,,,27600000.000,,,,60100000.000,,,,46400000.000,,,,31200000.000,
UnrecognizedTaxBenefits,7400000.000,2200000.000,2200000.000,2034000.000,2000000.000,2000000.000,2000000.000,713000.000,700000.000,,700000.000,706000.000,800000.000,900000.000,1000000.000,1096000.000,1200000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,2600000.000,2300000.000,2300000.000,1600000.000,1600000.000,1700000.000,1700000.000,900000.000,900000.000,,900000.000,0.000,0.000,0.000,0.000,0.000,0.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,1500000.000,,,,700000.000,,,,700000.000,,,,1100000.000,
